Feature_1,Feature_2,Feature_3,Feature_4,Feature_5,Feature_6,Feature_7,Feature_8,Feature_9,Feature_10
-631.213795881115,-1.1421417468115471,-529800.0268876564,78166504609255.05,636.4199287529583,16509.768391294474,1245.1969697153331,-529809.0851981543,-617.9207634862331,1048087.623124903
-628.5145218471739,-1.0876822829063282,-451022.2470003141,68622595115450.75,634.0810998189241,16509.65450333769,1245.9663764860295,-451030.6483685008,-618.9520581343112,903160.5993011573
-621.1173958750851,-1.1002427765570568,-558138.4657653401,69299890498861.42,638.0297390564546,16503.53917420966,1249.3716809323678,-558147.8744556545,-620.5872697838192,1239964.6052710093
-634.6324360341099,-1.1122195337064016,-464840.18995509186,55784636264100.6,633.8105754838988,16504.628187043712,1242.8661422052924,-464846.2039777736,-616.988534087601,841022.8838912451
-620.818041012336,-1.1176354237704047,-547801.4502391461,55432421977422.84,634.9403003477724,16505.14353049857,1243.4280199790728,-547809.9998559385,-619.4289684056821,1004205.8351725729
-628.5925039794298,-1.1207697983367961,-513007.46883367444,61899692674102.15,632.3049106990509,16506.47863428695,1238.8757177535726,-513013.0437940904,-615.5311318601754,945432.0575477309
-621.1839474016361,-1.1373553085247705,-796234.0847701641,87709239171749.05,634.6589804406921,16506.317610373007,1240.803298895676,-796239.3256711283,-616.8412062807326,1466548.458576319
-624.2851977362133,-1.15789948786808,-585050.518729146,65699648375866.07,639.0159463153617,16498.405788786593,1247.3799613915846,-585051.5568821576,-619.7096532791122,1039422.2859196721
-628.1077192907952,-1.1702524585074783,-498276.30113231693,51572542572681.86,641.4665411718476,16487.611453481066,1257.2665462795576,-498272.9861296557,-625.028695133978,833215.9352788944
-628.7089691508938,-1.141660844932393,-1145433.9383090981,99445631606287.77,651.7578965085181,16479.657164083525,1267.6558238051036,-1145426.2145218165,-632.1759988680411,1781992.5157396712
-641.124766061259,-1.1121280042514008,-385863.86743201874,54046839724526.9,651.4194235729112,16464.063345046205,1280.8737952225206,-385851.3606982897,-636.7374455781055,836578.1027337874
-643.7698082214653,-1.0953211996621817,-400098.9163641511,50285659744137.125,648.4557215269873,15062.721866681475,1275.687983427487,-400089.55641266936,-634.2589092410066,814084.3587941253
-641.6213623757895,-1.0621809797599702,-346943.2392364354,51370617474549.93,649.5835412899102,15167.662470674959,1275.2086600282446,-346932.72228539444,-634.8717167135406,730497.483289321
-638.6140970214553,-1.0313331130493124,-313346.1832257788,39339890930976.555,646.146739174517,11715.90355170619,1273.7979962774807,-313339.9357647272,-632.283954588591,628168.5604292909
-638.2922619674862,-1.0315503794720853,-394262.0026623695,44919655135810.25,649.2336377485979,13144.252454847545,1279.338537869569,-394254.4954850658,-636.6720371121252,736614.6009120242
-644.5033990942854,-1.0327798176264469,-462743.6250885777,45147127597601.586,649.401921665926,13826.49610316638,1278.9297032055097,-462733.77695497725,-635.7036107954262,820897.5956371248
-642.7179384831176,-1.0155813955210875,-368583.43080545793,45591596384913.69,647.7965565979819,13727.705558287762,1276.633167512585,-368575.5900767294,-635.1130295006526,707268.5661731936
-643.9982933288412,-0.9990614898238801,-443582.14195077325,47943583301878.91,647.7101920215417,15357.83685236914,1272.3992711593428,-443573.7161337911,-633.1190238387281,774089.1119113414
-639.3433696654536,-0.9932026955683608,-423445.8643788248,47306137869700.0,644.4988268520032,14195.85467692137,1270.1691599862386,-423442.50660664716,-630.7490782558297,737499.8239684525
-640.2001570664304,-0.9733584273577781,-529625.7615883762,56761417518672.945,647.8708555350662,16350.418563257574,1274.2307082067914,-529619.0125777477,-634.055063439262,876005.8246823816
-642.9377871328495,-0.9650940488967651,-449028.9081237226,52746722124317.52,643.4935685835873,17271.47153734394,1263.8936304472998,-449025.2855425128,-629.6250686948086,765305.2766034689
-636.2616783673049,-0.9704526541872897,-452346.9830777894,57961639892590.37,636.3462648495242,15385.435415380622,1246.476562520676,-452352.5000278814,-618.1855725184058,836560.1865922577
-628.1314695493161,-0.9691491106842547,-471996.43115274917,53913133047608.89,634.6888270222557,16165.056132536496,1240.0371942999614,-472003.76991912874,-616.1693406787211,864571.9335850843
-631.4980369429867,-0.9764649672663498,-625510.1274799728,71318771636240.23,629.0706843181015,21796.119599390233,1222.2166259919404,-625521.5074099927,-602.2189214490546,1065089.4598805178
-613.3111812254764,-0.9779491946270462,-446616.81345235306,54996187922388.484,624.0240718992123,15834.95407863316,1222.9406913600062,-446634.6813624197,-606.9543673792997,939452.1124877846
-620.5420553879183,-0.9823103789818531,-416090.13307523035,52072059802464.55,623.7389417902301,16232.634460676452,1218.8360878579633,-416104.60380928137,-604.9717923230806,790562.1765206588
-609.0573448156144,-1.2043885399111354,-414827.7833385936,45181797510598.74,565.8549895322485,15896.071985161361,1112.4013999071062,-414900.30272087984,-552.4697502513437,921961.3070074779
-552.1655691328529,-1.2598962036153654,-758100.2524717234,79169183045236.58,579.4199433361863,22431.630842774754,1131.218463019169,-758164.4397679941,-560.226051256039,1365338.0772919292
-567.1369954654626,-1.2715575907250525,-894210.9455976101,80530120725420.11,588.9594188309084,23159.7405411294,1146.3793833930263,-894263.2674488835,-568.3849635950211,1498330.9100393062
-581.8352303217162,-1.2477326268198201,-587694.5562661173,56992439482213.234,588.9371926531479,16677.753222989228,1160.2481372952655,-587733.4355663229,-576.8359914131386,1034952.7230781349
-580.2223718566984,-1.2622947380414895,-583690.9510559521,58583932652758.86,594.8626916440447,17024.51526474447,1166.9291993232823,-583725.5532457646,-580.2537425190228,1001908.4796525569
-587.7962911970292,-1.2601589773337325,-1113295.5749142447,92924181691445.52,599.1694898603412,22031.005186448972,1174.390336687321,-1113321.430245813,-584.3408190923172,1773725.4904449538
-593.4130368271525,-1.2661393592168324,-656155.3216471153,58829890858624.05,605.4995052864753,17088.356083988085,1184.2855580329378,-656172.7613222399,-587.0060553226027,1110267.8627371714
-596.1006262419284,-1.2694532923808743,-477139.82460504427,44685029742125.44,607.6027367362503,14172.990438141998,1196.7085943269162,-477151.0214548629,-594.9408007830309,834093.3777758032
-602.6974828079165,-1.259854147965029,-589720.0049842023,53897626285043.56,607.2045706375156,14455.76077221597,1193.475511006538,-589729.0463393017,-593.7799592702928,967855.3665059932
-598.6784818419335,-1.2509200053049645,-485571.1485990604,50106452746296.1,606.6387556551034,17414.985366549834,1191.6433119187086,-485580.2553626258,-592.8934522944819,901641.7584230389
-594.4527139194146,-1.2698894979898931,-605880.4060903257,61205137339065.47,610.8109267375374,18154.256538130187,1200.6305621511342,-605886.7969102238,-596.6833331194385,1044819.3743291319
-609.6669771198972,-1.292896150447114,-730441.2475270951,68975398285948.02,614.0578537914924,19794.116393262233,1198.656115525639,-730437.9068690744,-596.2451599007355,1343933.1500903154
-601.3659442499792,-1.2994258667153178,-375355.9313287807,42815579777612.086,605.2899441818781,13461.117717175974,1189.7083643862616,-375359.3793709917,-591.3198389090526,769632.90234931
-599.4643994875379,-1.313539982827347,-480978.0835635478,62659261727836.55,598.9796147989031,18180.551670331683,1173.5825738841463,-480985.09557336266,-583.8067557924198,986629.7056081296
-585.5848500132441,-1.3280354496945947,-549704.7642053373,54602724598854.68,601.7718577592474,16022.91953817772,1183.6830381055386,-549711.0988882608,-587.5979066846772,964626.6174385967
-594.3404399700424,-1.5328411711947947,-548319.4427424558,60883565341813.09,579.6593510223473,18112.208943797898,1135.1870423133187,-548344.7738854975,-564.4033026076753,1075925.1582280837
-573.665903430869,-1.5153736723379008,-358778.7887546181,41700022297140.19,579.1284628907011,14425.343726188898,1140.2448313244533,-358797.9910608941,-567.0310718525935,741146.1511992285
-572.8000985520576,-1.468211917360118,-325293.7475996043,35136814734845.242,578.1003434108746,12285.615442460592,1138.7743474038311,-325311.8397718045,-566.561781985026,617828.9276997577
-568.7892260167984,-1.4691079063377763,-394726.8390389476,44827852382621.016,580.4709240274234,15053.121739573038,1140.3365301835556,-394743.77678347495,-567.6769010749429,806010.7548377161
-580.6047891209057,-1.476327573853167,-406261.5686717503,41999960567223.63,580.3350268262606,15930.070430857619,1137.286971588112,-406270.42405724525,-565.2136055454511,794005.5982658077
-568.5103192375892,-1.2382825546378178,-449672.7293696698,43930599639166.86,572.7470097388932,14059.309467048195,1125.8959919825918,-449692.64412019803,-559.9536218200628,784539.7468288135
-560.07719936841,-1.167709974166138,-618531.7369815852,58814163565381.43,577.4272077415626,16911.646539357233,1136.3624896000135,-618551.076423378,-564.7633666873924,1177288.7195428975
-573.1643538538666,-1.1403337318456295,-687992.343793962,61771995789909.125,581.1135780815215,19470.803802083028,1144.2955839729505,-688004.6087386288,-568.1233297310998,1154253.385404367
-579.2902694647963,-1.1640293349328965,-555896.9182712283,66124438701590.75,581.2437599798317,23021.504337581064,1136.3414064828235,-555907.2964039133,-564.7544762162883,974258.3115443868
-571.5774047617808,-1.1665319733224455,-546628.2947888952,57364066067576.734,578.2952987415149,19215.906276765618,1133.9978782997773,-546641.9181340432,-563.0837026823637,1056456.273864943
-571.7827746442862,-1.1605169770900512,-835086.8659705502,79942492793088.7,574.8883432076857,22070.95931807992,1126.3524541704232,-835102.7953768959,-560.1047598288329,1487535.2110143034
-565.1669940755191,-1.162982529006228,-722343.7886645196,65280579995573.19,573.3083794857533,20724.317162635092,1125.536435929795,-722360.5080209746,-559.3662156935405,1353235.952085498
-568.7070526624503,-1.1737606970010843,-433370.8770580779,49989116024901.01,577.0671436618458,15317.543426029377,1126.4511383996792,-433381.49644004664,-559.8056589795442,889658.1616710849
-569.7350451355468,-1.1773793256945202,-489354.60161340894,50522718159850.26,571.0940171471769,15922.131309822287,1119.7891273811706,-489367.47749219893,-556.5187248056206,920858.812470316
-562.3399512711391,-1.1932007664725068,-565247.1842197775,62468542279984.305,564.0826106142767,17355.258477815354,1108.3027657213765,-565266.539791425,-551.0339391680282,1158300.5762438918
-557.5592909449929,-1.1833245739257643,-563063.6895968746,58263246299094.49,564.8071840092625,16882.32294698413,1105.0927976258686,-563079.572645764,-549.3447496582452,1041363.0437322658
-554.3061405612649,-1.2071552337544385,-954497.5927588695,84080239216136.98,551.7889941782282,25903.576864860926,1078.8473648861225,-954526.1819420541,-530.9236935305063,1734707.1458533348
-540.5971611254404,-1.2423723335461883,-843547.2497394371,82940625148085.33,548.4861841630471,26584.381450063487,1061.265696237343,-843582.4728969046,-524.2748912119242,1646529.6768362862
-527.7146144821086,-1.2659471827465272,-1037536.4516148553,104992447270820.4,547.4301232026075,30655.740957164147,1049.564820210479,-1037577.6012556158,-517.5536950572085,2016398.7429676799
-537.8815032233215,-1.2951920764513705,-795619.7500417009,72718515173954.86,553.1803529060231,24264.044234707468,1080.412214807178,-795637.878633081,-535.44068788505,1438442.1527259096
-543.4184886269682,-1.0819960342350485,-489928.92223653325,53945516801450.61,550.5290874160441,17597.725988705308,1076.7193671239866,-489948.08428167587,-535.9182331900714,966339.193105985
-548.1165945785758,-1.0914195781754736,-640105.5662640847,68619595600998.016,551.9839495088686,22054.92843909459,1075.8282879058931,-640118.4574471855,-531.9886449620499,1283503.0277882358
-542.8225730495318,-1.1068945223327085,-565252.0885846589,56302043312718.59,548.9522988623633,17746.30985521319,1074.5389155823352,-565266.0214769598,-532.3626797820732,999737.7212085223
-536.3618676981671,-1.112849656850418,-588452.5470368827,61447661669197.4,546.8008048551659,18706.376126846175,1067.6054911816914,-588471.1800989946,-530.096879717823,1077774.7562021357
-546.6694798962851,-1.146102736457281,-679389.1841394118,64968310202498.89,544.9617474039134,20700.08271060486,1057.3912289301666,-679402.2776759855,-523.9599145213782,1265961.6010246037
-528.964360705888,-1.1573015412131489,-822526.72019617,87556830788477.78,531.0976927506869,23805.440801640212,1032.1052050292856,-822557.9444514865,-511.0642861848505,1589409.5871004972
-519.9424376361558,-1.1574503057025751,-494646.4932395898,60894661859013.95,532.4026869020418,17903.477945911538,1039.6773462753956,-494674.5785553245,-513.1243353464055,1072043.8307383624
-523.7864233281176,-1.1783550549162534,-640185.1448709376,66386049353635.02,539.0133872016062,22146.421611427762,1051.7879460134295,-640204.7580122337,-521.144175315973,1194466.800834155
-534.752311408131,-1.1825447750747529,-585481.0753542475,61154564772795.26,538.5002800121682,20908.405159208327,1050.0021043820716,-585493.7866323154,-521.5264655734502,1217274.6612911983
-530.9371562438924,-1.1745351413733138,-961148.2125437588,91053078878405.56,534.4970278807126,24380.318483846022,1044.3304918445626,-961162.0144921211,-517.7505554887998,1639396.9691122598
-525.2584313295,-1.1901628243521476,-595154.2057463132,64734158483729.17,531.0487951596142,21731.54841624406,1032.9769792244097,-595170.8041288579,-512.1197121116397,1137478.368207419
-509.53487114148163,-1.307031116947325,-608429.4121115977,62068157849309.64,537.0498631548959,20183.65012485206,1044.0324070491142,-608447.7189251718,-517.3092071018452,1228924.8320204546
-530.0994198524241,-1.3560466301492404,-714054.5051871995,77836617706020.1,544.3349691910729,24415.16507923897,1065.4258016804213,-714056.8318552391,-527.0430028935573,1453928.410218981
-540.7817019042158,-1.3768766300199047,-963187.3335363346,86579833792758.42,553.4946945629188,27508.115205594226,1075.495149252949,-963178.973667597,-531.4317204507418,1548715.7025169914
-537.7096631175518,-1.3868573597097662,-696012.8873808141,68753726235237.75,549.6705219208461,18167.549925130235,1072.124136623726,-696011.2113365008,-531.8444923234331,1262882.1997079353
-544.4505453154264,-1.3857212214609698,-822373.1106364329,80597771419092.98,551.1666612009398,24037.96990048001,1077.1536031340574,-822365.5835190726,-532.5595402136645,1546123.8410416953
-540.3307010057767,-1.3903240511812731,-714518.477918013,71422984171463.66,556.3294847778329,20587.495321250215,1089.2875721104222,-714507.7169235402,-541.4347705101785,1333189.6131869045
-550.3003482952081,-1.370218954667646,-536338.2101545589,67078737134388.195,557.72528874118,17978.750388957444,1093.3483582905947,-536323.2470789189,-542.1656942416673,1059628.3842071889
-551.4397256705662,-1.368746617224724,-653138.0526076882,71579427620479.38,556.4799877529526,18572.76294106221,1082.5926663488285,-653124.8369858954,-537.147023303391,1279037.6320055453
-547.0799656478353,-1.5643471666581632,-579046.5943525053,59874481629233.76,536.5151648213481,19393.350651391058,1044.6045723680295,-579051.1616097732,-518.6065808493967,1138386.874631462
-524.0175755768248,-1.5661351649565565,-473805.5867745103,57380565097979.84,536.0198385741185,18037.70734924516,1044.9638744073661,-473812.1832183044,-519.7623420929324,1226878.2003475714
-525.5721379527457,-1.574592813142862,-596231.2202770779,72517898207473.97,536.652967123462,23488.938590847465,1049.8339474714735,-596237.6424358867,-519.1393740819937,1317570.1105198737
-532.4406619143294,-1.5749189566656865,-553409.4527259725,65022418430734.25,540.8911817055265,21133.231819084143,1062.1218486046696,-553408.7870519486,-525.0007346742105,1261294.3260422251
-536.4131784171107,-1.5936715753385027,-967492.038046686,93945197214478.66,546.3708870739167,26002.570511152448,1063.0727479926204,-967488.2197481052,-526.7883543997892,2007310.2227289511
-534.3841188976902,-1.5645779410828287,-424635.53324411804,44904435606814.9,539.9360910954838,16265.666270566971,1059.9510495745033,-424636.5630781887,-527.0049008745397,967433.1723503711
-527.4820651593711,-1.5572305365620709,-603645.1638453276,59584210036148.01,547.0497380460813,19059.18655036136,1069.8828488583772,-603646.1896469346,-530.921153395905,1062219.7856523131
-542.5981521575178,-1.5421669608552613,-493731.8891999216,57381529523639.734,550.1766437401307,19315.328243781216,1081.4426204081458,-493723.8956503452,-537.0346223472889,1198520.5552220864
-546.0330491719602,-1.6163072054017538,-600982.4493336673,62093804017382.79,542.3892260865709,20952.42572090293,1057.7387193436077,-600981.9488001441,-524.3282340385489,1260252.992544135
-527.3169564102943,-1.6129752672370201,-772146.2201344807,81572771629589.25,537.9433555008601,25169.62243349682,1042.6500657991537,-772156.8670451582,-517.8712118823557,1673112.9633565345
-536.1397329272941,-1.619338298444428,-608685.6519996935,63507523622959.445,533.0618518310473,21980.627772172527,1039.8791599694591,-608691.7882028494,-513.9073318372184,1342943.267094782
-519.4989301347903,-1.6161847748923137,-623693.8944081792,57818952861934.75,535.7004166480205,18889.451653281893,1050.1226337688975,-623703.3186250664,-522.5431544475714,1295873.1940012507
-534.4584178347747,-1.5438370841851927,-719825.8878615061,67007727356517.1,537.0676440971042,22116.803780572915,1049.9645103899743,-719829.0386127137,-521.0266940906686,1386856.4266517248
-522.7668132992051,-1.4971418454374612,-972766.6840640259,94599355997661.03,536.8441122522005,27877.234684812178,1048.4918673549414,-972777.1621510074,-518.5513329218211,1847702.7766468741
-532.1115874767468,-1.4863288008447468,-789035.585258248,76431692634886.22,536.6262957101496,28076.41408625675,1049.167924179045,-789040.8873764562,-520.5364481126412,1550902.5575115888
-530.3795966989339,-1.4988161867234575,-595434.9287217624,59077173155843.42,529.0306582189787,22114.764303513286,1036.2827103943819,-595445.3210792011,-512.7248991803704,1276123.8569255637
-519.9066217382792,-1.509262578684009,-750971.0173501121,77314805467845.8,528.1955889688415,25931.164895658316,1024.836228847826,-750985.4502044058,-509.3884323817236,1577492.6790777578
-518.3591717392419,-1.487180961682536,-711635.5045248829,73195359707268.92,523.5807994321525,23015.793687471956,1022.5499807000361,-711648.5012823283,-507.75322073221565,1509918.4159557675
-513.7612740976509,-1.5504287272389974,-1143891.5323823453,81032723309221.4,532.372840320478,26808.47215476111,1034.3771014165786,-1143897.7644438308,-513.6075959542794,1867270.7240510737
-516.8032122892906,-1.5632317987819075,-799832.8045905409,69457896584267.65,531.5149098589302,21534.490153214174,1042.312354903927,-799840.4080706978,-516.4315905971384,1385284.6519800413
-529.5776762053424,-1.345618408544351,-749306.2461542501,69489582264126.84,536.2617863948807,22632.512251274165,1049.9593031140419,-749303.4948709602,-521.8008001103773,1755379.2923540233
-523.4301694503025,-1.3677464556056071,-726870.7435218681,85624315004326.89,541.5211350866185,24267.04559246425,1059.6795091856375,-726869.3063137108,-525.4808201138331,1601494.700022227
-539.7275460447269,-1.3602733314786142,-559842.5722155685,70993321748177.9,544.9084045772887,22329.719362448777,1066.6338896967409,-559831.8105860621,-530.8601901654768,1266157.95364604
-532.0569745828217,-1.3641656269933,-704753.3590915003,70057760904624.44,542.9537710016826,21747.20110309424,1065.5448069864863,-704749.200002111,-522.3697902610411,1510960.6208087914
-541.8323015752629,-1.3434207005030316,-564583.5588144124,59620292806126.79,545.1135204463338,19979.60730176217,1070.4038304650785,-564571.8372045369,-531.5726979211071,1255594.8509872768
-538.0546133963916,-1.3606956986914942,-556950.0104493527,60289149563191.984,537.1660743128998,20279.761765048803,1056.4640798007372,-556947.4321492291,-525.2077556442066,1238590.6048449061
-528.5943901012263,-1.357291768325502,-547353.3806560368,54969021059105.55,542.3168322504373,18441.25095726283,1067.194370396491,-547347.6237902318,-530.2308718180351,1135663.1268160865
-537.9184621817686,-1.3579283445114483,-476833.366890917,52549500655827.12,543.2528718509714,17092.874194780376,1065.6520006666558,-476826.87640248745,-527.0404627589562,1046034.7645742138
-540.1509864827434,-1.2754418712381923,-456807.1971685595,56767995581781.65,546.2114936276927,18374.136149923736,1068.7410583551482,-456795.53302922926,-530.8201830455082,1042937.0617237192
-533.2284846608846,-1.275682261663933,-555058.7799034594,56709917004382.445,547.4466340775153,18447.115849974405,1072.7405002847017,-555048.9700306363,-533.3679380504892,1100133.318655498
-537.0767885816684,-1.2892413502640656,-1165299.198124875,116647158716731.72,554.5228140427454,28415.087252730802,1077.4562601717878,-1165289.0321886842,-533.11074942212,2204443.1030562967
-546.4663961349207,-1.2638404347481955,-105752.81040831513,12608792738653.918,553.2216300932922,4109.334696783517,1092.681191937595,-105735.63027144343,-544.1215978845739,284276.6094079502
-546.6941192019165,-1.3100403955261197,-1263244.81593176,98405003455381.33,572.1449978384142,32775.1462158594,1100.1970692022887,-1263221.3485172268,-549.3530050956989,2021981.2337177678
-556.6426833741581,-1.3230655933155115,-716864.1969671526,68093463059798.8,564.426163819086,21693.098916586998,1106.3459730313593,-716842.1940037204,-548.9548389969644,1279345.656814316
-555.4072889108754,-1.320025482673578,-594980.3119417186,59447868081015.6,562.113371264714,19208.865081278454,1099.060485974992,-594963.7224178932,-547.0497380460813,1367970.6420018647
-548.9548389969647,-1.2684553661702722,-459833.2830151872,53042262140241.484,560.5035609612178,16356.341493560663,1098.6209156822583,-459820.8520092209,-546.5448862940973,1128695.3648075953
-554.0165652167307,-1.2332590229938223,-547361.1883947672,61292390935599.17,560.4394225625381,18706.19027726237,1104.354126483846,-547346.9824379967,-547.5037871060417,1217465.7755187394
-554.1320143343542,-1.217984968386374,-574731.627698365,61667367788419.695,568.4878390463688,19753.55172271174,1115.573392990327,-574713.7035243169,-553.69155499451,1246640.825668517
-563.3353030146104,-1.173316965118932,-366456.22620035073,44738102606890.305,568.5037148876261,15588.693808187243,1112.1209690471364,-366438.3955350077,-553.3111698379837,749769.3629579172
-563.6928269597262,-1.1789467689274917,-614874.3076652049,75666536157541.17,566.512249360303,22555.660358966907,1106.4628192230136,-614856.9884242121,-548.766234002827,1397306.3248705277
-550.4629169096836,-1.1972251956227327,-812029.5580738429,82129141780072.17,559.9263153731001,26926.23911127184,1090.5129330420302,-812026.9974276548,-538.5479075359403,1514636.7129286944
-552.3084517041689,-1.1840909249337581,-596353.3905908562,62243687610950.53,560.4845099517089,18941.106577418435,1092.7620952246425,-596346.4873305539,-543.1588868707278,1337424.8292412763
-550.4818409124624,-1.2113506803391896,-568089.744071403,58931459988001.07,552.7517051920744,21397.88054852341,1078.414398943352,-568090.0419021851,-535.7683652486019,1305036.6115223852
-544.5019830411004,-1.2113355953632863,-590652.3861558769,65745665191156.37,545.9003271390485,23114.54093056612,1070.1263207599,-590659.724287223,-528.1485964787198,1401690.5985871232
-539.8145456548176,-1.2159209227508259,-571375.4862871651,58880485128156.945,543.5849944500752,21276.895876321832,1061.4266137643276,-571384.7045943912,-526.7737486258326,1157289.6486631078
-533.3084989008216,-1.208965113280212,-699915.6663932211,71484144399827.25,537.4378687152257,26229.115498548366,1051.430676081774,-699933.145249922,-519.5153140029678,1542314.4792521887
-535.0234707768066,-1.218562103493772,-658189.0213574185,61589465597791.32,532.5023871851379,21871.993016598466,1037.8259691713274,-658206.8487840899,-514.0248130625228,1349381.7551018128
-518.1938089767053,-1.2352987528613293,-776586.4103441896,73938871303946.5,527.9872979315451,25771.509000335856,1031.913805887087,-776612.0321738847,-511.8663336851723,1641923.1491755978
-525.5998254198984,-1.2600540429879334,-741072.1426559051,71214457219553.95,521.4235901221025,27008.55983291081,1019.5176950198808,-741098.9995625467,-504.1157479833296,1559676.2792789557
-510.4231562115133,-1.2661937214318182,-942858.9398691963,83955652964413.52,522.0167115514774,24449.634129893868,1015.9126089871595,-942891.2929603296,-502.3071721472912,1907914.4837909646
-515.0428990106747,-1.2275302731836637,-698841.2624857929,66341581650319.266,522.5355340437679,21762.796997630816,1019.444793156827,-698868.7156255287,-506.4463214799099,1485773.263713356
-511.27638742404895,-1.3084703009026162,-602757.2966274377,55480260551778.35,528.617251312637,21153.771399508725,1034.1669052783311,-602778.1448139285,-513.1414812549633,1291248.3758633165
-524.8413412279868,-1.2313049343672318,-653687.9873036075,67306409703168.13,528.0209547150106,23659.45305255956,1036.4593767558938,-653702.3173459533,-514.0940317304049,1403069.1147461128
-518.7466692726517,-1.246156536175926,-1656751.190783577,136608558019540.05,528.036830556268,31056.912171486998,1029.8692515465991,-1656769.4576535344,-510.49783616878796,2616197.8700669575
-521.7263741665631,-1.2964282075628153,-757154.380645182,72941686315976.42,538.4570977239482,24711.41261584462,1045.5036530101163,-757159.5866510471,-520.2481428354075,1626708.80973186
-522.3281320535818,-1.3439962447493234,-634924.0758730411,72451008902109.14,539.813529600977,23846.734917745776,1055.1602287099527,-634930.559122087,-521.7925446729236,1489352.040555159
-534.463371097247,-1.338783597438759,-409203.57606307906,51762119992615.28,541.3706321114987,19205.269813645224,1064.0357130199268,-409201.79158677004,-528.8160168451792,1062081.1929826816
-532.8616892244746,-1.3459763926613661,-749140.2458179287,68794422500740.03,543.9317228231359,25864.33314779213,1066.1695530916459,-749136.0836168745,-529.9990845356775,1413257.0330232945
-541.0832158813757,-1.367936837965752,-599622.2713931355,65869353733966.37,540.8600650566622,22640.11824281722,1056.3858436550204,-599616.4055555561,-524.9181802996724,1396645.796012194
-529.7796169061359,-1.3571514686275485,-522624.0424938113,66685164263524.875,532.4014168347412,21893.647035768903,1042.9136047640256,-522627.6971442204,-517.970912165452,1336469.4846674027
-533.505994366063,-1.362317796041511,-627483.0766961206,65572037555040.586,531.713040357822,21615.68846625139,1033.4287421632293,-627481.3299408103,-511.1271545162296,1410378.858367911
-512.9772615529974,-1.3575565253276793,-589452.6012045345,66638438015912.19,524.1167678330008,25583.313589108086,1024.495723804538,-589465.4036734345,-507.8179941645457,1297670.649805586
-518.2272117467109,-1.3446425663019514,-673753.388134813,73394086402766.19,525.5487687144147,24287.741962825425,1024.7642160318828,-673759.7966403984,-509.3725565404663,1708303.323462509
-513.2522311235747,-1.3307756688288515,-937176.9076995532,81057630353968.44,518.1226852078723,27683.618595748827,1016.7603789103027,-937189.9562439927,-503.81347196578946,1881853.6142476571
-513.8870107604091,-1.3376565406558614,-704164.0980316855,82885293081578.47,524.0094471461011,28794.462235603358,1008.473443787421,-704172.365788792,-499.60764409988985,1760577.0636982373
-511.44733848270795,-1.3333945188282588,-764038.9817536904,73173060626395.3,508.8289677358144,26189.52191793113,994.1907749519206,-764055.3088816113,-491.48048344342254,1582131.7382942326
-507.5215604565882,-1.3342088395488894,-702377.8461685893,70427387133967.3,506.6311162721455,26022.250191961346,982.7620743475729,-702393.8463811871,-486.3278204049341,1523680.4766403723
-494.42843665481905,-1.3993481981947418,-811854.4018223513,75248778132716.95,507.47126579148494,26265.070849818025,990.7996952593487,-811872.7453408703,-489.23119425407987,1817704.9097449274
-494.6513334660722,-1.3871022699033468,-592266.9357155052,69376570982011.91,511.36275200048885,22965.43459559331,996.2171673300099,-592287.3675421831,-492.31745779451046,1471452.6647744062
-509.70404410592005,-1.3633460592410487,-428278.97594435053,53305582159867.56,514.158805162735,20394.088509227895,1007.3037118035788,-428286.73596030206,-499.23995961636945,1129043.0251393751
-501.45610004916665,-1.3511686714401052,-280616.2650295655,34536377561073.074,515.1716838349545,12875.462263858592,1012.1732768407664,-280627.10441894236,-503.27496343033977,759594.5968216307
-510.9429947576442,-1.2930062772923043,-310765.21786598826,37247839784116.41,516.9573984595822,13238.355983329624,1015.5718499304116,-310770.41504488565,-505.2321371405471,796177.2561660677
-513.3124323136226,-1.295090452003709,-338006.4221064485,39385929918790.15,514.3010527004009,14743.409527973809,1008.6308051259641,-338012.0336765544,-500.5887710895946,840171.3799890114
-506.8698889246561,-1.278174121937896,-563276.40618368,57205253926013.164,510.8642505850078,16856.546034799234,1000.2815096986237,-563286.8270223781,-497.07767003711706,1284159.4258209763
-503.46852168694954,-1.2263023391439152,-349941.34867559944,42836645548234.586,510.126976517016,17459.489582680202,996.3222018957686,-349952.30141848285,-495.1693939179826,922419.1956662599
-505.5326350638663,-1.1921083308984457,-288300.20077464153,42151136853784.53,507.9723073415672,16801.42271955723,990.599659659506,-288309.8630656442,-491.0778721091359,934422.1574837798
-492.9540155255655,-1.2813677564360648,-562475.9170559362,58667630592637.516,514.1162579081652,23810.280666462608,1005.7273042700886,-562484.5595146482,-497.7533458410303,1259578.93228853
-512.5957333359004,-1.2821412770355398,-619425.8713465697,65708832659586.11,515.7635351970288,24599.26452881546,1008.5645076128737,-619424.7841054571,-501.4809933682582,1575566.3033897972
-505.3574927831151,-1.2630757809966904,-691551.3848067676,65257036023947.01,513.8444635058393,23737.62215130992,1006.3261410023156,-691553.0904118972,-499.60002369608634,1443050.6603663159
-506.7863184962775,-1.2593705485914288,-538756.5878488646,56969666128292.0,512.6048778204646,22099.034430940734,1003.8228383528557,-538758.3511150497,-497.9495712389712,1211063.0228821344
