Feature_1,Feature_2,Feature_3,Feature_4,Feature_5,Feature_6,Feature_7
564.950890571477,3.672441216660994,1448990.5221536634,169875800896074.97,579.6083016410348,-19574.371981686174,-1105.4677510719175
578.0103328501334,3.6841859100869336,1407722.960719846,159970127201282.38,587.1652997360668,-19561.074282598416,-1121.3268435348905
587.3156483892665,3.5956748653541895,1019310.3738510968,117470292478271.81,596.4908727779466,-19555.133733518975,-1141.470714352312
585.6781141633126,3.5950820532471917,909681.0934869685,120540543522290.33,596.6815781748998,-19553.754798307105,-1153.353480592506
590.7431228969963,3.6075914348382736,910783.9847369099,118000645832092.02,602.1558517687669,-19547.504679393183,-1159.403668658998
583.7077554976968,3.5979167737557027,962699.5820096078,109820087127608.83,601.9627724457106,-19538.194359738725,-1161.6748828927532
604.5245552344913,3.585779453022628,1106603.8234783113,128736102845993.66,616.9295852173792,-19531.4551699184,-1179.8629551246577
595.9390140898339,3.6675434492474226,727844.7113596749,101601840802399.95,614.2074832857655,-19554.046101520984,-1164.2260621449395
588.0496663403609,3.7095134604218245,951839.5229173683,124114973844825.55,608.9982981067503,-19507.578445673527,-1165.532512810374
620.7047607683506,3.6946410017950373,1362694.5851966715,153550623105065.0,627.7428186172338,-19504.157574448498,-1206.5327487996424
613.3338784798057,3.7119589973159566,1111344.079912393,134826340209345.9,626.4664376824394,-19517.642989865963,-1206.9926574166927
610.3142444765972,3.7443072038847913,989743.7398745157,139399384946628.55,624.8308025973681,-19517.849379494503,-1193.7888804309646
590.5676106271035,2.8933302413267716,702384.6482702132,110138986996510.38,610.4092015207233,-19510.749721848686,-1175.6628468012223
574.0650259284361,2.825810922002159,612367.8306174632,105872800894657.72,600.1380145810882,-19498.776252753043,-1159.491820448295
586.5876443843,2.7637481518155367,709570.076286345,106254886767032.25,601.0678023048224,-19514.911298728097,-1156.39954430633
572.7813649535921,2.6974469087685287,809710.9449388565,115726477545933.69,590.0227154555599,-19505.34816438806,-1135.1755371119752
580.0326013665382,2.66266869466553,671835.2128434704,105444408744375.02,588.7621606947868,-19488.79173132898,-1141.661578011005
578.9932965185785,2.6447938116435594,704152.4635607076,96499669145168.28,590.6525971815962,-19504.861975825203,-1136.4948069783663
556.7374227780535,2.5941057053480185,813260.0325156162,114674814679971.64,577.5002552614363,-19495.429897416154,-1117.8742054104673
577.09621303868,2.5315623231896494,629509.9945302982,92862624414551.3,585.0390532563442,-19482.73694019173,-1138.0731513134815
580.5423624317548,2.524947630325399,1403447.1122840887,135597469455315.0,590.9564597227995,-19493.540882979556,-1140.5459910042646
582.9397112724574,2.5047233455933666,759674.5222475348,109609438355345.11,593.6500745411754,-19481.000505990774,-1147.9262107354816
591.5325324571644,2.4603181047118876,608987.0140446733,93587274702544.69,603.7265995403521,-19489.75884221306,-1160.1068255707514
586.8608041479025,2.454982879673121,730224.1995716862,97416975931969.62,597.297216344317,-19499.522675470325,-1157.0010971808683
583.2190432439281,2.3981274091080076,431486.4932050242,83272968251610.61,592.2431276707077,-19483.057757006223,-1153.779521197152
590.439260355793,2.4119928088630505,685739.0028714829,106834420002955.02,599.2003137703433,-19491.56165716088,-1159.8903235101438
585.8656543254615,2.385770378996639,595686.9719815364,93240266720736.94,599.7740125786049,-19480.335865516154,-1165.421729592227
579.7339614627616,2.4647292102453986,979409.3803873495,124534061670449.06,605.5537313310776,-19533.878002105277,-1135.424957614546
577.6547187198813,2.3432186073487675,764526.7765586197,109939907062143.73,587.5253451950448,-19486.21507070132,-1132.8867558250563
562.4364280430191,2.3362897849394417,752721.558571128,106542076457596.16,581.5161469192675,-19505.659033843935,-1122.193168300801
568.1382820193083,2.2930454792344337,556151.3004231856,83025115597479.55,576.7129031038911,-19495.5459892334,-1124.31672433094
566.9210909753524,2.2797351361868463,561100.9537570477,86804994603187.14,577.1726534592016,-19512.008747895838,-1110.7559088592977
545.7230387063918,2.2835013199909375,473436.42624494515,73816880888332.0,564.5639406166633,-19506.245322635135,-1091.42059727261
572.4023280857888,2.175867040243725,509647.3058865403,82144903448663.77,576.9257651444738,-19483.697116191408,-1119.7917046548528
583.1668168696588,2.2110483871010014,615114.8002163161,87053065128108.39,592.5248335682817,-19489.596710537,-1145.1605868253102
594.33914615805,2.18148918414946,674372.1746522253,107044896555776.78,602.5697062194163,-19500.78518634586,-1161.9322164823348
603.5300384590113,2.2418566734511858,644865.6057539061,100038325098496.75,612.5576046440752,-19479.982046048743,-1184.578521935958
623.3118064148315,2.3085517355731686,747344.7876614783,118236294507969.47,630.3359372305762,-19483.195127725303,-1218.415515039837
621.6017883118617,2.2889295269989587,640206.6990195274,105616209974690.6,634.0432184949976,-19497.997346039938,-1229.8404300656039
623.0881825759149,2.3170767987807803,700096.3251510327,118022384250465.33,636.2620480927432,-19506.017836959152,-1220.0016142002223
625.2451318332381,2.3430641658982387,736905.2537522382,110593531721358.92,634.7110830386843,-19475.683578944183,-1230.7759152119852
623.8473641437026,2.456404327289589,712176.9586594639,109328939480366.78,638.783948922991,-19488.172423328542,-1240.718392517204
633.0665852961611,2.4678623787947207,868968.5918487286,112246375142476.34,645.6817868700479,-19484.95545285996,-1247.4829740790042
635.1461445625218,2.4488119494815623,1004524.1844122214,128758210054525.33,645.1737666839736,-19483.907779594825,-1254.1750717637879
622.4583008498787,2.4690207533985,951617.1831087037,120903506450700.88,640.5319498436114,-19493.864786548096,-1237.5615455852335
629.5691590992583,2.4643929549933374,1332816.7297717368,138651156264252.56,642.9011280945566,-19472.056000866167,-1244.4959419942788
651.8006605317908,2.4833484007321442,1137006.4687670828,116626833712178.7,655.9806696142198,-19466.971324508915,-1271.4349388893604
650.9778577444387,2.3042035200524755,529680.3333463531,84422722799497.55,660.3874677703699,-19463.4629708427,-1284.8762667471437
652.8744664391163,2.2966130474838273,854716.4294839266,120117930158317.83,663.7022599190703,-19472.271615384656,-1289.3675766725662
651.1123802236172,2.241300728137689,710827.1350452772,106338009303333.52,661.1526632842857,-19464.946945365395,-1288.6903746862072
643.0096956483408,2.304779108988869,868732.6842610758,126842618604784.3,659.7496729573231,-19478.263468417998,-1269.1461576024421
624.9170552457825,2.325211755427924,706085.125862423,110131099435366.11,643.3529653628564,-19479.978494449268,-1237.0908751698485
627.2433445651308,2.36009714725215,842954.9020237463,121432027747691.02,640.69654205343,-19480.926968380238,-1213.8112062319046
615.573440365519,2.3121519345826687,732240.5854992071,106694545603319.11,626.4379505692017,-19447.842541321876,-1215.3909749226814
603.2220611125624,2.259699135479813,784398.1285724859,109324062862186.83,620.2894819620394,-19453.80167835454,-1210.7920470139165
634.4613460126327,2.293105241464136,727962.4826249611,100017437968137.81,637.8233001599158,-19428.336876690715,-1241.2036230126882
633.5075025043865,2.2504047393776134,609713.7590774964,92886622201787.2,642.8196232983483,-19451.970784366345,-1248.921731559254
603.9609851776034,2.2720108351448274,706524.5918104904,87864429281879.45,627.5149217113312,-19474.940969103085,-1211.0007942492539
610.2818008198542,2.2761933411808988,578051.6304599327,93039622748303.47,620.5893879597376,-19440.332975796413,-1207.341624553856
607.1523331689398,2.258846166760204,531272.2304255912,88565236139597.34,620.1343854566336,-19459.346835737168,-1204.2984095513561
619.3596942383051,2.2006471790306223,422999.12814828876,62662231198655.516,621.5009755833477,-19437.81326681173,-1214.097026934724
615.7157176699677,2.0523646636292217,506123.82743327273,83136378541914.86,626.2298363808253,-19442.05146791395,-1222.1865757855628
640.2947154950365,2.040392799222034,655342.2916066605,74721675429320.0,640.2629048852543,-19435.884743178813,-1252.4590397146899
631.4369641572179,2.028243149612223,557175.9921733628,89065135169336.88,645.1982972537062,-19445.139655414736,-1256.0762700489317
644.1490219161132,1.9942768006828413,602280.7147426318,80554088188187.45,649.2545456552907,-19443.548511084315,-1271.56265611371
638.5418084604695,1.9690468824335259,792832.8723919102,96303676545276.69,649.2434673334761,-19445.461922259572,-1269.2939740677984
642.8397225393552,1.9342745349390045,581773.8152324298,81720929736380.11,650.7572408785857,-19444.17766213329,-1274.5770674794917
632.9605499302205,1.8971895037697986,629147.6772240394,80572913976776.64,648.7860909042689,-19452.850496846204,-1266.841550141503
646.1693912916351,1.9005769587447208,615842.231313783,92761752412095.53,656.3161845034653,-19454.871356179385,-1265.5559900257758
632.8731894496244,1.885209116987303,481593.205474334,75648218076106.5,646.0299626985101,-19452.076865954583,-1258.8648419114336
641.2957210018654,1.8366787838496543,495350.90092472354,70930720133987.0,645.320950102369,-19448.921308226294,-1263.9361811147255
643.2602239830933,1.7953897376996126,563593.5761653566,75346969611550.48,650.2974905232753,-19438.438151983035,-1271.506314934195
659.8946407113555,1.7689517253612412,717323.4621661125,86083773691340.52,664.1762538309995,-19432.131192544777,-1298.3818488714528
664.6059344556699,1.764692891173778,884055.3517208416,120066042225614.72,671.1587618090688,-19445.653892269664,-1308.3007451773801
656.0947763289113,1.7509019229652205,886327.536099064,96979841318267.8,665.5396787229095,-19442.656278845163,-1303.9985580315088
663.9782683939968,1.68788360586229,782037.3374024633,102144855908908.95,671.2489710009885,-19447.157035488617,-1301.7809945276854
656.9202695658472,1.6678784637002964,797709.7696385629,91648671532415.4,665.2445205774176,-19440.38227064204,-1300.1600777844533
652.120190985275,1.4849478325350989,501994.25161959656,69185399028647.49,662.2802781832826,-19435.440132209107,-1299.8752066520756
666.8913922460439,1.482587634276868,654704.4611847223,84060198478508.19,670.3848618994416,-19423.55509701127,-1314.4651982203036
675.2295702907529,1.4545103738236327,813180.346146803,107040378743301.33,682.0068127917698,-19425.791716856358,-1329.4559085147437
680.5370360104387,1.4709400875445993,957492.9195227316,153812065915286.06,688.6213622238507,-19429.718417965407,-1336.56439283802
679.2215644258122,1.4803656154322464,822645.037588797,104900346926082.08,690.6051731373841,-19420.077974237036,-1344.3640061807941
685.460083963154,1.460929400075258,572343.9057643904,84697738601654.28,697.2339661260839,-19419.288139043827,-1354.305059130351
687.9140905068517,1.457084345812202,566736.0276094378,83091113745079.02,695.8998196561128,-19423.089237161817,-1361.085941651393
676.9315170449725,1.4612856509775,1073348.5767921836,138645602681027.39,695.1457024640117,-19418.598355087135,-1352.1330750077082
683.13695987861,1.4915957586893478,544328.0999454627,89419735732845.9,696.9079469412511,-19415.736742447065,-1357.4324693786427
696.1030277305425,1.511466961038234,674060.9149572847,89148931654136.89,703.0105196437523,-19409.717959982052,-1369.861238622562
699.2313875492756,1.4990727956931156,805576.4978288166,113830609694711.12,710.625283273961,-19400.653528995696,-1382.4773897668902
700.3389032072655,1.530315508961464,922266.3163307161,122693924656950.45,713.3932811102356,-19412.30900579193,-1388.271035552501
684.2951192934675,1.576228788525153,1057579.599355395,117873429981701.64,705.0433916967509,-19419.063006007666,-1367.7468617733552
692.7108455908794,1.6057252305251553,1279826.793777188,140723791319920.3,702.9226843779356,-19405.254609416017,-1369.199862810224
701.299393708601,1.628894000247949,1013694.2019896486,123517826757482.9,709.2080493903796,-19405.79137068316,-1372.8015834939254
698.498635692103,1.6081081606097272,1240634.5414906973,147985249621789.22,706.4297645409915,-19398.980590679454,-1372.6991881480096
692.7345848519109,1.6178039420884398,837755.796534965,116991722133977.03,705.5260900043917,-19403.527250398627,-1368.9925399305491
701.2072853757986,1.6254413280070594,609954.4095057338,96648793774745.52,708.6715420910674,-19382.30854371561,-1382.5161638932418
716.2541785880131,1.6572936919848393,895683.4574122465,115814547074816.44,721.4677950957546,-19384.31166037269,-1405.7554760874318
711.8532361162512,1.654567075533144,716617.9970068779,104841778867048.3,721.209828459212,-19394.884846879515,-1406.3785525586395
708.2019795078643,1.6805302642605202,632461.192991805,108658165155167.11,719.0574687923547,-19384.91814726471,-1403.0865501005294
715.4948387584853,1.6654950094317091,95542.70673056904,17711469065117.973,719.8345339367864,-19382.443646215168,-1409.779597355754
711.5240516966143,1.648378716362895,712451.1394750604,95904046261584.22,721.3024115772349,-19386.934347118753,-1405.7154358671592
699.5235387217033,1.6548389968299648,661038.3413336276,91933358925520.34,713.5238470459088,-19393.65891691116,-1386.9239116198328
687.4570306011249,1.6541461038733463,561796.3376434306,92692107830618.31,701.3463974454432,-19393.32979233752,-1366.9213685364193
697.2516914409872,1.6838881455916057,664484.1544205043,107237548895524.9,703.3222952719661,-19377.54200795395,-1367.5843269661596
687.5633824905461,1.705918507952522,596329.3500545794,86609354594967.44,702.1171321202664,-19386.49072781192,-1360.7217813871694
673.7471325702049,1.7686542459385937,925638.2101065929,134031808797356.81,694.2974195364856,-19399.093006530555,-1340.3875216962756
668.7375154455948,1.7543766191536048,835250.5464224046,121826347754697.25,684.7906368020653,-19387.583376413066,-1330.1283626488967
648.9155490077608,1.9326734814919175,1069873.6593712822,136717503962064.17,674.532110801647,-19395.066253436256,-1306.419487871503
679.1609501793116,1.9146375525676853,953534.362136835,129468526310982.58,686.8915614033542,-19391.96423828781,-1314.6150720882824
658.5848665493768,1.950693891855395,814477.5495787568,110818753005024.25,674.8066949209115,-19408.51357710275,-1293.5190986417574
666.0014864808426,1.9888967690958597,597314.1645940761,99429358160004.25,671.1049528173974,-19375.853396066657,-1307.520989583365
661.0868264003582,1.9990797364170225,451748.2666449758,90238764964405.89,676.4423300059827,-19388.286265465315,-1317.5462377787135
680.7130230655521,1.985197192560139,499866.79997672216,89186666830572.52,685.8881819704222,-19384.535457298487,-1339.3018461584343
686.0701829716636,2.008235871922518,489658.3100080888,88729079249965.77,695.716236037469,-19375.037406929052,-1355.715171235623
696.5431536300667,1.9963248863102894,679155.0826252936,119190631255416.6,704.62083285039,-19396.293028695676,-1369.4570381380654
696.8481240034519,2.0128463559976084,589426.7286464247,96758827788667.0,708.4974541768363,-19376.796188319837,-1379.2727477893761
699.026913380924,1.950896850883002,578988.8873464961,97545655756707.03,713.1748799087457,-19399.65063756109,-1385.5995773777547
702.0209089822187,1.9532675202706165,446090.8573131897,85263556706703.86,710.8405192406467,-19383.372392135883,-1390.451565809116
713.8598367203747,1.9505968086225205,513785.43732989236,78700979528821.47,720.5870685114853,-19381.226541027878,-1406.7273614340625
714.3259175452936,1.966356076585007,466498.164292895,83108586007582.42,722.1142943045128,-19391.63599693821,-1415.9579774318158
715.3573093062429,1.9570709391881809,499728.83530469413,90475370669508.3,723.5972068102813,-19390.577806637888,-1416.4797663892887
707.6999732679176,1.9403848436921523,536423.7909223787,91027839747130.06,719.264000363329,-19396.587667007963,-1406.2443466029408
704.0400122638189,1.9242306076832145,494806.96640194324,91126508715309.64,718.6396577982002,-19381.992345644507,-1404.2152728317074
718.0520319568001,1.884157732376321,610114.5007516607,89078858986341.36,725.6846791636524,-19381.767963151928,-1421.6821463134752
720.076041352347,1.8651423278942967,645523.8566881836,96045791533911.84,727.6431681987523,-19385.083451908686,-1427.125400606261
722.633392812402,1.7958291302247675,482689.52807074785,86209137251518.52,731.571224590767,-19377.537803648967,-1432.605055099295
682.2415149525013,1.9370009211184267,925384.3930928787,116623211508104.6,716.2641490776465,-19412.965878839423,-1384.3349078117365
674.1124006666096,1.7576846771520809,630241.5269807626,99760834292205.9,700.058938188834,-19396.166598635606,-1358.0595023933552
708.8336021130424,1.7703185475148104,802846.8610557517,92237850364422.05,710.8508062537603,-19370.337320566294,-1385.5679250297128
714.4704105141054,1.6849013471024417,622874.6455490103,82553157920096.44,717.7090787657647,-19364.1895595631,-1405.2607498875354
715.994787595809,1.6536215710466773,731481.221930418,99282282547140.36,724.1661577663366,-19376.23159976174,-1412.8117340364392
719.3602235013767,1.6319690423332975,594955.849428979,82408880867794.94,724.501672655582,-19366.248498990466,-1418.8011495946903
709.8235292980565,1.6353688549903849,498854.1202926268,74398593183283.34,721.6949006929558,-19372.922676347927,-1412.5040732134712
710.7113776606352,1.590881612738073,594280.5054354501,74794168204581.05,718.8588503083912,-19373.33393517312,-1406.4252397720006
711.6038156136801,1.5899661736026798,640837.1584009154,85997737066011.67,720.1415617127939,-19357.614514130004,-1413.1464576169838
710.08972554509,1.542897569253042,517376.8258958841,78438566705610.34,722.6088622426693,-19369.297856314173,-1415.1085866721082
711.5379787297526,1.533290170065855,633686.433227868,78233033549385.27,719.9461084636345,-19367.354039053946,-1413.888546916829
716.9609755197916,1.5181509846306729,499091.0080479907,74846666099106.39,721.4994474437965,-19366.053667089323,-1415.9381947142897
713.9671381802372,1.5076162690147585,435016.6867039289,69852374824945.8,722.5162791246465,-19362.850024557578,-1413.8622754679536
710.6213267304558,1.5005445485506033,531878.6775444458,79134568490195.5,720.5316769024117,-19377.680880001994,-1404.641788221574
701.2356142272962,1.502891161565754,530603.7162174612,82214275039735.38,713.2571760136549,-19362.32880633687,-1398.7797733641914
708.6416306221677,1.4961772050592554,477685.48413331906,76856997581634.4,716.4311152135682,-19363.332727518442,-1406.525261191814
708.8419899852737,1.492725940805947,476756.8960335756,75227266074209.83,718.3168038481716,-19371.97339238553,-1403.5690901464295
704.9917983694424,1.4854070591968869,456352.8864372276,71701969287823.12,714.5050698352114,-19371.717798951217,-1396.7293342580297
707.5874491706282,1.4897425928879418,491191.76893975434,59190706729133.52,713.5183078850015,-19364.45993220935,-1400.2159986565985
717.2401492295222,1.5222731112129615,650877.5870623849,87158058362561.4,722.9301335752957,-19351.97908712219,-1417.0664426602477
724.1990762083002,1.3364077435641109,412038.4945114546,72000729688696.52,729.7361797130308,-19361.79110414181,-1435.2809446027677
726.4147405712416,1.3071350121245922,421371.9648141709,64064802051064.47,734.6248848681206,-19366.93895720599,-1437.248138033579
722.4107185439261,1.270299989376963,358076.28331885574,57769289189882.77,730.619280223403,-19362.69718608216,-1437.0708848845436
730.3606805398997,1.2208695342841176,691813.1604698381,83982383868123.69,735.6884037623325,-19356.690968440726,-1445.9268953432197
734.8417034522084,1.2271517158165843,552570.4615847962,78743656237609.08,741.7814807604212,-19355.107568452568,-1455.371006428517
748.0746005981355,1.250745827102274,705649.1503770355,90895026054043.06,752.0550416261593,-19353.48493728363,-1472.160044876965
747.9179214753274,1.261727473361922,657517.4631207515,91442931145043.73,760.9501427346677,-19364.36857513713,-1473.6738184220744
742.9587898458441,1.2680172525315756,542571.6771263368,80748325753941.72,754.9615184851176,-19367.36925842195,-1472.1758710509857
743.2818020576128,1.24195253038748,559257.7536518385,85534242553282.11,751.813692472339,-19358.526533049895,-1470.2381143038533
771.3046314006864,1.2252765274650879,1084280.549145438,140005837704115.36,778.30205884489,-18953.898048631687,-1521.772719912487
769.0790295193076,1.2651677634100376,694430.0969805141,102369733483061.94,779.7881695566587,-18961.581643544352,-1519.2333146743476
758.4912267799035,1.2855727152688654,636227.3209828584,98907230266513.69,776.3851464877912,-18952.58479094952,-1513.4191970732163
778.4903408589461,1.2839777585338088,673335.0529590296,97792076294664.83,784.8090232648238,-18947.32909575245,-1533.7065453466166
775.4503998961968,1.2667340664110107,583385.5235657642,83926231974781.97,783.1051872610807,-18950.410412025583,-1536.9744392663013
776.1265105359724,1.2824430299672263,461119.1406592581,75813279189684.33,785.7000698334026,-18942.48862572777,-1538.0030944179925
776.2780659349409,1.3002144477351443,481270.3610364954,70584985036141.27,786.2253998973125,-18954.176960882683,-1535.3753593460988
773.6977500369577,1.3016400179169807,699507.2601828749,89721711597546.81,781.9127345053915,-18945.47793826154,-1530.126552680998
758.3771728191257,1.3476235137997834,703592.8287973892,94736137634984.98,774.8169045270926,-18962.856555877188,-1504.744897469258
731.8391716083015,1.3615063417729762,980190.1819925538,120382731712685.66,754.174842237088,-18953.69744585454,-1474.2917151184092
736.6061932678871,1.339790931014043,581008.7955374159,68675175759248.98,751.7062558305734,-18956.855988087133,-1462.651082746497
714.450126634402,1.4695335237664455,1001389.5505211107,116632347874744.44,738.6752808824373,-18977.29840225489,-1421.445215299902
727.4908643536373,1.4948756932749716,957726.8282646054,128084362846882.62,734.5415996273351,-18942.6373430585,-1425.7924378022217
707.3436040972798,1.5207453605168468,783264.2956356585,118768842725481.39,732.1652171700908,-18952.384468858312,-1416.8925097106367
729.4723969575355,1.5966573654291483,508661.94456921687,80035449388614.05,742.4370470480454,-18940.67553423349,-1439.6907497319817
739.6960328384768,1.5868233824600573,641646.38805146,88154016220397.34,745.9160027810182,-18961.582921006204,-1446.1828375483353
740.8441657126681,1.6035960587389084,453188.81535138417,78204484079150.77,745.4433606881198,-18935.13918751257,-1456.5885568585081
729.6253470380899,1.6052766970486312,486565.4300646137,73592063469652.69,742.4866357266447,-18963.838362483595,-1452.250942162667
700.3932858977456,1.6307902931090283,658046.5162261575,90212596169821.8,726.5206308639205,-18946.128841946756,-1415.426389434929
720.6248469077212,1.6277255204855083,37432.63312423736,7362888453687.273,725.4916657829878,-18921.62553042607,-1429.677865735087
721.2440855317284,1.6347931476614943,589733.8057638269,83322041417487.23,734.6004861831717,-18939.114975737193,-1427.9842573963047
726.1415874018782,1.6273468326264091,478337.12483739114,67203178045674.26,737.6052501770396,-18928.85930893418,-1438.6402445687827
735.5366274563513,1.6015407717465924,444235.892458839,71412612506582.86,749.3662900591754,-18950.805557922897,-1440.6465715119803
738.495986816377,1.601117601652463,321894.6786866806,56392198228512.65,742.3099760591351,-18933.842236520388,-1453.5771293859532
735.6700519947071,1.607490140449728,466052.4904950965,58660479710508.34,744.1865976148722,-18947.161078003133,-1453.5273857427335
738.5571978415229,1.6039442482824564,645868.2178317108,66313679809189.04,745.1876690640929,-18938.387234077472,-1462.5054160031118
751.8495981046492,1.6581523061938928,593415.5451000534,77427605623698.39,755.8608573094593,-18934.718786172783,-1478.5406900512544
747.1501410196548,1.6502946012319604,468092.148003721,67593768856388.734,757.6468245621325,-18950.74266357178,-1480.5744457323026
734.8148022534922,1.610246667767819,516724.68017200474,67740165472477.13,749.8319587441457,-18951.646523041745,-1470.371420145904
753.5106638731003,1.5972715184563082,409087.97634463216,52004932378232.664,757.6344273924827,-18950.25997396106,-1477.2713748437363
738.0298532375448,1.5788880924978408,441517.0009985103,60054975279037.55,749.6777689466263,-18948.00676975447,-1470.0416554332194
735.4410142854275,1.4426740954036503,484461.51957534044,59402925443315.23,747.0340725188084,-18948.37271880164,-1465.2763383844608
737.5324168053471,1.4225698385169474,625408.9773773547,78267343227424.64,749.1880807454596,-18949.109147017352,-1462.643644444707
750.1156989645052,1.4599321695684186,941915.2944601871,110376298123557.17,762.2895645959791,-18934.45757495042,-1474.3560254359672
766.7167488425401,1.466394448818013,717099.063190866,93564776542146.84,771.5401776240323,-18927.616088149378,-1509.8410639830458
774.4882245667525,1.4722212598901958,671628.4950017254,87302868405812.86,780.9256098720269,-18927.570861583517,-1531.6825524366675
774.2780925411884,1.4367129065851598,556019.3759258717,82392865561035.2,783.8420440321402,-18937.367475166353,-1541.3669114378426
783.8896181706715,1.4016055025793235,487375.25347693934,72094975858955.61,789.1697276891379,-18932.38843108204,-1548.3688328560447
789.8690830220064,1.3351411228102634,628474.4782046295,86621420182016.72,794.0619607621863,-18929.761222943842,-1556.507729695753
778.1917240350067,1.345482693588787,455219.9226870659,80452855666461.81,789.829876972989,-18930.875188436836,-1549.8853166334554
780.3099354342944,1.3280733119865746,512101.78258300567,75409351881152.64,789.3231426635539,-18924.04296788115,-1551.2062350596407
774.5302199789412,1.324386706773048,511806.98176284914,62839805060253.02,788.930307350276,-18920.54801824657,-1548.5273616629415
784.4642269839392,1.3046273265037422,691706.8634115156,73843583694235.9,791.4918725291642,-18921.396024782913,-1555.0358757290812
777.3264015934516,1.317025327980176,468552.7353987811,65258229483746.59,788.4475925570373,-18919.2263255566,-1549.5670193026972
783.7898209549904,1.3029073396093684,406543.294561161,66102233401068.59,792.9686853636953,-18910.45158634521,-1555.4593940372426
793.1687446889189,1.2970046057339468,539766.836830678,75532591581600.89,798.4187910709846,-18908.073900766984,-1568.4776618864873
790.5622397700502,1.2451991864902854,477075.4129689841,67956392678215.82,797.568810126871,-18910.409923435356,-1569.568612815669
792.7067951548438,1.2311484697853488,484013.9143413731,71146115877052.19,798.4063939013349,-18906.56179091229,-1571.4458542298887
779.1786937037508,1.2329044986441355,461945.33995786804,67712532358579.55,794.7275338077594,-18912.11811219014,-1558.0510223525312
788.692436657621,1.2254372682800336,454058.0839670037,67906347441888.04,794.7267589846564,-18903.172111052496,-1562.4005693241604
785.126080878617,1.2258331337074428,1118815.6677400938,116909877806623.9,797.9996117722012,-18899.708914515795,-1561.5391209981199
797.5788828272115,1.2381708974547034,581857.5305659799,80117477811083.27,805.8780130846432,-18892.24397947592,-1576.1242361264785
780.4208901026597,1.3722473138518687,506572.5263712642,75312862049892.78,803.9572266120285,-18899.63730950625,-1567.2444534355745
792.0866267431126,1.3412934500005926,545283.6121918744,72188867334325.98,802.228596268986,-18903.327171768775,-1566.8446447143685
791.4658384728995,1.2644384942953266,626240.6786948199,84088555956125.05,798.8371955466652,-18891.784314576358,-1565.4769269727558
792.3753258313322,1.2388926851607014,654746.5012399101,80014686883357.9,800.69832064034,-18888.77968219384,-1571.3569045376514
803.3570486363581,1.2474412218388362,547075.4766231853,70766585925203.42,808.3985126390662,-18881.95505356024,-1588.2536269118334
801.4599717506989,1.2346527940701573,503465.03942967806,66367703340487.79,809.3778890413996,-18892.76062417934,-1591.4169197125984
802.4229219032466,1.2202770363917863,509416.9043072574,76984535414695.05,809.6266072574986,-18887.170665691057,-1591.937445873269
794.0243043593753,1.2249644230088763,473655.66069449723,67082369470198.01,808.5062130503987,-18898.2558276735,-1578.0391339435091
801.5458221505238,1.2366751316792939,512870.55509250535,72692641494461.88,807.538458994612,-18881.362232453073,-1586.6655494796955
799.1412361323263,1.234869271413233,538287.7553141009,70254604097211.61,807.2595226774918,-18889.1140514376,-1587.1355571740432
792.6455841296977,1.2502974484164509,579153.5025372383,107717004276896.58,805.788133604682,-18890.81059490692,-1577.0609972581408
799.8850663113136,1.2645795836571638,646838.0933531538,93821101915297.31,807.1711928437368,-18890.073596522252,-1577.4037789989575
787.2914015225739,1.2706028274631676,497528.0093152309,66956705268912.82,798.5884773305661,-18886.908154593195,-1570.1486453906589
777.4457243513309,1.278808805301297,528480.3598279131,77204845422870.95,794.4207038589271,-18895.370431002044,-1555.1387722371746
791.1318897154584,1.2971152929960774,584006.0313500141,89122238223869.6,798.7442167742917,-18880.87858391284,-1563.413573049169
794.4262825852693,1.3213000969525832,593437.318404074,79842984074205.16,800.3736697601362,-18881.766869536263,-1572.3936178496147
796.2296058754523,1.3199638659858854,628968.3659470151,112879304313656.98,808.2861632891149,-18882.96034859368,-1574.1659482156733
788.5721841120178,1.3305932824651427,634434.2013381206,91995180708111.75,806.72876885186,-18885.004278858563,-1573.6337997084563
801.4666352293859,1.323738147643111,413322.91535696445,73390749497796.33,809.1167736556508,-18882.143513688774,-1586.4236497069044
797.8376737436507,1.3128523141584227,517045.58323285886,67608925851156.58,805.6215466375131,-18886.022820088005,-1585.0920387218957
781.4910757726781,1.1682893338576354,632667.4737179211,87580353273453.02,797.8322499819288,-18889.118684268058,-1567.5088230783563
793.2194181198623,1.2212819852457497,728600.0918101751,99048173026995.27,802.5176052864468,-18881.40288483267,-1571.4610407627097
800.0431302243486,1.2869373803891404,718274.4125013772,88035867980207.83,807.1975368292426,-18882.972958490507,-1579.1277604033817
788.9351112535153,1.2803011301473635,411015.22949086525,65579841827302.78,801.737358421613,-18888.115664644345,-1572.1906141966
791.097952463542,1.2787843320168153,455519.0330733219,74924344441718.83,800.3008363884436,-18900.085563987002,-1559.0592221743002
766.8081779687071,1.3169145263444382,638270.9401620092,94820405718606.45,788.2957272288274,-18885.602639128294,-1540.3977627004706
777.0555234366038,1.3207697791068962,499212.83348449296,83424464313521.78,790.9696417576665,-18891.68831234866,-1546.102320314822
760.1056481975478,1.362088910077844,729477.5123396624,105635475743911.05,782.2861992410915,-18900.03317485076,-1527.0991638525193
792.9313388901252,1.4994250786984464,619689.6609325355,90383316865752.02,800.5038400414588,-18872.54834103434,-1551.6644654428205
