Feature_1,Feature_2,Feature_3,Feature_4,Feature_5,Feature_6,Feature_7,Feature_8,Feature_9
740.9988505569723,-1.3279587727151476,-517032.04640908045,-59160219130996.05,-753.0820393848456,-17654.973266700857,-1496.393880251373,-518513.66142322327,734.4818594544196
743.9379828864255,-1.322074088414694,-414289.2745715975,-48276458770422.2,-754.7809365908564,-13863.643267671338,-1501.3059556954818,-415775.60235202644,740.4581219663439
749.6372541990411,-1.336037866316155,-551086.9081337672,-55798043201849.9,-752.4702221877243,-20454.243134333017,-1493.4894220256515,-552568.9983437834,735.0849746563957
740.3470041821839,-1.3123113413909842,-561995.6763662484,-55720053798197.1,-755.0165598440146,-18805.44086797337,-1507.091845329002,-563478.9582810304,741.6543116066675
750.5942059112995,-1.2872221741988101,-571494.1363434036,-58601890029869.266,-758.692148716436,-19203.50097177969,-1506.5145683587643,-572984.0503833779,742.9274804348128
744.5210165611443,-1.3678137572030507,-591517.61393037,-60410359881335.8,-758.7885400472734,-20935.235660788218,-1515.0551080246628,-593005.4291495229,743.8398511565592
754.360161656381,-1.3661592094509734,-655696.4272840767,-86400803906439.02,-768.4919340182475,-25366.860680217935,-1527.394001632952,-657195.5136620336,747.0000141626966
754.754830605421,-1.3640939345002614,-449515.75752677646,-54624140715347.63,-769.4444677945097,-16881.33997125371,-1538.8882662047777,-451014.2269332776,752.0565427262134
763.0497062545325,-1.3971897590915472,-617847.4273989551,-69340753756409.79,-765.9054333074414,-21686.751719174616,-1523.9818823981527,-619343.7764304623,737.9245026106503
753.9688396285509,-1.4224090614667961,-1092591.5513914425,-104827827067123.88,-772.3643218577953,-28801.79598920394,-1534.6712793574852,-1094094.0162855452,748.4418678198076
759.2351532134871,-1.3885915305132805,-824503.9430016981,-95353310982159.88,-776.2594687615685,-30208.753990025572,-1545.876503813647,-826011.2019588031,752.2131786388244
768.5998387580461,-1.400267841665889,-759978.2527256721,-97524359078965.64,-778.9155854335349,-28638.678380110618,-1544.2117452039745,-761493.3599787292,757.7416230928995
764.5870141045419,-1.3678454136443206,-492258.95561105787,-62839045212931.28,-776.8123801454003,-18729.14407526781,-1545.1587900294528,-493772.9615931602,754.8632708526134
764.3840568023899,-1.3597070127204836,-621511.9439866305,-68158488474760.47,-778.2388379649468,-19869.012433711494,-1548.6792156345955,-623030.721942055,758.1238414950398
770.4759889113193,-1.3733158307754114,-745927.3587148365,-79889570620377.23,-772.4915048637614,-25674.334907372082,-1532.908656771643,-747444.1034490954,751.2813957740619
763.1545318268181,-1.382405996736029,-1012488.9136118309,-105039846494980.75,-771.2832663070832,-25103.354881626965,-1525.8028752898913,-1014005.0992429018,748.2845625229546
761.2250986878878,-1.3371304526902716,-673138.5785004272,-76630452006421.38,-767.6545343315968,-24448.051764844,-1516.1017572253397,-674653.1196552309,744.1551311345067
754.7771880391016,-1.439656379693618,-596161.6833198487,-59040847606847.08,-754.0774137525909,-20425.871753975178,-1492.8778725822272,-597660.426537974,732.708660597555
746.6949088252263,-1.7269358191019228,-642584.3446725438,-70653874914681.64,-685.7493478736488,-22951.595039959186,-1349.05879392833,-644014.7917209492,664.7373765195599
671.9817205393908,-1.7737833520072153,-1198489.7128560338,-109033163929895.2,-679.7121713957091,-36512.43617009603,-1347.735287405192,-1199904.1919106941,651.3737895137288
671.287033573119,-1.813831849086041,-841014.6667963186,-83257622782340.88,-681.3896483059782,-29600.33152763911,-1346.38969120207,-842428.8804735963,657.3928926171367
672.9804418283456,-1.860576340815153,-970151.8510286536,-77973253633267.81,-678.410888429403,-31339.4994706184,-1335.7693746965047,-971559.8475320307,652.4668939807956
665.8924659674292,-1.8704916343864981,-678068.9562484788,-63886852703996.66,-673.0390798879387,-24096.914718045282,-1333.6553253836505,-679467.8907618654,651.4654951548728
673.401216762821,-1.9234432019296726,-964707.6787037159,-78604646573119.05,-664.1329225490997,-26346.16823149311,-1297.6575812518447,-966097.1456806692,637.5309233906781
650.5782932806227,-1.9595869631983494,-972788.9076537156,-92654869197661.66,-651.8403503303521,-30904.675591388135,-1280.5604366982418,-974156.4573840661,626.1266240609676
628.9373684928189,-1.9027168497201152,-861842.4329784089,-77710899982020.75,-651.903941833335,-24661.273314372527,-1300.270187948086,-863195.455865818,627.3321850806781
637.2438914277399,-1.9178003255885443,-892506.0649423347,-88012035608687.92,-659.0362309310674,-28911.111844467105,-1309.1956235530922,-893862.7782789462,632.1838820661651
640.5116914199792,-1.9490233719929326,-915897.4683470633,-85268498758469.61,-664.9207878018477,-27118.142192238207,-1331.9260381330562,-917252.6233236905,639.5725453285555
655.1801760670224,-1.968879585704656,-918160.914181952,-84540775587838.17,-669.7570889497705,-28500.20319337557,-1334.2451867776367,-919522.5103753856,650.0430536407779
675.4266396020438,-2.051666641138639,-1324018.1944281694,-112235945484627.92,-663.314265621223,-40415.542733468996,-1290.5850012284923,-1325373.0569508213,633.157836138169
651.1832827584764,-2.064517367944722,-863950.378845745,-80812635506039.19,-645.5153386283836,-33588.50342777701,-1263.0635358753598,-865280.7563638419,618.335660869179
627.8516272524133,-2.0911506214362072,-1042588.8256445704,-95851715185287.31,-634.3098464185252,-34865.823015438094,-1260.3126343947365,-1043894.4158307196,609.8485380657862
630.9856842731157,-2.1115487771385704,-1150615.6022231197,-101450594850113.84,-640.4501080697219,-32102.49296178179,-1252.8155308851537,-1151922.7291146733,610.2883235127325
612.6781591332604,-2.170182933813513,-1172215.752139211,-104876526303348.0,-631.992438172974,-42811.37710600664,-1260.7817388714786,-1173498.6751006525,605.5618013804858
621.7592935129388,-2.173597941550755,-1127899.9261453946,-92867373466736.81,-638.8335451254682,-33558.306094505395,-1271.871829238029,-1129186.814003578,616.8462809308913
628.3069424137724,-2.17287883516843,-920703.0159747595,-75058768143486.05,-645.6070442695276,-30446.163424837443,-1280.5004598701648,-921992.5469635606,625.7805524078912
641.8228812730656,-2.205972687421025,-1039589.2432323815,-92999490554089.11,-635.7938712828774,-34314.801180245195,-1246.1686792396667,-1040868.6748529634,613.033468288875
623.3193604271739,-2.102302727777121,-1372714.388566894,-125176464843973.33,-625.4418439814762,-45837.7454353183,-1232.2499049435814,-1373970.9328692297,595.2178066899876
606.8577292728562,-1.8985020870109304,-1384116.9100120582,-128836582324928.08,-632.6718631785299,-42188.751238906334,-1257.4791308986596,-1385370.6678016717,603.8314431151044
613.4511640558377,-1.8915303911726646,-1398397.3157979234,-139589378164766.08,-642.576741806324,-42125.60090370762,-1284.5503684106716,-1399655.7802624262,611.4704560839755
627.8773316073034,-1.8831954569138414,-671823.0791515909,-69212006407832.81,-646.0006422037807,-24426.413335438236,-1287.3648613942783,-673092.4492911017,626.1199302185482
644.7660299079704,-1.9047624760181419,-795846.6135855089,-85811709915622.48,-643.4871043753448,-32006.320332284915,-1256.6707824881082,-797117.9537228436,614.9726744377376
614.2431794908855,-1.912862679440244,-728431.0195053335,-82309360506022.03,-639.9955961694534,-30246.02091073864,-1278.290822487564,-729687.250234621,616.2973858525112
628.3552719560395,-1.9770227609253817,-1210165.13890971,-111510050906095.98,-657.6780503041974,-37979.11777642501,-1304.0211494861478,-1211437.9003840748,630.4274178153486
642.2119273944737,-1.9842434800679725,-1075421.5751547809,-106661541916480.31,-660.3060528380029,-36937.217196190824,-1311.1155514357872,-1076700.479434457,634.515347380797
638.426425629528,-2.0401458002540265,-1241898.2179628245,-125319195820947.89,-676.1128923268676,-42646.16013175854,-1354.7762724923255,-1243187.089875901,648.7638603544555
660.7651165511168,-2.0255898166554154,-848098.313749343,-93673830576275.86,-685.8356984408575,-34224.22865656349,-1370.4773492709653,-849401.1113648425,660.1159477132958
682.7024446812453,-2.0247293803565145,-819269.2511283502,-86473145047159.83,-686.756101773507,-28448.898984796073,-1348.6484613880289,-820583.4657949492,659.810039114735
666.8641441330104,-2.0018759160817536,-675587.1780247855,-75739872137302.27,-677.2039886412085,-25970.85695671054,-1347.996481136392,-676891.2626318977,658.3454263933987
672.1481294619336,-1.9110985711772455,-771048.5788530951,-84371229533625.31,-685.2928278206547,-27853.868039551337,-1347.9330235102573,-772362.36805907,657.4892839479741
662.9507899778566,-1.8845312698575,-569454.2507882498,-64047706081027.57,-681.593141115524,-22890.86145059682,-1357.966423912501,-570761.6241136119,659.1928668436783
669.7084916538066,-1.8566303327478217,-570050.5295689632,-61514425837463.39,-684.1963764323782,-21582.715141395594,-1364.8092712640243,-571368.2946161123,666.496518307344
672.0213480865128,-1.8697617752931621,-1411147.306383318,-134320891651359.34,-705.4479873450772,-39244.79237157372,-1408.0399798835485,-1412483.611265408,681.3742524684139
701.8284928721295,-1.853556193391818,-1290275.2570582253,-131224500636693.1,-708.017084065593,-33177.11604304882,-1396.6101100757965,-1291621.6257642314,672.9413497886172
693.103069278611,-1.8804789091395906,-762085.4923926329,-76930822409203.66,-696.699135303091,-28647.679662137925,-1375.239348768034,-763424.4331759907,672.9266233352948
675.2775007929425,-1.877615529167476,-869155.6753794927,-84978524413002.25,-692.6647564769968,-27739.396219069553,-1380.877438360937,-870490.1402916478,672.1340723928533
686.7187501328076,-1.8090629470996038,-819593.3569375277,-82948615319902.5,-691.6941493262026,-27815.660545625684,-1370.908834353312,-820936.2905978886,670.761165312661
681.778560550538,-1.7652376698115226,-1014458.9763660934,-92481396438920.58,-691.0575649121303,-24824.119326536915,-1372.1955247431438,-1015804.253172524,673.5156814681907
683.1388832069819,-1.733782324608823,-579971.5678017417,-62362646741302.81,-691.4832932899957,-21652.380050543834,-1369.2494308175746,-581320.9125231489,672.0122444608227
680.2100593948543,-1.7300196393523548,-705692.0756313589,-69693851120016.766,-690.3701072956712,-28401.65760688112,-1366.8118011621732,-707038.5561245334,668.1673013751937
677.8670806712619,-1.7161217698237847,-553265.8281428905,-58906967984686.164,-690.0213581056271,-25644.706440441092,-1375.1390750085936,-554615.9663189088,670.9365439840459
675.3298466406613,-1.6459742435655746,-922684.6476968752,-94380310490094.11,-703.5884379210039,-33458.80666032507,-1406.8467355338894,-924045.3559521118,680.328004898282
692.2344762862863,-1.6337712741496668,-747367.2209538276,-74803294782524.2,-708.7647862638256,-25919.932021169483,-1411.3222385754134,-748740.188010848,688.7803197210943
698.0436604914257,-1.5345185120891929,-594625.2362979742,-64920316618244.44,-706.5631814921276,-21557.339926860794,-1407.6269698062795,-596002.7664469642,688.9925145257853
703.5975415466941,-1.5038765901602347,-608447.1440004103,-72568850699235.67,-712.4403751362468,-20587.93822080234,-1408.9490036840855,-609834.9317600543,693.4646706460996
692.5713104368239,-1.3998139668760488,-694915.1486497833,-81933296883171.39,-713.78583746252,-23538.723532673954,-1430.3694333025985,-696296.6795075721,692.2470607100345
706.9636071456482,-1.378792996158207,-505406.8047614055,-71811451140317.69,-718.7760969860859,-19707.01665253528,-1431.346198788418,-506802.7344089302,702.724932248918
711.3075092452094,-1.3679250039554847,-749017.8508703056,-100847010111030.62,-725.7122565009338,-26108.191620371057,-1441.7267418585257,-750423.0933595652,705.5463868286405
715.5274413831661,-1.3556431310709183,-487448.76915056544,-69422512969470.18,-726.4827177633916,-19482.897995105646,-1447.321321475703,-488858.2420143573,711.4081846351952
720.3748543095044,-1.3372143271890904,-627142.3718075003,-81158731922567.08,-733.4684117121421,-24704.335378347252,-1453.7503554888672,-628559.0982193452,710.5440095788674
720.3221068312404,-1.354000536388953,-821181.8365352955,-100914463361781.64,-731.1971909792837,-28573.465340124858,-1449.0283851694658,-822598.5409243989,709.0680173254184
709.7292350795939,-1.3779194436257889,-949744.3684530054,-101599324319482.58,-734.7469356142227,-30757.745522083216,-1471.4412438650593,-951161.7929991455,714.7738486036043
728.6762899241864,-1.2741404379972976,-703690.3824635124,-89442173019764.78,-739.3730501101803,-27256.1345250919,-1470.9812430140073,-705119.5867666035,719.856483152556
728.8583624379905,-1.224533636070658,-590189.6754141663,-69738223238018.836,-740.7292225843244,-21780.125220022826,-1476.0792734005236,-591622.0758261973,723.8701110671506
734.1767541169494,-1.171877321445969,-650623.2611752269,-79989609446016.3,-742.7875791282501,-25941.028922740432,-1473.4431043789664,-652061.853424965,721.4295361210848
730.2218981387963,-1.169058599489916,-683866.2890056149,-79393010422592.7,-743.8974182013651,-24568.14885951042,-1476.8182736036108,-685304.2337265066,723.0112910847582
729.0195501634468,-1.169069765711749,-593218.86067507,-71013199475145.6,-736.0515655017384,-24325.932059995277,-1464.189804372264,-594655.3012561008,718.3878541257682
730.3976784407262,-1.1701549475186848,-608114.9754580389,-64695390784000.9,-736.1519731380275,-20275.33116119999,-1459.156838134063,-609556.0806431596,717.6809843662934
716.9595220303445,-1.1864133293026065,-695571.6171227625,-90638779386631.14,-743.0211942286825,-25258.045861815157,-1488.5009029011146,-697010.8705233163,718.104704591433
734.9269999753014,-1.1586930756927778,-701553.3719323917,-80307426290690.2,-748.0040905255872,-22952.414368731745,-1490.508520119502,-703009.4374536889,731.0124409285119
737.4382618973142,-1.1579532223190705,-1141359.3355054571,-108887209696378.38,-749.9754271180624,-24869.499614366545,-1496.1376399635633,-1142819.8459724053,732.8980963380203
740.2710960091493,-1.1091734816044816,-695704.28238567,-79034678736122.5,-754.9067808283388,-27936.128906093974,-1505.4561379954293,-697170.8513489842,737.6614346035728
745.9589877896514,-1.096865092346995,-66300.24530536485,-9261795386821.176,-753.9140839975609,364.0788710495078,-1503.0495677688534,-67774.53487958695,744.219392021732
749.817318560119,-1.107207715561599,-861598.4056060931,-77193200751765.14,-754.1249400337679,-26464.277354240356,-1496.0939961109898,-863071.8948645156,735.7081713856298
744.5277104035634,-1.1178951344948596,-590843.3860240683,-62956908128216.12,-751.3971992479151,-19717.31573689652,-1491.5704312808948,-592317.1170306097,733.9932089578128
737.5793680955126,-1.1242029911950964,-573478.5091939901,-73682383708047.05,-753.9160921502867,-22118.686673074593,-1499.4666216755147,-574952.0478529697,733.1638418820653
741.674527010774,-1.1398896876573126,-560347.6905175258,-75234880776901.81,-751.7867808767169,-21706.61759306773,-1492.4040824157908,-561823.0656991113,731.9863950005156
742.1627758768354,-1.143712131201786,-680500.8231749416,-72345591841837.72,-749.0858154605413,-24841.34144739846,-1482.7325511347326,-681975.0018321947,727.2585340997852
734.8876401818758,-1.1486571612383312,-659477.9180986447,-67188324866320.63,-744.2910161356181,-24286.083043481845,-1475.9111240789512,-660948.7742337439,727.5912180680227
731.5146129868057,-1.1431033843886056,-685589.3161747786,-81620043173553.28,-738.8375427166386,-26409.025090408184,-1466.5330508495535,-687054.0583884965,720.88599611664
724.2365320011814,-1.134134052331263,-727555.8846208127,-72764758123246.78,-742.2674675722727,-22993.304768786325,-1479.0075617052573,-729023.5924075376,726.2270129829756
731.3191527881629,-1.1162898735913904,-818444.5409587737,-76888133482810.08,-747.5957661380118,-24986.989729873967,-1491.2688067414829,-819919.7170654858,732.7648888738768
741.5054405512631,-1.1005525676423746,-665675.6249667149,-70778797971384.36,-750.7171048581175,-19963.24831615658,-1496.1824887077723,-667155.7617796363,736.4585511208301
747.0388384487285,-1.1159582371444188,-681627.9062555127,-66492259425695.03,-750.107295813722,-21085.614938996514,-1482.6519572720047,-683109.0928972099,732.0968434004335
743.143959298652,-1.126693843428755,-590335.2765275489,-68281844455286.555,-739.1206922509739,-24585.473286216922,-1457.5096173915292,-591807.2457482348,720.1061634747948
729.9931026049052,-1.1175972907009701,-517464.326719906,-57769456298862.85,-734.7757191366255,-18984.46727202092,-1453.0449583747245,-518930.9421050173,717.5953031833267
716.8763845074969,-1.1348537011507747,-614197.2958786384,-64342736611908.13,-738.9593706486694,-22732.29915123223,-1476.551858675324,-615658.323545321,718.8283089569563
732.2715526875766,-1.140643962495842,-913601.5319398404,-99529736200063.34,-740.4788728778437,-23177.243609381585,-1467.276201234941,-915069.0835926909,719.2714413251119
726.4867340688432,-1.0989812591219095,-554379.4693184997,-59840699079264.695,-740.9762253695956,-19793.092379698042,-1475.559161844546,-555844.9020690015,720.7106174452551
731.1034771854141,-1.089972490123524,-895194.0402879113,-79612273789635.83,-746.4035928031398,-20553.68407909795,-1484.6895629044304,-896665.9518076755,726.9740457969662
732.2947133823471,-1.0894622561823548,-661124.61672147,-61288206190625.75,-748.9224857055111,-17341.30579683396,-1493.928671965204,-662599.2608685251,732.8873861901494
734.6678143968269,-1.1021862646448837,-569797.223192286,-60050099661768.21,-757.6773622056746,-20302.350212923448,-1513.746327954847,-571276.028566481,737.4927497746073
746.5713404941664,-1.108615546893867,-613277.5451956247,-61255305889882.44,-761.2431720624198,-20177.233927610734,-1513.2618276405403,-614763.1057947739,742.5338825005596
752.567684533349,-1.097166609132665,-710500.2720125001,-62037195356049.05,-756.0902521680657,-21714.603698129926,-1494.4487835211814,-711985.3182567977,736.9083773314051
745.0581304768662,-1.1093232080595057,-995053.764154651,-90001727549352.56,-758.692148716436,-26671.979546190178,-1499.4414528280186,-996540.9755222792,738.7137066318821
742.0983811127621,-1.103576766777229,-847938.5042860409,-68128911589930.6,-755.4001170146389,-20836.20374055409,-1507.0246391511125,-849420.6808466243,738.9700807965403
754.3060754096335,-1.1158571136528352,-1154338.6410669142,-97410381888718.83,-768.1545643603163,-25838.111858082775,-1517.031799691073,-1155839.1941661527,747.346085815773
756.7129133899062,-1.1297554448063882,-1487280.4956083023,-106453453672254.25,-765.8793273220064,-31691.22148366908,-1517.948454471968,-1488775.09533797,744.7542300310316
754.486943031802,-1.1234649670973813,-762395.7734090618,-69817269877462.74,-761.0229446468257,-21905.489768405783,-1513.9518289171183,-763888.8510928402,744.1383965284588
753.5002706592014,-1.1315937860814969,-709363.2238087191,-60831534691533.43,-756.7770404002827,-19979.673551018524,-1502.6486066079387,-710854.1484180834,742.0546033833399
747.926575830372,-1.1193166267716212,-875904.2848092847,-78093652754505.3,-752.5338136907075,-24454.025312543337,-1491.7434001690094,-877389.1157796102,734.1886691564555
739.1897727047406,-1.1042515509529658,-683287.78639283,-67581183509395.62,-750.8449572483255,-21299.643213057185,-1491.9502398997647,-684768.5932593775,731.3344147488788
740.4594607348278,-1.110416390626159,-739460.585487497,-69289406905366.44,-751.9059312717798,-19586.583001405023,-1493.2382690580807,-740944.6722364224,734.0353801650542
730.9845945440477,-1.1128000481113325,-1559411.411683588,-89920247092193.75,-759.9793746136617,-22561.35354137021,-1524.0223132063652,-1560893.778483173,737.606545095735
756.2310906125673,-1.1032658430268734,-3174363.646088892,-112261515110547.73,-766.3177740004686,-28174.450698473225,-1515.266097937718,-3175861.648164785,740.9969762810953
744.2235422040318,-1.1253840190653048,-979370.7520485478,-85230996544257.08,-769.1037512153687,-22387.149505905854,-1540.2262314275408,-980867.8186599623,746.1639532445298
760.6646902005466,-1.0961837625543225,-633692.7765632576,-55516930380076.97,-775.5331868590775,-18454.45287227018,-1542.6824699648678,-635204.3515091393,757.0789326933918
765.6502640344187,-1.0804964000367123,-421521.57369137934,-41762281216319.59,-773.1274198935921,-13447.467970460673,-1536.200822350289,-423036.6994863799,758.9418290386748
764.7447210319399,-1.0688141169209762,-1130995.3262261255,-77996066217793.98,-772.8335602113862,-18505.08471999834,-1535.3217869637901,-1132510.9761489877,757.1291365115363
761.9840465413848,-1.0613030179739213,-442546.5398017569,-45139769190391.82,-773.2023909286879,-12700.724412924592,-1540.1428261509968,-444063.3655315091,759.4124061607494
770.9647732847742,-1.0519738131667244,-425842.3920753576,-48048765562094.86,-773.6354825332147,-13396.874610974719,-1531.3983920450075,-427364.10390844534,758.0140624793638
763.3462434737057,-1.0252297084908386,-377308.0463443355,-33624910315848.773,-770.2832062496442,-8374.627860759081,-1531.8317514032315,-378825.87414229783,757.7864718371087
764.0405288094328,-1.017656764220409,-166081.9450754812,-20731356165569.504,-769.4458065629937,-3206.941291991907,-1532.5184057585998,-167601.02234606954,759.453907983749
763.3967150455477,-1.0343139497532534,-649993.1905392127,-57585115416371.734,-773.4159245018626,-14759.25531085925,-1530.8468194296595,-651511.7548271872,752.4113163744347
755.4957050843858,-1.0049131403405673,-624478.4213317507,-62700289273057.87,-768.625141482391,-20742.814627900032,-1531.0472330716927,-625990.0700437758,748.5322346924677
762.0089476351841,-0.9944403244857045,-569483.530324376,-58820635851653.06,-766.7963837334465,-16459.858856034778,-1522.0017099336849,-571000.809561952,749.5952168686478
761.7677015543936,-0.9571800378912204,-640586.9991553486,-67576723058002.07,-765.9034251547158,-22140.15015568481,-1517.5171032664705,-642102.9916355965,749.5898617947124
751.0251554862524,-0.9262291668118086,-697764.2682108404,-69955354234679.34,-766.8258366400911,-23048.091152121848,-1530.8153583702888,-699276.4789713442,750.628746138183
762.00600234452,-0.929102392332092,-747748.4834752706,-71956879786231.11,-765.7990012129751,-25717.839504609696,-1521.5447882501448,-749265.6922601552,750.7893983562457
756.902884637765,-0.9208115335197541,-772481.3429415848,-93915749697060.84,-768.0849483991558,-27849.32419236886,-1528.296599344766,-773997.0047125479,748.9345346218659
753.6586469708417,-0.9176669027315336,-599259.9015082383,-69382667235071.34,-771.2136503459227,-20295.87094521855,-1541.4276422649516,-600777.6052693006,754.5754356285847
766.2628844926306,-0.9067935629765463,-517470.17847694893,-56801826551181.09,-770.7450813765738,-17305.24994388354,-1531.8456745954632,-518993.48384616297,756.5313763834955
761.0329854104548,-0.9058013554369008,-806692.3331856269,-80004611027507.4,-773.2405458304777,-27311.544757335145,-1539.0415551961787,-808217.2616777507,755.9838200735991
765.8020803804878,-0.8947549665884499,-876113.3308305017,-84908309402237.8,-775.3959630894827,-21989.559892253226,-1539.4133312041452,-877641.7414594521,758.2135389834582
767.7439640663181,-0.903975461643183,-910420.169534761,-99174475900393.92,-772.6829487569524,-24116.767877134782,-1531.3291777143922,-911947.6479457469,754.7608550635986
758.3150176345342,-0.8736782258407175,-621864.4316876656,-69269921082109.72,-772.0490418798477,-17390.728886687866,-1539.320956178759,-623387.3670212708,752.8785465752998
764.484866069224,-0.8751321792116592,-754422.452545782,-71627853899087.08,-772.9627513700779,-19150.010929162712,-1539.1032724232841,-755950.6515823734,759.1553626118495
766.8008016694432,-0.8726776862130308,-714561.9844747289,-66641215200544.766,-771.7270680594809,-20865.006000702047,-1536.2531681980076,-716089.4175349324,758.1057681205078
767.7214727557894,-0.8874001629391768,-614785.8158266037,-65565061093636.48,-772.0871967816374,-20295.98274295901,-1534.5278972528647,-616314.5468897907,758.1720371604587
765.268848893369,-0.9060060082759187,-743127.2809208801,-66406171590510.48,-768.8038670749854,-20688.703954237822,-1524.4007830567507,-744649.3696507653,752.189080806115
761.5323460549324,-0.9698998581141978,-939281.6323612159,-82590524261925.81,-755.3653090340587,-26194.967490133346,-1495.7886230198224,-940791.977313553,735.7382936765165
747.1972147603683,-1.0017374745689813,-803153.1895889274,-93299824767501.23,-753.8545088000294,-24224.79541702821,-1491.5376314530408,-804656.2277771642,729.8584224954297
738.7675251249328,-1.0313963074046162,-732371.5078201181,-80369200548326.39,-755.1999711263026,-25321.738529857867,-1501.3676729225874,-733873.7205906461,734.7201602445456
745.9089178483557,-1.0306554854046577,-1274602.5333879204,-95271558341490.66,-747.0087161578417,-24304.532601191822,-1481.187344550668,-1276098.048366662,726.9941273242239
735.0658302670768,-1.046966619280079,-798727.8261046606,-63208275737379.38,-749.6896000467594,-20534.825648660288,-1492.190414965768,-800222.5130550951,728.9574313057957
742.6008209247523,-1.0742997427904013,-621628.2247314485,-53412189013619.02,-746.2643608808189,-18117.29008269398,-1473.4787156206366,-623120.4262581926,725.295899502455
728.6633038698934,-1.0939080783345263,-943805.6644215112,-70620059343728.2,-736.6084931910217,-24748.529048214124,-1466.1391851616036,-945284.0547105379,716.3877340108903
728.1535008312414,-1.0925294633418072,-762335.4966968447,-66221265385870.86,-736.5241507765389,-21590.646138528038,-1466.1690396987942,-763818.3177740455,722.0982509787697
734.410369217382,-1.091811598643884,-858915.8730237874,-70996355949009.25,-739.9306471837054,-20877.115987387966,-1468.1027568968725,-860400.8691312055,721.8900724795304
732.7124091493096,-1.1004738219344317,-881301.8860643591,-67650751015338.76,-743.2394134915509,-19961.42298407455,-1476.028667951834,-882788.0721026747,727.379023263332
734.7988798313963,-1.08082690592231,-692139.4960174308,-57588561436003.79,-742.1074847384522,-16861.21337805381,-1475.7769794768692,-693623.0542874972,727.9613875538085
735.226080854594,-1.082506834936409,-728694.5018612567,-65198318458063.52,-743.5915096028044,-18290.35860151715,-1476.9235008064418,-730177.5741248942,727.442614766315
733.7921259315377,-1.075411815406675,-770763.6721851248,-67095106048625.52,-744.5828676650982,-20190.931573095586,-1481.3255054582023,-772245.7249096235,729.9153201559934
739.160989182338,-1.1167793312945138,-680240.1495552977,-60973868397602.26,-748.823416837706,-22254.671539809493,-1478.8416882901079,-681723.5011864485,725.9913897298173
734.9995612271258,-1.0944752406081433,-682305.4295404373,-69949771410799.64,-743.4408981483707,-23133.557064771714,-1476.3360491957264,-683783.0990365122,725.0977617668447
732.2086305688355,-1.0811515769852449,-497822.92964192614,-57152853412350.73,-745.2783578924603,-15897.2761157441,-1486.5323777224555,-499299.5890371799,729.3523680085328
733.9427373859714,-1.0963832067577413,-580685.6260785906,-56502945840221.59,-749.7438201703555,-18816.552731575186,-1497.6497789660762,-582164.8087177443,734.4095659562914
743.8924647579746,-1.095358205255852,-398746.9509679256,-44022064337874.266,-753.308291258617,-14539.25907070057,-1502.2009224269382,-400232.01649048954,739.9641163958019
748.2042364139232,-1.0910490253147616,-524407.761102695,-52240712551810.71,-751.2813957740619,-14660.301471974966,-1493.5227573608995,-525890.8843064734,737.5402760557841
738.5471638324906,-1.1074881714188696,-528092.4930944768,-48618771233914.37,-756.7562894887831,-20726.683044750196,-1513.0258027568368,-529574.7854920032,740.3844896997321
748.9420317253755,-1.0811338621381064,-734831.3991872534,-54617513788466.766,-763.7018203830178,-20321.292850100137,-1524.4100205592895,-736321.6906930017,745.411565356604
756.4463645847707,-1.0706527783583992,-777757.9335827874,-57786840394155.555,-766.4255448634187,-21399.22114326202,-1525.9370198919735,-779256.6896530902,751.6100634368481
756.9627275889934,-1.0466015916492486,-1209528.9755383255,-85802131606687.23,-769.8039271324244,-21874.587160903517,-1534.9439864976466,-1211028.996845253,752.2044766436793
761.09389937647,-1.0460661270164158,-1618911.779420072,-121607773488116.86,-776.3203827275839,-36977.54073744722,-1546.2990191471513,-1620417.1918138072,753.3270340173909
769.7339095407187,-1.0467751502456792,-761517.9161388291,-64971029476571.0,-773.6897026568108,-23630.202726696345,-1530.6291356741854,-763025.9938867388,752.6824169924151
751.7907971821683,-1.0355820946274785,-752997.0081739777,-66872894813271.7,-775.3892692470635,-22184.232203490425,-1553.5564830981243,-754499.9373864599,753.8799454012226
768.1003442367202,-1.024768914295775,-711713.9928261198,-68539115753202.32,-784.7452527964772,-22988.813723783293,-1561.9431982652275,-713235.8037280752,766.0145429388756
771.6834242069071,-1.0353936138265523,-808914.6808362138,-69985463803398.97,-794.0570569859241,-20520.825503367665,-1584.9125830195594,-810443.5409566826,772.8904578719498
786.0504181913869,-1.0975407985818522,-1279551.786432826,-138745421029527.03,-805.228410599444,-36863.47659258471,-1598.4702914555492,-1281094.5019369032,775.5044033366747
791.5780593843717,-1.1136954473621075,-1168288.9801769275,-120509950411264.38,-806.5584770881532,-37124.08693292925,-1602.629979011732,-1169837.6165185014,780.7162290443187
797.8145784895573,-1.1251591714134253,-906643.9487823298,-94056150479304.95,-805.8275094959687,-28031.8192703469,-1596.7609518553645,-908200.4616344017,784.4219402076267
791.9886596783697,-1.1287218352905943,-705939.7364213398,-72313042315044.8,-800.6391122367926,-21564.861679659825,-1594.8173277705055,-707493.3339042227,783.0724615759018
791.6660164737606,-1.1624266765171272,-784150.1119689753,-103842355891173.34,-803.3166492045005,-28587.39565738895,-1592.22413321728,-785705.1807249528,778.3840943454451
