Feature_1,Feature_2,Feature_3
3106.7108172233047,-2.260784292467521,-818916.072594052
3112.298929572794,-2.131936978248562,-1127207.2083620443
3146.4056842576115,-2.0819550267196614,-1253999.6132446819
3145.7765897389936,-2.1252170811349456,-1012823.0806919701
3124.368825585726,-2.1297862527990605,-995916.094780263
3114.43339881123,-2.1188044223997573,-1522580.0722974683
3103.1709141929996,-2.1233058837370575,-1316748.7225250925
3110.525499835092,-2.142984036201601,-789142.9142245024
3093.5392521879053,-2.1495907180770355,-891369.8297421465
3061.285926359451,-2.17847658476482,-1029961.3405774988
3055.421875020961,-2.160445206631102,-1025971.8100369177
2991.5904623018373,-2.203953839792426,-1740685.6068466434
2950.4127130535385,-2.2682511730119317,-1538153.868259085
2918.7103376770688,-2.311292762001293,-1892359.2900790342
2969.5016621731993,-2.364686388581238,-1450607.3521686872
2976.6770034131932,-1.975445450272227,-892504.1546367316
2974.937660256485,-1.9926504088982668,-1166671.1515635997
2965.0207840022567,-2.0209036622017678,-1030018.0089386979
2947.209733847617,-2.0317762005628586,-1072399.8968052063
2942.0299648255454,-2.092487739920171,-1238413.6574170282
2866.847720635411,-2.1129338665264545,-1499820.0088394182
2858.7191145351007,-2.113205472081836,-901192.4623969633
2895.6518091013754,-2.1513721477595693,-1166885.5097817513
2911.0577843031583,-2.159021495227717,-1066992.6462313002
2887.547086795912,-2.144397971708945,-1752876.5194973645
2865.7970655436834,-2.1729300866724337,-1084685.0785623032
2861.832123717719,-2.3863014203774093,-1108934.8647386937
2924.888356571108,-2.4757910945386805,-1301725.9291887986
2964.4037473218136,-2.513821297211989,-1756542.8396856713
2959.71232074582,-2.5320435331836513,-1268778.3165164632
2970.5029265047106,-2.5299692380259504,-1499459.9107775893
2993.9735085118755,-2.538372816913168,-1302532.6136349873
3013.493989109291,-2.501666100642061,-977204.0910730581
3006.7460054799903,-2.498977992542902,-1190455.8019947687
2921.496393939947,-2.8560941031598985,-1055252.5135419276
2886.06350893741,-2.8593585264959347,-863120.0540099659
2884.4612077491875,-2.874800008812875,-1086638.6848657473
2915.382606222339,-2.875395462694326,-1008431.7331288827
2938.181659395771,-2.9096329035589723,-1764428.6391855895
2923.9200194130735,-2.856515437686847,-773329.6136551014
2935.0141580598633,-2.8431009737030655,-1100151.0194802627
2977.372416041772,-2.815598772998711,-899441.7164673267
2947.333326688908,-2.9509597208555887,-1095281.2632747013
2890.056972188288,-2.944876461878798,-1407822.6061317232
2883.808461317227,-2.956493714300154,-1109369.5660365988
2882.2671449643885,-2.9507361943497648,-1136780.585791861
2904.9509530306505,-2.8186479870707744,-1312270.7057719014
2886.209130521521,-2.733394535103368,-1774103.1888341377
2902.9725400439766,-2.7136527069742384,-1438641.4016772672
2869.3351135219614,-2.736451450074376,-1085199.2757960055
2843.3296029200574,-2.755523865145492,-1369187.9117654485
2827.569544662643,-2.7152085326858373,-1297372.8733777686
2844.5135898762173,-2.830682625709411,-2086541.358335054
2860.4691242409644,-2.8540577293407594,-1458386.8142893868
2898.4951400955847,-2.456751853846478,-1366100.2565064083
2903.254044189057,-2.4971519556097648,-1325141.482236993
2947.5320491372886,-2.483507960078464,-1020156.2184544086
2931.0255643205555,-2.4906142869246963,-1284749.5341866906
2951.94660919827,-2.452739406283008,-1028807.7579240599
2919.9015129598324,-2.484279093578614,-1014904.8142795037
2925.477335589644,-2.4780643954265114,-997373.0909026272
2938.141775777193,-2.479226619215223,-868620.115155592
2953.9565580694007,-2.328627612212525,-832037.7054259244
2949.825589087029,-2.3290665030751465,-1011424.456100447
2965.055566227761,-2.3538218986934925,-2125560.206150316
3002.3908070838693,-2.3074463839957424,-191073.0091748119
3037.888850788851,-2.3917955862421523,-2304325.988593506
3052.388169312493,-2.4155762350595404,-1306776.6364443216
3038.664726299096,-2.4100257778065455,-1084263.000893441
3030.4570486061402,-2.315872057466445,-837528.4773985259
3034.363324411755,-2.2516126204683293,-997318.0248426166
3063.766130919397,-2.223726139624779,-1047266.865866662
3074.7983572047897,-2.142173896330471,-667003.157214644
3066.1410612768173,-2.15245246479806,-1120547.6944827214
3017.72350773059,-2.1858241535203535,-1480551.8709692205
3022.135980858041,-2.1618443657445856,-1086765.0324592986
2992.629523318397,-2.2116136422366797,-1035188.1873417904
2951.72168414001,-2.211586100964741,-1076407.539610015
2941.420812116217,-2.219957725110413,-1041220.5811734969
2903.361173443609,-2.2072582126012024,-1275932.019733971
2887.648187131377,-2.224779839348279,-1199754.6908543895
2846.8068979444542,-2.255336640667165,-1415949.5252940957
2828.10750975044,-2.3005334100669184,-1351118.444747611
2799.6266641001603,-2.3117428779987312,-1719553.3828461892
2820.098554505864,-2.241153402143905,-1274028.278388417
2835.626731259918,-2.388928998766451,-1098584.4071742222
2861.3342741300035,-2.248044959067837,-1191553.7226527336
2843.5065285071214,-2.2751601501535244,-3022909.282483598
2881.8850042468503,-2.366943244893812,-1380435.110754977
2894.53228520315,-2.4537902015047957,-1157282.1709428853
2931.981611758912,-2.4442732531170797,-745148.3670230163
2938.752783538548,-2.4574054404335373,-1365780.8211850086
2930.337108137078,-2.497499544653772,-1092798.6691758628
2885.1271714268396,-2.477808244395244,-952259.5890720064
2873.8948314040467,-2.4872406246088588,-1143691.5125535724
2821.3377292598234,-2.478547773367678,-1074316.2061282422
2837.169207020273,-2.4549702178173827,-1228209.1078103238
2804.0173403662957,-2.4296528426552886,-1709181.146970922
2810.9672927850224,-2.4422155383718054,-1283747.1579833704
2755.6354965715855,-2.4344341867199475,-1393098.1167554273
2736.3962882377473,-2.4359209261457253,-1280524.5685587095
2718.059098951982,-2.554848579851567,-1480412.6748215677
2739.708715513255,-2.532490675975608,-1079511.0613609224
2781.2829821323007,-2.4891179677736566,-780067.0687047414
2778.36846351656,-2.4668852011401063,-510484.71692156984
2800.0711809421027,-2.360695683562583,-565510.4875209465
2789.774250903867,-2.3645008485733103,-615249.9267939746
2765.910397867002,-2.3336159966824814,-1026555.4917225095
2753.831922238446,-2.2389115115682428,-637067.3281734495
2740.3568243151485,-2.1764820794097055,-524528.5216229726
2753.84050185407,-2.339446748866061,-1025103.4335167598
2791.221887129348,-2.340858997802819,-1129049.3086475597
2776.979957074436,-2.3060503236344747,-1260746.3308009736
2769.2791723478267,-2.2992855257372717,-981786.1774043649
2771.6158422571925,-2.221696533332402,-32769.13116038337
2766.445812258262,-2.1941002804045246,-895330.331037322
2781.5584573582933,-2.249976108440856,-1238475.5303585702
2813.4428597149013,-2.2744848052572895,-1337059.9433965252
2813.026632416369,-2.281628156301016,-1188145.8146899946
2813.0560813672955,-2.260468087027778,-1469769.167731964
2806.691629744554,-2.1768791652416932,-1034230.0819550919
2837.5205074978644,-2.1301801083960155,-1602569.0646916626
2873.3209246832284,-2.139829784706652,-1541885.1407752985
2877.0943323874176,-2.1514602655876893,-1439566.4013417307
2899.092003085235,-2.205082734608512,-1550765.5252600235
2921.7614344982885,-2.218728063833624,-1174192.6002949174
2935.66041180973,-2.197257507030862,-1306883.6091788595
2963.2721655854134,-2.1945433695548635,-1681824.8698009735
2985.5163263213035,-2.225994749706236,-1696194.2001914617
2998.707137521481,-2.31319690089045,-1308858.543942983
2990.166014226693,-2.2751329135091987,-1494412.7872507002
3035.2013441649,-2.277129088429297,-1633874.1458943496
3061.2673758391816,-2.2979883859865105,-2073707.1565394877
3073.5408638120643,-2.3014250224785964,-1489839.4938660003
3112.5157387784366,-2.3353466545786725,-1347388.8255465168
3135.0833742115146,-2.3542522275181827,-1232984.997223917
3122.272384913842,-2.3177341116934933,-1892595.5657368836
3144.229940111578,-2.3123255037793813,-1699973.6901474837
3167.612870910472,-2.268972389522587,-1314165.2530158472
3164.2825887592057,-2.2644938543646167,-1129383.8893093513
3171.321119912217,-2.263776002002346,-1284242.7733928007
3213.4363660786034,-2.2439356623199114,-2047187.22957586
3242.898302369602,-2.2487583387926517,-1821871.411562949
3277.2132866444376,-2.266472292784073,-2153729.48189979
3286.137246301275,-2.2289215024009037,-1739452.8714420327
3295.3672895425475,-2.3142339719072678,-1645389.3871482802
3247.305442222476,-2.3240191494472477,-1855244.268246075
3236.4049246309924,-2.32997169590209,-4530365.043722602
3205.236572356762,-2.4042935630324043,-1604595.34265826
3175.0511657752772,-2.3616045213748587,-1344393.129854079
3222.7153363170855,-2.3233694507857043,-1547109.9898804384
3216.766184466863,-2.3228537981269235,-1033312.3749639088
3218.9890005580783,-2.2883310428263024,-1129021.2092469824
3214.841104225962,-2.2442321306747486,-28905.935459870656
3198.722789045856,-2.2558275493860784,-1074356.2810490604
3182.664763056623,-2.264407756982127,-1402605.0404246035
3155.9253474965817,-2.2405405711739794,-1278362.6561443512
3189.5261367410667,-2.3341973252312402,-1695537.9372765026
3242.8632882625943,-2.3355998738331256,-1154465.9295053063
3258.419290797052,-2.337753863358812,-1197974.7556811103
3287.617577818729,-2.326819170988519,-1516215.774875926
3282.203608478263,-2.3087380020720274,-1126780.6519019443
3263.59813229311,-2.296771798840745,-1797518.749998185
3228.9037898787765,-2.276581937580723,-1354027.3541497851
3202.1527802435676,-2.274953331560851,-1102057.3428263562
3218.467267175517,-2.246388492589797,-1466980.573526031
3257.1182036816945,-2.2911870606554072,-1351289.1767797202
3221.878939734463,-2.2845636282700443,-1223708.1510200053
3229.596651810818,-2.207644144136086,-1155734.4175595134
3202.366343108163,-2.1734841467927066,-1576877.3686035166
3208.0495268740306,-2.1270473165462453,-1187682.9618181738
3190.8399773391084,-2.1097152302373927,-2084625.0026357172
3227.9414816398294,-2.1922764980658513,-1322378.3138379033
3286.5801399726934,-2.2337102832877553,-1048326.0576759357
3318.05318454234,-2.2245651774727215,-938642.1193838676
3315.45819863823,-2.199812505307782,-646370.6575638598
3295.461201551409,-2.249482299501014,-634915.2034773481
3263.4372065297775,-2.146965505713059,-978484.0862468694
3261.0135810566517,-2.1344232939175085,-1088050.4362691755
3269.0872312406646,-2.126445340846509,-1034207.6114780087
3280.3687301421696,-2.184453248964498,-1138065.6464171133
3262.915009384209,-2.149307555490627,-787279.1793947233
3275.523566129448,-2.116453199222806,-1087222.3537978567
3314.297863595413,-2.1063292262699456,-1078338.197760479
3332.6158067163997,-2.098883431239318,-893470.6239892563
3331.7671204140997,-2.054696526666909,-891755.5704200247
3314.6150774920106,-2.0186866801971535,-942336.0786879675
3274.2190007915406,-2.0690956863911456,-1219845.6892244508
3268.4087459618313,-2.0327588447210667,-898290.5152369272
3257.790428159937,-2.0482248353512986,-1366530.8140818486
3256.7131066953234,-2.030136122833486,-858339.3182729525
3259.434468018765,-2.003544375238681,-26066.19978837118
3268.4419050168117,-1.9154444421663213,-880646.1658544609
3284.8280433333,-1.9045191395502967,-1016289.4297500013
3254.701070890663,-1.899180654144334,-1122131.4057308196
3217.2387589707123,-1.960350472314873,-1388587.194857502
3160.9854656629195,-1.9717780670461713,-1293767.1681738477
3196.467509544169,-2.017053031470724,-1242253.7890238091
3139.7476706516154,-2.044095152612522,-1245769.5392767237
3132.809776071063,-2.0332163164160684,-905486.2434986966
3116.5715781537187,-2.005622808090233,-836144.0949689393
3106.3377198843964,-2.0005708148806702,-906801.0452455699
3109.9376802240718,-2.0061081076285476,-1003524.6845805438
3110.561209586609,-2.0303379567805777,-1510869.8627566965
3106.0304768924443,-2.029544048509214,-1260974.6679955558
3078.597503755851,-2.061428366353371,-1096766.1918429602
3106.3734296359144,-2.0365534052325467,-753493.648997104
3121.99899662138,-1.999827183377935,-907870.6044768587
3087.666389352289,-1.9921914754316117,-879480.5647827026
3084.5914087362225,-2.040246086013237,-866899.0071603075
3101.823450776971,-2.0274640490170293,-662577.1120628014
3114.8000034680426,-2.0756335969635415,-631212.2865907734
3141.567708571494,-2.0673831692862246,-906121.4736018932
3132.6989367124565,-2.0913128320664516,-1291894.3598208418
3111.395751117204,-2.0921614857908377,-2858723.9875248945
3108.000542144997,-2.074861960763464,-1101886.8925302732
3056.134214999285,-2.0506884660632188,-1210035.5178816246
3068.012576890442,-2.001380771948855,-1079925.90896451
3090.293143022359,-2.0709087900068632,-1720530.0839700499
3141.9285161907237,-2.0761047788519127,-1203662.5654829703
3142.78392705662,-2.0440714235256436,-931773.3498388744
3164.024968408972,-2.028838377802254,-939649.4126344667
3147.254370559912,-2.0008925169322547,-859211.0628719468
3181.1120845101195,-1.9527215894335856,-789152.7831012853
3173.701383544215,-1.965530455511717,-809770.7263906961
3162.871589811256,-1.9824214153590007,-1282454.5820785942
3194.2446934529535,-2.0062290232228843,-887133.4787323505
3155.267731553051,-1.9825415733655387,-859159.4970632296
3173.957380723925,-1.9701481594820438,-962065.6561122232
3178.6928647855575,-1.9217989852554536,-1026743.6948664897
3197.086865039646,-1.9318423809061431,-771400.2656351314
3215.838426571917,-1.915147116868921,-882381.7513714076
3192.957287346295,-1.9087768762410917,-817591.4483466963
3203.7875448422606,-1.8682179524179936,-893367.1642594944
3212.2709296427124,-1.8347748430185118,-1223900.9709247178
3240.5623281047465,-1.8241398587056887,-1541667.839980869
3290.5096039286445,-1.7898056446616133,-910767.385317
3305.876159274855,-1.7967876270765895,-1089535.9642511208
3309.9048685142443,-1.7219874410675018,-1202325.678182309
3301.5522648816877,-1.6975489762063134,-857041.6316998422
3294.320808317881,-1.7099341603390623,-908193.6339615604
3264.6506424368645,-1.7247563259364393,-740588.6491409312
3262.489970588549,-1.7169917739646725,-1070790.5696074315
3277.4015744251665,-1.6940426346237514,-984216.4439637474
3257.1344353869295,-1.6750128322389717,-1054078.1415523044
3234.6154950695573,-1.8648757859118539,-781137.5287956708
3215.455358328365,-1.8369707466247416,-748533.1587186854
3210.947581903032,-1.830699326580669,-900198.5521873308
3199.793617828376,-1.8338452676485422,-881836.9063594062
3223.143853335296,-1.849951753061748,-995305.8499090536
3214.036011646294,-1.8579658263962848,-727998.7588567128
3194.500226869657,-1.9165651166487565,-851131.0197148859
3176.9931733659237,-1.9369079335276878,-867352.8305663874
3170.7590391480703,-1.9613290050750911,-1089289.0104500416
3171.8025059131933,-1.9664774014599113,-1641813.6352375562
3169.063057832491,-1.8875137657475647,-1107120.9693598396
3183.0886424447663,-1.9405689301107296,-1085501.4023225869
3213.1952093151076,-1.9387016707423697,-1427300.0564785593
3235.4776304990537,-1.9475224017103938,-998105.4897903996
3235.34151605658,-1.9492965012039927,-903008.5687659521
3229.189467890917,-1.963513598847136,-831135.9913020281
3257.776515269735,-1.9840286112320573,-820571.1847946648
3272.424933600039,-1.9912316834536496,-1104935.84792581
3294.9415551023776,-2.0081475192071423,-1554130.7844172572
3304.151888415865,-2.0008537998373233,-1492406.7142788982
3299.7438210369774,-1.8025644606278677,-1134030.5476828988
3306.7378309413443,-1.788984328067957,-862489.817474944
3328.1219431812688,-1.7899847211989313,-864709.2654873236
3343.0562714052157,-1.8201189588374596,-1288033.1942428912
3350.8662723199077,-1.803565930272378,-1111274.0389682958
3357.168347818246,-1.8018218440402411,-1302510.0318547825
3380.7149869585123,-1.7261518545649261,-856274.7879741532
3386.7355583117696,-1.723334066053487,-1235992.9664043274
3377.223779043914,-1.6994247426640914,-1063823.1785402442
3379.9898934975035,-1.6787735961984014,-679291.3325619496
3369.1327377471475,-1.6738925940453278,-907530.5931502582
3354.870634001444,-1.6424127495913907,-900945.8564181392
3322.3891367736824,-1.6385251288803095,-2109705.004593258
3315.6532109825566,-1.6527419193422939,-1495618.2429558483
3299.302550536083,-1.663926370840942,-834088.1871838424
3294.2639973495575,-1.6583306761695915,-862677.9336633605
3294.474545754609,-1.6490766560849346,-1036667.9739377124
3285.626643230874,-1.6340556162957922,-1012351.5206696981
3324.1507405547136,-1.689449323864621,-1340906.0645025377
3350.0391509974206,-1.6333607566650656,-49698.15509016977
3356.2651693626553,-1.6144533769009093,-930411.9387504181
3355.4981053495385,-1.6098409789208794,-807459.4880852113
3375.968372584719,-1.6222541554465013,-983198.5664819274
3398.0708537220553,-1.588246739899444,-851588.6830786613
3429.326393441549,-1.7220260413849278,-2312972.6550733643
3462.950138954866,-1.7985739460408567,-2508588.1904356023
3465.980134559281,-1.8195708973010707,-1647921.739539517
3458.408044067037,-1.8269169801371536,-1448449.961443645
3478.420577214583,-1.9042373881903236,-2453954.5871099695
3515.2602872980096,-1.925715938361871,-1703725.3288161368
3520.5933299938024,-1.9115353507681268,-1332308.5255973893
3508.5331730040125,-1.893400791898179,-1346933.0195535829
3528.385476032736,-1.8879768957502205,-1883451.1308278358
3554.2780603425035,-1.894304871674538,-1591327.1920202663
3597.1703414266512,-1.8962711929454863,-903024.7865582971
3613.4537562371506,-1.918224381206852,-1435339.8658759722
3632.948034224686,-1.9005369452357046,-1191295.528395779
3627.141489499031,-1.934082825289033,-2130214.4980629543
3595.665662351344,-1.9678656528859884,-1075198.598725871
3585.55168681926,-1.9870135858177438,-863721.9952045399
3587.9702108993124,-2.003930179277848,-833048.6937082793
3588.1091079198254,-1.9924845226402712,-1038287.3149382094
3595.4636935619174,-1.979384009610386,-890691.8186609874
3594.3870677418126,-1.9685952173792114,-646334.2475302021
3598.8902065370785,-1.8890500201950058,-908519.3741410365
3604.148583388789,-1.78255621488573,-813844.7580293246
3614.1584441258638,-1.7778615789454606,-1059929.3257861724
3632.059000540801,-1.7527603502104625,-994957.0699834038
3625.7557656349477,-1.6430823139065973,-927220.1327547361
3638.6328411610775,-1.609916047028061,-704451.2026251002
3628.8659922395245,-1.6129012688240754,-1552593.9317833583
3632.4643294086763,-1.632885931763286,-825439.5056537201
3629.5563034750294,-1.6158739564933728,-706089.3283461843
3621.7476938493573,-1.594179157950445,-786154.5935232794
3598.243720905708,-1.5972019449152492,-977941.3629506235
3615.1369840700468,-1.6281609446144902,-943173.1477269495
3656.01838875705,-1.6073993160399682,-997310.1837695804
3673.212170349744,-1.5654403243256612,-607912.4006740851
3687.0128299037606,-1.538741214301305,-1017247.8644084345
3713.555378067448,-1.5199672281415968,-992715.9306157923
3720.660691093427,-1.5082362799297508,-803957.9081109671
3720.1651603207456,-1.5191634135590872,-684205.9033462575
3696.7896497299575,-1.511216850894869,-806890.439281889
3692.117469318743,-1.5022733829096548,-123409.67461353348
3661.207896802263,-1.5385649317148578,-1585482.7300311811
3624.2626806348076,-1.5903788244362946,-1229051.550703146
3597.4094112566163,-1.576920943603625,-937555.6919326169
3578.3077086542708,-1.5776267516720295,-939345.5145331997
3565.9736996090105,-1.5881466111507292,-875391.4886721361
3597.6781619190115,-1.6013001484364109,-749355.2887918132
3620.632111936689,-1.5924406692649373,-626451.2932449563
3657.291881973507,-1.576215134552624,-708677.9873634749
3664.3069930946795,-1.6148868149754352,-1425552.4258769203
3707.9118460386553,-1.6483910028442073,-2279193.545474574
3759.3408446690273,-1.6696358059200116,-3344308.414132251
3782.492357727568,-1.6444692373808474,-960176.7632987369
3780.4450759343963,-1.6391394951384453,-993756.8826260116
3784.859867876881,-1.6584055017731036,-1074221.1370306793
3784.0165148491583,-1.641194139381417,-1141015.7947852528
3791.0995672508143,-1.6553457584821543,-1028722.0626362702
3773.782656579837,-1.652338326316915,-782021.9897763096
3771.220597849204,-1.6347644816291456,-1277158.3169486416
3771.1844243346795,-1.6403760801200835,-1177519.205964948
3767.606028974817,-1.6759768036181253,-1366991.992769215
3756.970783823178,-1.6495181489962591,-936898.4110578583
3781.254574262629,-1.6189699554826535,-1193622.495223637
3787.821690319308,-1.6038555825104495,-1324640.8222454567
3814.786262819111,-1.6104747350999216,-1645269.0058658104
3838.366524777366,-1.607602172394545,-1190720.784582734
3818.782740529533,-1.6351777289249911,-1428290.2983228087
3795.988788749175,-1.633019652576591,-685936.5845694082
3796.9408942019745,-1.6254293331990706,-632202.0843819438
3824.811427735409,-1.6047471108195048,-1399580.6737436831
3822.951042433945,-1.5307838621302148,-886338.2272036847
3839.5463378664654,-1.4801995983827116,-562815.472573917
3866.170972082343,-1.46330908270709,-553935.0567851885
3883.5706644500206,-1.4630373844562377,-1039293.9508047465
3890.865192782742,-1.4546062947975493,-1038401.7090402625
3891.55851847779,-1.4555667543873987,-1169938.4152786976
3898.663831503769,-1.452535858073648,-1151775.3690019567
3880.2327302091426,-1.449279060539929,-1182857.8497584548
3880.719449484697,-1.4528701052399862,-1481223.316325612
3869.737077722527,-1.4421578218320232,-1347085.1419356402
3861.518037835906,-1.5588099155699011,-1287719.442337139
3856.6612797480166,-1.5594132729568655,-1277786.9164002496
3880.1195720355036,-1.5515043364517624,-1316862.0882326777
3880.0444424284137,-1.5702757284893274,-1335137.3999392714
3856.5001221031807,-1.572650055406376,-1602217.1601627546
3863.1831789115395,-1.6745851389729274,-1995568.4185438743
3867.797620828418,-1.65041518956441,-1430214.3095899788
3864.8749863600588,-1.6816428424534053,-1387600.978476151
3855.747898506278,-1.7096299565077697,-1299149.8752500305
3839.379846947052,-1.768403806058123,-2018674.834128233
3830.7788982243965,-1.8118030849423674,-1408142.488984424
3859.8004915405136,-1.8238269538503005,-1243936.2087496656
3852.184807325638,-1.857598561439791,-1693487.0752329188
3847.6934944870436,-1.8593264366734523,-1467090.9595562983
3857.9681639009564,-1.8839678223911465,-1918040.8170038501
3869.589137323382,-1.903198870953293,-1327102.6849784872
3870.0781754139703,-1.9165003824604674,-1195691.8834399318
3860.206052289891,-1.9284257253317885,-1046494.0024971458
3874.4338375730977,-1.9209492434748032,-1401679.3590285198
3853.3031718163465,-1.92780209486112,-1413014.1999510585
3839.0053583191248,-1.828005516694818,-2116681.077303931
3811.260040797505,-1.8016515002658904,-1224658.0906995633
3806.9424072049287,-1.8006958578974832,-1040139.9693103503
3816.5318667764104,-1.7950463619989285,-1238065.9905225947
3802.435094542603,-1.810205207049817,-1520767.2238636012
3783.518897142946,-1.6903905666055965,-1058351.3234606867
3775.612665404359,-1.690582178694871,-988642.9957766747
3780.4439165268786,-1.7073908438012853,-818320.4826338548
3818.9387967812954,-1.6823244941295137,-1258439.584040209
3801.3842075693724,-1.6770611763810779,-1591329.4609807767
3780.1976583703104,-1.645753046216714,-1286861.8761326675
3787.291841084128,-1.65349891229581,-1108350.3505985045
3774.3883310666142,-1.6821716092056276,-1664679.2569529728
3746.2826696887723,-1.7122385911932738,-1736778.4278625736
3754.5974766362806,-1.761824611251976,-3628034.053578804
3720.504171078658,-1.804710396250435,-1727199.074846415
3724.1683625947644,-1.8150565450861542,-1409703.6056988346
3719.293053986605,-1.8861987859530456,-1449908.3198698412
3762.9055590201915,-1.8949758437051514,-1351816.7396632766
3773.7047443947076,-1.9042536794580847,-1164686.9090759314
3811.640094581513,-1.9338663370283267,-1314010.2321149977
3837.2374937375025,-1.9310292075689528,-1138109.3247764935
3834.2042517920413,-1.9218553719154863,-1011346.1288474269
3809.6885798492294,-1.9329237306899103,-1162637.1786140841
3786.611500753268,-1.9062137972209698,-1336301.2445086418
3810.8820739470266,-1.9186754892997873,-1529103.041594129
3795.802356020474,-1.9334924104186635,-999444.5509801543
3776.787608981888,-1.9451735971908837,-1600659.5054391895
3734.3203666933996,-1.957713299881513,-1593454.28510808
3727.0072878404094,-1.969925184435755,-1420932.0744599288
3696.4364942003403,-1.978395914671595,-1384074.4468927376
3691.407680036956,-1.9796498185102775,-1449314.530469518
3646.4648708185896,-1.944135298063564,-1215325.7842370856
3645.898848068886,-1.984703346635871,-2328606.060813051
3674.8028774627983,-1.9156288026800996,-614004.8390616793
3691.656257008559,-1.9117828712515508,-829897.9805932153
3705.7875795863674,-1.9239052035897886,-1138025.8416382463
3655.7807102161064,-1.9261186728171769,-937038.1718369713
3613.541407445421,-1.9401289417586483,-1103615.392907885
3606.9610741430515,-1.931536857882202,-787227.4593848062
3601.7581169706436,-1.9234359824939398,-1263077.9793163843
3585.3719786541556,-1.962174308349518,-1062123.9798688048
3616.645141367905,-1.9918798020757886,-1289587.7742177222
3600.790707338623,-2.0747164098354673,-1087597.7166190518
3592.1830340523693,-2.104669899728995,-1179414.0152349924
3609.4410468214937,-2.1722777839602587,-1241201.348444506
3672.7493348690364,-2.1915447832270845,-1421046.5276917655
3682.8153109299246,-2.195467355543341,-1289895.0392384178
3716.0608577112607,-2.221863105696352,-1417963.7268719978
3737.429897653467,-2.181390649153631,-966613.3834017694
3763.7588829525594,-2.2178616969920784,-2270857.599049811
3794.1226064101274,-2.2390363420210946,-1293908.7341504644
3792.1873233830797,-2.249572050436684,-1018996.9987616227
3817.9799667648986,-2.273515929080762,-1360428.1775457363
3847.3459041135065,-2.2904733628394593,-1526225.5695267732
3867.524000654452,-2.3180584068021575,-1215937.5340192514
3865.3988066761513,-2.2891159541079267,-927544.4538194115
3898.511949119068,-2.2038790596562694,-1215992.079505287
3924.1123627346005,-2.1890489856862416,-1013291.8569767942
3924.652878518935,-2.1924276095405744,-818694.8135823602
3909.7707236332444,-2.164540133563856,-1025363.0712360727
3920.5042865423084,-2.137644799086516,-34697.78585465833
3926.6823054363485,-2.210792909498491,-1077405.76281561
3894.7125706865017,-2.122062253055256,-931236.4073485073
3934.0352679079156,-2.112891523552607,-1474161.2886198652
3983.880747751838,-2.088635380068994,-1440237.9707547266
4013.2237288316137,-2.0644035842393893,-1309982.4596768825
4035.3589052609236,-2.0368560966129983,-1262196.0956986554
4030.611827124123,-2.0162806600738654,-1156616.3892922136
4012.274869719861,-2.0418222312637435,-1001127.7266397115
3983.2940875483355,-2.050272859730629,-1553519.2305749618
3958.7976617703034,-2.0163438343863924,-1212885.1966319885
3972.646552677019,-2.100483041886912,-995014.8803610066
4015.0289263352765,-2.0241010581294345,-1158349.3707798775
4033.5859392862276,-2.01242675403271,-1070059.6767900237
4017.7203749447845,-2.0020106800455113,-1787954.6350750201
4013.422683161497,-2.0807114966271567,-1856798.1827209909
3970.2637383484844,-2.115738109015374,-1037944.6995823261
3940.2232577065997,-2.1098468772304586,-1011506.3531692115
3913.7725346182433,-2.102847077688484,-896183.584245831
3902.618106780579,-2.0838064753465733,-926193.0194326373
3904.5519985186083,-2.1084540920098878,-775766.7879644689
3902.1872709473346,-2.059808965035087,-878845.7775731774
3878.354258150418,-2.1141324219589688,-1477760.5359239178
3840.368125914376,-2.0737850001699543,-1506293.238394201
3804.5201730208228,-2.065308320126893,-1309332.2256810106
3811.764151185811,-2.1360167923351687,-1286657.6835996232
3852.495064777134,-2.148440216295257,-897696.6354028174
3872.2921800080585,-2.112130650124329,-951028.8211819511
3867.0069049019576,-2.096232418330449,-1006223.2171699794
3840.7138612358863,-2.115575829749409,-1808001.971317406
3800.4805653507756,-2.1119620762434805,-1614660.7123490167
3777.7434245387412,-2.0541450334325844,-1545470.2595393506
3734.5202485492973,-2.0657873994462848,-1410293.2363043954
3728.128203027655,-2.092231483190419,-1518040.9002759883
3751.611074754498,-2.117474608151687,-2307224.317242682
3803.5138072962372,-2.1934964151903307,-2293791.574794789
3862.611359124252,-2.2289832537841296,-1211938.0383710635
3914.971130109115,-2.2390641626433987,-1078843.4014700735
3878.413619815278,-2.2873291988450712,-1043009.8310267664
3858.067872947402,-2.300092064699447,-895525.7735218372
3880.385540119858,-2.289899492504558,-717570.0725888599
3871.559898220446,-2.3140854652954963,-954510.5242737273
3875.4448409277506,-2.272989918638051,-973405.065100378
3901.612204819001,-2.2295342063416155,-989856.8803744705
3897.385932538748,-2.3691229227673647,-1024538.5608993128
3928.2785777054823,-2.366257161997218,-1135699.5263974129
3949.3037373782054,-2.362680000850985,-778584.1308391889
3938.8808956836447,-2.4200036505614797,-1070143.1355807136
3945.1764784998877,-2.4636847636068535,-1892424.0789304809
3963.959575916616,-2.405111081808831,-1428082.720319815
3990.8439174162568,-2.425335045970132,-1316320.9463682848
3983.3805793490887,-2.3691777533320306,-852617.5215991451
3989.471178916362,-2.3550816294395798,-1076490.2644957462
3971.404363463515,-2.3786527937416753,-1291984.0840497524
3951.118905786513,-2.394397423034698,-1753682.2404759072
