Feature_1,Feature_2,Feature_3,Feature_4,Feature_5,Feature_6,Close
1770.4126358001774,3.4368717289388755,-59318.16730572301,-28039536982793.883,609.9066156734535,25569.05500644796,711.9116666666666
1697.6123799027646,3.453612501448346,-59282.06123257564,-39136536107275.41,597.6181780056951,25554.11298129761,722.88
1748.8756657924741,3.464667045355372,-59306.25647941216,-29316765089747.58,601.2644039803389,25565.031580914212,729.5883333333334
1789.1582276709942,3.414307625615153,-59323.96136367097,-29980433327685.1,619.1513986807768,25584.382143145674,726.1183333333333
1739.3245087480602,3.3949589174081822,-59301.129267051925,-23347775600890.344,590.2239584566745,25519.511592364728,714.8433333333334
1700.653624277943,3.3755421140723385,-59288.9881245943,-37111791264923.29,583.655931131802,25480.91723383497,693.8349999999999
1638.2277717448897,3.3609744421793355,-59265.134334835835,-20109652466910.48,554.6093156922229,25408.076767508628,660.4783333333332
1574.8396797754135,3.3740947108009567,-59243.9733693282,-26388722953372.16,544.3348052612859,25406.5809822541,655.3783333333334
1570.6905076105104,3.3920869275528607,-59238.51541226884,-26240648332802.527,539.8784556308728,25401.367852035106,658.8783333333333
1601.9462833927141,3.2595998991690056,-59255.434275724445,-29115004023500.324,554.5209385661391,25422.199155789873,662.4599999999999
1595.575363839956,3.2841328701658075,-59253.58237321878,-28205691362392.08,550.0337908463332,25402.319553109934,665.6566666666666
1607.100544509717,3.3369901220403,-59255.15977101464,-34536087273124.69,557.12136854879,25414.982286349514,676.4566666666667
1644.431578186507,3.2060903560847445,-59267.97445429681,-31410179123014.105,571.1050401805215,25454.731163014716,701.075
1745.4120858784036,3.264726408988545,-59307.68390390315,-37616207725950.12,611.6513943899283,25545.406481869344,739.2549999999999
1765.6892801252018,3.228117992254781,-59308.749785605614,-27395465082266.035,599.405806237847,25474.449640055525,722.3566666666667
1767.5087776846385,3.159071713691555,-59307.04116116799,-40374936012793.734,618.3894807301442,25546.10880835403,756.4316666666667
1867.2161191419805,3.1472370583584617,-59338.74712467428,-44269727037085.59,658.702840698057,25624.13169965027,781.765
1895.866912180493,3.1393591530632836,-59354.914782558175,-32431233455864.27,649.9548442631146,25593.7697604583,794.3016666666666
1914.6382137607159,3.1227268468392153,-59356.15340137071,-39186639433116.68,658.0708103418206,25598.938053453734,796.0483333333334
1928.7225817542887,3.038435068091559,-59363.974777029136,-28966649601053.44,659.3308539121988,25613.547664029065,802.5533333333333
1942.488792093959,2.953703003656129,-59371.54441178296,-41310523807069.734,662.9181618027866,25613.102326509263,800.4816666666667
1923.763821552562,2.9891237369943493,-59364.285436017795,-22203776392413.285,652.7306894505685,25588.86242537366,788.68
1882.6451584993938,2.9451206295107357,-59348.361484754314,-31705775613025.848,639.8704785579944,25569.374584146928,783.2466666666667
1896.1328469871637,2.9040605359196245,-59350.295069149244,-33857368132702.42,651.3126382911311,25609.170250111707,788.4666666666667
1908.6837379384442,2.8599157971261016,-59351.78007267693,-39460195533043.68,659.7566709742393,25639.462290377265,808.6783333333333
1961.606906941693,2.81238843818051,-59370.674030995775,-36163056018241.69,674.2103482310537,25676.406482092847,827.2816666666665
2010.4625856692983,2.757693940973364,-59388.08298578694,-41406908309568.55,690.5547603671178,25712.604285572364,845.0100000000001
2050.1160630957843,2.7133152526791195,-59401.14807092634,-32893629888287.812,707.4495209701589,25749.823452573673,859.6850000000001
2084.3771967837874,2.7462237877559965,-59429.82243119848,-34532633582478.21,713.4631826859596,25721.51100477417,833.3616666666668
2014.5873871721606,2.6820894419060326,-59393.00800199507,-42360564736624.14,683.7510607060215,25714.18776075842,838.9233333333334
2007.15995924849,2.6038670440181324,-59389.84383307179,-52351309788914.4,680.5319908407832,25693.516195030876,824.5133333333334
1971.9641704997816,2.545671009908362,-59378.614581869675,-29523170496233.258,675.481104180351,25693.006405272954,823.2883333333333
1992.9853394625225,2.4812473782731788,-59386.99434027927,-38462176379614.36,680.4891413251062,25715.851274340945,823.2099999999999
1987.069696013833,2.3378301173865665,-59381.19358709449,-27352916736834.766,677.6784809061649,25726.399146003325,832.9566666666666
2029.7992330469854,2.2195303652572265,-59396.56585084363,-34059682557649.91,699.4808501015929,25771.18425972891,845.3383333333334
2025.3404731313153,2.112496865038173,-59393.78331041935,-35650611197482.85,683.8822873477825,25733.826468441417,837.3966666666668
2037.046157385866,2.048976285200515,-59400.18529587097,-40752543341802.16,699.2103625338815,25785.350617975448,855.9266666666666
2077.30033146025,2.102316834035274,-59410.93115097436,-33932764523854.42,713.4872855385279,25814.262437809088,875.4916666666667
1975.7102894078475,2.5878788803897828,-59362.061278344685,-42075786814441.99,646.3528068515128,25588.42589661899,781.3866666666668
1869.9043906317693,2.5646058090649624,-59341.99565358154,-38307037355805.46,630.8707412184494,25632.546596312368,773.7366666666668
1867.6936234323066,2.5543423136736223,-59344.542521669595,-34427114531334.695,630.9952726233859,25636.994557113703,770.495
1859.9504481399913,2.4983368223800224,-59343.007973389416,-33284066348810.08,629.9722404365963,25629.506905699534,765.2683333333333
1845.2150353176005,2.5470381921126424,-59336.06099566027,-46657128257228.88,627.1414943071813,25619.986172028322,759.3116666666666
1831.8909784178222,2.6138100163355773,-59334.08456174967,-39988657362448.586,625.5440108008463,25623.945219780493,765.705
1850.41750213974,2.6521722514375945,-59342.23802115459,-50217084179688.16,632.0330343311894,25611.43731077772,750.1066666666667
1799.0580726492299,2.6591763213886996,-59320.7128347637,-64049222623741.72,610.9912440390289,25576.187800300966,739.5033333333333
1780.7005367047636,2.678829410495427,-59315.85610997118,-38972207662365.125,604.6441595293661,25564.207848238926,735.58
1763.6217909937845,2.6239281000443473,-59310.93109376305,-43489824383109.67,596.546940113769,25535.667526239533,722.635
1725.927339862158,2.5793122389572614,-59290.51329954294,-33559084635849.73,586.2429706408037,25515.116270365666,711.5566666666667
1708.2856586389714,2.598327761416478,-59289.10596076242,-32814524958661.895,577.8819588943197,25500.917080110434,708.3449999999999
1709.3060127310314,2.5945014272980442,-59293.792626539594,-42670219268608.055,582.5565732452128,25492.12227392096,699.1766666666666
1647.4647882774962,2.825188668841336,-59271.90455831281,-37998277075331.02,555.972465909699,25397.818761390005,656.8183333333333
1565.4915223115195,2.8737369799261234,-59230.96318513076,-47481392548234.086,561.2550077642602,25453.09230112462,680.3966666666666
1647.3448096336006,2.9496058859547554,-59281.20290321473,-31292286408004.62,566.2590277669204,25418.020386129974,656.2783333333333
1573.7288060814858,2.9701148846447576,-59243.23957137223,-41622587253458.87,543.7121482366038,25402.494287412606,667.9449999999999
1614.2580204846217,2.9881193118472655,-59260.08344817541,-47559685542078.69,552.316866603501,25409.484309754673,664.7133333333334
1599.6176800251396,2.985937573367544,-59253.531489418914,-23813009950801.906,542.9596036175255,25386.922460583548,662.8216666666667
1598.6677598244742,2.9161863046537717,-59255.86544897595,-24483566428091.86,542.7547293706947,25372.172398291506,656.5633333333333
1566.3281591051136,2.6614557683260376,-59239.974973896584,-20430664579577.25,529.6789318523704,25341.433183255154,651.2666666666667
1562.5161590666944,2.7005549791517036,-59241.96212018611,-24436959518603.777,528.6800025181493,25329.079666913236,640.27
1537.4288388756745,2.7275484996916184,-59234.62815776851,-37815872536505.94,525.3042641112168,25309.9880099671,628.8083333333333
1514.0986166368868,2.7262663470724515,-59226.22161841162,-27778988942360.637,514.1272357563317,25299.432222579537,628.565
1538.8393913698687,2.7400801405454103,-59228.77384268913,-43547445504309.266,546.1612658670201,25385.30066503091,673.0383333333334
1642.6102059607597,2.6938518278222214,-59271.50552219807,-33111912159000.742,562.9181045914756,25394.40153622024,681.24
1635.148230615075,2.6805870458451433,-59266.54836885318,-40541162298700.32,558.6144063606622,25355.42493902365,662.7
1596.0108220430243,2.648929828301913,-59253.17128567775,-35565474242935.72,544.8195404073824,25341.67038964869,660.355
1593.9888605220135,2.616315667789153,-59252.15093158569,-32081006836504.348,542.1334113933775,25343.968588283908,667.635
1637.5520884445573,2.69300066865444,-59267.46026010868,-33941782985335.42,564.9146242125531,25404.450838106022,695.1633333333334
1672.598439507342,2.6957910806904746,-59280.9217032681,-34037878981701.703,568.1939512092121,25374.43620373892,684.3033333333333
1659.4331936250417,2.6691396421316234,-59271.41982316672,-54514865677120.664,572.1053085621078,25407.045752011047,704.5949999999999
1703.6895124636617,2.649401034796901,-59288.97875126275,-44542984531790.24,577.7293074947203,25411.92699371164,708.4583333333334
1719.1493499104681,2.3981411712013525,-59290.19460627009,-47640799887496.42,594.9655251758129,25449.959834486814,721.9566666666667
1735.1970291504686,2.363138343602117,-59297.639709618976,-53914315856115.66,586.7451134026442,25425.73239682216,716.9533333333333
1733.7971890351937,2.288016947707083,-59294.28539596988,-45848764808837.55,595.486414600762,25462.629042695055,734.8083333333333
1778.286234305835,2.2389098397045504,-59314.032327460176,-46314622333716.98,603.3707254853389,25468.026577696182,735.85
1768.095816049414,2.2260447992000683,-59313.042771457505,-31575079628904.547,598.5287302138324,25445.499371976326,721.7633333333332
1738.9685899584674,2.160201972090441,-59299.238532172676,-37338029017751.42,590.1677184673483,25450.756443281833,725.9333333333333
1760.7741728675715,2.1010027597669083,-59307.56071154558,-47123412183422.65,600.5038250770713,25476.289452069464,734.5916666666667
1779.5604717782812,1.853067595061043,-59309.246572177995,-61043897534901.5,612.0798895466988,25511.850522394227,752.285
1894.9219418376726,1.853488302528768,-61362.77636568664,-58049757385310.4,650.3115849507449,26394.428637145993,800.4155172413792
1864.8824273944192,1.7943969325274112,-59344.881300652916,-33319391717938.33,628.9867015760243,25535.00316656448,769.025
1842.2546694032621,1.8219619551417245,-59334.26801123866,-44303097841217.18,622.486965666762,25523.66088041166,758.3833333333333
1826.698688355656,1.7839266555800222,-59327.8981629238,-49632633083800.4,619.6615757268066,25534.163491206808,760.2466666666667
1842.4951623099996,1.7647449190858755,-59334.65097878502,-44886769850407.33,626.2657573305316,25557.32261678555,768.595
1860.8674277754799,1.7409440411220243,-59340.47583482237,-52747287621963.555,632.4374266353915,25566.44029141071,771.4683333333334
1855.742893509978,1.7582777768605606,-59338.75248086374,-53238515371174.45,630.5373184245873,25563.31307326707,771.69
1870.0763243134238,1.8263619897358179,-59348.182052407414,-47449133055510.36,636.5000963405216,25574.202133140498,766.7316666666667
1843.954188318803,1.796060001770412,-59338.7082923007,-54587566492130.03,624.8048566554173,25547.511933736165,754.7066666666667
1809.0104082841704,1.820663098387305,-59326.6541879218,-53714264060821.86,611.4719620430307,25517.11632660628,736.4416666666667
1745.5368850928132,1.9440150372846436,-59304.68979399521,-43589122223714.33,588.2180655040427,25452.24459583307,699.5583333333333
1666.8373221245627,2.081572390715814,-59276.50552505864,-49584588676174.37,569.9280175467677,25432.173518164796,683.2866666666666
1731.879719382693,2.154343163265448,-61320.65593821275,-36088419639733.89,595.6424367057973,26310.03733192295,724.096551724138
1681.20771063528,2.1406383974335577,-59282.973123831136,-28467947706872.914,567.0477266648511,25429.403913565508,685.4483333333334
1619.3498819944202,2.21743182064853,-59263.01462285719,-45911114959410.55,546.9981704700874,25359.624413675436,646.7266666666667
1594.8833441617717,2.3648623400977034,-59256.60058597928,-35446169344259.14,558.0560236094956,25442.57625686026,680.3483333333334
1630.309449057244,2.3590237189252816,-59270.95919087319,-31975528868828.195,554.668233776279,25387.957706223162,661.6333333333333
1597.8490662655693,2.3708974465622417,-59250.41150905868,-38732833628875.47,547.8658731625476,25404.33233703576,672.4366666666666
1616.931562453397,2.3649352573270126,-59260.080770080676,-42879381054893.055,551.3942629690795,25390.8107672212,665.4833333333333
1610.3755865548083,2.373284328330726,-59261.26716604598,-35420162998553.49,545.5399478897028,25384.638274512894,664.6566666666666
1594.8354062661078,2.3463402421257924,-59250.12495292259,-34946415149235.992,545.2065250958408,25381.82698228847,666.3366666666666
1608.0654620408695,2.364361928915191,-59251.630042160745,-30198904766328.176,550.7247392866257,25397.61663860098,679.1333333333333
1637.1436789982604,2.3364446787991078,-59266.05693847026,-31933461159448.7,556.2737515668033,25388.90600347496,672.95
1615.314528855534,2.343362493113309,-59259.421958777144,-43567467956586.766,547.9863874253892,25374.345090244602,673.8316666666667
1615.288551336655,2.3654385427753555,-59258.64932844759,-25819377384259.227,545.2547308009774,25358.229837833187,665.0183333333333
1599.9663679589617,2.3787649271499123,-59256.74922023679,-38432901709750.164,543.982635804315,25344.721932593297,658.3133333333334
1554.1838029338194,2.387951091337249,-59237.592808634414,-38540667866138.56,522.1146532880066,25279.95269390902,626.7199999999999
1503.7263557483113,2.367824575139876,-59220.290977632445,-50981305516508.14,512.4467313133727,25285.961962915168,631.4116666666666
1505.562993114019,2.4020586005130475,-59223.169929466996,-43760906664115.68,508.6277682286557,25268.009443211417,615.63
1508.6936858531733,2.431706195725076,-59223.003887593746,-42979353202068.4,528.7456158390297,25305.511929599365,623.3666666666667
1493.0112987343196,2.3771242194130955,-59218.08154948035,-44135648251650.42,507.6783836469361,25252.63849040953,618.6133333333333
1470.5011091018014,2.3204050177802094,-59211.13189365647,-31533984422223.465,494.61597660226096,25214.637052123766,598.6483333333333
1450.0268070828888,2.3161883287087957,-59200.562792805256,-43705387255931.914,509.36290523198994,25270.716290123866,625.6933333333333
1537.002754004161,2.3272192063928663,-59236.340799348225,-52404730817570.24,535.2547250798464,25316.23939845898,646.175
1547.6843348340299,2.279420283192888,-59240.84267658905,-36408626090826.1,525.2078527009435,25266.068177715453,627.1216666666667
1509.1039699657808,2.1683910508106123,-59219.91068818081,-31623829955762.066,518.231415929774,25280.220681014063,638.1416666666667
1562.1050715256677,2.254447154687372,-59243.23957137223,-39243539002959.945,537.4146084794426,25324.87250980259,656.7833333333333
1689.610825856766,2.292493727113335,-63313.4678162923,-8792904481407.806,570.1687591337301,26478.052031198786,702.032142857143
1589.8056765540414,2.252247623637444,-59250.56148236355,-21652078286618.88,543.4068454374047,25324.623590794556,663.5216666666668
1645.288143698815,2.281255093496706,-61284.78840019253,-20027706530935.13,556.0541939730056,26128.70356341604,671.8862068965517
1567.0898092462733,2.2651457813222184,-59241.56442311873,-24035559050766.58,534.9105899070651,25308.451088690756,656.9283333333333
1604.622503456219,2.34315813987181,-59261.42785172977,-31775735475939.72,546.8562314494071,25333.74262645447,667.1483333333333
1612.1567873596086,2.36611309097649,-59256.726456431585,-36354407166603.875,547.5739608369977,25336.42767451938,675.2283333333332
1637.5145951183395,2.3855552449135478,-59265.876167076,-42757283753924.695,558.2702711878808,25361.295416909703,686.8266666666666
1657.4548850481272,2.3538312416696616,-59274.64291017405,-35333952605291.43,560.5921793186309,25354.131859688594,684.2466666666667
1647.5772682561485,2.298991517545444,-59267.59416484518,-28988662888020.95,558.1993016775408,25359.48121427213,689.1583333333333
1674.4610543919284,2.2594173628901224,-59276.19084892788,-46280807190048.17,575.3176831905214,25403.884354349284,704.5033333333333
1695.0315000116414,2.2627162940823746,-59284.50633306396,-35546476857236.164,575.1971689276796,25388.87626279618,700.705
1681.6367414109961,2.2332994148879166,-59284.105957901855,-32227543171092.164,566.2978601405028,25365.828822571333,687.2283333333334
1635.0804748184105,2.227949019084333,-59269.47284829814,-30332064622928.844,551.9606800044355,25321.6898770279,661.9
1605.2127555346701,2.228883937464011,-59251.493459329526,-33074600674296.113,554.2678586141716,25371.57066105093,682.5733333333334
1665.1578889194952,2.2136452300221143,-59281.13327275176,-33213333478122.215,569.2236786328262,25390.62653662872,685.9416666666667
1653.462381424918,2.178319275284607,-59272.53257152695,-28005363497599.49,558.5166559030238,25369.695443496963,681.5483333333334
1634.7224135530341,2.1488374597634423,-59264.40857116406,-29778879335046.6,553.9063158256464,25363.70653138392,682.9633333333334
1648.3456136341326,2.0836441828872703,-59270.064707233425,-25379430793957.31,557.178947585481,25377.05464251369,684.5483333333334
1648.5976223482082,2.0746796661845828,-59268.44312087452,-31399115293956.664,559.4807700057574,25383.22089577737,687.765
1661.2800077507225,2.0151633525578765,-59279.47821020873,-37028056575662.734,563.1149445541171,25374.259392581833,677.985
1626.3672936149558,2.0023434629553267,-59261.70235643958,-26698710268924.1,548.135021682894,25359.20726307037,675.5699999999999
1635.3793501902578,1.9822092854543243,-59266.78136309468,-28370481611688.01,552.316866603501,25375.96840523174,680.5566666666667
1653.4757718985672,1.9992344300416576,-59271.55238885584,-30390518814258.543,564.0897710357698,25408.15979265085,697.9366666666667
1681.8223333757724,2.0621445436658883,-59281.217632735745,-37722590496263.45,568.9357834493711,25404.399454728198,697.5483333333334
1634.2275016469644,2.284279389044501,-59256.27519746961,-34556804906678.094,548.2823168930338,25342.32321434966,671.5616666666666
1615.5376141465276,2.27230526128556,-59262.4763258165,-34945913219411.223,545.3564984007104,25346.332466411084,661.8166666666667
1596.373168259968,2.2455412974715827,-59248.98408456769,-51651500245855.09,547.8819417309265,25370.37005740387,674.535
1628.557975103945,2.2668080415862932,-59265.335191940576,-36779473489420.22,550.73411261818,25364.6213690526,671.1933333333333
1625.4291570311013,2.3010478639951466,-59262.142903022635,-41777044191618.53,552.18563996174,25378.45000616171,680.7
1672.146912735895,2.3090326519721924,-59289.71790540818,-40612664482639.664,574.0696910464274,25407.654579694132,686.11
1652.4824665632786,2.3114678539654183,-59270.48115096391,-44002149845016.6,558.543436850322,25383.656934213042,686.9766666666667
1661.6003078804085,2.280128022131553,-59273.55560371374,-44006039354565.3,564.0897710357698,25400.60478192061,695.6566666666666
1684.1048735139939,2.2076263285039888,-59282.55534105329,-39849122527105.58,572.9957750597714,25417.146778216553,703.8766666666667
1702.6522863748046,2.2276664716680292,-59288.31324472239,-41868318887263.5,577.6703894106644,25424.69387140733,706.6066666666667
1716.913944239491,2.2030200986722805,-59292.71871055294,-45074874953021.73,594.8101956814836,25459.386036540618,718.2716666666666
1732.2591592318606,2.2029883310923597,-59299.976347270735,-49259026578390.8,585.7796602525457,25434.51012016094,711.2116666666666
1699.6445181837485,2.3011345883998686,-59291.086411815115,-58669590786167.07,574.7003823552989,25390.710142749736,686.8133333333334
1640.8997068568265,2.281887374309979,-59264.9107139259,-38015078402933.95,555.0686089383863,25374.781941602654,683.3416666666667
1636.9752268397547,2.3068382947439643,-59269.08988075177,-40615814872991.77,551.8107066995658,25355.546503892823,666.5366666666667
1587.7596121804622,2.551501627159206,-59250.049966270155,-41880876442402.734,533.9933424621032,25321.639098945117,651.3666666666667
1552.4995491582383,2.572251971337663,-59241.576474545014,-47634185922338.445,524.575822344707,25294.044273768588,632.4666666666667
1516.552287028344,2.623770785976216,-59233.14449328819,-54799919005490.46,514.5610871025619,25258.76415747935,604.2816666666666
1446.8371962596784,2.6198111958322636,-59209.08984642499,-44392353993302.31,493.453683489521,25216.704335585342,582.5333333333333
1410.7953973858214,2.545217325935114,-59190.507886142164,-43789436764066.66,485.19042220067524,25225.22140437053,585.0566666666667
1422.4373429858024,2.3721951030490205,-59194.174197827284,-38393865177691.71,488.09347688779536,25237.356704668775,596.55
1444.6189303949723,2.368647074573038,-59201.75990114948,-47477888078077.945,495.6269573627663,25248.38389407057,609.4016666666666
1467.8543480803246,2.326997267615136,-59210.08877575921,-37006943415239.73,498.43226159224804,25236.96824204134,602.425
1453.6465199197073,2.3089856267281483,-59205.003073867294,-41872281227581.65,495.0284031906525,25239.93643992894,610.2099999999999
1468.094840987062,2.348056167381049,-59208.20875325888,-57977308845636.15,499.1673985955825,25242.583639974593,614.2916666666666
1507.943819328825,2.4146326619097436,-59218.12038185393,-55291301945992.01,531.0179792172783,25316.06871053491,640.3
1551.2614659646447,2.429249062193092,-59234.93078247298,-57165847380406.055,533.373363532151,25315.823484794033,657.3216666666667
1573.5405360219797,2.3939587966406317,-59245.82125469177,-54339694779815.6,534.0750243513626,25283.153735579363,638.9433333333333
1540.762263385876,2.3626482909320052,-59233.87561314943,-45693393061624.94,523.1483978537153,25279.278622660324,639.2516666666667
1546.2847625282284,2.3608708751625698,-59241.55237169245,-51260651995617.7,526.1331344300947,25267.90090140361,629.8816666666667
1513.9730139940584,2.3590773929650175,-59226.929974467654,-45927098703617.62,513.1604435588685,25239.118628145607,618.51
