Feature_1,Feature_2,Feature_3,Feature_4,Feature_5,Feature_6,Feature_7,Feature_8,Feature_9,Feature_10,Feature_11,Feature_12,Feature_13
-314.43384389581377,2.1240940062583618,1161025.2283157194,101444700009148.84,317.9019047938372,-15692.865988700049,618.8517356029349,1160953.4608641325,-278.9000104097434,2234313.2916558045,-101444703363345.5,101444702216449.27,2234047.043337802
-306.111450025973,2.3866791374980196,699896.2669314322,72616859492795.36,324.1387936036805,-15693.797795937993,632.5951883991975,699831.2284505301,-295.77868873806705,1411761.4303535174,-72616861629935.73,72616860944111.28,1411468.0212296105
-311.6182146397919,2.438497633412664,563455.606739926,67897033412292.61,337.2907842510085,-15707.28672119044,658.8105606972626,563417.9947177191,-312.97673107769435,1178089.6720457987,-67897035190709.71,67897034641314.766,1177761.3289120854
-313.89046054712645,2.473495302687755,511644.3586463045,59950577482924.43,320.5816591795953,-15696.396511743858,632.4983340044967,511597.92912891094,-298.05836711693723,1190566.6636705892,-59950579128103.11,59950578630569.24,1190268.6921704833
-307.72801258500886,2.514907079286116,680048.2500291081,78402879808995.95,310.18490895706066,-15668.818054224957,608.1168079255216,679985.578093596,-278.2461851793288,1572182.6085565346,-78402882060969.58,78402881395047.69,1571919.175519391
-290.32476435157287,2.538320060194915,584120.4243922658,61267650826714.984,311.5018500073097,-15644.219348309489,607.6002511537838,584074.9473054532,-281.4967301525624,1274310.500175718,-61267652714553.72,61267652144564.586,1274014.1451220391
-288.5112412968384,2.5843278211462364,498099.24948224024,58612875200107.56,305.22373420691633,-15639.75987507778,599.9878905803471,498045.7839692144,-281.35853263494374,1256136.4956050392,-58612876927932.734,58612876443954.016,1255851.0981047861
-296.6033446814372,2.595648642309556,647676.0999317807,64197643840805.19,312.7380790619747,-15651.559012824824,614.7825735694539,647633.5144828588,-289.33566497547315,1388681.8517544314,-64197645877850.76,64197645244274.47,1388390.4705339305
-299.44359399942135,2.624707120262617,486523.92528033245,50600323609723.2,306.66377556697694,-15644.358809671596,603.9826117661023,486488.95889862825,-287.7684586727297,1085011.3064665927,-50600325183581.89,50600324711194.09,1084722.0419907589
-292.6465987799351,2.6857124608156844,550776.420575449,64949614805700.82,298.285986557721,-15615.625825991847,581.4736039846773,550730.3882307531,-270.9704923399902,1320309.6294089588,-64949616736200.664,64949616199575.38,1320046.8201187623
-269.5252250233809,2.902265721792396,994069.8216967733,71795911977417.4,282.25449385211044,-15564.666947596319,550.1050901325822,994022.5630233071,-246.13326284997666,2073153.4496818918,-71795915051534.72,71795914071672.62,2072900.4152530888
-243.75069119328276,2.9697979493782696,802465.1922779592,60760343859765.99,261.6677090216307,-15520.688170303603,521.1696655171509,802401.1069244324,-223.79287926651983,1793364.7540394077,-60760346410077.2,60760345621844.5,1793132.2824721674
-244.20709139852775,3.179658899731727,95316.94034940201,8403946024806.718,269.72961799061534,-15529.101486055552,532.1192058101603,95268.25496076499,-251.9689143292546,244882.7629401043,-8403946353449.124,8403946272314.927,244613.17953276465
-253.98299798308784,3.2942417837646123,1158564.5593837013,72013763631953.58,274.3325243862608,-15532.641588784512,540.043033393894,1158525.1365965833,-247.3967830110621,2205087.958840865,-72013766991632.53,72013765847258.33,2204828.916652413
-264.39124531002926,3.494714401004867,968470.0467569696,83663647503213.44,285.2065786402348,-15542.167347131528,554.8122833944643,968436.8362095666,-256.8366025233628,2006223.0766414194,-83663650488051.06,83663649533734.81,2005963.9396889557
-273.8621882968861,3.5101146612032976,507830.2453575454,58437695232684.85,293.70456465010875,-15564.07547332076,577.5181355392203,507816.74218261795,-272.2740781679483,1243574.699849853,-58437696979744.19,58437696486053.05,1243294.0131429655
-282.5049913693404,3.5502135087181386,526304.7519719672,62470082072322.055,294.46232834965673,-15574.464293361645,584.4179079041625,526295.6362778933,-271.835678479704,1319782.3794127658,-62470083944218.72,62470083432057.35,1319509.7937514556
-279.9785317090082,3.487328446323019,556137.3101608176,72361491723742.6,302.0928055724619,-15562.504952483247,588.422151944073,556141.9906146019,-272.89945096826494,1458974.451551979,-72361493710744.73,72361493168753.08,1458687.1844367378
-280.42657038377547,3.484896929613206,443598.6492433283,60562086741363.89,282.2893335624345,-15549.550931226822,552.6472276625602,443583.86234120786,-262.4405699289859,1206191.5609352873,-60562088525932.445,60562088096513.93,1205937.5701564355
-274.1284798161295,3.4449249381116442,417260.8821395856,52841737022094.82,280.2848888951243,-15545.922049456465,553.4638704725559,417245.3583775918,-262.66006010402737,1439148.3034044988,-52841738747501.58,52841738344408.0,1438890.6954507888
-277.2602213771583,3.371794174971883,364579.65686541883,44231189231453.29,289.39837645405646,-15558.487103521751,572.2370161159334,364574.6571056895,-273.20604041911656,1048159.191305753,-44231190676261.445,44231190325824.78,1047884.303087987
-277.94296356714193,3.2731929255965846,371345.44789835333,46148752897898.26,287.6267771840786,-15549.001329494073,566.475805484381,371346.71507668396,-268.3110611185879,1088498.712464834,-46148754328582.84,46148753971412.84,1088225.268236929
-271.544418501395,3.2539231435902245,409314.3570652377,58755222535431.58,277.62894164475443,-15531.144518107365,544.72734857933,409304.5802295942,-259.45364543053756,1376914.8484447533,-58755224351508.17,58755223956378.34,1376657.578900763
-257.6209605351248,3.20699981939665,498889.00881042634,63744213462379.01,276.44787546476914,-15513.407075800267,546.6142672904803,498883.7525142967,-255.80012114122235,1393303.11475931,-63744215330754.84,63744214846056.625,1393033.313603781
-252.5171752373874,3.1771107833734025,525961.7364426481,56481585957733.016,266.57778552996655,-15501.716654018544,530.8635826500818,525949.5945423023,-246.83412168932875,1358799.664037203,-56481587837224.23,56481587325471.305,1358542.745096831
-253.95849405349324,3.165790491563686,385699.74475506553,50685644517417.94,258.3097416082313,-15493.640980749937,510.8346977142577,385680.468494972,-244.26353172925278,1189101.3759768517,-50685646115481.56,50685645744006.2,1188857.5499157517
-250.84452074472983,3.1432169777792325,438500.19500193227,58766118005172.96,258.7980782146067,-15477.91388578154,501.5648959883383,438478.7214303417,-240.02411964465492,1302042.578928223,-58766119724510.17,58766119300231.125,1301804.5102453867
-241.10682170915854,3.067525726175499,429353.4715206747,47478082806703.836,243.96507154414343,-15464.066525530161,486.36839500682754,429325.58970696566,-228.15074636621947,1160116.1622630109,-47478084413439.47,47478083998338.72,1159890.0436008156
-241.48936172851657,3.089123625677692,502511.56930719095,56883474342973.92,251.86439519828247,-15460.591034881503,494.26144751310824,502483.80478717334,-230.43971533450937,1310368.2895628184,-56883476241386.31,56883475753096.234,1310142.4959551203
-243.08745924108058,3.049051177556759,421607.53259454644,52648854153545.34,252.55364080085988,-15465.628166981402,498.617456494924,421590.9994680784,-235.5443135588211,1296287.5359881395,-52648855858337.85,52648855450960.805,1296048.8941920684
-239.81705563296237,2.799753300771225,448268.60233884497,49652302005527.45,255.6468264157966,-15459.024784168365,500.4274955786259,448257.1519196499,-237.23520083321492,1316278.233620324,-49652303686298.5,49652303252259.24,1316030.3150545843
-241.26627145007492,2.724105355710739,475907.26564490877,55938520254115.18,251.8022643815379,-15463.5505663793,498.1821923806088,475887.73700014706,-235.64709070427702,1225796.8458511154,-55938522065385.48,55938521603702.6,1225560.0085197743
-251.39243325575939,2.597771309921098,794998.4361445562,64249855123094.336,254.2892390368362,-15472.135053032824,498.5334927930429,794979.384571561,-235.19940042661304,1760909.753894941,-64249857601329.06,64249856820554.086,1760683.5722890021
-247.20191289798296,2.498577032031012,470722.87461270374,53698285908166.5,257.03286622485496,-15466.143133655487,501.15332287704365,470711.7073532543,-239.5601708355063,1216789.5778340185,-53698287592693.586,53698287136196.17,1216547.7736374408
-243.06969098881538,2.2385486755859785,438109.01241176657,48726490976414.92,244.17004517321655,-15458.468388952537,484.4293328625588,438087.5393627716,-229.71330737425296,1220685.6855601135,-48726492622598.09,48726492198736.375,1220461.6128018405
-236.6955337202954,2.126529641796647,442227.19914363005,50570139916197.73,247.24058497644262,-15452.856185513901,490.63451753600714,442213.16594057623,-234.57344696445762,1332212.8907403538,-50570141677979.85,50570141249989.85,1331972.2700487361
-245.65653948037593,2.1832802588912847,404316.5617149099,53784868643576.984,255.96038380871303,-15462.399517076603,503.4094263852612,404303.9873666598,-237.75024788417204,1214770.4780774303,-53784870277784.94,53784869887679.75,1214535.985923123
-249.16362085396233,2.1297587603072072,338723.08190478774,55134412737855.73,257.53165474432757,-15464.835610231876,505.1538506811862,338721.3029891786,-241.68597382711198,1244997.7858776448,-55134414330716.95,55134414006219.12,1244753.804431437
-244.4325043243244,2.099911494950247,540400.5573399158,58104400928370.39,261.07543394612196,-15462.22771399551,511.47249667792323,540402.2419850754,-245.58221476501794,1483677.677080619,-58104402930409.336,58104402404216.086,1483422.6492397233
-253.91273790060092,2.183188268742758,653966.6691866295,66347105146431.67,265.7218899796724,-15477.779105626738,523.3635220762562,653968.4026073836,-248.57901051472476,1580336.9449095933,-66347107419188.15,66347106779412.46,1580089.0183307205
-260.1461427394118,2.118874323617259,511902.03082121373,60493937017823.195,268.54797114879136,-15485.9937052727,529.5022790353534,511912.5454748226,-252.96242673532865,1331773.1496165479,-60493938930577.5,60493938432873.57,1331519.5418422448
-262.94261015475536,2.056418266716898,414127.80854029895,55613895885771.79,265.4774313455654,-15486.050412777398,523.5592051159097,414132.72555571626,-248.5795911765635,1273600.8372729674,-55613897503728.76,55613897103802.76,1273360.5742690426
-262.14443239123153,2.0699611266383577,471107.14152037026,57218532003884.945,273.22462159795606,-15491.247584092818,536.5414102415916,471122.09042714373,-257.9781836983141,1234981.554865673,-57218533705512.734,57218533248587.805,1234721.1280310007
-267.81622109961864,2.0891973430141837,407174.16295062087,56654546421138.43,274.6408558226286,-15501.494333052893,542.3754358677213,407188.4005466419,-259.5570032378322,1212998.2343732459,-56654548018612.47,56654547625616.35,1212742.1710961594
-267.3674856306449,2.0906732064996048,517556.33812428406,61634989328227.12,277.2683506429005,-15501.622344779445,544.988298009657,517577.7597847063,-262.6234784081871,1244655.276968768,-61634991092365.945,61634990588991.66,1244388.0424546984
-270.85784394327567,2.0719642965557896,637529.9459389886,69992374781808.19,277.61558642246354,-15507.424039139893,546.6362163079846,637543.85714499,-260.3792204014797,1486245.3903665156,-69992376914231.44,69992376290872.44,1485990.1842624357
-277.7435642917206,2.045661037498973,500274.298404389,61525409742084.21,283.159745658697,-15520.379504065666,555.6414685001766,500293.3340382166,-268.4951309214666,1237059.363689103,-61525411532333.45,61525411046221.88,1236796.1934595075
-276.0058756731248,1.9989987557906734,287979.67964252585,39296981124003.06,284.01331856163614,-15521.072907503354,558.777390826444,288001.3047958894,-268.5125507766286,914675.2269433324,-39296982263884.52,39296981990074.164,914405.8833493321
-270.4494064059103,1.9807527592453276,292219.6178067496,38059603328801.69,275.4282332759521,-15512.948968031711,545.1331150722373,292234.61763756635,-263.2174954692121,854826.8866577046,-38059604476729.01,38059604198697.35,854562.8130344205
-265.88273330900176,1.9614890589932445,511039.4518531558,46783961136689.805,272.1033635873605,-15506.749691836221,539.1102582161516,511048.6884990907,-259.2295099607862,1113138.4070796857,-46783962808047.02,46783962311197.266,1112878.5260671417
-262.89743466370186,1.9508710545039296,197656.8607959979,29495656563282.676,271.40540805720207,-15500.128803245267,534.0864881197915,197664.52756458565,-257.01660769337036,689958.2209437276,-29495657414021.266,29495657230557.992,689698.1476159827
-260.370394341531,1.9066907922922858,234904.11123580503,37026114142034.42,268.43590341391575,-15501.032333995712,533.9662911191735,234905.94818856494,-254.2201402780268,785258.4741832453,-37026115160439.45,37026114939726.586,785003.6175214597
-264.610619352703,1.8818157252319854,219939.1201293975,36597900798289.98,273.1566841628242,-15510.58450528108,541.5715676181777,219946.1834742024,-261.45170281762165,770725.291533678,-36597901804985.734,36597901599228.67,770461.1956129791
-267.1902676374633,1.8294903738461774,237519.950430988,35098883950167.168,274.0143216986345,-15517.012468588673,543.7603143531021,237529.1649246738,-264.22320177389963,813495.4026999525,-35098884980947.938,35098884757610.957,813227.7279280768
-270.2900727973616,1.8138969698700766,181010.87805425236,25890690496959.996,276.0907684339477,-15523.123472545485,546.6558426781337,181017.1132010767,-266.20441996766044,599708.0160126253,-25890691294534.117,25890691127696.105,599442.7576069252
-273.2468028801957,1.8087977127817658,319079.4208073405,39409660757820.445,280.0636567345666,-15531.353966112256,555.1038917698766,319089.24586694967,-269.54148355486547,925237.4054248503,-39409662003715.945,39409661698805.18,924966.4960181357
-276.2102686403592,1.7667921570398766,422910.36704608524,47410526359170.51,286.09266860614304,-15540.11989319932,566.353866498247,422922.285681954,-273.82734858656204,1067575.2887693897,-47410527845277.695,47410527436519.69,1067299.460924636
-284.06046830294133,1.7545582216293334,464801.4797030091,61759841991666.9,291.88593177119344,-15551.656900078284,575.2842133132424,464814.9235923628,-275.08157815822784,1162828.9494806286,-61759843696034.05,61759843245377.78,1162556.217957064
-276.5582012141287,1.900723030155387,662385.8007381414,70970991793616.64,291.0091323947049,-15537.525640049305,571.8926836455641,662402.8496955539,-265.7044701245104,1559321.2990077063,-70970993946552.95,70970993298335.69,1559045.7012211736
-274.6583918101584,1.8542052502319815,675671.8383322648,69962200131683.77,285.35987336566063,-15523.352881689212,554.6254264147597,675671.2393795782,-259.1807343663325,1275653.9600731109,-69962202214108.85,69962201552607.33,1275400.0994786434
-270.04584642798994,1.871653982297896,535737.1192702297,54891817603897.586,275.2128077337817,-15524.648861003274,543.6512660597879,535736.1303740852,-260.9773020953759,1293547.9765213148,-54891819296979.9,54891818775430.53,1293287.7642992581
-267.59080817382204,1.8662601567826331,492514.40443229047,53535371557430.87,273.52017847387174,-15521.54963017563,540.1161967855745,492509.8466142866,-258.3881309564604,1176050.8674738074,-53535373293736.516,53535372815406.66,1175794.0863825558
-269.0898447766981,1.8529707991934026,344720.00291918474,46370372369572.56,277.9808227190273,-15526.875017265602,547.4583173392643,344718.0233849103,-263.64834655355287,914064.2209447918,-46370373613342.664,46370373282792.06,913800.7567841734
-269.9646699029349,1.85685195965564,388526.70040091366,46129994938717.92,271.78283825237924,-15525.22693404258,539.6776809649625,388522.7490551673,-257.334229719158,1030971.8222320374,-46129996313351.766,46129995939019.695,1030717.6960428449
-267.19816463847,1.8537681044329206,284230.2904062831,36804495206786.305,273.6665052572327,-15524.859758876333,541.9988185991183,284226.681796187,-262.56076692960386,848648.1856864794,-36804496328946.79,36804496058895.97,848385.5694082779
-268.95873133351193,1.8129111842763503,274347.4398469124,31073414552145.332,275.129192429004,-15527.317533600943,544.6373459943261,274347.1175795919,-263.5345368331609,708284.0530482248,-31073415534980.42,31073415274814.33,708019.1367684802
-268.3108288538524,1.8202547171093157,379586.6948568928,34638633470374.277,269.55251612980146,-15522.963732973543,535.5614853225441,379582.51208837057,-259.53784139715395,954935.0836093313,-34638634816622.28,34638634451231.86,954677.9976706144
-264.1460898817158,1.8412901181000338,425365.56788556796,43123254374982.08,265.7526650571253,-15509.342465018814,523.493822592868,425357.27667323884,-253.56747637128964,1106975.025875921,-43123255901252.59,43123255490093.96,1106724.6393812345
-254.18379084692208,1.8503291488454097,462780.5326262421,44419522006801.88,264.60701924930294,-15500.170088610283,525.6049929061376,462772.3628012704,-251.10721216057317,1177605.2195284204,-44419523643032.55,44419523194455.6,1177347.6753313805
-256.4184098671065,1.868621114717615,377434.9809920573,44110172582782.33,263.5792477947435,-15493.916940151,518.5021050300064,377422.62395650026,-248.47971734030125,1004558.3282705146,-44110173988033.125,44110173624810.09,1004310.4052917452
-255.50015123533234,1.9196288243205664,450030.88082498754,41521863539036.94,264.034486676311,-15497.00652909547,520.3639391497234,450018.06271489745,-250.23854204982692,1066568.5056918599,-41521865049627.62,41521864613795.17,1066318.4636457763
-261.10644128831035,1.960827150298537,497950.554759901,46894108601230.125,269.3283806600501,-15507.86107274314,531.4598062260939,497942.2836094384,-255.25836364568346,1219640.3852691974,-46894110357956.64,46894109874193.71,1219386.398787243
-263.15431946115785,1.9567447419205801,687033.2101310872,59570494411316.65,272.67299285115865,-15513.394797841782,538.8273597683202,687032.0479073839,-258.5623295080806,1470397.9787123778,-59570496561079.84,59570495888233.875,1470135.801879056
-268.69011716691347,1.9848377403367987,392786.1644807885,44600582103253.0,272.3780166370817,-15517.738130397003,536.7581132398072,392780.4871757927,-256.77331038294085,1088036.509258608,-44600583559167.79,44600583180566.5,1087786.1713072516
-265.35200838839876,1.9799534280413258,398208.9410049293,38882991840655.51,269.90323588039684,-15511.647575123368,532.5592313515531,398207.07899661106,-256.3314267236641,892050.6657143941,-38882993117234.53,38882992733226.375,891794.2367364815
-261.96988544250803,1.9780323649803226,396013.5015616516,44630769557665.65,268.7210083767342,-15506.728358070066,529.4652328100422,396008.18661867623,-256.4725275504765,982505.4261972097,-44630770983244.32,44630770601423.68,982249.5583708981
-261.2288448039155,1.9184139432498508,400792.51049908646,37792073896847.69,269.6047756952875,-15508.049667568092,532.5521472771205,400791.8141113433,-259.17550840978384,1021680.780836945,-37792075274505.82,37792074887904.74,1021417.8102388897
-259.25238803723227,1.8803111677604751,351787.6138466274,33469683898070.242,266.15970900607795,-15504.732241709902,529.7265306374725,351786.35595888615,-255.99812682823074,843352.3103171653,-33469685090716.31,33469684753129.984,843092.3418569484
-262.6701636200213,1.7821948335138367,328920.6059764728,31584102683301.62,268.6960399176686,-15509.865422013274,532.1165347657022,328918.54256559577,-259.69926538832203,793120.8218700951,-31584103807307.168,31584103492572.64,792861.7209186654
-268.80822378491206,1.7777484824777163,363746.0645363505,37064146114991.91,275.01364072309593,-15521.176689886692,544.7431425813435,363748.7529716308,-263.615248828745,912426.7536619601,-37064147391005.74,37064147041433.36,912165.0994242931
-273.6941447607564,1.7362118132193824,343786.36197464063,43728001199393.83,280.41960244171065,-15529.51962950032,553.9690462722547,343794.7832552216,-268.4237095153023,914114.4212051764,-43728002544448.5,43728002214829.98,913846.7033481923
-275.8262189002204,1.7095575457968244,276774.35548690666,33808600788242.688,276.64123585706767,-15532.715448984278,549.5642616959852,276780.56093287794,-265.97273589400555,835311.2824895221,-33808601864052.324,33808601601455.965,835050.022056714
-272.1700235664471,1.6657901120578513,252807.0938868489,30064586882975.71,276.6040734993887,-15527.935077861814,548.4747078217845,252814.90044977432,-267.4876826312629,745424.5454597796,-30064587847449.914,30064587608821.76,745156.5431946268
-273.4047429003313,1.6252969801435972,362002.9589234612,33147566714483.72,279.06375704826644,-15530.760250973744,551.211134803003,362010.64453452564,-269.6338087872242,835493.0819561448,-33147567902888.848,33147567555054.05,835223.8570494243
-271.0091644184498,1.6361854007948695,304590.9492582282,36459847728169.266,277.12376584505574,-15523.856819428043,547.8546771103843,304599.5201172988,-264.84160663215147,770787.9307675618,-36459848810370.63,36459848519965.09,770520.3249783127
-263.6878315585867,1.6506398958780333,399976.1016958119,37549814828936.66,267.7071728063044,-15510.711394244196,532.5673606172954,399976.4144983444,-257.5212028312303,851978.2561181984,-37549816083322.34,37549815697548.99,851719.3424882778
-262.179504366291,1.615591553108435,324649.8625403805,36984530951003.38,266.26190548969515,-15504.174715127814,525.5132483356176,324644.70263411605,-253.63657513009903,883322.4328304112,-36984532156566.54,36984531846115.63,883071.5877290047
-261.83041046884404,1.5822106609059237,345228.10235124145,34416580550972.387,266.56965626422425,-15506.937177628975,527.3563851441276,345224.1147141301,-257.4178450239357,833053.1762128128,-34416581748139.97,34416581417106.57,832796.7978686126
-260.05544336020154,1.560039631122898,327107.04866268986,31888167606407.38,263.0380709610433,-15503.95982379841,523.627839345248,327102.11274672975,-253.64296241032508,808189.3161875391,-31888168742013.824,31888168429115.215,807935.8871409501
-259.18386994026173,1.5120115634617206,316308.8927176568,36363436231668.234,260.98717334663434,-15497.819912849236,515.9660063831511,316298.40782296716,-249.2136739044612,959966.0930212496,-36363437494200.914,36363437192102.31,959721.592811755
-256.8486802896084,1.4499700106203188,355664.3323528534,35298781784611.87,264.28068729593434,-15500.101505247545,522.6892575491181,355659.45313852176,-255.30946188749203,886196.1493896112,-35298783050444.21,35298782708979.18,885937.5892666181
-259.02465246408076,1.4064571768105247,593494.7986700465,51038274907055.87,265.21671417997374,-15501.435335786296,525.4367171052725,593488.6705972652,-253.52624938073953,1253593.7893186854,-51038276805818.67,51038276226524.28,1253340.6574548255
-256.6958500936536,1.4126883613529821,575302.675456405,53548342934408.77,263.93925813475863,-15500.423804760352,526.0386311673044,575298.8181778765,-252.37421629269105,1537741.2508286217,-53548344967211.34,53548344406114.586,1537484.9917523633
-256.8426414064856,1.433431866569364,407932.4248580266,39960409308331.75,259.25389775801295,-15491.706546962601,512.4849386599401,407924.0620500928,-247.71208238949473,1001182.7191478647,-39960410719992.69,39960410326280.86,1000936.5727620572
-252.19223687243175,1.4066408353722648,367295.8413942772,45332123316969.13,255.84483210280487,-15481.958999196204,503.70405420223483,367283.3926431827,-244.51031301071473,1149096.7002213346,-45332124856927.81,45332124503854.92,1148853.8103032513
-248.4553295430744,1.3959649351637597,354149.90356595616,46508908964428.9,254.67479849775566,-15479.285188316668,504.5684274153746,354136.57601220184,-244.09862376705223,1185005.1234292774,-46508910506052.47,46508910166122.5,1184760.4087232994
-244.6165741272031,1.40799179981453,522818.08841061615,55938375166042.11,254.7694463774693,-15472.396151031151,504.8390158322246,522808.4221620198,-241.8241713447307,1479199.2177788059,-55938377167546.734,55938376658956.86,1478950.1359151388
-247.9781416440027,1.4245873697697855,506585.3899906042,59379887610354.2,252.43054049104825,-15472.426414871585,498.31574460351766,506567.7132216116,-238.80821375434567,1632158.7767022767,-59379889752595.67,59379889260233.945,1631924.6481584131
-246.17158653133316,1.4165740431891507,368462.43341660826,36415023145713.85,251.4608352203622,-15470.443483918605,498.07953136752053,368450.3098361435,-240.5025849997718,1002962.8845549221,-36415024557190.76,36415024202961.805,1002720.7764399382
-244.85336802503886,1.4321549354345275,600702.4884594654,56235113838667.68,254.95235485667055,-15469.889977898954,503.3398630969808,600692.0425271852,-242.85310412296755,1515181.1746077428,-56235115909233.07,56235115322747.625,1514934.8612235906
-252.6762765812005,1.5297851850317519,754471.2662104174,62261208555630.05,261.85874676657426,-15484.357349848155,517.3086126866722,754466.3847315046,-249.64220234144696,1685292.7772078519,-62261210977159.98,62261210236886.74,1685042.7826599067
-259.30395080851184,1.5574675332751406,458914.0964798565,50922295121371.23,265.5163356887605,-15495.671648096628,526.0609285819116,458915.49959112366,-254.1318796785393,1268383.1546449515,-50922296898171.86,50922296453453.67,1268129.5576709588
-260.99936724524775,1.5629706402094792,474784.2040986421,52649696009422.97,266.0906102472686,-15497.843539785674,527.3414040686882,474789.5371002007,-256.1932292060454,1428868.006394165,-52649697922278.08,52649697461694.18,1428610.6797130494
-262.4848163610974,1.5679568303007159,470108.64645505795,49878927034482.35,268.53868055937164,-15498.509450284055,528.7389409821535,470114.13611918065,-258.5263284740791,1292974.7107936752,-49878928741596.33,49878928285677.46,1292716.9557002555
-262.1616199816579,1.5458814673135424,384137.04496885254,47162261077866.27,269.0055326777139,-15499.924533398165,532.7266942258441,384145.03751776484,-258.4531650823986,1148807.0212670034,-47162262618277.914,47162262248334.305,1148546.7225263328
-263.6333654781135,1.5220483078448515,406011.7482095577,43486896534671.72,268.2175745625517,-15501.640531288072,531.4703742715589,406018.17204244656,-257.61875402013766,1173667.5279543868,-43486898108539.695,43486897716721.87,1173410.985863548
-268.535777250178,1.6186228934707432,485716.5266068094,50905456307572.27,277.0476991441816,-15511.934319644753,545.9992302708931,485725.3380050467,-263.4851805768685,1347624.6093271924,-50905458142528.84,50905457670978.93,1347364.036165737
-276.4030483708189,1.6191399815256502,661225.3974096876,70040183143612.945,284.11725703076957,-15522.803298615241,554.9984435799624,661243.8580431294,-270.20866400757103,1711577.696120142,-70040185565862.28,70040184918800.445,1711307.9750959466
-277.26370534819074,1.6087087742890744,485158.7834908501,68624033741748.06,282.32010863988745,-15529.256230989415,558.2349365366986,485174.2735163911,-268.86733516009514,1580879.4202466256,-68624035774517.88,68624035303522.984,1580613.8952010095
-281.57628082446905,1.6658662222632596,794826.750116712,84764846348332.64,293.27313290392925,-15537.61483783495,574.3204307933114,794847.241731067,-276.8920817714008,1926297.351657451,-84764849056119.75,84764848275432.8,1926021.620318695
-288.23240748187834,1.6991781305405875,608786.5113539165,70362770450809.93,295.59694158254325,-15553.502286419636,582.9972606495155,608811.7851249769,-281.47350367901305,1728287.97417665,-70362772807392.92,70362772212745.57,1728008.0283942686
-286.1743096606691,1.8000009269034465,559595.2019280592,58578888276822.44,291.25881698536057,-15545.902245009114,574.4815063873763,559617.5024492075,-272.8152550016485,1471987.8259841541,-58578890292124.66,58578889746690.85,1471716.4702807504
-282.36656158698605,1.801389100803375,784431.5943915867,77693312933140.78,291.5694710690833,-15543.902654282672,573.7966738147734,784448.8661779799,-275.0484804334199,2053307.6625792542,-77693315786347.62,77693315016061.42,2053033.9879447313
-285.1630290023297,1.7489721643477292,463219.67440031626,61347839977795.32,293.3468769574485,-15555.129240544451,581.4341189796432,463240.0046197133,-278.45115880840194,1488132.4895193481,-61347841928078.94,61347841479002.09,1487853.3438889806
-294.753007666127,1.7821816311453749,768455.7871563106,76949213180395.56,304.8149482724475,-15572.781771295633,597.1749323687835,768479.9205365529,-288.9036525674549,1866002.595610886,-76949215849386.12,76949215095041.47,1865716.2454768205
-300.73696017901773,1.8176621137829558,770149.2276008094,74800477284105.78,315.51073934193016,-15587.874186598261,618.4635050975573,770182.0834218952,-296.1183759137265,1931436.1708497182,-74800479940446.73,74800479184396.73,1931137.125938137
-309.06109603437466,1.825268936812621,900739.5647303584,90401235393430.31,312.74504700403946,-15601.21872455837,617.3302854530838,900763.638563729,-291.17752432793776,2199880.5220225477,-90401238497476.6,90401237610842.17,2199600.340259195
-308.0117239594144,1.8418647543892228,567364.356295162,76056958423161.23,318.88670727233034,-15610.651006577778,628.90879864981,567399.1451975751,-303.19199843318563,1837666.8065315175,-76056960831121.89,76056960277853.05,1837359.8096883202
-310.6766134021007,1.8249008196940424,519330.9423192773,69842552835008.62,322.637202088714,-15616.658600636507,633.9539371018352,519362.45077263255,-304.5298433096291,1564912.2105925083,-69842554938052.49,69842554432808.1,1564606.3567240739
-323.83626878570004,1.8400991382542968,875370.7033259497,95813825440037.08,328.45717569834625,-15635.86002844066,642.551100153765,875394.8872237719,-302.38720112470014,1981653.440437072,-95813828494214.1,95813827632911.08,1981366.5104540945
-319.88428431127556,1.90852087048019,789076.9053599911,93091049117560.69,332.9230459000504,-15639.738074895391,652.656358133255,789115.7384850119,-311.7718577623211,2257008.8388795797,-93091052037890.94,93091051262891.53,2256690.9735564813
-321.2156257751252,1.9147765016674114,697252.890429209,85872143226014.92,330.1776767265155,-15645.13871004176,647.1210249569704,697282.1688798057,-313.80475485972926,1971648.0126323253,-85872145906584.86,85872145223399.44,1971336.0902670142
-321.50282112056306,1.9148673721781497,498426.2062277474,64485115290475.01,329.6603070282033,-15651.185137997263,649.8068182258512,498454.50942775275,-314.0898598225477,1659901.516179608,-64485117369951.125,64485116885597.1,1659587.5293291954
-323.3970561708815,1.9522243539098532,552641.2404583411,68997106922671.445,326.8539683616013,-15648.920507367608,641.194325701379,552661.5577870454,-308.91384019207175,1685086.7642598348,-68997109185768.0,68997108647210.36,1684785.1287835264
-312.14742983961435,1.9774319206037838,442673.8691984434,58000686308326.24,324.4686095280815,-15642.820851140457,642.6911557892678,442695.69767054985,-308.27162819843176,1357190.7466726967,-58000688107531.28,58000687678947.08,1356874.4908280831
-316.12844740597546,1.999478099621196,440114.26594101806,60211643576480.1,325.84942338059125,-15651.704270416643,645.6171107946491,440127.2423685585,-307.6543846638574,1448587.5001516542,-60211645425349.445,60211644999308.44,1448281.789126032
-323.7340723020828,1.94504661643803,433019.49920136324,67496646365986.23,331.5068116753778,-15667.798265804999,655.2478519195255,433037.78653627925,-316.5152843229402,1407433.2944362904,-67496648205697.93,67496647786743.195,1407118.3649394487
