Feature_1,Feature_2,Feature_3,Feature_4,Feature_5,Feature_6,Feature_7,Feature_8,Feature_9,Feature_10,Feature_11,Feature_12,Feature_13,Feature_14
-1463.4635796806017,-0.9149096519039215,319783.96279290965,-37955746031396.53,-495.9138330923464,-13358.159056385846,16.384739602492687,-319762.62022989464,479.61067959020943,-622089.2329755258,37955745094159.305,-37955745399141.92,622578.9925656603,-617918.0027448541
-1444.6730898205408,-0.9419349503198489,393110.99579305603,-40271625560508.19,-487.51609138330775,-13370.174940682791,12.304822994743859,-393099.9468088804,470.2074839907289,-801341.5885319965,40271624376135.34,-40271624754435.19,801814.6696830754,-791729.6480344477
-1438.752287440146,-0.9457100814965534,462934.86781392345,-58775351042723.945,-489.6279115072106,-13372.776477612377,10.379537807936686,-462926.4212061768,471.6612333201576,-866959.7489590766,58775349714451.65,-58775350162583.91,867436.8490789502,-865787.1608513008
-1420.3215347931975,-1.0192435329809046,503023.15597362857,-59913677460332.555,-478.1251275829809,-13377.96616501878,20.374018578511595,-503022.91384516435,456.0528460099563,-909840.0168113221,59913676048259.984,-59913676536470.45,910296.6673607759,-909515.986777408
-1394.45531607664,-1.0408665210254793,314273.3886577649,-39702903261833.27,-475.5209775431378,-13397.409340398648,8.036658998018481,-314282.8884539982,453.8076992752771,-623241.3191362078,39702902323603.84,-39702902623077.016,623693.5803722603,-624384.2755636703
-1404.3503523200948,-1.0732470889466015,308805.92121760803,-44100901178209.98,-479.96234381588107,-13397.573127309657,5.607301368082972,-308810.3515752615,460.6165302742376,-613052.0550707959,44100900249262.24,-44100900543264.9,613518.3582225592,-620572.8044168423
-1403.0660134089462,-1.143616007985717,398834.3842741881,-53114865632245.99,-472.73824323564935,-13390.015704708076,25.113351478641505,-398838.26600507007,452.92700973620384,-705949.340412825,53114864527183.2,-53114864911205.43,706410.2579755686,-706692.9335041228
-1380.4480712756708,-1.1453525781943175,231653.39058575212,-37009077659996.22,-469.58733177363143,-13410.561708843863,11.40040376531232,-231664.50311412432,451.85122300062744,-478211.0056101185,37009076963006.25,-37009077179859.805,478671.2185471495,-465765.13254569913
-1389.5255340636859,-1.1403572175647765,225742.47272225344,-31909922883255.75,-471.63126541223085,-13407.252834598246,8.372788838764848,-225750.1921801199,458.3145056734932,-415648.7647345135,31909922232300.984,-31909922443243.43,416116.3016229599,-425646.15429327375
-1378.0934499385653,-1.1493194843777665,222837.29994000524,-32994954944346.027,-465.08419491516156,-13412.80169607194,6.061223434680471,-222852.89416900792,448.145599446985,-443167.361264365,32994954287733.62,-32994954495755.816,443611.04841229215,-434221.5916595751
-1386.1992186018026,-1.1505328905711518,241144.0930879689,-35553953629156.445,-471.28510549617835,-13407.602732512829,12.40182116203357,-241151.73245813043,456.96105709712566,-475746.8229041735,35553952912365.94,-35553953138712.32,476214.2595384263,-476078.70813938323
-1398.051465027856,-1.1780538709277588,317043.35052057705,-42838539112843.38,-477.0695233160084,-13401.041443116983,2.51094373029116,-317049.7709002144,461.9283907334822,-572030.3512429578,42838538220288.68,-42838538522534.32,572495.330262989,-575937.5336439983
-1416.6989651558094,-1.1852683849920198,276234.4742293327,-40557430930180.17,-480.51094000792887,-13381.029671517848,20.861578092781826,-276231.98001258774,460.2556921992006,-558067.1821423527,40557430095759.195,-40557430357197.34,558537.7678476672,-558631.1072228857
-1369.458411325943,-1.1642709135317753,301548.3042845148,-41875719924857.66,-461.65867956214095,-13419.344732020598,2.570879546144738,-301567.6739500648,439.79984288435,-548479.3726909289,41875719077326.08,-41875719364054.53,548908.1155731903,-546425.9752625442
-1379.158228054903,-1.1668382139012232,153108.24148709854,-23517008331077.87,-469.0650339497644,-13415.67189106614,7.969384102672677,-153117.5897619198,452.8450566818733,-311131.1235630402,23517007872184.57,-23517008010491.746,311590.5183526823,-306213.22759696894
-1384.5776489879838,-1.1665565463717227,156972.84846183241,-20178391146462.062,-466.95810654552304,-13414.231083316366,6.2115522462806325,-156980.6574258892,454.76789550885013,-353902.8725406974,20178390638033.434,-20178390780198.027,354360.80861422716,-351900.266326532
-1352.7650634308,-1.2455626018819663,435070.57308538415,-48587060120635.766,-454.7972518268192,-13426.32115786449,12.40279970596589,-435092.1322735622,433.4013887469994,-611092.3135478994,48587059003492.9,-48587059423745.95,611514.4817385634,-682518.7338303066
-1322.850363830319,-1.2643690964828034,550655.1585675046,-71563880023638.62,-450.67330074211696,-13451.804398846143,17.581743467683168,-550679.2314209882,424.6764464105969,-956912.0450709508,71563878461540.61,-71563878997389.38,957341.323912465,-1011857.7020234828
-1335.9144145985392,-1.2819393889880268,288772.60533795634,-37100349868363.13,-457.83440755670665,-13449.894324588562,16.633289761297704,-288785.92986488756,440.1135885326449,-666999.9345411747,37100349035318.52,-37100349309298.8,667458.1083525153,-544677.2200088504
-1331.9197536308925,-1.311427842045105,297013.07118506526,-40390063423693.5,-450.7962303236125,-13450.567919950863,27.191534154871192,-297025.65568814764,428.2230565752399,-552520.7282988243,40390062581163.58,-40390062863373.46,552965.2324826549,-545943.5816546796
-1301.5925977629456,-1.3278379699456297,311048.209992415,-42576592043247.87,-444.2925827135393,-13478.286502814239,8.485076754996726,-311072.26939091954,424.1627108461375,-645652.9295189708,42576591085363.79,-42576591381608.09,646081.9170930188,-647237.2438062491
-1318.203503331792,-1.3163318002614126,290502.8587683862,-39349975517272.414,-450.70693818978987,-13464.398832128478,22.643873547481633,-290515.08518554835,428.70988218156106,-553964.8981611889,39349974675695.79,-39349974951405.9,554410.5259805671,-551476.8601019237
-1304.6421076099787,-1.325637678899364,172032.47078115758,-27058519800538.676,-443.3513457686547,-13482.86474148671,3.6173099637520636,-172051.79928670343,428.80957134466445,-359513.7423461221,27058519269008.523,-27058519426236.23,359945.47143618,-359904.2237680475
-1331.558793237864,-1.328046001237386,267926.8729293881,-33071520348572.29,-455.32688873017855,-13467.271987757922,-1.6637693208993483,-267936.6346390208,440.14722598031784,-455476.66095535015,33071519625349.797,-33071519878477.055,455919.5906278182,-455697.08829657396
-1358.2857636608742,-1.3128494205162697,253016.84000940426,-34887514402128.28,-461.2648156293888,-13446.177117246054,4.482220481917011,-253017.69446173415,446.6270215820412,-464128.47954615526,34887513671926.062,-34887513910139.29,464576.2808412907,-477609.96055012185
-1356.8233297540464,-1.2969637795951687,293587.437795183,-44826173733473.09,-463.0372033267738,-13444.104300863472,-7.1219650572977,-293594.4946259098,440.84933125174575,-599847.4820942271,44826172846148.33,-44826173124928.05,600270.1153931377,-594150.5581140057
-1383.597270285807,-1.234183550093486,564586.3882410427,-62181962380840.555,-469.75918855174234,-13430.020087986672,7.7876195672473045,-564576.8678648074,454.9299668476379,-1000759.149549235,62181960813274.6,-62181961363059.07,1001219.5027189045,-1003412.4225474184
-1394.16896965845,-1.248740340908972,274991.4885847632,-40279835466906.2,-473.08746110149013,-13422.875646048607,3.0492652110498284,-274980.4162072717,458.60317613352277,-526170.8135424486,40279834635658.7,-40279834895847.39,526630.1777730562,-556690.6920333996
-1410.1107958135835,-1.2659627760054857,276037.33554555086,-32144701245246.43,-479.09205130608854,-13412.62205901467,6.67159021245493,-276019.6134116084,464.5637318611675,-568517.5958004714,32144700443240.08,-32144700704475.332,568988.0873722838,-526409.4549449605
-1422.2852278293483,-1.2607160223604459,240001.05592064498,-31684698560574.367,-482.0931232284723,-13403.367680911402,8.498898688040356,-239979.70831201284,466.84496240335045,-483559.6047754745,31684697834449.22,-31684698059647.91,484033.6084896178,-486570.63497752434
-1428.5576944354145,-1.2586520628202151,296450.9924924003,-37397935145962.45,-483.29489749533286,-13395.98895494355,8.371076386883146,-296429.5966904795,470.0961746184294,-567955.620560461,37397934280618.29,-37397934562266.64,568428.8740069369,-569346.2124468894
-1428.1261565612685,-1.2350416707833036,185067.83675718217,-25659083034330.363,-484.51501946092395,-13398.862024107459,-3.7429305410615825,-185050.30773276882,468.76718964036945,-356871.54207311966,25659082493229.703,-25659082663490.688,357333.82933866075,-356477.0996138213
-1445.299602573198,-1.22172123168657,209721.98631312145,-29719243430954.895,-487.81210092282964,-13384.790213764474,7.0919971493708545,-209696.5606532309,475.394378421896,-449277.3854293611,29719242778784.84,-29719242973701.7,449755.23976317525,-442909.9639423176
-1433.7499708582095,-1.2113168749305678,212180.58038939425,-24956435368423.324,-485.50824155221216,-13390.321471248793,-1.8405188186716828,-212164.41820737737,469.1261929455334,-419057.93875559623,24956434736174.535,-24956434933545.44,419516.805408293,-420520.579094751
-1444.7946739041295,-1.2002392154840402,261202.58445663893,-32799783017510.418,-488.933145315275,-13382.707092418274,10.966786485310308,-261178.0002222122,475.77050624587525,-526098.47254373,32799782234111.16,-32799782480510.414,526580.9115700858,-522657.00624223927
-1444.178435862761,-1.2113591020345447,249999.76400100763,-29390943455577.875,-488.314216278093,-13383.56186159382,9.26754494686503,-249976.27744823694,475.94236302398605,-486988.04285735474,29390942701316.75,-29390942936512.727,487470.8610473827,-504721.40532943857
-1446.5731775010913,-1.098745215178368,243578.26393087136,-31320061979841.57,-490.74345159003684,-13380.030530774267,3.1304843574309302,-243557.90110438905,476.4903476260762,-468872.49617221917,31320061281381.3,-31320061510156.805,469350.0095129208,-455334.0444736202
-1458.837513240636,-1.0587924823695107,276563.92306138115,-37510259516108.914,-494.0087303741426,-13366.294817243586,12.448546634801005,-276539.86571170297,478.909797498697,-534811.9717122051,37510258703175.195,-37510258964938.7,535297.1960695944,-536831.0666362349
-1448.6119737840459,-1.0380213944762677,230923.30996647963,-26831362768890.426,-491.4100846439188,-13371.28579644064,9.274150118408329,-230905.92806003062,476.7625051572482,-398764.44330498035,26831362148512.75,-26831362364633.53,399243.2739022571,-389912.2202168421
-1448.0263152405623,-0.9464781218094616,380910.38283438265,-36886577489033.25,-490.55141234332217,-13372.36410953054,0.49269686991488015,-380897.7903806308,476.94842850438584,-609020.7593006217,36886576485882.83,-36886576851986.93,609493.8466024117,-622696.282768675
-1482.9346468455803,-1.0055761738690534,510094.3382703794,-61566398516613.055,-510.67088718144333,-13345.375818835959,2.5268450691912676,-510070.3460550317,490.774642677879,-843104.1370685494,61566397166892.0,-61566397662195.63,843600.5462894384,-840063.145190168
-1512.3622762037571,-1.005802120693702,372562.0172289882,-45212875340781.484,-514.9098171781912,-13319.691383343987,5.908570581241122,-372533.6559373007,497.6427979027355,-721193.1783593191,45212874258850.22,-45212874616611.234,721691.0585389958,-709839.1731941905
-1520.815794916937,-1.002925335667183,621049.8177104444,-49269730764095.98,-518.6973937861643,-13311.54708682564,3.338547261037263,-621022.9346928437,499.1668800772983,-965776.2692420788,49269729174920.3,-49269729781166.875,966273.6340914329,-968595.7206016374
-1539.8676783249148,-0.9814677975961091,503803.97470738104,-54855600631319.305,-524.4084208110716,-13296.049112812856,9.756327641050689,-503771.2364192639,504.6987112446025,-792448.8249085239,54855599310471.32,-54855599799474.21,792959.7098286577,-817522.226323858
-1543.5133660627039,-1.0102018793574126,420853.2764902663,-50373134787026.31,-525.4432310194828,-13287.290299039047,9.121497264968866,-420824.56698983646,504.5311355961955,-787987.8804287014,50373133597883.234,-50373134003933.305,788492.092269514,-768771.9162048529
-1551.8353929349805,-1.0340645912375888,400426.0777185737,-52667411178777.375,-529.0247018117141,-13279.995426797179,2.636075035634576,-400398.8124878289,509.22998124112627,-739354.1572010997,52667410050467.48,-52667410436092.3,739859.5749963981,-728361.7645723912
-1570.3589849375055,-1.0608727495107084,789773.836349203,-82756549862974.78,-536.3081266178418,-13266.631859908553,9.289806821324873,-789739.7745804174,513.9594063839414,-1093843.772378983,82756547856395.58,-82756548631371.0,1094365.2884861836,-1217285.8393120584
-1582.865999572262,-1.0720987941593485,480420.9659513035,-65762492468572.336,-543.3768833488205,-13251.307858559754,2.614914023098436,-480390.1025839401,517.9102775106174,-990585.5682201894,65762491123770.74,-65762491589393.23,991098.833190532,-864856.7512266963
-1599.7111440949034,-1.0742213696772789,458499.1183833516,-56390652426597.82,-544.4233137664278,-13237.31592149706,9.884761532165726,-458463.8450242803,522.465399515491,-805522.9285889803,56390651155987.76,-56390651599684.38,806046.6075548257,-812610.0891321485
-1617.0653760983262,-1.0923761371770164,626847.8067114357,-81883394854294.58,-558.1296563082137,-13219.917236357955,5.090140899860671,-626811.2465670934,524.8671132793389,-1157215.2573790527,81883393078900.56,-81883393690956.47,1157738.4487664755,-1149017.5168371962
-1633.1322112408116,-1.1272537983756925,379086.6448209701,-59524879762614.43,-554.8136155576196,-13208.20147977685,10.01551946511961,-379047.5555075168,533.2550695490545,-807415.3833134844,59524878564922.49,-59524878929203.836,807949.0472344559,-819119.9810875702
-1639.782273486756,-1.1813501917648097,328392.2749243808,-54547550750219.59,-560.201111494909,-13193.63799264773,17.365974530610174,-328353.1915127706,533.2550695490545,-6522833.50971783,54547549788681.53,-54547550102280.04,6523369.963408917,-633649.0258047457
-1593.0220985490653,-1.2415413123753907,582922.8518835166,-55249628445450.38,-543.0648890717682,-13059.085361293668,36.58915872582827,-582895.8196935653,511.725004172837,-1467834.721918606,55249626398146.65,-55249626966433.625,1468368.2746068847,-1464885.7712061675
-1571.1374333153792,-1.2984564714732372,571654.4768794914,-64559380599083.766,-545.9367904151335,-13074.119414440796,-10.559392514721253,-571651.5982979177,507.7372152523514,-1518722.6556878015,64559378508539.305,-64559379065560.32,1519212.5302832425,-1519334.2748184856
-1634.1275238577732,-1.3155765395661017,655207.6547824865,-79612201270620.53,-561.1880508893591,-13027.613042666451,6.434613003621735,-655181.6356218013,530.236066921093,-1279615.884880381,79612199337800.64,-79612199978379.36,1280146.883601322,-1278096.774422257
-1654.5713971292703,-1.3449965723695716,707199.590835433,-76204278458701.22,-566.4877697679483,-13012.730846376307,8.314468176390164,-707169.9930005895,540.8223554941808,-1489690.9648969462,76204276247807.58,-76204276940371.92,1490236.0916067776,-1504199.2270635283
-1662.572914724311,-1.3779253441829364,684574.4251158688,-94248702894188.1,-564.18965100307,-12996.612426188347,16.98252986677346,-684546.8255733735,538.3849749159822,-1634034.7372275405,94248700587758.34,-94248701257695.6,1634574.6603191602,-1622379.5283595254
-1660.2941611214567,-1.4306915329376084,580832.6426382631,-76173631131927.48,-574.3850501945636,-12999.514501281083,-5.309162383526882,-580813.3239932153,544.3774167200575,-1137652.2041093756,76173629394373.75,-76173629960578.84,1138190.1292225327,-1157200.1483535655
-1701.031170199561,-1.4475258162539253,695294.3536283884,-88227819312277.1,-582.4622353671422,-12959.791553952342,20.384701943090704,-695262.1208110313,552.1916182108295,-1905861.9508190602,88227816723149.8,-88227817403813.1,1906419.9540974728,-1894355.9370344037
-1650.0327769334372,-1.4986321492160948,709070.5392290511,-104734735622430.4,-563.48138813275,-12984.891014346947,7.017839087046468,-709070.5070872188,499.38509259424774,-2354675.459330443,104734732562981.7,-104734733257394.92,2355146.8386606257,-2350876.517878637
-1669.3933965119654,-1.5374180559206247,840466.6570606299,-106242503467849.52,-578.7248786345586,-12947.904252666194,46.042585320515514,-840450.3614936232,523.7326000080526,-2028781.8739975027,106242500600547.39,-106242501426416.48,2029313.9119399777,-2027307.7851079004
-1598.3123739227167,-1.5796630548997384,762119.2823796194,-103791895874846.38,-549.784719832113,-13016.819715021311,42.778718753221256,-762124.0365852753,506.48326124228265,-1715756.3190598693,103791893407628.69,-103791894155112.19,1716283.2291557686,-1705594.8871179987
-1561.6892663943281,-1.5977961601448492,486547.5806259593,-68695264133114.61,-539.686744140925,-13042.47171377237,6.90140903882866,-486576.2409489967,502.1930410877192,-1146202.0383871621,68695262491433.414,-68695262963346.83,1146693.410468482,-1155594.5461765572
-1604.310075400428,-1.6822256179223065,554225.5393851334,-72789884893208.25,-559.0973306189967,-13020.375530687697,-0.7933739527954913,-554238.2197632815,525.7749073733552,-1282724.2890964092,72789883049863.55,-72789883589468.58,1283251.5658133228,-1289567.8741726973
-1663.214475369882,-1.700767353697561,573356.4313614902,-75182702029142.23,-571.0284221104138,-12976.997412636385,21.583907532128933,-573346.3773007379,542.3070179160163,-1212661.5993178708,75182700143520.98,-75182700702250.5,1213222.246060849,-1312768.645712746
-1669.9063342295256,-1.6980663493237942,751093.4727652693,-96638524236859.03,-573.4508604339643,-12967.935085588568,10.207352995211977,-751089.3367742024,544.7874321876014,-1533652.1516883618,96638522065994.19,-96638522802456.31,1534198.7143174643,-1420275.85336571
-1695.491658018379,-1.7171112118951983,596381.5737442354,-82399761574363.64,-584.2541105445426,-12948.311777608094,0.21935229823418467,-596374.2730086535,551.3739780364851,-1395325.4408827794,82399759589022.55,-82399760170777.2,1395871.518622694,-1389454.0543329183
-1745.8495664812667,-1.7269057699966341,590208.5812903361,-84106098827960.44,-603.777660467754,-12911.478026599545,5.49743479209269,-590184.896218245,573.1526130311883,-1172370.414323067,84106097063022.72,-84106097638611.58,1172947.4910102766,-1175234.9547570786
-1773.1714193363046,-1.7375711497152906,566004.6840851844,-82870219550444.64,-603.8499809802508,-12887.333465498517,30.02759632671632,-565970.1570354387,572.8035619626083,-1339446.000175025,82870217640876.56,-82870218192249.53,1340036.8687358017,-1344118.7197138537
-1752.9845528447545,-1.724760782551094,644306.5406739356,-82005218757626.44,-599.5298763163913,-12898.887392580486,12.299985874169806,-644286.5257031415,572.3821903815319,-1226907.2937836724,82005216895133.42,-82005217524810.36,1227481.9493608712,-1218721.9929759759
-1764.0844963636257,-1.7268351888338598,563780.3595375714,-89971844333845.3,-605.4990082032155,-12894.91865760179,34.121415486184674,-563741.5975658282,568.5252956117636,-1183889.4636501016,89971842587396.95,-89971843136556.89,1184478.2680729767,-1183201.742866252
-1729.2532640126374,-1.72282595403403,445887.6464865507,-67999279140928.11,-593.9737483480407,-12922.823233214149,2.892342347724025,-445873.43927129323,556.9229337226046,-899227.7024296841,67999277797342.805,-67999278228588.54,899773.8162239186,-898220.2756638787
-1748.8003629291743,-1.6976370796029079,476387.39674253017,-72512779649109.98,-595.2988274902345,-12904.011140036846,21.07025258634576,-476363.6058042175,566.1016619078413,-932499.7807628573,72512778226708.64,-72512778688461.67,933072.3072709388,-946560.9985312868
-1734.9217577359418,-1.6474123575609656,530689.7101860681,-65687172631490.93,-589.6369083589753,-12913.235849343804,24.498842568880946,-530669.1159937149,562.1575043709281,-1294611.1656472483,65687170808696.38,-65687171324757.89,1295188.1361834456,-1292644.414457129
-1715.4386116692995,-1.6412055688525926,428845.2784683533,-69918342154923.12,-586.8014661169512,-12925.57357016399,21.123925165041555,-428833.0402537598,557.7035171054216,-828171.24201407,69918340822797.91,-69918341237015.48,828741.113563231,-903804.7550840573
-1693.1567215380483,-1.6078613367137118,571723.9535820835,-65089538859110.3,-573.303828648227,-12940.560076890124,10.349961873573648,-571725.3628757729,548.7238197520976,-1037876.3077028078,65089537315359.39,-65089537872440.31,1038419.2123213067,-972565.4827684809
-1690.4484677675887,-1.5996420114303795,70619.46471083141,-8164146696962.128,-578.2168419765231,-12938.636441996465,32.7640610739511,-70613.64876693924,550.8545852649172,-168061.27515177237,8164146484480.095,-8164146540473.183,168632.1777878633,-142388.74714240732
-1654.779751928084,-1.5560669532804363,578175.2803940647,-75265300065258.77,-563.9667125637204,-12966.269306383343,11.3802602160697,-578189.4827381471,533.4181694709528,-1114050.223178203,75265298371631.78,-75265298935161.1,1114577.0496227983,-1115972.194936714
-1665.2678997726425,-1.5572505119512063,581136.7432210299,-80537325786550.78,-572.8908247297534,-12962.361320924381,5.006611611412268,-581145.4753252238,544.4222434840018,-1332721.096516736,80537323858709.22,-80537324425214.56,1333264.0875883042,-1347202.824776544
-1712.2069008340077,-1.5862230592138633,542063.5822894305,-80711558814583.38,-594.9216849829163,-12930.266329671307,8.542546751339046,-542054.118253835,564.3157636323001,-1147528.0042404274,80711557144086.52,-80711557671533.47,1148102.8151112597,-1128923.2120526475
-1747.1574321461057,-1.5822574285046618,596790.784123099,-62089661109285.92,-595.6006610341261,-12902.013804418739,17.139722385671575,-596772.9280092565,569.2915344301182,-1134228.7769830022,62089659378929.11,-62089659961087.93,1134805.3389247905,-1134107.866393172
-1742.5448179052555,-1.5439546313435246,487363.48092417227,-56852851945723.38,-594.3586608277759,-12903.278418054872,5.755756490449471,-487353.9348854833,566.0771566102185,-976534.289586931,56852850476832.9,-56852850949561.125,977096.2614514162,-982060.7029348748
-1759.6471248852881,-1.5442254945062488,497355.4030664601,-53362953076103.96,-598.8204180656994,-12890.107446254684,16.89789693644684,-497337.8079340373,578.2993232221806,-910840.1306275865,53362951648334.87,-53362952131060.97,911430.2171847636,-930961.9679050652
-1749.4262640918741,-1.4610380744928557,487928.34178125416,-64803711996681.41,-592.9941341333111,-12889.137623105138,17.93524802313641,-487919.0559768721,568.515732568789,-790587.2581210285,64803710569572.15,-64803711042867.164,791156.550580593,-939732.9206825797
-1711.048816329761,-1.5085938510621493,520555.5174580641,-65859783065540.35,-580.2262763816001,-12912.506881469359,38.423828520540724,-520553.9554545322,547.0502872315102,-1095006.214213149,65859781621820.586,-65859782127738.61,1095569.2325585692,-923714.3474014505
-1663.098762549887,-1.4870988392286404,469734.4941338248,-62142089677146.69,-567.3197545067546,-12960.085329425783,18.531264676539877,-469748.3702884882,534.9751524052853,-961747.7537484899,62142088221422.68,-62142088676514.65,962298.9782757553,-986506.4500532658
-1666.3712358558587,-1.4627687848149875,307088.182585685,-44344718947967.68,-571.0158706165095,-12953.305763595205,10.388811735658578,-307103.71520881425,546.0927875536597,-745381.3476765687,44344717914692.945,-44344718207149.99,745933.121114373,-726693.387261005
-1697.331587486728,-1.4407924721415257,350547.8790545487,-46911735098884.15,-579.1767324151174,-12937.196440403897,9.434898198923861,-350549.96508295106,560.9603309285221,-672511.7872736934,46911734067313.38,-46911734403234.06,673084.5566487971,-681541.952889856
-1703.7107348410962,-1.4189302343815147,327862.06093029724,-43999551900219.08,-576.233705939627,-12931.336493290995,6.231278802370525,-327865.90888959874,558.2276913984771,-951588.702639425,43999550966919.05,-43999551280139.74,952144.9021564125,-605979.9924990133
-1704.96692288426,-1.4200251332811247,355583.7619052801,-49550385016467.29,-579.1058463590667,-12822.418253385724,25.870698273225344,-355581.19406553684,553.8412962519966,-736061.6917608981,49550383922009.375,-49550384263066.37,736628.0475173397,-739408.5210636568
-1691.6960650104802,-1.3819911467780315,681262.8907905105,-78623408211106.44,-581.3476361444227,-12833.452057476292,26.88885420754434,-681262.0241497023,549.1227845922041,-1254440.7494117995,78623406280381.12,-78623406947122.33,1255007.683169905,-1249972.8921455045
-1693.5171977865818,-1.4018486105080266,534004.3763548728,-64780358971787.37,-580.7106312262689,-12840.446734536981,0.10706357890444451,-534008.4953002636,556.9053483491344,-909232.0223204847,64780357514107.46,-64780358033584.05,909788.5961330411,-924181.6533860281
-1728.243316356872,-1.4042140402463463,420576.16222635057,-53113633841227.66,-588.5387788213791,-12816.506186496765,5.418165135034428,-420568.0573448789,568.632082924982,-705143.0001243642,53113632712663.9,-53113633118708.586,705713.9299795005,-708521.0535138325
-1745.0155974110432,-1.3973153219125134,360609.4642193826,-47177574057299.35,-592.2778223684873,-12806.95294900692,8.064599145463376,-360594.9694553767,573.7865630883917,-668696.3940382808,47177573041999.17,-47177573388074.05,669277.1114393605,-655237.2508132071
-1758.557971326084,-1.3981065377817292,594275.6024524748,-63542579550447.734,-597.8016485027897,-12796.482372981302,4.750537228154599,-594258.8503487771,579.2700650581504,-850241.1876815143,63542577931508.01,-63542578511249.74,850823.9288342162,-1025211.2242250979
-1779.2093201277207,-1.387441885460831,484392.9612048456,-56496006844280.42,-606.2603725260539,-12775.072713920781,17.361364501418052,-484368.8255819232,582.3253510325616,-1057800.1629118263,56496005474491.87,-56496005944356.02,1058391.7778952771,-885948.2096189371
-1778.6148601252016,-1.3975802294908064,427234.57243058126,-64392119301896.62,-607.4800324014548,-12776.02128790158,16.125458078563156,-427211.906428211,581.0571852780718,-828789.4853883227,64392118051155.77,-64392118463860.21,829381.5462144994,-824054.3219360855
-1783.2129836995446,-1.3744740014947097,345459.97657053545,-44256766875648.91,-604.7321451306664,-12771.63671125097,18.904903391167977,-345437.51635621674,581.6684762362268,-582936.7742378893,44256765900568.68,-44256766231492.38,583530.0055894445,-630186.1712918183
-1786.9439624137437,-1.3574916585715158,380766.69122804847,-51333186978177.875,-608.6278100704951,-12770.390597580383,7.680642970025588,-380746.1204784325,587.9321631286784,-710078.5969521456,51333185933800.64,-51333186300037.05,710674.6724324286,-664161.355427393
-1794.0860148034299,-1.3040729855832438,514712.7525375671,-63606430110024.484,-611.1103760267496,-12759.593289619024,-2.2554649368096307,-514698.080239653,585.9475129433112,-895667.7090835868,63606428701597.38,-63606429201772.05,896240.590096894,-894267.8749913623
-1816.9263228907885,-1.2731779673361325,457081.67046513356,-62764465699041.1,-618.5089836082421,-12739.25088927933,16.830254345804974,-457054.697318015,592.4689238439333,-888532.4034908628,62764464362574.33,-62764464805126.67,889129.168371856,-879950.0997160814
-1809.4565343927534,-1.268821920256033,371073.9355633767,-53187810558967.914,-614.7009798956825,-12746.480611743411,9.953990797198458,-371051.91073979443,591.7150372894209,-700401.0573629976,53187809476077.31,-53187809832617.25,700992.7565310181,-712382.7884158397
-1797.0989896254791,-1.352390540789892,444390.87569831463,-55664558132402.42,-608.672809500493,-12743.881004523912,41.46785135544803,-444367.2459005966,572.2133362630063,-800124.8327739402,55664556902269.695,-55664557332129.414,800713.6224038876,-786315.4261431416
-1737.40356396156,-1.3459210227728817,433073.9573599489,-62469320283724.81,-594.7779205701953,-12791.637569906,22.44524815646696,-433072.6519813393,562.8569612725089,-761235.3986561843,62469319054346.21,-62469319472888.83,761807.7340748359,-796840.4259796155
-1738.1989434969796,-1.2532140748807212,371339.9236876459,-52171241772530.09,-592.3970416375729,-12794.711090631137,19.93170856657764,-371337.6911056099,566.8794427877865,-686357.559572503,52171240695537.37,-52171241052347.69,686938.9870571448,-706191.9092552224
-1732.5915469926808,-1.2453855349216216,300190.97076641803,-43309335664237.61,-590.0319417258587,-12796.459837939647,13.691398001397602,-300194.58814348676,566.5171097150752,-612315.1295078396,43309334803808.19,-43309335089467.84,612887.9254055773,-560776.3971480561
-1756.2078322638235,-1.2803801005484556,410307.7066462033,-50971068501670.52,-602.7036643316649,-12784.529312456365,3.9156516996458777,-410304.24463869835,577.4911265527742,-688819.3025482274,50971067404059.31,-50971067799844.25,689406.0647266064,-687823.5348518393
-1795.2582207344694,-1.2828539873996703,327315.3157572647,-44288035474804.42,-611.4242032203721,-12756.835034084195,7.034404402599762,-327300.61613826803,588.5253374331977,-623560.0872628196,44288034519991.35,-44288034832774.5,624155.0931417559,-628050.8765780763
-1811.9462301288258,-1.3038053390552375,641831.0672813235,-70233808575367.19,-614.4549440511478,-12740.758227668426,16.242105951649137,-641811.2904993659,593.5611827357034,-1149301.4687349638,70233806790414.9,-70233807417712.35,1149905.1912378909,-1143693.851506667
-1800.9183308567658,-1.3057712893480662,327613.91152044514,-39648949162698.82,-612.7584070994044,-12745.55197369874,3.1234279684083504,-327605.2812141797,587.7556718577771,-597131.5883194093,39648948236677.836,-39648948549754.01,597713.8933892148,-598966.1722256164
-1825.4231503275055,-1.302110843317479,359115.26282156375,-39132126945622.88,-621.7454361190088,-12724.61108775833,14.493089145180534,-359096.3994695943,598.7396236345666,-633823.5813629992,39132125961661.76,-39132126306250.2,634430.4996442033,-625410.2020856985
-1829.6184997829575,-1.2840938998168614,288947.5622111991,-30133266508647.992,-620.314220481799,-12723.203616264802,10.185533318824241,-288930.40848692466,600.9960236244673,-587126.0216843485,30133265631770.98,-30133265906183.137,587731.3980286625,-588507.2680948613
-1834.0715732465796,-1.2923185267976283,439880.08432943403,-58066738728548.25,-624.5985168625198,-12718.099790598728,11.860564049478057,-439862.70937744237,599.4122774518098,-884626.8036399725,58066737401990.836,-58066737827336.45,885232.3081723851,-887248.1261225115
