Feature_1,Feature_2,Feature_3,Feature_4,Feature_5,Feature_6,Feature_7,Feature_8,Feature_9,Feature_10,Feature_11,Feature_12
547.0481650346649,-1.265778965382226,683008.175030538,-88454818186885.14,-551.0301304165309,-15873.505742208112,-10.344189462080521,-683025.7583878572,-531.8993390196362,1618064.3049283982,88454819123261.19,-88454819820509.4
543.6868897003324,-1.263696477668725,546235.9325768257,-80074228647446.4,-550.8331051434093,-15873.790736422034,-4.8399318779493115,-546255.9108186458,-532.9606162576769,1313349.3809913122,80074229415707.11,-80074229976178.08
540.8981964020588,-1.2835261906063293,481971.5223461448,-82989042064843.28,-549.1892132940521,-15872.600129886481,-9.386138962226823,-481983.77937299776,-531.5143540534448,1206156.9471098885,82989042775879.61,-82989043272089.73
546.4682096601639,-1.2720428250486666,71884.56271578773,-13527357534057.586,-549.7827066014304,-15872.218952166419,-3.3362543333905705,-71899.42585515673,-536.2701573485153,194338.15485208834,13527357667337.76,-13527357753461.996
543.4354709469013,-1.258970040281185,543056.682002489,-73247922831924.38,-550.9038166678118,-15869.935495513528,-4.793999605687759,-543069.984895094,-533.9409076472568,1214205.1356898805,73247923493975.95,-73247924051269.23
534.2699277659298,-1.2639041609896837,503800.67760167905,-70215260444193.82,-544.9628398739951,-15857.545605964484,-2.5768004738673653,-503807.6121056093,-526.5228456770325,1106405.811052296,70215261066153.87,-70215261584201.79
525.0539799598715,-1.2633749552526494,428018.4896171056,-70794764670559.42,-535.6621591130546,-15841.883138912797,-2.7809573366296263,-428017.72043285676,-517.539460217898,1051933.077070091,70794765279365.66,-70794765721646.6
532.5347757440529,-1.2860908148353924,506453.3297838383,-81904028446723.33,-537.1712760056445,-15836.607748478622,-8.423495235147584,-506449.5713152233,-517.7473641870813,1151369.0225398466,81904029147046.39,-81904029667767.94
525.135207557134,-1.30291678201976,454403.5219089724,-66148985048033.69,-536.2508174444052,-15837.277175335124,-8.366926015625495,-454397.4868918949,-515.018624591549,1145070.9596549615,66148985680376.41,-66148986149046.445
514.5828723770686,-1.3508319933697748,705926.2883662427,-102368481622611.98,-530.2784133064096,-15824.907149647588,-5.566870523687044,-705916.1811812618,-508.54580043470486,1512466.4237070743,102368482551391.67,-102368483271593.55
510.7567140976897,-1.3399272757886849,636907.1868849775,-93046406928465.0,-523.0174880570794,-15816.040563275199,-9.674666156669332,-636889.8490537846,-502.6592171211977,1658755.4934631896,93046407846676.6,-93046408497872.48
495.6174371603151,-1.4761037537617578,816124.6238158051,-104419714893682.52,-515.1824094044813,-15806.886605283691,-11.871921012376276,-816097.8777558532,-493.64803054990495,1795219.7576628726,104419715858873.61,-104419716689298.11
518.7177438758047,-1.462328585507735,727250.2339548013,-98883217062420.2,-524.622095726213,-15798.224931555409,-4.885985024611728,-727234.4023092968,-497.9916521386294,1633597.2981864533,98883217965682.83,-98883218707237.58
503.0025004191517,-1.489867069519225,621055.551776448,-84639217830691.2,-515.392126489675,-15790.407872527772,-0.850955780843833,-621035.8284889576,-488.4492225763127,1426659.769899421,84639218633650.0,-84639219269019.52
508.66703745859496,-1.519044998972481,455203.65060869884,-75940424263966.89,-512.5648742575819,-15796.283654562705,-15.575512649457721,-455180.2130019682,-491.0462090750951,1186715.2796325092,75940425016377.47,-75940425485895.55
504.9134038196288,-1.5268223687305627,344015.3338732253,-68920992970090.92,-516.6413634207858,-15810.583046916412,-16.74726908972758,-343997.98401502956,-494.90331120105014,1119806.4048475407,68920993730606.42,-68920994088918.664
519.9031591233523,-1.5162194007201106,380750.0306331517,-68117439957655.72,-523.855752025851,-15824.489227415817,-7.948096217241641,-380741.4892853759,-507.3213427557351,1004684.8790779811,68117440576256.914,-68117440971299.516
523.994757586642,-1.5338154827350972,372949.76864292775,-67767951743009.82,-531.3620523085777,-15838.942943827802,-20.324426103689234,-372943.03204061,-510.60791771044273,956844.8430593158,67767952332976.66,-67767952720201.42
531.9936210521727,-1.5247183172068357,517651.5198529158,-91033345723718.52,-538.1630504632899,-15847.350512493786,-3.897595050185714,-517659.240614604,-519.2818647038158,1294236.5233126162,91033346499534.95,-91033347031451.23
532.2265460222986,-1.537336798112512,449130.98357282043,-73900773137278.02,-541.1238689081432,-15858.104604373231,-20.900755246169638,-449133.3481178467,-517.7340680030056,1135370.9875518337,73900773828112.11,-73900774291498.17
533.8906238965707,-1.4900220820370556,441138.14327867626,-74501722896959.06,-544.6963118204781,-15864.32242137502,-6.870017437505112,-441151.40824693796,-525.4815127151049,1039380.3607233163,74501723609487.61,-74501724064873.16
536.177325808787,-1.4918327106897986,339644.05259539146,-65121115161947.62,-542.9134144103296,-15867.761235150036,-11.725783861944592,-339653.23702519754,-526.4672434527159,1087915.38737069,65121115794341.734,-65121116148237.19
545.2194562266558,-1.489792920975332,391333.89590063633,-60108864186318.3,-550.357464376702,-15878.233717644942,-11.766760283777785,-391349.27336058026,-533.4888373886837,889416.7837792237,60108864698873.23,-60108865104447.51
545.575431336682,-1.5018292606978632,355201.6806685234,-63475229178206.54,-551.5239023433414,-15884.344260341179,-6.1201126556366034,-355224.9117311218,-534.8849367166305,958674.95372313,63475229757824.91,-63475230127257.48
546.3631698059661,-1.4947376198713598,380584.0398624069,-69101703821159.48,-552.6564954777883,-15886.333892925317,-5.531816947487641,-380606.015886103,-537.5617003198669,938402.9497192008,69101704415731.54,-69101704810547.234
540.5147828030762,-1.4819934039273908,408615.072657551,-69523658879449.5,-549.3469543869501,-15880.061154153544,-3.709514482715008,-408634.26733106864,-533.8496474747375,1097451.9158932455,69523659530787.836,-69523659953639.24
537.7194414127648,-1.4696554023765345,376842.70519371075,-69599018640276.24,-548.8701048762358,-15878.796950202664,-17.045707985026297,-376854.31490792945,-529.5422882062194,1011920.8939537995,69599019277593.34,-69599019668670.67
548.4212982264811,-1.4390492383084732,464892.7491688104,-68035100211029.84,-554.2508288228634,-15887.705368592678,-8.874961121717092,-464912.0629338313,-539.813590404685,1071749.582975464,68035100818276.055,-68035101297397.39
549.9671609368803,-1.4245259832402937,491928.48401752906,-73356182631704.84,-555.7466495313778,-15889.915810649676,-5.7716317584526,-491950.8925600494,-541.432703001901,1160561.9152122356,73356183314986.38,-73356183821138.66
551.9203703775984,-1.3715871540769513,367563.49293507636,-65843314296589.35,-558.7467521564549,-15894.198848103393,-9.902635276367278,-367583.1966409139,-543.6616269505884,928646.6303459558,65843314868950.35,-65843315250733.33
521.0705640851974,-1.4794088903707296,705700.1782948276,-89072445941467.39,-547.0557801219084,-15870.636500762152,-5.964789050752188,-705707.4872374326,-524.9720271162049,1602403.1260079516,89072446809322.89,-89072447529255.25
514.8618504938565,-1.342453846818905,480304.6988098611,-76193593273755.19,-534.6788458634572,-15841.003562932507,-13.970904980324008,-480299.1773276749,-509.46746773995113,1185404.225229926,76193594035111.98,-76193594529672.88
541.3806061352044,-1.3521031246951496,612118.0030987986,-70447819284159.22,-542.9212712463743,-15847.11806447293,-9.292340427293198,-612119.2058293041,-524.9484566080707,1299671.363581101,70447819966744.92,-70447820593121.12
545.68578966451,-1.2868646602716673,474651.46594437025,-63051013693875.38,-548.15936340019,-15861.886381367944,-11.388060786422443,-474655.54327965423,-531.1323909472706,1123584.2027517203,63051014291702.83,-63051014780597.75
546.8500518919374,-1.2629743366888662,557586.393567798,-75828093503713.31,-553.0910389482618,-15867.85493011427,-5.921878638508019,-557596.0273481886,-536.8769468399693,1159866.9283272738,75828094106508.7,-75828094678327.27
549.4204460225683,-1.246436944719488,453315.58763497573,-62940820339272.93,-553.3472926777205,-15871.515815051633,-6.4325729814152055,-453322.4368922349,-538.5238605493436,1016695.5131258927,62940820926310.8,-62940821393859.42
542.1366755115082,-1.2490335945277833,379919.2082968586,-56822862166754.164,-551.2035851815181,-15869.528244912713,-6.098838761115189,-379923.4459720351,-536.0930763515073,924577.2205415688,56822862775729.266,-56822863169880.2
542.814780899368,-1.2150559020142737,452802.67645556014,-57124987579139.78,-549.0375159211887,-15860.851445385004,-2.8763272387725465,-452806.1057831821,-533.8025064584691,1021782.4845523093,57124988115543.92,-57124988582585.29
543.4963916448479,-1.2143567238255966,488368.2723857999,-65681854508991.74,-550.0172029387651,-15866.475847973032,-12.88726597815571,-488366.96920866746,-534.5059954704735,1104870.8458832982,65681855075003.14,-65681855577605.914
542.3399862534657,-1.1784074834442395,394065.2324826675,-59908442973509.51,-551.9016348454916,-15869.671052774645,-7.596835208842094,-394067.8799040099,-536.4961924778019,952136.153741909,59908443537601.94,-59908443945896.2
543.4461078941617,-1.171069711109749,482897.6305768724,-59751464306424.1,-549.8679230539154,-15865.776273401783,-4.6643013737497085,-482899.99370162445,-536.8159052676217,1023044.2146867609,59751464844703.66,-59751465341835.125
547.5879901081378,-1.1595069672403,380094.6200183931,-57165083694885.516,-551.0543052966684,-15863.834316260323,-2.6431605198450825,-380098.7060566339,-537.1277612213968,899248.168730201,57165084210748.914,-57165084605078.52
545.3014090703223,-1.1514609452845066,331164.49218697276,-53350630935596.98,-551.8309233210891,-15865.643828382914,-7.784794901911937,-331164.83822016336,-537.1507273575277,788372.0052469656,53350631396164.12,-53350631741562.48
542.7460033653767,-1.146059829564413,405139.05911148107,-60440023235983.35,-550.3151583364611,-15857.875178227207,0.01269181207226211,-405142.26748069853,-533.4731237165943,898140.7329730999,60440023729567.31,-60440024148944.125
535.5775470325729,-1.147852084859196,404184.6384698804,-62792187899502.76,-544.7591665088358,-15856.546203768125,-12.271773529852567,-404178.41446567734,-529.1379633359179,941009.3801109141,62792188427405.28,-62792188845831.836
541.2339854871699,-1.1427242158752509,363758.002365099,-58700499744800.62,-547.1833026146343,-15859.465390274987,-7.806552294035782,-363756.4975392476,-533.3679629879957,783109.5118490321,58700500267928.04,-58700500645925.625
541.3870124784413,-1.1400882692612373,363044.7007692468,-57455771858592.36,-548.6235210988322,-15857.463189554992,-4.116135966629599,-363045.53141812835,-533.551087705038,927864.8313065061,57455772325936.3,-57455772703220.234
538.4463800585025,-1.134498381098581,347467.3901130789,-54763281984328.49,-545.712261158261,-15853.317983847863,-4.49423109198176,-347465.5676595211,-530.1158372374842,813039.6079199839,54763282456812.45,-54763282818524.72
540.428841104187,-1.1378096996514626,374077.79453814455,-45207647351539.05,-544.958609269971,-15854.875679522067,-6.7774276465781895,-374075.6413117893,-530.1907793659107,805151.5528708398,45207647804249.75,-45207648192573.57
547.8012125509513,-1.1626552934215544,496037.47268084594,-66568064056483.05,-552.1470098788882,-15868.752429248681,-15.210592833780652,-496036.6473202195,-536.6297586905622,1328504.0765365495,66568064855405.95,-66568065365677.79
553.116180823605,-1.020698274034612,313598.5256720851,-54991463609591.93,-557.345213480477,-15881.208757734008,-6.877390775946651,-313607.95834769163,-544.80207692108,1020914.5147241652,54991464315961.73,-54991464643780.66
554.8084224332373,-0.998340856097994,320719.9981253414,-48930298982035.17,-561.0790237177304,-15881.01747834111,-6.142474419763744,-320731.6823888467,-546.7626597002399,905802.8983884817,48930299569303.47,-48930299904237.914
551.7503000958302,-0.9702076427702557,272381.55652900913,-44122021847527.5,-558.0196926363162,-15881.884420064876,-6.484548973710616,-272390.07750944846,-545.2571690396704,788565.7967089468,44122022364975.91,-44122022651574.01
557.8221838655919,-0.9324545090870756,527272.7933693132,-64142602960873.44,-561.891299690354,-15886.235918606179,-7.780564297888077,-527282.9195013565,-548.8519737161325,1116123.6790614354,64142603546933.36,-64142604088418.625
561.244621646673,-0.937252604487406,420917.5839431263,-60141459159518.54,-566.5449641168433,-15892.620799974495,-10.48283239966986,-420930.2319684469,-552.0974513746062,850574.7957398446,60141459593275.03,-60141460028395.48
571.3514137858022,-0.9552729046410536,537817.328524302,-69422220346778.336,-574.3915258375067,-15901.028017398598,-9.458542728239308,-537836.9147704407,-558.0952391367464,1264911.0308529432,69422221068443.84,-69422221620452.375
571.231748129121,-0.9636602755143977,501047.51956409175,-69840690041547.23,-581.1852715281776,-15903.0440379091,-11.416103647381988,-501070.0701642515,-560.4383893940839,1105552.7793663694,69840690665370.63,-69840691180596.57
567.4441487835616,-0.9684641737059801,413255.0395969542,-61672550547354.92,-576.6113842061425,-15901.871525144588,-5.045418359119026,-413276.91571795807,-559.143824562715,958781.860912301,61672551111696.305,-61672551539133.71
567.6908534353657,-0.9485569133404285,426006.3919814885,-65327855018035.17,-574.2071923764576,-15899.268924783322,-5.788070676946518,-426023.77668173023,-558.2632545537027,888478.8896504985,65327855501177.33,-65327855941372.69
589.0936428772766,-0.9358204057269007,826961.8696911995,-106931222198170.22,-594.4380163661139,-15631.617807696046,-8.458916470982444,-826996.7235803709,-577.423131353263,1330592.9162881053,106931222690614.98,-106931223531422.98
587.3938113625674,-0.9662878404407466,529204.8657805866,-78186173252747.39,-595.5730521707413,-15629.865395348128,-5.787262329391751,-529240.4781339583,-576.4490599588853,1070329.3270788044,78186173810977.67,-78186174354026.23
579.3072434464708,-0.9818723798482479,484768.00217185344,-75541642686492.67,-592.973950369947,-15630.384728988836,-16.105436094941183,-484794.20996802615,-570.1619794644316,1121083.9318633596,75541643315302.47,-75541643813913.86
594.5818191296823,-0.9806542115201519,513088.36693312676,-74689929936897.23,-599.4077925325691,-15636.223945295118,-9.295694691912217,-513123.74262953125,-582.5242828839661,1020460.6354863924,74689930454888.55,-74689930981814.22
592.2600258680164,-0.9674841241179459,444384.3105885613,-64099716607406.48,-598.1064662894117,-15639.574306864195,-4.694242970086748,-444419.95326378004,-583.5391871618264,950447.1578416594,64099717094653.77,-64099717552873.46
592.7764138988393,-0.979482043215556,351006.7098133931,-57903346851161.586,-600.0883405906096,-15640.010896261447,-10.492749136959219,-351038.140713294,-582.573992481249,741223.159925885,57903347289302.945,-57903347654142.72
592.8921662467978,-0.9930551877369173,366387.05390866153,-53910171266820.79,-600.4895680543934,-15634.546532222583,-2.779121556669338,-366422.2797233274,-581.9011375751692,785750.0900246282,53910171672241.68,-53910172052461.17
590.9214174268969,-0.9941439849480401,533076.8445485885,-68526087091112.55,-597.1957154534778,-15628.492715066897,-5.770100682710563,-533106.2416359691,-581.2833182946524,1061928.4494791129,68526087586136.68,-68526088133052.09
579.2201332950418,-1.0292644600483125,536206.1909304482,-72355918226624.03,-591.7761857877957,-15612.006785411371,-0.05823124253140577,-536230.065807878,-570.757311069987,1013682.0960032281,72355918724371.4,-72355919274426.92
558.9514000714698,-1.0398676450561801,747496.2583788052,-91943827215010.44,-576.0105502971392,-15593.86404300422,-9.765450386236125,-747501.8694843231,-549.8621185644657,1447082.1417882356,91943827897170.27,-91943828658535.77
562.5922730038941,-1.0232822261312018,442615.9780652345,-52451530093101.54,-574.1251362859072,-15578.001483427863,-3.876993519518578,-442622.1216804064,-553.6240698731291,866387.8108681607,52451530544604.61,-52451531001102.53
545.6702975954888,-1.1223747681558207,763707.7717954434,-89079424250163.9,-564.172564772756,-15551.558478978124,0.1370564610801921,-763704.9154754361,-538.3141056908997,1449122.4757465369,89079424913311.22,-89079425690922.06
555.6303255482325,-1.1417301698303577,730374.6811838812,-97826044996384.48,-561.0154135643684,-15546.62921375168,-10.51819571652095,-730365.4763263015,-539.4100839548049,1505967.6773492307,97826045775541.36,-97826046519832.64
540.2426013531102,-1.16148845455356,597137.7043534485,-90711199302947.95,-559.2004214826205,-15551.501809774842,-20.65090534173089,-597124.0586509703,-533.1383897642722,1319199.8354839967,90711200054218.42,-90711200665262.98
557.1437460731302,-1.2194672059979734,387392.3839447724,-61128082253896.17,-567.0456611395265,-15563.189361401715,-18.89816861277086,-387386.73913292424,-541.7340076277828,1007606.2467328634,61128082832048.016,-61128083233341.34
564.9521769568101,-1.2119563774415125,488936.63657260255,-67328739802791.86,-569.7027574704845,-15564.765657772508,1.2926862417247094,-488944.4876444493,-547.6879154642565,903187.424494873,67328740425049.93,-67328740927888.125
565.8290779241183,-1.22476672055065,345016.5932695461,-59729659587688.85,-569.341771109263,-15577.294936760361,-14.099653844573822,-345017.1682237423,-551.8274229999025,1048207.311665285,59729660114200.03,-59729660473116.16
557.2605636267454,-1.2260503292623413,370496.03324198554,-56206865205242.336,-567.0835351184088,-15580.220456680201,-1.8357044139489744,-370504.43012974324,-549.9816583103128,863387.9022175004,56206865682499.7,-56206866066890.555
534.9342081442111,-1.2455366601285573,501500.68580092886,-68901006181853.76,-554.8892974801644,-15544.292753699228,-10.285389102578847,-501475.6064214282,-532.7418965478487,1140541.169673903,68901006805548.47,-68901007320960.6
550.3863181034328,-1.2431959013727059,27497.432438529664,-5623498752190.918,-554.1034124183576,-15545.772261953285,-9.130706171406473,-27474.73903093148,-542.4405940463048,97422.81928249936,5623498821862.477,-5623498863281.936
550.8592694147251,-1.2485938907923197,449313.98649631307,-63638258042486.31,-561.060388914291,-15546.11953178021,-10.56743188906762,-449298.24385151116,-539.8024347047882,1127671.3846647784,63638258726978.97,-63638259190203.22
554.5997982540833,-1.242906673742859,364236.5250041583,-51327273250356.8,-563.3553153221874,-15557.71147826687,-14.730729017698991,-364220.54035054916,-544.9538876136942,871283.8121190688,51327273789497.41,-51327274167641.05
561.7753786218774,-1.2231969691811257,338169.9460412205,-54542281976670.95,-572.337957907401,-15556.165979816184,-7.814348692880344,-338166.2043288193,-548.8336033254448,906239.5693899182,54542282516231.18,-54542282868298.48
564.0356266678598,-1.2228737676830943,244734.64544278712,-43070251504936.53,-566.9486090686407,-15567.305991612438,-7.337136558963834,-244730.29638562768,-552.5292751710642,672534.6953001658,43070251923889.24,-43070252182526.35
561.8772832963075,-1.2277408745843457,354829.4571430955,-44802679764870.09,-568.3819024569659,-15569.876436131015,-4.88018053516214,-354830.4462753143,-551.1752804260237,832904.8525095744,44802680242823.0,-44802680611548.805
564.0823773605425,-1.2250326547072334,492166.40758481127,-50647907346189.48,-569.1464834056513,-15577.30421791024,-11.147613903070237,-492168.6956465605,-553.9832808915905,1096309.597025127,50647907959549.52,-50647908465607.375
574.2346157561137,-1.2664347428165181,452096.5190782053,-59136308504802.7,-577.2982655791355,-15590.581510412036,-10.663892179033496,-452103.92888546124,-561.6645972336469,1021842.9428556432,59136309105027.04,-59136309571006.87
570.6453461199164,-1.2604333215204038,356369.2610367513,-51625591939276.8,-578.6623205998167,-15595.982108243319,-6.319746801239262,-356382.5545370376,-562.2409918497613,925592.1876844302,51625592471492.64,-51625592841736.7
561.2240755167727,-1.2298462070994067,393525.27887941536,-51737404084044.38,-572.6936182403421,-15593.333748640078,-8.330736723703012,-393532.8887086223,-557.7245198680529,950903.3189415528,51737404637945.016,-51737405045350.67
575.503275692485,-1.2199362731205146,311302.08861118404,-39719421758023.9,-578.6528521050961,-15588.49499516575,-3.0324037904442775,-311316.935299673,-561.279939635624,666563.6235468335,39719422162807.94,-39719422487991.6
563.6796112663666,-1.2058956996226324,336085.62736139365,-45867743502526.414,-572.5758538372551,-15591.164473941291,-7.726883472898976,-336092.5787751489,-556.8084430038385,776975.1817983116,45867743921992.94,-45867744271962.54
561.7023528563453,-1.1018605408898619,368886.66313405585,-45369732107099.79,-570.5566973380951,-15585.574688831923,-7.473719595307671,-368891.8855414971,-555.7420537859351,801455.6118999828,45369732547385.56,-45369732930158.99
563.2996879157041,-1.0865056610608363,476535.37088907394,-59777668867122.336,-572.2018482957928,-15580.393619123013,-8.896242570888717,-476540.7984669601,-554.7088042995537,990707.7544224773,59777669356159.945,-59777669846581.484
572.910328413259,-1.115041612758064,718272.2861690836,-84301287130362.23,-582.2082718726673,-15588.37394488627,-19.6002574963004,-718275.9809236688,-557.5789417617242,1531451.1846903493,84301287937507.34,-84301288669656.17
585.5895896935643,-1.1199772600619322,546540.0480739401,-71461276240298.53,-589.2735442769671,-15611.357615302353,-15.179890736005632,-546555.4773707448,-571.5479303791541,1076619.825400047,71461276814695.55,-71461277375093.4
591.5251523215169,-1.1244275605283462,511794.80071317387,-66678665026592.62,-596.441786561353,-15628.168140718037,-13.618180888032725,-511816.52723951585,-580.1571592038255,1098348.3652646707,66678665573462.89,-66678666099098.46
591.3646613360031,-1.097307607724419,423482.2889312227,-62928588544111.516,-598.6692499443652,-15635.800707514662,-7.778013344390274,-423509.8608623695,-583.2989241082921,987324.850833893,62928589112318.625,-62928589549631.234
598.7055852928556,-1.0704938850060624,371048.37078013853,-55063445622745.82,-602.738335550527,-15636.53625556218,-5.711040946891217,-371077.02534488944,-588.6935989753326,876900.0296098476,55063446115897.31,-55063446500774.57
603.2724770089507,-1.0197308764543942,478805.63896959426,-66158200651701.85,-606.4748402796289,-15637.815756883774,-5.765366435350529,-478836.201850278,-591.2045254190418,907347.0170900031,66158201080035.26,-66158201572662.96
594.3537467631007,-1.0276293816039486,346489.49928909657,-61446881807157.59,-603.242532894397,-15637.779301408968,-6.721092621207504,-346513.1833379549,-587.7763385492782,839099.545558252,61446882304937.6,-61446882665250.13
595.971557442293,-1.0143327467715304,389934.2285744297,-57594842219910.195,-602.8555081726939,-15635.043427884379,-7.149068582576547,-389955.4043894475,-588.8101798165795,811879.3472535532,57594842645869.36,-57594843049628.15
591.5572268473827,-1.0115170555301296,389715.19566140167,-47994692376717.51,-602.555475246236,-15634.401370443315,-12.63807332827048,-389731.3065418811,-586.2986615919505,767719.3953108062,47994692744656.45,-47994693148193.445
599.1444500231536,-0.9964255795685445,527102.2279305992,-56398966683103.016,-604.5119029678723,-15631.188857067356,-4.691639134038724,-527123.1144535142,-590.8689856373817,981149.6683424695,56398967137188.44,-56398967678112.69
593.6928458316057,-1.0058947096071997,356672.8434651675,-49841794507952.31,-602.186795733054,-15628.5929219298,-7.399746980303689,-356688.22142497747,-587.083954872837,774050.9844179981,49841794925245.625,-49841795295741.79
598.6293639103548,-0.9951119178789113,309310.2072946285,-50486413306438.78,-605.6398374014592,-15628.726859162067,-11.32278105540081,-309324.5678350917,-590.5547499688432,678680.6265028919,50486413691683.3,-50486414014813.03
605.7926352350122,-0.9906036304136946,411050.0168863888,-57688967951453.61,-609.8024243929866,-15635.436046234307,-6.41123613147704,-411068.0732762319,-594.6368547552456,861025.0683934978,57688968428523.414,-57688968853387.77
603.801884220014,-0.9510365878981946,363164.6837086387,-51902550765276.37,-609.1532407237081,-15634.840234716006,-5.566172977666611,-363183.13721306814,-595.651759033106,762951.6273492605,51902551137086.02,-51902551514061.73
605.4398154504876,-0.9403051757534023,368463.685946118,-54338742072700.31,-609.7929558982661,-15634.381525147393,-4.934861092173037,-368480.5891028932,-597.3034195809241,763204.9681303463,54338742452551.51,-54338742834826.625
595.1075572990416,-0.9416463649480552,351620.1812794903,-51716299337725.34,-606.9831800899391,-15629.814406401058,-6.780980850314791,-351629.6148295475,-590.7269582165733,741822.0340120832,51716299737049.22,-51716300102483.33
602.3737985037855,-0.9359431735521937,345590.35268522345,-51864328071350.33,-606.9825883090191,-15623.777094538385,-5.133699481304916,-345601.05211384676,-594.442158832554,750752.2461317945,51864328467390.97,-51864328826798.75
599.6499492850473,-0.9362455207665469,853311.7335887771,-89291391293553.62,-609.4822709152477,-15624.206585997854,-13.369987970170541,-853318.3539011077,-592.5768653726033,1341625.186457074,89291391838815.77,-89291392705938.12
609.1609338756685,-0.9456686434795974,443193.53730619943,-61190732687693.27,-615.4994993101651,-15631.15827986064,-11.735607425217154,-443202.7119521041,-599.3622254017264,899251.7183645427,61190733114453.07,-61190733571451.16
596.0563004700418,-1.048071197987669,385703.4879496847,-57521146899977.93,-614.0324744093979,-15633.268121652089,-16.210891454891225,-385705.62075770955,-592.8816325464214,808556.5164359628,57521147327192.15,-57521147726694.59
604.9661540020911,-1.0244297939626972,415255.39851514844,-55135156541976.164,-612.7122111767995,-15621.258697438903,-1.9099137413217022,-415263.25280905346,-595.618619301584,826992.0999339848,55135156930733.8,-55135157359798.61
604.4920191289591,-0.9657308519540537,477094.9541928118,-64223693506979.59,-610.1219860898057,-15617.810869167855,-7.03189596040977,-477098.0885604548,-592.3034625875471,964188.0295685118,64223694006041.87,-64223694496950.09
605.1866515728964,-0.9462199179460015,498864.47696932463,-61112224708679.91,-611.54344385973,-15622.300018707409,-9.499148972220269,-498868.0492548484,-596.6033427525224,880965.2779901414,61112225135350.0,-61112225648022.47
613.5740809087387,-0.952748970680778,416618.42916305695,-54048871182560.016,-617.4245626430395,-15631.966454019292,-11.02049936144681,-416626.51510960306,-601.9560011742403,818931.7206476994,54048871564928.336,-54048871995344.58
612.1251645041245,-0.9429816476358702,383301.10359520477,-50689169236395.664,-618.1725737259638,-15635.727840198218,-4.277392490014222,-383313.0721867782,-604.5166372152325,713698.3573114261,50689169590359.47,-50689169987453.7
612.8606298315444,-0.9320019813469572,387850.2069686247,-58797908545696.59,-618.3625354012951,-15635.523081869664,-6.650552335538919,-387859.8260420004,-604.8024673996097,869016.7907683849,58797908958851.95,-58797909360496.09
606.4460797269153,-0.9355820320110135,360543.06523561786,-51235004454175.125,-617.5068201909244,-15628.725885998236,-4.41681607477426,-360549.1711127946,-599.6735021656649,682523.4236036028,51235004858345.9,-51235005232686.734
612.1907338300647,-0.9445262334983077,390494.9344865729,-55519920437756.43,-616.7676858218005,-15630.01707150821,-8.274399180115324,-390499.8534583474,-602.9833328514216,837320.9045834738,55519920838552.836,-55519921242847.31
610.3542009228274,-0.9431469849376848,409900.80674516474,-53657838640168.375,-616.5546446905878,-15629.817741541896,-5.0322682316108285,-409908.57981713844,-601.5571408341368,804369.1930626121,53657839010350.016,-53657839434046.766
605.3930647578046,-0.9549304497630886,441121.01696257526,-82270219174562.95,-615.4308527234409,-15624.228141064314,-8.316889050174154,-441124.05525458587,-598.6071129477616,867910.2264049451,82270219624506.36,-82270220079425.94
610.922310606061,-0.9658386107341158,492812.2429576443,-71657048352460.02,-616.4871816657036,-15620.476535724749,-3.0154788561310397,-492816.6823797502,-599.2089541434373,952836.145211486,71657048793282.47,-71657049299898.38
601.3037402441778,-0.9704389391791468,378786.80522481573,-51139026781530.06,-609.9320244144743,-15619.008311699408,-7.139955156408064,-378785.0598261702,-596.325797501026,795523.9006284953,51139027194226.08,-51139027586820.2
593.7839800932912,-0.9767063582782064,402434.6104606932,-58966172828020.29,-606.7488348456052,-15610.113099286476,-7.193215439211031,-402429.2925694005,-589.4469360865374,946774.1492027702,58966173359491.7,-58966173775738.79
604.236961552424,-0.9906881692065581,444841.7347520735,-68068231865339.62,-610.0509723794014,-15610.404863061269,-10.03163344406778,-444837.09255623526,-593.6840874739892,964436.5076222596,68068232385499.664,-68068232844155.79
606.7530956682292,-1.0091596183396172,452037.2338738552,-60981084549238.3,-611.2954876542354,-15617.072141092227,-6.908332104306851,-452036.4278682421,-597.1028058490322,850901.1577480086,60981085009123.695,-60981085474970.84
608.1304065815193,-1.0081390550811444,479174.75640065694,-86212990557452.5,-617.3387544096344,-15620.925626373528,-11.895033205074697,-479173.365123714,-597.6448771717843,1150967.7359015646,86212991167776.45,-86212991660753.4
602.2819541049959,-1.0162574060160459,483353.42740580987,-70262477888770.96,-616.1492747603637,-15625.760339497316,-13.55367676774938,-483349.57245612965,-595.9618522352044,979372.1811386786,70262478392159.39,-70262478889311.766
612.130253820037,-1.011021710312531,314461.0358746639,-56053109368871.13,-617.973143555912,-15627.244379664971,-7.255470791998846,-314464.7502763756,-602.8791794094952,730211.573438309,56053109777523.31,-56053110105781.66
609.3585887029602,-1.0027075176548197,393679.77926667535,-51637168472555.35,-615.3036198256335,-15627.403805774098,-3.4246361842436954,-393683.92214736226,-601.7098203115058,791700.8199320822,51637168873844.125,-51637169281323.16
596.8736682767947,-0.8922957176686915,482005.66352207644,-66890597767514.0,-609.35444623652,-15620.895413735245,-7.506267545909623,-482000.8508637443,-593.3337531693284,976046.4478037338,66890598257914.33,-66890598753726.49
605.8313377071827,-0.9327695237124317,555270.293137854,-75649289593443.67,-612.9329454599726,-15616.002713024734,-10.059920572045712,-555267.7931889463,-595.9411399030031,1021579.0579389727,75649290104003.48,-75649290673080.3
