Feature_1,Feature_2,Feature_3,Feature_4,Feature_5,Feature_6,Feature_7,Feature_8
-1911.9935452554064,1.419316483272973,1160245.999247564,-117551558053018.4,648.2357639540016,-31013.530144959866,-9.09254775312445,-1160214.4138513017
-1925.4397468137688,1.4160044008708845,1042297.8483602762,-96382272542235.08,651.9454575502783,-31276.328201136224,-8.10466877324734,-1042265.7331700689
-1939.7588091007938,1.3894561486984534,806051.2712814314,-86441482811273.6,655.3349460150869,-28388.85944125562,-11.085203455959004,-806016.8970120721
-1937.7194361082684,1.386713617215418,692894.1019900676,-82240577423974.78,654.6711061083848,-24936.03914929735,-10.313871183615674,-692864.4386055821
-1942.029638574159,1.386274024215864,787724.0238665189,-79353733003957.27,657.7836987832319,-25689.46239183751,-12.319448689981414,-787698.8550331963
-1967.8198544489967,1.3741243470794997,1254951.3322183168,-112670595899268.5,668.8290008458682,-33535.84659728879,-12.901497840264142,-1254919.3529555427
-1985.8615321358297,1.3770776212176845,1116984.9476565742,-98723244705785.7,674.1084805744641,-32326.991933036614,-12.206560406382096,-1116951.6567242434
-2006.8750826370738,1.3879251583692143,1320224.882022134,-124677812652869.3,682.3195057306247,-37104.89994993925,-12.687933087391684,-1320185.9544500052
-2012.3398695481822,1.364930089399971,1066530.7391233325,-97321186285367.44,681.7344746256807,-28893.758328630873,-13.248114570159373,-1066497.0060807236
-2017.9920936094181,1.4171730941468061,1008939.3747563744,-110817543869981.17,682.5175927188277,-31280.92761491587,-14.154060795776331,-1008903.7643603097
-1988.5603431019867,1.4231652671506796,1137423.2322444003,-111751228665370.31,672.738911397963,-29022.36305583433,-13.114068608249909,-1137403.2495272257
-1981.8851665941447,1.4268104425218235,2775595.036319375,-227026722556655.1,669.6419384856264,-25947.391632708765,-9.99806798521854,-2775576.7910522837
-1962.7985267953495,1.4723231053218733,983925.8664821514,-88971424469252.19,662.9048509191061,-26917.117220452652,-9.126911230647806,-983913.3723761169
-1944.3138158445781,1.4461815129045228,824563.309006715,-92221211297371.44,662.1472924373403,-27992.366144431184,-12.633405916445554,-824564.1415045573
-1973.502040054685,1.4227674095988418,948724.9588213827,-100799844644794.06,670.7892810409534,-32160.82205003565,-13.230364840033644,-948716.0787378992
-1969.85894344584,1.4224516381242112,634087.4242512395,-75995528530340.06,665.6730988295144,-25176.101896347842,-8.041621731840678,-634081.2109227095
-1971.2201347497216,1.40131085437384,692701.5067683654,-77574403513029.11,666.9411395496961,-28026.599446093078,-7.7989474215617065,-692694.4633914558
-1968.6800773698099,1.3743058961280579,19015.780036176307,-3410435664966.2144,659.6637501981488,-1887.5916930629555,-3.268080310748587,-19012.64727980804
-1958.8096654436554,1.3814066109272278,659214.3689207284,-61112045741849.57,659.9378060312898,-20827.216832452727,-6.375561063319424,-659214.9892737963
-1948.9761729561626,1.3866608935515956,860213.5099062424,-100600761200775.31,662.5718659819476,-30888.0310725137,-19.75587562345538,-860220.3221816657
-1932.6016919205786,1.3720452868450561,784120.6135242674,-79890671035487.52,651.5315338437464,-27829.951946990896,-7.045648875026018,-784132.7133732963
-1953.1778890715245,1.429398101446463,1039603.3534184973,-86113190877612.03,665.6539291209784,-31761.17021930087,-12.846260680112778,-1039608.0293009032
-1985.840090461838,1.4302569835499812,708290.8015122486,-77082009659593.19,671.8876343411334,-26694.76823337771,-8.902838637540867,-708283.7895878608
-1995.3661576235536,1.431576027362289,734934.6686478179,-65695659691419.2,674.4308156735472,-24112.11597965994,-11.282864450638954,-734928.6111264189
-2013.246383765163,1.4248799231619083,929834.9533728774,-89825616457238.28,681.1132340712803,-26680.153550443283,-8.009672217614252,-929820.7593396894
-2009.9310181733595,1.4138075137122894,691352.1737041862,-73262215074455.02,677.8721333503229,-24993.65137314559,-9.2772869442731,-691339.8511315437
-1998.537537404577,1.4064797406935179,1102087.955576634,-113019693405160.92,677.7549851314931,-31708.309300811034,-13.945891960862014,-1102078.211826782
-1977.291678435448,1.3941160261773582,830493.1033476571,-73966485580956.39,667.2123554260172,-22816.096351810316,-7.005605483862155,-830489.0143778275
-1960.9100975078134,1.3931187127421805,676176.7856270943,-72858291615410.27,662.9502902282279,-23532.27811485651,-7.463548521105849,-676180.1880728621
-1970.9006396074587,1.3756263927262178,899647.3405478904,-83207119603589.28,670.0750319006943,-29362.25618286072,-10.658073950213634,-899649.9434038155
-1994.5694077376697,1.4030598009682393,828827.3153149907,-87376401245013.89,673.7570359179748,-29384.016385834897,-12.73252040946727,-828816.5982054381
-1972.9898538421767,1.3990037935457484,750678.8652865079,-78772446994048.27,670.3064883815337,-25939.185921900047,-8.952395884051953,-750679.092838048
-1977.7159679843735,1.3519004216941723,709063.4096351933,-67896644162269.664,665.8229065517754,-24115.663354907087,-7.532843467516727,-709059.0549519038
-1961.0408775193796,1.3309817809176454,966948.8999670066,-90333776538089.58,666.4022577430791,-26447.372618171416,-7.157685171579146,-966950.0202589732
-1964.5211026045909,1.3025451460736275,728615.2322311557,-68610251693642.76,662.0542838514815,-23887.38090528229,-7.528867527968714,-728616.9320873105
-1953.982448838663,1.2919314541649858,1277866.77695237,-103531958300506.75,663.6979088611237,-27273.12744363133,-8.911642503683197,-1277873.9742194398
-1976.702387395274,1.3424896988392319,811100.1727858344,-75066994873880.4,675.306942352553,-25894.985438488595,-16.931254570167766,-811101.9619231316
-2012.611085424503,1.3678626068156656,643302.7120981725,-55128171289233.17,683.039434784524,-20042.103118437928,-13.446911547567765,-643293.2147500742
-2031.8843103863799,1.3622623960930176,576153.7215493358,-60230825687926.59,687.5578060853287,-20669.687577087094,-11.393480768782524,-576136.4656522016
-2030.2952125476838,1.347104541949394,397168.78914064425,-45898597485119.74,684.15979775006,-16769.90420492984,-9.82426262782758,-397156.03414907644
-2018.0496027350255,1.3775209548000125,390149.0108522712,-42375007964502.164,680.615531638555,-16938.48474513655,-12.753252094254321,-390139.6899009908
-1998.4389909029192,1.314742496088359,600529.2448837472,-55409778809718.41,676.2512279952416,-21173.89735874948,-9.76348755187712,-600526.2669760245
-1996.9548294687263,1.307061991302105,667621.0252124319,-66065866217973.05,674.1347501750502,-24160.63176107661,-9.69788454933223,-667619.9808538108
-2001.8989102968662,1.3021765127481504,634653.5767432216,-62956766283448.81,677.8607735230423,-20962.196612361222,-12.203862447402912,-634650.4319170368
-2008.8073892574807,1.3376989567319812,698255.8424879365,-103485607850764.2,679.6456863844854,-29070.750327524252,-16.876585401380908,-698251.1877987083
-1998.119211764974,1.3161767028151692,483438.9675629928,-65121576182400.47,674.8660390562301,-20560.22274754188,-9.781663275525943,-483436.8138107394
-2005.8403443696643,1.2960576006442261,667122.4345832111,-89867616239555.98,680.7142201380539,-26696.183833931005,-9.303130551336153,-667117.6634202539
-2029.5846553512906,1.2898579586681647,661697.9956486354,-68553476815386.13,687.0231842139418,-24391.884452720355,-12.847538660682062,-661686.4995389271
-2040.802058797226,1.2852983590295672,548499.0768620484,-62129863389472.94,689.5202162480288,-21356.75715788834,-6.971242006338684,-548484.4261638037
-2040.282346699145,1.2582395166507039,547444.3239989494,-60787488204288.23,688.2614053875125,-20426.243203055496,-11.373175077519022,-547432.6049526306
-2029.7789083977868,1.2361880792589879,578416.5174948457,-61851672339417.266,685.9447106115027,-22249.058689938498,-15.07023086594586,-578406.3189969079
-2005.041464516166,1.2670571651630071,748339.9975476253,-95083780925933.05,678.1980183954312,-29102.04810929413,-8.252914519257274,-748337.9014819948
-2001.483424614083,1.2448054849240087,551425.2249516766,-75123952763768.75,675.9111431660327,-23547.16641450577,-8.3420891634089,-551425.4823227634
-1994.9810594787455,1.254276431276692,838159.1173603937,-77889574820811.23,674.6707920248472,-24515.076656586494,-9.693624614102305,-838161.4320317005
-1994.3213375094329,1.2431994023335584,526962.3246657808,-71947671453608.81,679.4078400008007,-24575.612216481313,-9.45634622178136,-526962.3861508459
-1995.9878241714769,1.2269153490895197,17294.836492117272,-3564782540232.734,670.3086183491489,-1923.5145230892913,-3.376140667754157,-17298.652897091066
-2001.5037303053473,1.1729653784893623,540616.5899806553,-56445159794650.84,676.3137070452841,-21660.293753603277,-9.651735251005448,-540620.1190174985
-2011.538149737863,1.1662750243156739,623690.2940535286,-61778919191573.95,678.7049506878219,-23760.808870042463,-11.95366225155044,-623688.6729706761
-1993.0892222430252,1.1630058830046979,688490.8454990096,-71045152358674.45,670.9071392489882,-23863.668375432768,-7.2820752803004325,-688495.410658599
-1970.1483350458097,1.2004645935488596,851649.3396694463,-80529572758751.42,664.0372837011275,-26771.346812661304,-10.646288129410095,-851658.2938758029
-1935.700368807007,1.2074625375686092,793555.0792987284,-83544533193563.39,662.1813719191816,-29503.010900855483,-6.8641756342207145,-793578.0173459688
-1957.4285944420328,1.2351876778093132,762031.5152860984,-77930049995370.05,659.7098994964757,-24961.92058454198,-11.503671093403113,-762042.3489048795
-1922.6949285471264,1.2517475273992966,764154.5761261991,-79859101724289.66,649.663552245315,-29109.541325993618,-12.130307565761541,-764178.9976958834
-1918.446353144233,1.2450856279801388,555773.2102031015,-65141954233147.84,650.6305575425646,-22979.919505810874,-13.812981981680423,-555796.6753818272
-1908.5025283342786,1.228188124077255,513303.6879473707,-62137309895753.695,645.2644591309552,-23848.548379555607,-8.679334035797524,-513328.69589713943
-1902.2355956193283,1.2250944226903964,556569.1159118203,-67589657593434.14,644.9002346687754,-22895.423898507957,-8.734855191631027,-556594.0251020907
-1904.4401121009435,1.2284853081375744,615794.3294470564,-67976378294191.22,646.2286244713846,-24742.413051554162,-13.859557273530186,-615820.3674846633
-1904.8219442954082,1.2433229998793447,926482.7961404693,-81431595723757.12,642.0112885935123,-27786.02292566189,-7.610800282228979,-926504.3796703042
-1902.047448479996,1.2428368323374908,773458.013392872,-73508424521120.0,644.2264549132029,-26279.6567319047,-10.686615516255983,-773475.0655586037
-1885.2482519019632,1.2623619097162162,672878.9340490005,-82820983255533.86,639.4219579627714,-27484.94278460882,-8.852571401824662,-672904.8571748545
-1902.2574632868434,1.2471291691868187,462685.48681754037,-56501460230239.02,643.4639265070018,-22702.30728581473,-10.424487501759245,-462701.2355850896
-1911.8261298008604,1.224639043255806,557235.9484230217,-63463033769855.164,646.3990218805917,-22785.599472937814,-9.019560862847584,-557242.7855480672
-1890.8017874637003,1.2199631461824545,539831.8687318835,-58445513566329.75,637.5120870012436,-23284.05812519711,-6.2959002745152475,-539846.2536811687
-1888.9187540941223,1.2493904651107373,532125.0445396418,-62959160452668.39,640.4635121265491,-24589.318039749185,-7.365002019447843,-532139.1660474325
-1899.4711816506274,1.2415630979822156,407007.74783502665,-53190921747924.12,640.3016345878024,-22031.079629283187,-7.35350019432633,-407018.4690270172
-1907.4176648289942,1.2710608013845868,387806.7003757333,-48422744635397.89,644.8576353164736,-17786.3390177357,-8.073003254703053,-387813.1887895808
-1923.8094696011813,1.2660084668922962,556167.3308907269,-61115204016627.77,648.0298670845433,-21137.503851321326,-7.833310899085177,-556165.4712160021
-1918.3784781762322,1.280662332774403,792400.0085109046,-69618037551685.65,645.0905117757231,-26622.886689869298,-6.403818633679748,-792398.6242094521
-1905.332994525188,1.2811820249226673,1751870.4729031546,-123677593167718.25,650.3849012776245,-34221.103075129184,-15.76985422858138,-1751874.2952365382
-1903.253862137181,1.2705882726452742,676036.7012069961,-62274215164667.67,643.0201832538586,-22880.516096714033,-11.332137701468241,-676037.0976649681
-1871.492353052367,1.2557850908164057,742238.6385752232,-62186299427611.76,633.2741614364252,-22399.03702391509,-6.341481581478092,-742250.178455766
-1878.7663344557302,1.2255904180730497,662570.3338252432,-61843584168896.23,634.6600603646419,-22479.90512923097,-9.797851029400704,-662577.4134116023
-1892.410339006614,1.2681674598403332,1054864.0289488432,-88171089907245.3,645.3475278679437,-29970.429561373137,-13.476447098496806,-1054868.511146194
-1924.0304182417865,1.2713493401852243,738375.4538326897,-75256819304470.8,649.3355372325917,-29420.289478360355,-5.680765627278106,-738366.723521429
-1924.5542482772562,1.2517329963605681,571874.2041068977,-62264500010382.37,650.7995349733615,-22596.924712992342,-5.210610775708119,-571867.8790970658
-1937.5616765069112,1.2424046990478705,576708.6491119865,-58329662716617.45,654.4190599405995,-22389.769253730912,-12.734792374923472,-576697.0473558845
-1927.2918246540075,1.2252914241592932,527435.0013990072,-61379689187097.93,653.5358333695433,-21962.03078770925,-11.19070785182646,-527431.6242998539
-1948.0253554127876,1.1957928759572078,484553.3375096489,-62318325521308.96,657.3335656272435,-21521.913557437852,-8.762260774945048,-484540.7760611384
-1943.4872464120833,1.2036366724759744,497176.738258217,-57319842848416.16,654.0960148523112,-22170.248256803377,-9.991394086691457,-497165.96960344806
-1936.8553792457483,1.2139802306988954,786629.14383353,-73575938271471.3,656.2763917009554,-23809.226009819857,-8.2250829424205,-786622.4155143303
-1956.0674031381513,1.2285593535145922,544568.5255037851,-71726251586032.86,663.1313374755103,-26229.547639588265,-11.074695615724409,-544550.6137186233
-1932.198986043486,1.2140538121500275,527410.3761334199,-60531900900903.83,652.0434360605724,-24284.469498602884,-7.2549536926685505,-527407.1022666972
-1943.6440120285538,1.2064644271036056,590435.1948778791,-56188454876652.53,655.604741912998,-21863.08401735377,-8.937628108587319,-590429.0538972492
-1946.5438919375742,1.176856725518588,630042.0967480801,-65841719859791.945,659.229946793876,-22589.829427962715,-9.276576955068094,-630037.009355931
-1957.8078706753595,1.1830070241758575,473683.00163675396,-60246245778273.06,663.6687993037174,-21921.826827944074,-13.207787183313599,-473675.91938793537
-1969.2908100839757,1.1727833046727991,541660.5588177192,-59234450421941.14,664.3645887246457,-19906.016992779743,-13.149852064183392,-541646.259564131
-1955.2790311248873,1.1688823449035672,501975.9479190385,-51678022434877.44,659.3811744945473,-19785.65405330882,-4.992644089764212,-501966.5907938081
-1961.9111822869042,1.1440451779328165,548383.2314734099,-51844908480748.5,662.7074739201081,-18883.399216021793,-8.196967369900904,-548372.6212172327
-1967.1061733001015,1.123565539572615,750796.3621100375,-71590460271467.0,664.1437820818819,-21912.37859571055,-7.715594688891315,-750785.0325282972
-1984.4310458855375,1.117052968325385,945396.2922918122,-78664652144830.88,675.1926340905435,-27357.549518398253,-11.672790522041282,-945383.0159196717
-2015.0173808381878,1.0960276420435136,559071.8235996125,-57140916149428.15,681.7735240319573,-20873.688147575638,-10.019225663528573,-559050.233715374
-2024.427435763801,1.1003032156209578,668552.2740333378,-62564315737836.875,682.229337101586,-26436.26607646727,-7.686059137962047,-668529.3891997883
-2026.8945062534362,1.0544976435240743,737625.1358208365,-69018881508033.23,682.1618881271082,-26654.10662156053,-5.654638024533369,-737602.2290131212
-2021.779602022566,1.0395322012723622,526174.68181143,-55606333037151.984,680.9719462194795,-18929.14864586273,-8.928966240286059,-526157.3429875567
-2017.3512573529592,1.0471165466462746,557499.7690517831,-58572797963776.82,678.2015683414563,-20817.16310966674,-5.946159592118079,-557483.1751840833
-1999.1820656049028,1.0561932322954268,454847.35154180706,-50907848715584.26,671.8954442223886,-18641.142388613913,-7.330070550560549,-454839.68543336575
-1997.8589297224103,1.0514384346923893,657052.8919847221,-61637700061501.81,674.1617297648413,-22433.161968802146,-8.42799785721752,-657046.7680793325
-2006.9903848839706,1.0373850143370673,604041.3534541887,-64049598986288.95,675.5944879805897,-24593.619151679104,-10.044217283545436,-604034.1554061307
-1994.5793475865403,1.02573168789989,646812.9931564002,-78197276841303.95,670.0253326563421,-25594.48528009085,-7.717156665142284,-646811.7043839953
-1980.7893692551024,1.1419985272889508,479663.9208803717,-56844780906241.23,664.4093180445626,-18189.689152796174,-8.45284747939354,-479666.73240212415
-1969.056229650634,1.124910250412515,459692.9320175874,-52596422342713.85,663.4266929848025,-19445.253539136665,-10.225832522191695,-459698.76901633927
-1966.2957916214814,1.121069805644855,552571.4457240595,-59386394566005.9,662.1252827719844,-22107.24318063653,-7.0628306137875825,-552576.1201864871
-1959.4654114734203,1.1229962932391437,541320.1431335409,-59067866683472.07,660.2764708820887,-20122.51174783508,-3.7142375271886294,-541328.6854751596
-1973.7644520648637,1.1328594609421274,610817.6054452368,-69560688550657.91,665.6567690777987,-24658.77814337294,-6.349575458415416,-610820.2123126009
-1968.1870608658376,1.1377670585498423,447116.1796897574,-58516932356159.61,664.6791139424737,-18972.148368927945,-9.77271741154243,-447123.76514342503
-1956.2238847589397,1.1736516486517934,522510.31321601325,-55019240056519.25,657.174528045317,-20480.02407619464,-7.760040013125831,-522522.0713827372
-1945.5030477630019,1.186109028972858,532440.4025748072,-56779253006617.1,655.6260415891488,-19250.71017576388,-7.357476133874798,-532453.8108274426
-1941.685435807561,1.2010638200386425,668344.2471962643,-56173260352016.07,654.8599632369223,-20980.414641136667,-6.694346216377653,-668359.2063848185
-1942.3244260920865,1.2042165560727423,1006699.5860110535,-83830452567170.58,653.9163875834388,-20672.014457965215,-6.618377371439351,-1006711.6651283976
-1940.6468635984443,1.1558614021401774,679269.2529479357,-70207584414896.055,656.6498460228007,-23714.18912058801,-8.071867271975293,-679279.7509903192
-1949.2357450095212,1.1883509223674893,666027.6716984411,-64432866971363.36,662.1650421674659,-22737.780769320638,-11.298200217467638,-666038.5091866634
-1967.6721766943504,1.1872074642000108,875347.2379467508,-78543819641857.34,667.2833543465201,-24443.4269494916,-8.844619522728522,-875351.5793887418
-1981.3173172279626,1.1926090367075173,612532.431012316,-55226423036225.086,667.6951480854369,-20704.614394106386,-8.41706402345983,-612530.0320652906
-1981.233964495292,1.1936954463355791,554297.6950174478,-46467226529049.09,667.7853167144756,-17408.715804744646,-7.001061552950091,-554294.6681559695
-1977.4666197755669,1.2024016050478354,510277.8964227627,-50476311714131.38,667.0668076389862,-19080.169240562947,-8.261150394035553,-510278.0066485868
-1994.972539608285,1.2149644331503193,503828.21674637333,-52305571885632.555,673.5248694479302,-18453.349445010765,-8.354584973417559,-503818.47480699385
-2003.942827220304,1.2193753960311484,677965.9172443935,-63500928015978.43,676.6459819932378,-19991.159234541472,-9.882765738321837,-677955.9634442352
-2017.7313855733314,1.2297341875733447,953051.5606179306,-75118183565817.94,680.0624500478374,-24114.99641395594,-7.840694786817608,-953036.3012814398
-2023.371539818082,1.225267714877567,915257.7823202452,-80948272679901.6,683.7444540651178,-26886.8729791519,-9.876943826840602,-915240.8830151892
-2020.6721608605615,1.1038407892533633,695795.2975090852,-86942789010875.06,682.4579536256053,-27913.558991719154,-7.261343595513836,-695780.6990305465
-2024.955099740979,1.0955246904005789,529514.022318709,-59024600145783.35,684.0362596283849,-20912.029262662098,-6.558028289012441,-529499.2235522155
-2038.0501406385338,1.0961373035788469,530882.5584609166,-59551863528941.16,687.0636535986285,-19636.295002078547,-7.14092942634079,-530864.5185937023
-2047.1955115885125,1.1145906800793883,790121.0652809048,-65477434865099.945,690.9018552410154,-26754.146471463304,-9.208417991385318,-790101.0675119592
-2051.978140871429,1.1044540616588474,681881.7988057026,-64367087508870.25,691.3960077277156,-19817.531471368467,-8.723637362191766,-681861.5669178166
-2055.8373581942847,1.10338603132481,798990.1297319625,-63136511724992.81,695.981828002998,-21300.684469347238,-8.350609033869318,-798971.2599938657
-2070.25667095706,1.0570478155607366,525736.9663666376,-51532477629920.766,696.4738505220829,-20777.65624876539,-8.220113017984659,-525715.6758493475
-2073.9435029009346,1.0553222795467108,758270.602358582,-67590855505073.55,701.4522948277465,-22606.93020816151,-10.000623946356654,-758249.1726834077
-2068.118751462877,1.0406808689469083,652831.2684820407,-57080955694953.15,697.3421673198335,-20948.76144451541,-6.8610516817183225,-652815.5592963897
-2069.8126437082346,1.028034676085803,417359.3805045009,-46292658167416.73,698.3333122500541,-16813.34808867384,-9.350131836709124,-417343.5254870671
-2063.164020796661,1.0250456849086889,557123.6160609697,-56321381156602.914,695.5111051600637,-18991.107661575472,-7.190060679328781,-557111.3502164646
-2054.4303015877585,1.0057682958851069,553089.0015849251,-52083147565431.55,690.160626510965,-22079.0939553662,-4.725546150832088,-553079.0318100097
-2034.5395280153475,1.0033876241212005,1293281.1111864254,-113499051779993.77,688.4083731529535,-27072.78783296086,-7.146893335663094,-1293281.3734564376
-2030.4146327319697,1.0120935947241827,917232.7067526731,-82733342175164.56,684.9627955409477,-22660.632061814118,-7.362162062628045,-917232.8647607707
-2020.4019389691277,1.0189426445303313,512120.67553438304,-50893976215077.484,681.7103349927097,-18714.214039948012,-9.90562739072368,-512126.0180256536
-2017.3164678819126,1.0155159953550263,529625.3117066189,-48267082635624.84,679.3631106808838,-19434.182302050027,-4.99761401419903,-529632.7570794163
-2017.445401921546,1.0098490885358071,636170.5922178878,-61698386760661.695,678.04679069476,-22751.977205924264,-7.132267558039416,-636178.9641265977
-2012.0271903022872,1.0006506178134467,621274.3740261808,-56193781955489.12,678.9165274709205,-20973.868379919357,-9.700014516947476,-621285.5494337652
-2035.6182856134683,1.034572197439591,822495.3000195833,-70849646382642.78,688.44600258082,-25732.50320675288,-5.581651134256049,-822495.4111683933
-2051.471634572561,1.000225104928912,31800.664279482156,-4296428706523.2974,687.8347018752901,-2238.1905519332986,-3.4616233680396817,-31798.543257731053
-2055.284276603567,0.9886467467301102,571129.1627348164,-52486307851798.42,691.4854663675491,-21471.5315806876,-7.104577979043029,-571125.738101886
-2054.81454774552,0.9858222413446809,495833.9392246916,-50279856655861.17,693.5643147598742,-20686.221304823124,-8.857115332737067,-495832.2085905049
-2067.3499751516715,0.9934237284883979,603461.0998666054,-58516766222083.81,698.1096656504701,-22516.840187435446,-8.481389045436003,-603455.2144820893
-2080.8849253606622,0.9725985245981273,522878.6421257874,-51912402504924.03,701.0916203115917,-21123.666403308212,-7.29684305576518,-522867.3809160075
-2100.0249563476755,1.054521281294475,1417806.3166534419,-113503262521907.12,714.0382734652958,-36836.31988009597,-12.104321960857646,-1417787.8694654205
-2120.6152112848813,1.1013971081160356,1537608.8315462086,-132184105298285.92,720.7391515823597,-41576.34759078398,-11.25148292777692,-1537584.7520493234
-2122.470697073304,1.114255062301439,1010555.0986102374,-86696983267318.31,716.2200702923501,-28993.086266569146,-10.328780956921037,-1010534.6249710271
-2117.8337575752594,1.1187536009405938,888395.9066093687,-79070766090613.42,714.752522605555,-29368.447503027925,-14.483637784750954,-888380.1952227512
-2130.088881243265,1.1661024875491064,1504152.5228498327,-129207411901114.7,725.6863563630019,-35886.89079801316,-13.794948255872669,-1504131.4914786024
-2152.64850423738,1.179255359632871,1044750.2760325463,-93518145119909.12,727.8688631792611,-31373.068274119072,-10.079290750273913,-1044722.0039784064
-2155.9143125826727,1.1705715586684926,817307.393988663,-79166959224197.16,727.668646223443,-23515.686056591283,-9.57505641686248,-817279.3936118924
-2148.529004871961,1.1594664546830338,826251.8628432406,-75842187944704.56,725.8638536642592,-24606.475351004625,-12.606710322336312,-826231.3954164359
-2160.6860080318315,1.1561450101879476,1154814.8672447524,-106457331565776.47,731.9555610434081,-28323.070199856724,-11.995267618965272,-1154789.4782437773
-2176.5419129520624,1.160020088217746,975933.9056552456,-83235052183774.28,740.4612317196558,-27734.898676297995,-14.194530180463175,-975907.5736111089
-2202.8079635921113,1.161224209163797,554454.525952925,-57319324982056.445,749.1536295568259,-19037.97930551429,-17.37031189455797,-554422.4088102473
-2212.779477981061,1.174667736530698,880438.5620161435,-77869341736862.66,747.2025792214063,-29479.85169867796,-7.817123145210417,-880405.1708688363
-2224.717236474419,1.1638364382838329,731001.9653122739,-78138452697183.08,752.3791105152727,-25720.515475725555,-11.187441901482998,-730967.4516720336
-2221.161468537793,1.1843790105596486,1305975.0415526319,-164306072731714.2,750.6502868010269,-27688.072622553485,-4.847806291938355,-1305941.1361246442
-2201.8865396018246,1.2050666829798873,659892.3042431179,-67499109728061.66,741.7484421483731,-23862.205969107286,-9.766469506537987,-659870.7104184395
-2195.6930197706743,1.216792349307846,530385.0335254925,-58274060989757.56,741.0682724899556,-21873.839960895166,-7.978432692593174,-530368.3313844388
-2197.174057252365,1.2271516048486857,511596.1731391355,-51746723547931.93,739.5701952673443,-18993.033940780362,-11.79320469121376,-511584.46538164513
-2197.2591139591273,1.220142600215395,637284.2692150798,-75116023046513.67,753.9794261834081,-22125.626001937388,-17.88903000775224,-637272.1920147066
-2201.7628594823086,1.2121202071424197,546897.1892778131,-77537328650388.84,743.2415494465492,-24866.22732368069,-13.861545243304363,-546888.9860980376
-2201.103563506518,1.2055134481655996,397265.0381172348,-47024862526902.61,740.466911633296,-18691.990156489515,-7.160241132717601,-397255.99431024067
-2203.8611615788514,1.1568021620180053,557822.0800112335,-60152310867351.79,743.1023915623636,-19082.231812066402,-10.234494390493069,-557813.4530389016
-2207.0812466193397,1.0915882910742503,499851.25978368,-58200502770405.266,743.2891187232863,-20811.539950584185,-5.6503780893031035,-499841.39725263405
-2213.211009419878,1.0887134254288025,650545.8451805667,-71134543889066.7,748.4351204813365,-21807.186638948737,-9.491845682032704,-650538.1105226676
-2224.172816752003,1.0733421248493944,610767.2998701036,-64581237140198.53,747.5284642665147,-24470.371340747264,-6.172930144204429,-610756.9209639088
-2220.3128894399424,1.0061783186156648,569281.3753593438,-62418788597717.63,747.9537478003267,-20218.866523566252,-8.708585591044766,-569275.1961812946
-2228.198455544518,0.9858682109843188,432872.9094603583,-45184805210143.1,748.7077563360677,-15641.202741852685,-8.493174866239087,-432863.2521871915
-2222.217506481353,0.9876962785266362,952246.3405608311,-87976028645170.89,750.0013566676307,-25392.200500725037,-8.796340256786607,-952240.8813828347
-2224.4210289780813,0.9999343352472801,506959.3735089645,-56740878819995.65,748.052436299826,-20123.66691494236,-5.902850250611323,-506953.76771819725
-2222.6402340540276,0.9895166705152468,433872.90156606265,-44962537079361.305,748.5650485058568,-16505.609230572132,-8.320931485098981,-433868.1672870446
-2217.858456758157,0.9762313738895846,482901.4531955847,-65582764283351.0,747.4290657778105,-19709.591174900284,-9.916277228799117,-482897.428160283
-2203.4652715981265,0.9780824453058111,600333.5320994457,-59427308968335.12,743.3203582483075,-22026.37892909584,-8.412236096865627,-600335.9273190278
-2213.8102403089224,0.9970408833583407,579046.9737091274,-60767647544686.21,746.4961399624023,-22152.045351637626,-6.629169207356085,-579047.2825189321
-2238.8448856717687,0.9843270342991493,612221.8242249107,-62769242220113.2,754.3862499978898,-21211.03587809443,-5.6753697093198525,-612211.0818397424
-2249.373883584508,0.9586325043437195,373767.6954605994,-40867823878233.78,757.0217299269574,-15961.968260179669,-6.956758226555962,-373756.59666085016
-2257.8250270898097,0.9422827053071945,624436.8484126057,-56567900407497.4,763.6437992422632,-21095.94558550683,-11.75074733675342,-624425.433490163
-2274.0789519583795,0.9307860336748548,609422.8387518493,-60379498056487.52,767.4266217266576,-19701.44159327872,-12.235101972423877,-609408.4866040653
-2278.4300498024795,0.9236023243453455,493833.2081046392,-57616077162170.336,766.6868129750175,-21251.0818755852,-11.374879051610833,-493820.0635419946
-2278.12660041625,0.9302937997811156,420508.90397783683,-59410023390416.31,766.355248016269,-19926.04764153363,-9.740199905952295,-420492.4062781747
-2263.812082060137,0.925427543847019,495629.4410339672,-50496893875970.69,764.4893963854528,-22470.35228053842,-9.227871695603199,-495617.9995934276
-2260.9509675617114,0.919950810573346,77083.2035249335,-8201912375225.436,758.9330208668955,-3660.3014755528266,-4.844540341594779,-77073.37546386343
-2242.0227973534784,0.9421747547103609,972403.7711688777,-70485528349481.52,761.7438681296055,-33022.26274337126,-14.54171490172223,-972400.6129593964
-2219.3985653417058,0.973904154399068,754115.9421977618,-62517211648776.164,750.6325370709017,-23714.096834976855,-17.08021030538339,-754122.36085517
-2202.954363366188,0.9656629191342622,575606.4150108119,-53530992277963.96,744.6338382776111,-22821.869902905426,-9.647191320093157,-575614.8955123707
-2191.257007217653,0.9660951365402448,576696.6325446913,-55400738309639.64,739.8130115754643,-22484.38356941189,-7.719996621962537,-576707.3933185801
