Feature_1,Feature_2,Feature_3,Feature_4,Feature_5,Feature_6,Feature_7,Feature_8,Feature_9,Feature_10,Feature_11,Close
28509276065383.08,2508591050958.237,-72799385281442.72,-25146836462087.977,37280037042952.336,54901983899813.43,9697888952474.375,2237480048019.408,-21037279664509.95,-59716065109768.914,17602323917486.54,1093.5806818181818
28973876033380.223,2549472152491.87,-73985757799361.9,-25556640692058.62,37887569229609.55,55796691952212.7,9855930176284.223,2273943175209.978,-21380112994039.64,-60689225546218.43,17889179621987.086,1053.5647727272726
27338341043302.85,2405557984918.5254,-69809364209792.15,-24114003812226.734,35748868551606.28,52647046011667.414,9299576602491.48,2145582204555.7988,-20173235259674.47,-57263402780035.516,16879360293191.41,1049.9272727272726
19508694554619.527,1716610960159.1597,-49816101351673.2,-17207801121319.59,25510463699780.242,37569036893563.16,6636196382005.051,1531091767360.189,-14395660883924.166,-40863278217974.08,12045145157485.62,1062.5397727272727
20638009134641.49,1815981738701.1992,-52699843544003.62,-18203922132138.38,26987207347514.0,39743824043503.32,7020350886605.038,1619723180194.441,-15228993274987.217,-43228761748518.5,12742411425460.771,1082.2704545454546
19356844007007.285,1703249310996.1467,-49428346894261.445,-17073860235825.182,25311897038350.453,37276610009549.07,6584542036727.408,1519174266528.9224,-14283609124980.094,-40545209896238.086,11951389107427.953,1080.5795454545455
21798837656891.89,1918125476322.7832,-55664057881005.984,-19227840286622.52,28505159948574.49,41979299621553.38,7415225394034.682,1710827952096.7336,-16085580276703.943,-45660254993365.914,13459135374234.734,1063.588888888889
34589012991113.098,3043559792083.1577,-88324196511431.27,-30509517313270.965,45230179644678.45,66610090027250.65,11766009322744.527,2714633293705.097,-25523578654045.676,-72450796462796.28,21356102524785.676,1063.1477777777775
28499002194321.14,2507687009505.1797,-72773151005818.44,-25137774317408.273,37266602415789.79,54882199139886.04,9694394149930.09,2236673784078.063,-21029698626143.203,-59694545495817.19,17595980717469.527,1089.1966666666667
23366427604489.082,2056061017602.968,-59666950899054.68,-20610545610978.11,30555012552715.49,44998099385774.9,7948466320430.966,1833856336545.9956,-17242320478874.006,-48943758386360.625,14427003604510.512,1100.5311111111112
20754960397624.254,1826272530095.736,-52998482528324.58,-18307079943408.92,27140138215342.78,39969043967591.87,7060133740871.064,1628901808629.2913,-15315292775045.4,-43473730120326.9,12814619971904.6,1108.75
27954462594001.492,2459771781675.713,-71382650512829.08,-24657458636504.164,36554537266979.734,53833546961562.62,9509160199652.451,2193936898274.5542,-20627877351206.953,-58553942167505.44,17259768680015.434,1122.9122222222222
24854444068847.87,2186994645902.156,-63466651167325.28,-21923062502544.137,32500810881212.516,47863660352755.336,8454639111115.698,1950639770980.2021,-18340343076381.133,-52060585841948.12,15345741777456.37,1121.5255555555557
28328202842276.895,2492658076932.417,-72337009244449.62,-24987119494711.62,37043257561033.98,54553280906016.48,9636294021785.748,2223269002976.516,-20903663985834.016,-59336786154185.555,17490524867058.762,1129.71
19470001683904.7,1713206312861.5496,-49717297470158.92,-17173671733970.816,25459867247181.195,37494523514723.88,6623034343856.761,1528054973842.0664,-14367108836968.975,-40782231317984.664,12021255004261.078,1123.31
22583150653555.53,1987138844689.1338,-57666827295105.49,-19919649912642.418,29530763722213.535,43489697167220.57,7682022078463.206,1772382800852.3687,-16664332624299.855,-47303091894278.93,13943389285199.75,1139.8566666666668
27982552416714.695,2462243515308.9116,-71454379353697.16,-24682235650184.76,36591269021931.555,53887641565568.41,9518715453117.914,2196141503389.7334,-20648605176584.883,-58612780135466.11,17277111992994.828,1149.8366666666666
27612144667043.168,2429650577249.3857,-70508530899434.72,-24355514559251.88,36106906900466.62,53174325716411.79,9392715310795.42,2167070975895.8123,-20375277598239.844,-57836917158623.305,17048413187204.033,1146.4266666666665
23399060364223.9,2058932459488.6584,-59750279756557.11,-20639329639349.938,30597684682705.594,45060942240244.75,7959566888927.517,1836417441621.9797,-17266400507934.805,-49012111599649.914,14447151853663.363,1146.3622222222225
24488662733298.54,2154808827766.2336,-62532615761958.92,-21600422133180.906,32022498614486.027,47159253422205.305,8330212664455.85,1921932213648.166,-18070429069807.22,-51294413174565.09,15119899100943.4,1101.0766666666666
27482300607824.9,2418225359666.9946,-70176969567191.78,-24240984587215.594,35937116992367.07,52924277273775.36,9348546750930.59,2156880432827.7512,-20279464220812.133,-57564943344431.39,16968244103047.428,1095.5577777777778
22951838457293.99,2019580460530.4785,-58608283699637.58,-20244853943738.125,30012876787965.71,44199700776525.086,7807437158288.077,1801318333620.5,-16936390991947.166,-48075352161758.016,14171026120350.012,1094.3722222222225
19053195575092.703,1676530689485.255,-48652969507465.266,-16806024628221.771,24914832550690.44,36691855777448.96,6481251066621.07,1495343007914.8157,-14059543499498.844,-39909181669739.98,11763908736403.691,1095.8733333333334
22423842911794.7,1973121006353.2732,-57260029518194.836,-19779131186636.453,29322445555078.55,43182908795830.38,7627830971079.898,1759879911296.5942,-16546777827773.986,-46969402771995.46,13845028792448.543,1130.3244444444445
19483757718418.12,1714416738770.6316,-49752424120762.11,-17185805384948.62,25477855277898.586,37521014428596.664,6627713694894.694,1529134605344.9287,-14377259602012.572,-40811045064281.29,12029748358306.82,1145.3433333333332
30898153260632.766,2718793283445.5415,-78899463283983.17,-27253964744910.062,40403842133288.805,59502385061220.62,10510503992977.006,2424965289487.4023,-22800056377374.64,-64719852284752.19,19077275516584.15,1142.5488888888888
17442871658457.797,1534834866657.5505,-44540953619898.984,-15385625362756.43,22809098974828.46,33590760493056.293,5933473458487.616,1368960717432.068,-12871269422673.459,-36536166719422.59,10769655478417.41,1149.7244444444443
17215504616827.617,1514828340687.1675,-43960364342376.9,-15185074396514.938,22511783324339.227,33152906459306.418,5856130898355.412,1351116391648.416,-12703493063608.57,-36059919407238.59,10629273583000.506,1157.478888888889
13256611061768.607,1166476960305.54,-33851197879194.793,-11693100433468.117,17334952400685.828,25529033099742.742,4509449562240.465,1040412445851.0322,-9782186023167.084,-27767546485445.094,8184956051395.406,1159.6944444444443
25545460649252.4,2247798684790.053,-65231184457990.36,-22532579241205.55,33404415967215.445,49194391153342.195,8689699488573.8955,2004872409972.592,-18850250872534.14,-53508001886106.48,15772392060451.47,1170.052222222222
30936878569669.816,2722200792744.093,-78998349605654.28,-27288122696396.492,40454481052294.87,59576960635965.95,10523677030118.543,2428004559236.971,-22828632197499.695,-64800966947774.02,19101185528677.17,1158.338888888889
28919915986020.637,2544724051489.7964,-73847968599655.33,-25509044671653.414,37817008405147.9,55692777630425.84,9837574762388.941,2269708225540.9272,-21340295300770.754,-60576199404173.52,17855863419743.65,1167.381111111111
29353232751688.895,2582852574177.273,-74954457270783.02,-25891255319163.715,38383633550510.48,56527241085779.26,9984974434132.559,2303715965020.904,-21660043885539.113,-61483832976493.53,18123403516995.453,1165.6233333333334
33538938682336.258,2951161684046.4053,-85642796690903.22,-29583291031168.727,43857054827226.91,64587900371305.24,11408809662499.607,2632220715370.2666,-24748718002413.645,-70251291408307.25,20707760494583.215,1160.6944444444443
25593207822742.13,2252000112663.5513,-65353108410359.15,-22574695108868.84,33466852557075.645,49286340686868.42,8705941464537.862,2008619695640.1382,-18885483866332.04,-53608014129415.31,15801872152493.457,1156.2744444444445
31369857196046.68,2760299644030.985,-80103974970311.56,-27670035245861.348,41020664348041.664,60410773055266.35,10670961701976.59,2461985734741.1,-23148131138755.152,-65707892575799.97,19368516616390.523,1132.331111111111
29255093520119.97,2574217194256.737,-74703855368104.47,-25804690976516.527,38255302542331.24,56338248601714.82,9951590805400.152,2296013686347.5986,-21587625735511.992,-61278268891571.305,18062809624046.55,1134.9633333333334
28265962347762.24,2487181435768.1626,-72178076006592.88,-24932219806562.516,36961869160673.63,54433420706174.75,9615121913789.7,2218384182088.5674,-20857736010904.766,-59206416108240.41,17452095932575.799,1131.9233333333332
31057248011269.016,2732792530755.2183,-79305716248472.44,-27394295734467.293,40611882329313.33,59808762722927.234,10564622600485.816,2437451251017.6196,-22917453387517.63,-65053095117406.234,19175503757088.098,1112.6522222222222
37090838938331.33,3263700802430.7085,-94712692932071.12,-32716273268671.97,48501682375363.81,71428003336542.55,12617045731145.205,2910982946768.1753,-27369701015889.805,-77691168729335.5,22900790871750.83,1093.3122222222223
31331096614750.11,2756889034041.1943,-80004998554375.39,-27635846190506.676,40969979293766.195,60336129550933.375,10657776669840.387,2458943699734.308,-23119529291461.406,-65626703992330.67,19344584838503.438,1094.8266666666666
32245744028229.07,2837370743573.962,-82340581147515.77,-28442618238045.953,42166014066322.82,62097519651284.78,10968908695983.207,2530727556974.5386,-23794456826840.973,-67542541529357.33,19909310622962.12,1057.1033333333337
43598578454479.81,3836330410616.906,-111330421806705.5,-38456477117560.39,57011500857734.3,83960338332501.92,14830757975688.867,3421726732068.4453,-32171826945943.633,-91322401664105.55,26918828325430.773,965.8511111111112
42319846299543.99,3723811959231.081,-108065136597743.78,-37328560876160.78,55339371645396.87,81497808703665.47,14395776615079.918,3321368627711.4336,-31228237889583.164,-88643944969986.28,26129308117571.906,922.7444444444444
37026249500048.24,3258017356804.204,-94547761016875.33,-32659301390272.652,48417221962642.41,71303619180712.16,12595074523764.004,2905913748929.3667,-27322039771039.266,-77555877889364.62,22860911832994.863,975.1311111111112
29484205897895.355,2594377124213.88,-75288901503901.31,-26006781135077.176,38554899860337.28,56779463677662.35,10029527041342.82,2313995083884.163,-21756690360319.438,-61758171625937.53,18204269676049.664,951.6544444444444
20585370184807.902,1811349921006.1047,-52565428274966.91,-18157491512252.79,26918374238544.82,39642454147328.03,7002444899095.926,1615591944566.221,-15190150481912.201,-43118503249608.766,12709910858817.475,1012.7511111111112
17507967424417.633,1540562781564.606,-44707177847136.42,-15443043616975.52,22894221178156.867,33716119247668.855,5955616835606.289,1374069604601.0608,-12919304251473.896,-36672517534031.93,10809847212993.56,1002.2555555555556
17991241539442.723,1583087102869.1943,-45941234380733.03,-15869319471100.605,23526172638326.594,34646788545807.008,6120010304844.071,1411998170043.7573,-13275917015436.645,-37684792613547.266,11108232412881.773,1003.09
17500487270984.342,1539904585804.6055,-44688077064264.586,-15436445688187.787,22884439788936.453,33701714298806.336,5953072342286.476,1373482546815.3142,-12913784582145.953,-36656849493379.63,10805228789455.771,989.9755555555556
35177738765019.645,3095362976836.791,-89827527335046.73,-31028807560912.4,46000024348312.99,67743833715885.11,11966273859037.7,2760837992659.764,-25958005340947.656,-73683952414285.97,21719596303858.723,985.4333333333332
19835260729459.074,1745346221092.4463,-50649998749661.49,-17495851434273.438,25937496716487.473,38197924370270.07,6747283097981.052,1556721451619.1487,-14636637195008.785,-41547309852301.28,12246774925350.926,1009.1133333333332
20676132354741.73,1819336291412.2004,-52797192546215.39,-18237549055942.668,27037059059170.64,39817240229820.94,7033319122251.038,1622715194082.614,-15257124788609.26,-43308615446538.51,12765949625524.482,1036.308888888889
16824797443566.71,1480449207098.28,-42962680669993.586,-14840448039639.105,22000876684712.043,32400498859485.344,5723225590252.751,1320452736067.4685,-12415186388037.697,-35241536828715.09,10388041495620.768,1031.9022222222222
16411205783132.291,1444056435989.8857,-41906560449190.89,-14475636208952.885,21460045373478.945,31604021064578.883,5582535722228.242,1287992976210.165,-12109992853163.945,-34375219972449.4,10132679745219.86,1004.88
17750182456203.03,1561875814732.2373,-45325681887143.2,-15656691367398.19,23210952736034.816,34182566882019.613,6038010174929.673,1393079230360.7544,-13098037069711.074,-37179865669988.414,10959396607236.086,978.3311111111112
18968909134180.25,1669114103954.8098,-48437741470971.46,-16731679057994.1,24804615522273.715,36529540569362.25,6452579696179.915,1488728064377.245,-13997347882325.424,-39732633634977.88,11711868489408.004,965.521111111111
24029000618569.957,2114362174047.2703,-61358853256572.67,-21194973440057.562,31421423249178.63,46274055152531.76,8173851203886.26,1885856790544.6003,-17731239862756.957,-50331596183266.484,14836092575406.93,929.4266666666666
18825638051420.684,1656507415967.2139,-48071893670976.79,-16605305654471.88,24617267840142.367,36253634836253.74,6403843706311.88,1477483712153.514,-13891626519029.453,-39432535277211.88,11623409177009.936,929.4633333333333
18687507093555.484,1644352992418.5708,-47719171687332.95,-16483466150741.36,24436641495568.117,35987627971681.01,6356856242160.737,1466642844017.8748,-13789698292956.975,-39143203608365.305,11538123725796.537,941.3666666666668
19710304816748.977,1734351076037.8518,-50330919689403.29,-17385633049832.15,25774098582261.016,37957289456734.19,6704777335056.222,1546914607851.4907,-14544431015075.213,-41285574820530.37,12169624144147.03,978.4133333333332
18202211381099.32,1601650753893.4707,-46479952976321.305,-16055407084365.006,23802046362486.477,35053065582056.35,6191775095503.89,1428555648016.7705,-13431593864390.777,-38126693960206.43,11238490481743.645,995.7344444444444
12230740270839.55,1076208475382.962,-31231602652658.234,-10788222911344.873,15993476846419.867,23553453600550.832,4160483113031.3936,959899490941.2911,-9025185629547.69,-25618738354748.33,7551558218079.349,996.2644444444444
14204444608114.598,1249878864603.576,-36271522368606.914,-12529144707461.012,18574383183651.586,27354331719327.445,4831870396050.067,1114800789375.5374,-10481601770532.87,-29752896553823.207,8770171501136.578,1000.8544444444444
15528857019757.514,1366416734983.5618,-39653453458210.875,-13697353395491.662,20306245761930.48,29904830290814.312,5282390585782.123,1218743985666.3586,-11458898804386.137,-32527035742688.777,9587895931434.9,977.1533333333334
13920949246956.812,1224933547367.7156,-35547607563962.97,-12279085407672.912,18203671775943.797,26808388129931.902,4735434896602.807,1092551343927.1893,-10272407651362.975,-29159081963542.906,8595134434269.775,979.541111111111
13315485658613.043,1171657534070.9678,-34001536050298.547,-11745031359226.668,17411939819685.67,25642411345640.41,4529476706537.826,1045033016350.4849,-9825629986709.668,-27890866512516.31,8221306382251.626,965.3466666666666
15307804566594.637,1346965862779.8203,-39088988684499.72,-13502372295449.902,20017187433850.61,29479136634529.082,5207196036658.218,1201395232020.185,-11295781997752.541,-32064015140678.246,9451412747418.264,973.4611111111112
14271921894059.748,1255816346810.404,-36443827834371.234,-12588663607283.334,18662619643405.195,27484276664983.71,4854823877693.164,1120096560680.5916,-10531393886133.883,-29894235784211.07,8811833555814.293,982.0733333333334
18821084955458.13,1656106693100.8132,-48060267303448.85,-16601289437614.46,24611313639701.15,36244866722770.914,6402294901080.71,1477126451387.4644,-13888266988710.945,-39422998046411.12,11620598349756.709,985.8388888888888
22768977986739.035,2003490098161.2153,-58141343529242.33,-20083560267936.74,29773759711348.277,43847555698086.18,7745234227020.841,1786967052672.2441,-16801456656019.52,-47692328996131.19,14058123933793.742,990.5888888888888
26445059699349.336,2326956315138.0137,-67528340306900.48,-23326077831058.88,34580773002245.945,50926801615035.1,8995712566542.494,2075475174921.2385,-19514073882262.08,-55392318820814.125,16327826386530.281,986.9966666666668
24353712013304.0,2142934085910.4495,-62188014972758.84,-21481387561678.844,31846030331597.27,46899371073338.64,8284307009367.49,1911341067725.9995,-17970848002776.418,-51011742686220.086,15036577793258.3,947.93
25948716689306.887,2283282024065.9653,-66260912212348.39,-22888274469619.184,33931732042897.688,49970964962654.445,8826873519481.309,2036520969619.4014,-19147817555593.297,-54352669571808.875,16021372221342.758,940.7855555555556
22681872210395.516,1995825536852.6096,-57918916041227.91,-20006728022568.883,29659856415891.547,43679811043189.43,7715603808128.822,1780130744109.4856,-16737180320255.8,-47509875762535.95,14004342520723.615,947.37
26698675862944.367,2349272496645.7256,-68175957757353.14,-23549781947505.16,34912413047925.76,51415205168187.3,9081984177593.0,2095379631442.2046,-19701219868712.93,-55923548055878.97,16484415293563.766,912.8222222222222
30650204338167.223,2696975874000.0264,-78266317417077.77,-27035259628335.11,40079613278767.34,59024895328037.58,10426160193662.02,2405505546100.3086,-22617092081638.23,-64200494198365.35,18924185314188.164,908.3444444444444
26837013823220.348,2361445148631.423,-68529208500557.03,-23671804097902.195,35093310096496.84,51681610811495.94,9129042080814.012,2106236776085.8652,-19803300896775.348,-56213313409593.81,16569828603995.621,922.0922222222224
21482385491460.863,1890280215489.5972,-54855986675847.71,-18948711150262.625,28091352685990.13,41369889112338.18,7307579099403.315,1685991963111.1838,-15852066982090.824,-44997408376579.08,13263749964545.885,926.8688888888888
21097696948753.453,1856430524206.866,-53873671910564.2,-18609393315892.44,27588315784815.453,40629071917565.0,7176721097645.133,1655800742008.2437,-15568201827986.262,-44191632279222.56,13026234371897.941,884.9566666666667
19386852746402.33,1705889783039.8057,-49504974202990.01,-17100329462272.693,25351137537197.2,37334398922742.65,6594749917085.449,1521529340590.3616,-14305752708442.729,-40608065888456.56,11969917229980.764,901.6844444444444
22993624182827.34,2023257216459.0461,-58714985038714.53,-20281711296268.785,30067517490220.01,44280170038262.26,7821651246357.661,1804597832922.3218,-16967225258239.834,-48162877205512.945,14196825881743.14,844.2111111111111
25783840715557.85,2268774226479.3306,-65839895893535.664,-22742844260593.266,33716132600102.78,49653453607600.336,8770788299789.743,2023581090472.6824,-19026153948037.676,-54007317196606.7,15919573805579.598,843.1099999999999
26127389503641.88,2299003798570.5425,-66717159154179.42,-23045874220938.543,34165372729833.55,50315045636694.31,8887651945332.047,2050543669553.874,-19279662042656.41,-54726920923216.516,16131689242705.088,852.1755555555555
20958836720136.254,1844212004584.9563,-53519087295802.91,-18486910616765.875,27406736109214.066,40361660403362.81,7129485534365.848,1644902530780.3801,-15465735157879.877,-43900773056388.414,12940498260857.951,857.4944444444444
22806896841636.277,2006826681344.1108,-58238170834796.49,-20117006971705.332,29823344244589.03,43920578434839.3,7758132957484.505,1789943040159.6196,-16829437386368.549,-47771754770326.445,14081535946119.432,899.1866666666667
19826158280873.9,1744545249554.5947,-50626755408417.49,-17487822515344.068,25925593803012.812,38180395294756.97,6744186760728.426,1556007103693.6033,-14629920506993.14,-41528243610804.92,12241154999032.664,899.3155555555555
29615445868387.875,2605925200448.652,-75624027102847.19,-26122542404791.34,38726515216964.68,57032200172568.08,10074170432524.812,2324295137604.6265,-21853533665138.246,-62033069255872.4,18285300487362.35,892.75
24053036325212.207,2116477169429.8193,-61420229497025.586,-21216174443207.332,31452853595169.55,46320342328725.86,8182027366893.841,1887743192448.9912,-17748976057070.637,-50381942092103.984,14850932758844.44,911.382222222222
22903886328231.24,2015361027601.2517,-58485836355049.09,-20202557342973.785,29950172287850.695,44107356548859.086,7791125468273.694,1797554946215.512,-16901006695465.96,-47974910663238.4,14141419393451.057,883.4355555555555
18049942957552.625,1588252386832.9573,-46091130482019.58,-15921097576760.758,23602933402128.113,34759833366202.086,6139978544464.886,1416605200689.5642,-13319233349682.092,-37807749831665.03,11144476037993.637,875.1188888888888
18953375912374.465,1667747335786.7334,-48398076502504.17,-16717977847051.795,24784303730320.223,36499627080486.71,6447295787377.719,1487508891349.452,-13985885542593.254,-39700097384167.016,11702277630497.646,881.4011111111112
16904101028995.654,1487427345723.4539,-43165184883195.27,-14910398464795.86,22104577903614.375,32553218346210.617,5750201972386.399,1326676625847.0486,-12473705130207.395,-35407647707825.65,10437005232209.584,880.7655555555555
19261033326834.734,1694818773458.002,-49183690016904.49,-16989349589587.676,25186610714510.34,37092101061580.195,6551950419881.712,1511654632133.4883,-14212909027632.559,-40344522436983.78,11892232835789.238,856.0155555555555
19726640340711.35,1735788496030.5273,-50372633031286.85,-17400041975606.395,25795459747629.758,37988747771603.734,6710334133577.97,1548196654731.492,-14556485127587.697,-41319791601346.47,12179710034432.604,874.0400000000001
20420609646615.14,1796852335788.144,-52144706728854.89,-18012163224811.797,26702925934899.6,39325165134929.32,6946398959732.343,1602661102173.464,-15068571953541.531,-42773392803002.14,12608183559296.664,869.7777777777778
15553817788005.707,1368613113973.4773,-39717191687003.4,-13719370305531.363,20338885703898.07,29952898778435.28,5290881406136.999,1220702969710.8271,-11477317578808.572,-32579319147523.426,9603307264190.037,882.3455555555556
20929748803396.824,1841652551238.0752,-53444810490671.516,-18461253500329.312,27368699618385.68,40305644233166.41,7119590832880.875,1642619631432.1921,-15444270834855.848,-43839845207803.52,12922538541180.637,881.7266666666666
20671631768492.633,1818940333523.383,-52785700072156.195,-18233579370832.285,27031174092546.58,39808573172936.17,7031788181420.69,1622361938397.5288,-15253803622100.852,-43299188535721.6,12763170656788.418,884.6533333333334
24288496761679.332,2137195850946.6584,-62021485304120.78,-21423864215982.613,31760752566462.188,46773782123560.34,8262123002026.02,1906222666118.9075,-17922724519144.8,-50875141883876.02,14996311613319.604,896.8033333333334
21286074355589.008,1873006400177.575,-54354699647616.55,-18775553348821.902,27834647312779.414,40991841242355.7,7240800704981.245,1670584952733.1096,-15707206987769.938,-44586211446570.05,13142542596356.95,904.7511111111112
22621154618315.77,1990482898502.854,-57763871605499.91,-19953171625006.49,29580459429175.797,43562883599840.43,7694949741782.261,1775365448253.395,-16692376119187.361,-47382695625039.42,13966853873037.748,917.8144444444443
19672930835524.07,1731062474939.1213,-50235484021083.25,-17352667056711.291,25725226707796.58,37885316220470.3,6692063978257.304,1543981399408.3223,-14516852360936.633,-41207290645792.98,12146548493612.594,929.8044444444444
20892424260413.215,1838368260517.872,-53349501058028.766,-18428331045848.24,27319892238658.14,40233766178452.72,7106894286889.532,1639690324752.4775,-15416728744406.742,-43761664466167.15,12899493546862.219,934.6988888888887
19429924914542.008,1709679913581.9995,-49614960281641.78,-17138321792750.996,25407461167868.48,37417345476000.46,6609401608628.203,1524909654884.1504,-14337535770728.342,-40698285971057.94,11996510560228.318,932.6544444444444
25005479544417.547,2200284635670.332,-63852324453907.805,-22056284550462.887,32698312017507.49,48154517697108.52,8506016202319.34,1962493264629.1868,-18451793259462.645,-52376947256174.914,15438994334309.78,934.5244444444444
24781254236261.953,2180554633591.1477,-63279758004509.6,-21858504950445.492,32405104930644.87,47722714132905.38,8429742390665.914,1944895513527.851,-18286335161825.96,-51907281078944.15,15300552063997.205,951.0266666666666
19306303818364.156,1698802224336.2249,-49299289674012.52,-17029280786590.025,25245808528116.844,37179281057944.57,6567349897741.796,1515207556237.9368,-14246314532381.277,-40439346875818.41,11920183882432.576,955.7811111111112
31250600271988.863,2749806018610.058,-79799448359881.52,-27564843772398.797,40864718692594.18,60181112965369.26,10630394537844.662,2452626110516.618,-23060130139164.613,-65458094866180.21,19294884299680.535,982.0433333333332
27318720022523.31,2403831578606.081,-69759261078802.29,-24096697043778.945,35723211583231.805,52609260549978.63,9292902184547.85,2144042202789.7224,-20158756428770.617,-57222304416492.055,16867245387342.475,978.1655555555554
25972796286742.24,2285400890944.6777,-66322400142885.04,-22909514143069.09,33963219836546.57,50017336395031.9,8835064578324.057,2038410747110.5178,-19165585973047.066,-54403107238685.48,16036239332243.432,993.7433333333332
22198457560274.9,1953288906001.1174,-56684500535980.086,-19580328286418.65,29027721411418.06,42748871057251.31,7551162530817.377,1742191097356.4292,-16380463689603.463,-46497306428794.69,13705870316216.568,987.5544444444444
24185497978624.242,2128132754416.5278,-61758474621914.89,-21333013294428.5,31626066586929.965,46575431404815.39,8227086313171.366,1898139084362.3079,-17846720758614.527,-50659398757304.25,14932717721087.82,980.7511111111112
26788847051381.746,2357206965773.267,-68406212936386.6,-23629318383572.844,35030325456560.504,51588853214757.24,9112657384221.166,2102456443052.6223,-19767757871622.855,-56112422662280.2,16540088840318.193,974.67
22514933358566.58,1981136287758.9487,-57492632037389.38,-19859478330423.73,29441559740485.258,43358327061894.33,7658816865621.738,1767028908468.8105,-16613994314788.197,-47160202644697.82,13901270157746.89,963.7555555555556
24596914706842.633,2164334204610.3188,-62809040603531.875,-21695906734976.684,32164054076208.7,47367720507171.68,8367036311018.77,1930428045896.068,-18150309103897.49,-51521159847567.266,15186736277123.656,946.0855555555556
20648669650276.402,1816919828737.474,-52727065613650.234,-18213325422563.34,27001147710726.402,39764353709800.15,7023977247767.643,1620559830803.375,-15236859704413.672,-43251091655987.48,12748993355727.865,945.1966666666666
22678861373013.684,1995560647497.2405,-57911227590598.195,-20004072325092.04,29655919490302.113,43674012783048.86,7714579608657.163,1779894386514.1326,-16734958427488.182,-47503569259108.29,14002483330454.793,942.0922222222224
24159857545284.242,2125876599305.464,-61693000810826.055,-21310396934687.234,31592537961748.926,46526054054664.6,8218364302580.12,1896126749016.4795,-17827800401364.35,-50605691731292.98,14916886681707.674,956.53
24113520093479.844,2121799298510.5022,-61574676421979.23,-21269524640384.3,31531945088773.117,46436819214856.74,8202601865040.216,1892490030478.2002,-17793607419577.42,-50508632413436.83,14888276668213.21,973.678888888889
19245075098448.707,1693414578337.375,-49142940240545.92,-16975273519617.402,25165743028442.465,37061369421742.64,6546521976486.725,1510402196673.2366,-14201133306665.088,-40311096114293.19,11882379834954.62,980.6933333333332
22023440391742.38,1937888746254.406,-56237588368132.63,-19425952921313.035,28798860840423.52,42411830205196.68,7491627614051.59,1728455315076.6387,-16251316820033.041,-46130712124055.96,13597810507807.26,971.9733333333334
23551562989308.793,2072351413782.2375,-60139700277825.055,-20773845671699.453,30797103873263.32,45354625421818.66,8011443090805.382,1848386258384.5383,-17378933843403.49,-49331546301191.31,14541310890790.062,968.8622222222224
20585812412771.3,1811388867623.9873,-52566557488212.14,-18157881639253.67,26918952638801.594,39643305772453.16,7002595334391.935,1615626630880.4048,-15190476728705.229,-43119429619310.31,12710183788010.08,953.6066666666668
23066994910265.496,2029713310933.674,-58902339499195.66,-20346428599913.164,30163460624317.516,44421464276209.56,7846609473237.597,1810356099896.6191,-17021366089494.896,-48316560995645.14,14242126536561.191,944.8955555555556
21341613452269.97,1877893373290.9019,-54496520569917.74,-18824542000016.0,27907272693074.625,41098796104719.914,7259693212914.623,1674943808920.4587,-15748189886500.717,-44702544619635.04,13176833859713.71,933.1722222222222
20035621199854.23,1762976336075.3655,-51161625957630.37,-17672580972462.6,26199497159965.53,38583770316248.695,6815438940013.896,1572446274596.7976,-14784485269958.09,-41966988624872.91,12370482489283.012,912.977659574468
26058081140230.65,2292905230608.8926,-66540177901610.83,-22984740246944.168,34074742022736.105,50181574436941.2,8864075587741.367,2045104152361.3772,-19228518645005.53,-54581746374118.37,16088896471752.82,927.5553191489362
35928940759021.51,3161462922596.134,-91745746638488.27,-31691411508457.035,46982330930681.195,69190467487191.56,12221807320653.85,2819794166008.97,-26512324580330.47,-75257434530699.86,22183406432928.125,918.486170212766
30967884027376.137,2724929168025.015,-79077522932425.05,-27315471517189.945,40495025784648.63,59636669618837.07,10534224036202.287,2430437831257.781,-22851511063254.07,-64865911941692.1,19120328496299.79,930.7148936170212
21495867446575.023,1891466523439.4507,-54890413325762.97,-18960603017004.492,28108982344271.457,41395852110205.85,7312165200036.489,1687050053579.6917,-15862015438439.994,-45025647994752.7,13272074019709.357,908.6414893617022
22412672406335.684,1972138142687.0325,-57231505314953.86,-19769278259079.605,29307838657147.695,43161397179614.74,7624031163464.931,1759003211800.256,-16538534929872.705,-46946004961232.52,13838131733478.48,902.6765957446808
27158208934342.918,2389707871658.8223,-69349390838596.664,-23955116980683.492,35513319889302.61,52300155070302.18,9238301776602.732,2131444923324.2278,-20040313771975.55,-56886094928233.64,16768142011230.592,870.9638297872341
35307286760235.55,3106762379797.342,-90158332378719.88,-31143076751098.945,46169428018428.2,67993311940791.94,12010341719585.35,2771005123127.489,-26053599649371.6,-73955306619408.14,21799581711282.082,882.6287234042554
24124338108985.47,2122751212091.5942,-61602300660749.94,-21279066787625.734,31546091287181.92,46457652152937.72,8206281792292.726,1893339053762.4675,-17801590129596.523,-50531292136025.266,14894955935925.61,878.9914893617021
26338843914452.32,2317610210992.625,-67257114921464.73,-23232389431133.812,34441880584109.426,50722255761603.72,8959581569302.285,2067139074012.8904,-19435696123263.43,-55169837524715.516,16262246008518.934,858.0659574468085
26902024586050.703,2367165652432.899,-68695215568134.13,-23729147467556.15,35178321438948.82,51806805820503.87,9151156537569.867,2111338926305.124,-19851272799633.492,-56349486359626.195,16609967555637.91,848.9085106382978
