Feature_1,Feature_2,Feature_3,Feature_4,Feature_5,Feature_6,Feature_7,Close
128865901008734.16,11339180506130.773,-329063370738732.6,-113667204759911.55,168510960472505.47,248164620716275.47,43835809797876.19,2376.1438775510205
80801958574572.58,7109933888049.963,-206330492184979.16,-71272018193189.5,105660346862077.38,155605068753826.1,27486086423233.082,2369.0795918367344
69982303262037.12,6157889592861.834,-178702141249445.7,-61728453839970.91,91512068728892.34,134769023705970.2,23805606521485.48,2377.623469387755
66620453225344.76,5862073387555.033,-170117547759469.6,-58763107332404.305,87115959667027.34,128294913685588.95,22662019325783.3,2387.2673469387755
67548072175824.5,5943696509726.554,-172486252062915.6,-59581320831594.14,88328956732078.05,130081282777725.8,22977563696328.906,2372.8806122448977
68311046722649.92,6010832346710.198,-174434533081173.88,-60254308889670.305,89326657572699.7,131550587754390.78,23237101805412.465,2387.454081632653
90749710438186.16,7985257228332.804,-231732408241600.16,-80046512522751.7,118668482502938.77,174762037905158.56,30869974308092.51,2361.114285714286
95685361501825.69,8419555817459.942,-244335757347800.38,-84400043730761.25,125122567420054.1,184266910449216.3,32548915443130.957,2285.715306122449
114668154052141.81,10089891649522.256,-292808950019820.2,-101143968857645.98,149945337849259.38,220823186814326.9,39006217782786.34,2295.061224489796
87572314020234.2,7705671644140.204,-223618820546518.9,-77243864756355.88,114513573959494.9,168643139371103.4,29789131813224.105,2273.1897959183675
77753645633395.16,6841706367194.048,-198546524274741.94,-68583229235529.445,101674232705974.62,149734754305750.62,26449153795325.277,2294.044897959184
94198409897015.27,8288715579001.68,-240538776985686.0,-83088465717007.3,123178160260422.7,181403400552065.12,32043104920861.008,2293.5367346938774
82155601602415.38,7229043764770.364,-209787064903064.4,-72466009945816.7,107430432480270.64,158211858622455.16,27946549904577.816,2293.05612244898
75947632051029.52,6682791343645.073,-193934808332493.97,-66990220221860.375,99312606176816.73,146256807926137.66,25834809183747.3,2313.3326530612244
71668451116429.08,6306257305544.176,-183007777216161.75,-63215734328446.01,93716953193922.27,138016138304435.3,24379176933813.832,2300.6102040816327
83427909371654.1,7340996631882.03,-213035944495681.6,-73588258893637.66,109094159843286.66,160662015754553.28,28379345790420.87,2284.6306122448977
92551431823635.16,8143794456856.194,-236333164754677.0,-81635735488605.94,121024496003403.03,178231719031369.06,31482858902385.906,2236.4500000000003
99952267572949.4,8795009571880.12,-255231444050270.53,-88163702130326.12,130702168516278.28,192483941442707.38,34000372157245.19,2206.965306122449
101613161245546.08,8941155173176.982,-259472591106011.25,-89628706850214.23,132874029612279.62,195682421603198.53,34565351844300.355,2205.783673469388
99711474031799.23,8773821653852.337,-254616570260572.25,-87951308356960.78,130387295835006.9,192020231597465.12,33918462415311.656,2175.9785714285717
134156881096047.88,11804745046452.314,-342574064065635.1,-118334156511701.8,175429688944210.97,258353771040093.66,45635621825835.45,2182.1540816326533
107186924376158.44,9431602368420.947,-273705381627668.88,-94545089866492.55,140162537799727.89,206416144797080.56,36461357227190.58,2225.645918367347
95085263995082.83,8366751590651.854,-242803389376438.22,-83870722423655.47,124337850755591.47,183111268063149.34,32344782681186.297,2181.326530612245
104831616333056.81,9224353706290.098,-267691023903826.0,-92467571068926.83,137082628570441.97,201880389684359.06,35660161208142.16,2153.8
127254459882245.78,11197386712919.77,-324948501743789.56,-112245820671546.55,166403767103871.44,245061374052728.06,43287652232197.96,2155.2897959183674
114440553748475.92,10069864148608.643,-292227766015004.1,-100943211555310.03,149647715366079.62,220384884030216.4,38928795914072.62,2144.9938775510204
131417159522900.19,11563671395243.527,-335578094533089.7,-115917563601724.92,171847103776245.72,253077729386992.97,44703661620440.74,2156.695918367347
111505702471113.95,9811620539752.303,-284733525484831.6,-98354502547064.19,145809969640184.56,214733068900915.56,37930459044121.7,2143.5704081632653
116108720499972.95,10216649695304.906,-296487484976427.4,-102414631494158.84,151829086994281.28,223597370271486.1,39496249641270.73,2177.426530612245
106832523731096.14,9400417719489.43,-272800407775117.4,-94232487560242.28,139699106709944.06,205733654516168.44,36340802084355.16,2160.702040816326
108352153597495.5,9534133262185.484,-276680832197342.12,-95572889382337.77,141686244850975.72,208660094202066.78,36857728572554.22,2184.545918367347
105759560534954.05,9306005592001.385,-270060562070115.44,-93286072206586.22,138296051387806.5,203667387518305.8,35975816535913.98,2221.8
127383900317611.02,11208776505319.35,-325279032052266.25,-112359994752807.05,166573029482805.75,245310645059290.0,43331683494948.24,2154.315306122449
98754009029628.62,8689572372284.859,-252171651772717.38,-87106768874594.4,129135270749393.05,190176385453653.0,33592765370799.855,2170.477551020408
96666798318457.12,8505914327463.792,-246841889146973.7,-85265727762268.2,126405938422054.72,186156920989993.28,32882766994444.71,2172.8448979591835
70174656560818.96,6174815228170.939,-179193322861745.22,-61898120887394.26,91763598969089.45,135139450490771.05,23871038692800.555,2163.7795918367347
85794079598934.48,7549201042504.998,-219078040450741.8,-75675358824619.89,112188272968865.6,165218689573666.88,29184236816319.824,2142.6744897959184
85298331268950.16,7505578832873.179,-217812130544813.72,-75238079594875.56,111540008506394.2,164263997871423.9,29015600037172.934,2141.531632653061
92905091155573.81,8174913573554.717,-237236244850412.75,-81947683296711.97,121486956592983.64,178912781030071.28,31603161768066.395,2104.347959183673
106790378579152.1,9396709385187.146,-272692788900565.44,-94195313311095.73,139643996104205.25,205652493334173.16,36326465776819.555,2111.383673469388
115468738875545.5,10160336441158.936,-294853271534150.1,-101850130885060.67,150992217583948.72,222364920986083.6,39278549749534.7,2145.7469387755104
149795420282798.88,13180812855145.914,-382507594714765.94,-132128255808787.7,195879359811996.94,288469822743024.3,50955322561530.93,2169.4102040816324
86402363361553.64,7602724994688.586,-220631313289233.3,-76211900127505.2,112983691668629.73,166390097289050.06,29391154348246.387,2167.1255102040814
106918641082030.03,9407994704082.143,-273020311882471.47,-94308446965664.95,139811715217457.1,205899495756339.03,36370096212033.734,2157.328571428572
111198898292071.81,9784624120888.855,-283950090881833.6,-98083883374379.92,145408777940862.16,214142238215027.1,37826094697121.914,2165.759183673469
86803898927520.17,7638057143417.513,-221656647493078.88,-76566078058729.86,113508758866535.61,167163357733049.6,29527743110195.723,2116.138775510204
104731477777961.52,9215542375303.547,-267435317813313.56,-92379243425554.27,136951682730028.69,201687547925488.6,35626097641012.836,2102.5408163265306
98260633878322.88,8646158853522.136,-250911803169012.22,-86671582959094.94,128490108849699.61,189226264860599.1,33424936004656.16,2111.861224489796
94662730017975.1,8329572018776.102,-241724434841864.34,-83498023142748.8,123785325985406.52,182297569819398.25,32201051021671.33,2148.212244897959
78984806686886.75,6950038874335.157,-201690335116018.56,-69669184938689.98,103284155350864.31,152105673540592.03,26867953105971.133,2163.589795918367
99078895375611.06,8718159666791.901,-253001260162140.1,-87393337323242.61,129560106401394.67,190802038312018.47,33703280713149.867,2196.819387755102
89418793590311.23,7868147109698.026,-228333867501292.84,-78872566743347.94,116928114471757.45,172199013324357.62,30417241582410.62,2179.737755102041
91239357348985.45,8028342234495.692,-232982739822541.47,-80478409797101.48,119308766721048.42,175704981094614.56,31036535803882.87,2196.751020408163
84862935136716.0,7467267562790.818,-216700330931739.4,-74854035056919.36,110970665048878.55,163425529392955.25,28867492987494.01,2195.876530612245
94856479729443.02,8346620516510.773,-242219181261020.22,-83668921704932.19,124038682354871.22,182670685006738.78,32266958089102.82,2155.2663265306123
89312985666187.05,7858836777991.712,-228063685337107.5,-78779238173008.72,116789754883822.9,171995254068193.94,30381249467251.99,2154.8979591836733
82330410508962.19,7244425310719.526,-210233446192827.53,-72620201327876.5,107659019361160.92,158548499026598.72,28006014067820.133,2094.1714285714284
303047485299791.94,26665783567259.035,-773841845886198.2,-267305473577789.12,396278787961769.56,583596308636709.8,103086478501861.2,2262.54693877551
227361357786326.53,20006002760244.26,-580574800523000.4,-200545916244236.56,297308138127795.2,437843097014818.75,77340624503961.77,2354.4030612244896
152088177049948.72,13382557704686.049,-388362226105220.56,-134150601227778.19,198877474662974.22,292885119718546.6,51735240874484.97,2328.273469387755
141963680506246.62,12491681819610.684,-362508987304498.2,-125220207229072.33,185638217988071.66,273387783235265.12,48291230440446.125,2285.337755102041
176086854144216.7,15494251365403.205,-449643647784513.3,-155318827128009.44,230259244357105.4,339100779307018.4,59898777040973.45,2321.4071428571438
103391627329835.36,9097646109531.408,-264013964836935.66,-91197417482955.77,135199632819833.98,199107319181536.38,35170325921803.96,2306.55
131322973864375.69,11555383922023.336,-335337586136787.8,-115834486245091.25,171723942792542.16,252896349085853.7,44671622673169.24,2291.7071428571426
154085482363757.8,13558304745983.9,-393462412894674.3,-135912340587133.83,201489242343620.53,296731448498741.7,52414656537270.96,2271.273469387755
114329702945629.84,10060109952051.527,-291944706829863.06,-100845434756923.03,149502760654684.2,220171413595030.28,38891088441948.21,2267.831632653061
120010524332850.44,10559977539283.11,-306450872106814.06,-105856249122703.12,156931264005642.0,231111303560754.44,40823511156637.93,2235.0704081632653
100873782328896.52,8876095366789.459,-257584563738976.94,-88976531543381.78,131907182132438.83,194258557290213.84,34313840386246.16,2227.433673469388
115283119549753.0,10144003262430.016,-294379286226636.25,-101686403570442.25,150749492729444.0,222007462745097.22,39215408299818.195,2270.1081632653063
108307702782542.39,9530221770335.54,-276567326667416.84,-95533681032295.17,141628118266116.06,208574493315857.72,36842607972132.836,2250.068367346939
125285522422184.67,11024135939625.898,-319920754406167.2,-110509103943849.95,163829094313017.1,241269676107821.94,42617886599721.125,2268.259183673469
98048092158392.19,8627456973957.586,-250369071103259.84,-86484108969086.64,128212180161630.05,188816960947946.97,33352636504781.203,2285.908163265306
96394147267341.94,8481923095686.978,-246145666490419.38,-85025233748509.5,126049406714386.34,185631861583299.53,32790020473829.62,2312.097959183673
103405301526972.64,9098849266598.303,-264048881927414.34,-91209478720863.94,135217513673404.48,199133652013653.12,35174977355085.305,2325.2683673469387
112132515308818.92,9866775023609.768,-286334113471998.9,-98907387787904.45,146629618366454.62,215940159493364.2,38143679565054.195,2364.030612244898
118690191898332.16,10443798696812.35,-303079359028752.94,-104691639161496.08,155204736698536.2,228568661782514.88,40374378793280.67,2383.788775510204
163768711463726.53,14410352511636.592,-418188858546406.44,-144453510524120.06,214151477775342.66,315379008692958.1,55708562454316.17,2390.4857142857145
129423057296279.42,11388206438376.451,-330486087909460.94,-114158650105638.86,169239525416561.0,249237569799474.12,44025335667334.914,2413.788775510204
140425891321052.58,12356368582501.47,-358582191657910.2,-123863788051270.6,183627334462315.88,270426372687244.38,47768126749008.164,2427.8602040816327
127085860360403.98,11182551190222.611,-324517977556303.9,-112097106124309.84,166183297741158.53,244736692489010.5,43230300511216.32,2426.394897959184
18480311878223.215,1626121258541.5234,-47190093013336.4,-16300707831128.432,24165702628560.57,35588620802392.03,6286375558993.197,2428.511224489796
144855114788575.5,12746104709236.908,-369892361619582.9,-127770619427995.89,189419188029896.88,278955987989160.75,49274798353190.19,2465.301020408164
121717398050349.77,10710168788797.39,-310809430713636.3,-107361810496767.45,159163249844043.4,234398330038102.6,41404131651616.92,2473.542857142857
149378861982591.25,13144158770496.043,-381443899741586.75,-131760826969699.34,195334647620907.84,287667632465364.44,50813623653405.945,2472.4295918367343
127593624645146.95,11227230691145.174,-325814571723868.44,-112544984280153.0,166847274641989.8,245714524824579.47,43403024821967.67,2469.945918367347
119195516362227.6,10488263451113.914,-304369721873571.5,-105137365025804.27,155865522861031.1,229541794848238.3,40546273080528.23,2469.425510204081
111187221768188.16,9783596966011.691,-283920273937342.5,-98073584390703.1,145393510313121.8,214119751793530.28,37822122723460.914,2453.055102040816
127300929559432.38,11201475979255.783,-325067164397566.06,-112286810325719.58,166464533819772.47,245150864273564.06,43303459811104.09,2456.135714285714
114963125421264.28,10115846492528.266,-293562170103048.44,-101404150400248.0,150331054468330.25,221391231048481.28,39106557124710.26,2462.3908163265305
117920393261209.73,10376062696983.936,-301113652353400.4,-104012632351520.52,154198113549137.38,227086215317611.22,40112519389050.03,2449.089795918368
85926357169700.27,7560840354438.814,-219415815205418.88,-75792035189978.12,112361244732420.38,165473424013158.38,29229233152879.27,2429.364285714286
106846148363569.19,9401616596453.807,-272835198552001.5,-94244505264060.78,139716922932952.19,205759892157588.84,36345436706378.48,2429.041836734694
103760661379984.97,9130118034778.908,-264956304931863.8,-91522926526007.9,135682198204729.33,199817989091284.7,35295858680395.18,2432.930612244898
124734886444342.23,10975684054557.053,-318514688488899.5,-110023410759007.83,163109056445663.25,240209284905191.53,42430578973450.98,2423.7908163265306
97524398585501.84,8581376316065.314,-249031801008187.62,-86022181073206.06,127527375404483.25,187808452868181.12,33174493641274.4,2427.8234693877557
115125178712601.56,10130105899517.002,-293975978364010.44,-101547090733390.8,150542962924364.72,221703306348498.7,39161682109252.07,2435.661224489796
132397646930353.55,11649946737554.691,-338081801500231.56,-116782410682294.81,173129234802290.84,254965911368577.78,45037190185803.71,2445.031632653061
120984722691347.84,10645699282036.219,-308938519912540.25,-106715548536941.14,158205170476713.6,232987374290030.53,41154900363591.164,2447.7897959183674
106936352369609.73,9409553893470.14,-273065537662226.3,-94324070607702.06,139834877843196.78,205933603548739.4,36376121114279.055,2458.2102040816326
109446041832432.33,9630386751520.2,-279474113775813.47,-96537762481637.8,143116663016628.66,210766659985158.2,37229832396311.12,2501.019387755102
256182509888370.53,22542035470268.074,-654170569822404.5,-225967843254678.72,334995995507256.94,493345676731364.5,87144602626728.02,2495.327551020408
106561860810266.31,9376601698928.201,-272109261092462.1,-93993747464576.0,139345176029973.86,205212423250688.9,36248731779205.945,2520.407142857143
110240392650112.28,9700283276518.365,-281502515205881.75,-97238425909123.03,144155392343920.06,212296387980679.2,37500043604280.03,2522.7571428571428
103106107928821.8,9072522595106.342,-263284880786341.28,-90945572490674.47,134826274564980.95,198557477047160.6,35073201769796.64,2497.8357142857144
118475014485428.53,10424865088979.32,-302529895356296.5,-104501840475822.83,154923362316370.4,228154281348715.7,40301182628407.016,2466.292857142857
91754227103709.25,8073646957671.891,-234297475397986.75,-80932554970047.23,119982035188167.69,176696494980712.34,31211676906695.65,2447.15612244898
113630294050882.27,9998567846854.178,-290158740891395.94,-100228515776122.73,148588182895928.44,218824519635582.97,38653173113606.73,2446.072448979592
105939094792190.62,9321803210131.322,-270519007791046.6,-93444431778295.4,138530818540630.03,204013126581143.44,36036887955119.42,2428.4357142857143
94046325043254.7,8275333385995.073,-240150423683798.7,-82954318277455.48,122979287190900.0,181110522265222.75,31991370896413.484,2402.301020408164
86440866438231.5,7606113154879.876,-220729632304059.1,-76245862399446.67,113034040833815.47,166464245076659.1,29404251814021.805,2409.319387755102
86102216063912.38,7576314435538.785,-219864876431394.62,-75947152719068.14,112591205454620.05,165812085532918.7,29289054348303.293,2399.917346938776
91882685036688.31,8084949887282.989,-234625497821863.62,-81045861843561.8,120150011349066.75,176943874321639.53,31255373954680.5,2408.54693877551
97209682384452.9,8553683593389.939,-248228162492876.03,-85744582766685.69,127115837358439.55,187202385188437.06,33067437815602.098,2428.370408163265
115672505670953.28,10178266274000.326,-295373596431347.56,-102029864904277.12,151258672189631.4,222757326375383.4,39347864268933.445,2448.9857142857145
89200394358777.31,7848929886450.3,-227776178412264.5,-78679926273179.38,116642526545402.81,171778429516978.34,30342949596411.254,2433.175510204081
119373028003158.33,10503883091742.395,-304823003144549.2,-105293940467292.89,156097645528175.16,229883638888167.8,40606656420048.99,2450.738775510204
127892055841450.62,11253490337584.654,-326576624391928.44,-112808217795738.75,167237517300303.94,246289230341528.53,43504540869028.484,2450.639795918368
107040998139710.75,9418762126356.4,-273332753942129.44,-94416374604261.72,139971718396272.81,206135126009736.34,36411718063381.27,2466.572448979592
139149368876985.22,12244044643979.695,-355322546459455.94,-122737820583848.62,181958095216201.72,267968096619183.5,47333896807079.87,2482.797959183674
98025480919039.56,8625467452994.523,-250311332963723.78,-86464164667921.73,128182613264854.47,188773417344589.78,33344944914205.25,2474.283673469388
74016062076108.75,6512828645364.186,-189002480195611.22,-65286463770035.14,96786797197651.23,142537070674772.9,25177754655996.062,2466.138775510204
89570425730865.22,7881489545692.318,-228721065864489.53,-79006315151932.16,117126395685883.02,172491020619609.84,30468821725420.38,2466.7438775510204
76012450958496.83,6688495090722.034,-194100325683827.9,-67047394645240.89,99397366885614.44,146381633763206.1,25856858451006.605,2485.388775510204
81537590590108.36,7174663669514.55,-208208953302148.03,-71920888418200.9,106622292589544.8,157021718788856.38,27736323577098.95,2502.9561224489794
82809449855391.89,7286577078020.845,-211456688922908.22,-73042741936778.62,108285433528411.73,159471013071420.72,28168966993880.844,2484.2091836734694
58282020937276.34,5128357286380.0205,-148825082717065.28,-51408126085718.72,76212243069022.11,112237105615576.44,19825567434361.92,2472.727551020408
86850365416602.56,7642145799442.137,-221775301450843.12,-76607064214174.73,113569520313254.2,167252841186928.38,29543549475985.883,2491.8244897959185
96599914514033.33,8500028986805.159,-246671098520308.25,-85206732174693.2,126318477425761.19,186028118602317.5,32860015381241.41,2468.826530612245
97003662673637.05,8535555760107.648,-247702085246794.6,-85562861982815.78,126846437726107.47,186805641662855.66,32997356983497.316,2430.00612244898
102774108053597.97,9043309329257.814,-262437108520722.34,-90652729632307.02,134392136424163.73,197918125923258.94,34960266776467.484,2451.341836734694
104661564917938.89,9209390793558.607,-267256792481275.25,-92317576427656.19,136860262355491.77,201552912298724.3,35602315605037.016,2445.9204081632656
104158369543925.67,9165113433848.486,-265971866113208.7,-91873728603759.62,136202260512913.72,200583879213758.53,35431145549832.65,2488.5173469387755
102591107531321.08,9027206616088.078,-261969810661981.7,-90491312369185.39,134152836101294.53,197565711085485.56,34898016196195.094,2507.5591836734698
98852723093414.55,8698258419226.191,-252423721132477.44,-87193840309484.62,129264353775276.22,190366484672868.7,33626344502381.312,2522.411224489796
98896949611688.69,8702150033979.254,-252536655152350.4,-87232850747961.66,129322186500529.56,190451654390166.2,33641388885667.207,2532.3204081632657
96372443256704.7,8480013473408.817,-246090243926899.75,-85006089634542.12,126021026436925.94,185590064384978.1,32782637408915.58,2542.644897959184
92127284620224.64,8106473067957.105,-235250089841310.66,-81261613277703.44,120469862361816.27,177414913434614.3,31338578378332.516,2562.2632653061223
120527380972915.44,10605457049930.393,-307770681503302.0,-106312146729041.2,157607130594790.5,232106643752905.53,40999328098425.16,2564.394897959184
123300857835978.9,10849500925551.555,-314852847499295.6,-108758514120239.11,161233855401631.9,237447691010414.28,41942770911322.516,2549.069387755102
106027953561838.19,9329621811100.201,-270745908192543.84,-93522809377076.45,138647013458364.6,204184244579780.72,36067114339670.26,2529.637755102041
114624239620048.72,10086026575048.97,-292696816799510.8,-101105232754603.52,149887909393983.88,220738620411362.12,38991279804968.016,2531.114285714286
136367526968377.14,11999262696147.262,-348219023980515.3,-120284071832797.16,178320424246673.28,262610941911230.22,46387608499150.06,2532.458163265306
99158989217221.27,8725207476506.573,-253205781927532.34,-87463984936338.08,129664841563098.0,190956279399566.44,33730525879688.973,2549.4816326530613
103213178970608.58,9081944189919.555,-263558290594905.1,-91040015758905.42,134966286197967.66,198763670401146.3,35109623781881.867,2555.961224489796
120795663401709.81,10629063772883.92,-308455748296374.94,-106548787262926.14,157957948810408.47,232623290142131.44,41090588614344.45,2543.2438775510204
118194872773733.12,10400214681604.924,-301814546388339.94,-104254739331151.55,154557035446118.53,227614797542615.88,40205888111971.4,2547.333673469388
110709731290260.81,9741581239087.926,-282700986375053.25,-97652409548875.23,144769120502127.44,213200220434069.9,37659696640162.266,2531.702040816326
150933780412482.6,13280978725189.4,-385414437643025.2,-133132354584807.14,197367927985714.94,290662031073222.25,51342554261181.52,2506.75
119461973277902.72,10511709299741.732,-305050128595732.8,-105372395099690.72,156213953059948.84,230054926550717.3,40636912680448.234,2461.318367346939
145631167086689.25,12814391521202.115,-371874036786873.94,-128455143166668.66,190433990945925.12,280450477417828.0,49538785062875.734,2512.233673469388
129005961482090.61,11351505050799.885,-329421020172471.2,-113790747022635.86,168694110669260.06,248434344090733.53,43883453828781.68,2562.912244897959
130126626438142.44,11450114464434.043,-332282676038708.0,-114779238289794.84,170159542454285.62,250592474655945.34,44264666097835.305,2568.976530612245
125545178836649.92,11046983415496.385,-320583796444062.8,-110738135659058.66,164168632110615.94,241769712034028.7,42706212919239.48,2593.4816326530613
93672372458406.16,8242428235289.089,-239195523736200.75,-82624469999600.0,122490288516647.81,180390380035449.4,31864164917240.465,2576.8367346938776
98348395069373.66,8653881091676.14,-251135902546925.16,-86748992969199.9,128604869486460.28,189395270347964.16,33454789158419.535,2551.7775510204083
93487408747683.17,8226152618668.752,-238723213960293.0,-82461320980516.89,122248420490355.86,180034185250913.06,31801246591410.504,2555.2214285714285
96044145431934.36,8451125743015.161,-245251924091900.1,-84716511679510.5,125591728585502.72,184957841746153.12,32670961598388.23,2570.8714285714286
92819884999737.97,8167416011630.626,-237018668807021.2,-81872526426917.81,121375536770450.52,178748694947169.6,31574177551191.312,2572.629591836735
116968476433022.78,10292301256575.055,-298682901528406.8,-103172986081022.14,152953342249154.03,225253053535694.5,39788709590741.76,2546.811224489796
88398733096572.72,7778389612704.19,-225729110111291.94,-77972813908479.86,115594235704796.84,170234623610622.03,30070251636115.887,2530.962244897959
104416414145939.84,9187818612691.443,-266630792265262.8,-92101337816378.55,136539688735639.61,201080810936227.78,35518923528968.32,2519.8673469387754
100908406209364.36,8879142115328.674,-257672976240002.94,-89007071923778.44,131952458310119.1,194325234113622.66,34325618221558.984,2558.8673469387754
108009067549151.66,9503944046537.732,-275804752790357.06,-95270267252871.19,141237608462588.62,207999394598214.3,36741022448976.984,2544.219387755102
110651869374950.33,9736489853893.59,-282553234401709.9,-97601372002532.84,144693457798339.56,213088792516381.62,37640013976519.57,2480.247959183673
106710063148305.8,9389642101238.574,-272487700981109.72,-94124470206479.53,139538971242734.31,205497825300610.47,36299145198872.516,2463.1765306122447
125917933543480.39,11079782883378.479,-321535637004748.94,-111066926751839.9,164656063420105.03,242487546859603.0,42833011310567.9,2437.3255102040816
124420058513368.81,10947981524489.287,-317710764711853.3,-109745713918976.03,162697372596629.06,239603002018676.8,42323485116472.44,2440.522448979592
188855485087821.25,16617789590673.543,-482248772241414.4,-166581500185378.72,246956090269674.28,363690080345470.1,64242232265121.21,2355.183673469388
140805825959926.44,12389799414253.865,-359552367879826.25,-124198911900079.4,184124152516248.8,271158035358562.22,47897367672210.49,2362.805102040816
134495197534005.95,11834513955801.406,-343437968416319.6,-118632571289730.16,175872085350696.38,259005288450850.6,45750705883282.02,2418.241836734694
155916619724674.1,13719429892737.021,-398138282509896.25,-137527509214825.3,203883719519951.62,300257776519466.3,53037547303865.73,2397.042857142857
143341240965294.6,12612895993204.002,-366026635442733.7,-126435295474227.3,187439577587746.97,276040633457856.5,48759830022206.016,2411.387755102041
145600244124951.62,12811670239450.705,-371795074324022.75,-128427866807822.39,190393553584611.1,280390927282726.62,49528266078367.56,2388.973469387755
199346072799118.6,17540877675623.674,-509036836730279.25,-175834806292385.0,260674060783075.75,383892419490393.06,67810774390145.59,2307.1061224489795
185457654830277.12,16318806687723.033,-473572302134689.25,-163584415976938.53,242512928557112.7,357146681057731.44,63086405834629.305,2303.6520408163265
227407971854140.72,20010102487096.457,-580693832884468.1,-200587029699831.28,297369084746370.9,437932865021054.1,77356481035835.16,2148.4469387755103
256613442496480.8,22579953022069.387,-655270975450774.5,-226347950166269.7,335559497088967.0,494175552472132.6,87291191884766.44,2203.7744897959183
169823610139687.22,14943134336160.648,-433650245988482.5,-149794280682517.1,222069135184039.22,327039282929733.0,57768233729534.21,2079.9408163265307
158339523385124.06,13932625453134.85,-404325249784781.06,-139664649795849.88,207052016530577.8,304923705083974.44,53861737003488.055,2068.283673469388
221074167407483.72,19452776811333.086,-564520253098187.8,-195000245098482.88,289086707884225.7,425735486638110.9,75201935510049.75,1944.9795918367347
201158535826536.34,17700359798250.383,-513665024510665.75,-177433503946860.03,263044119250737.16,387382787875168.06,68427313130520.88,1839.891836734694
219614717424938.94,19324357290071.867,-560793499384046.56,-193712926476682.28,287178266157390.75,422924938831210.06,74705480235345.77,1961.05
140920841634033.03,12399918651943.223,-359846061973586.1,-124300359779871.8,184274548558784.28,271379525176130.1,47936491560923.87,1710.8102040816325
166754854226673.3,14673107994402.61,-425814074846839.94,-147087459645632.94,218056288970784.0,321129599260196.1,56724346973375.8,1753.219387755102
168179016184272.47,14798422836108.178,-429450724209974.1,-148343653443696.97,219918588074025.38,323872194205692.8,57208798863869.664,1838.877551020408
190100318982067.44,16727324199315.701,-485427495418177.44,-167679514324708.78,248583888154897.56,366087328650142.56,64665682401973.66,1889.3806122448975
184826299994394.44,16263252546088.477,-471960117482412.0,-163027524761726.2,241687340334571.88,355930844818285.44,62871640468674.52,1864.4020408163265
145881461856817.94,12836414991045.85,-372513174364117.2,-128675917125928.33,190761285977899.47,280932485575996.75,49623926938488.41,1806.994897959184
161892622008609.78,14245270128726.51,-413398203439441.2,-142798688906168.3,211698211496309.34,311766114104225.6,55070380531946.15,1850.3102040816325
125837732400771.7,11072725303585.688,-321330843650293.5,-110996184343854.34,164551186675485.38,242333100657995.1,42805729824177.4,1790.8795918367348
156485520330231.53,13769487901754.45,-399590990593879.6,-138029311514435.56,204627637416805.34,301353342300966.3,53231067990794.71,1741.2071428571428
207673934695688.97,18273664065367.59,-530302311738186.9,-183180464909941.06,271563956259830.72,399929873165245.6,70643630886577.3,1885.104081632653
222024672112903.38,19536415760252.625,-566947398714009.5,-195838649115279.5,290329638688598.2,427565930747941.1,75525265423615.64,1872.444897959184
194416224867906.5,17107090915283.04,-496448306835403.0,-171486396108022.75,254227568455439.12,374398723741507.1,66133807636184.336,1946.925510204081
158000859529387.97,13902826376296.906,-403460461104235.7,-139365929967299.12,206609166312826.72,304271521288303.5,53746535285150.77,1927.5551020408163
247435570828918.03,21772374356055.695,-631834970399305.0,-218252536664218.47,323558096788499.44,476501185058863.56,84169191097316.5,1957.358163265306
184740132571857.72,16255671043696.57,-471740084605196.25,-162951520790313.28,241574665909820.56,355764906423517.25,62842329184725.46,1990.5846938775512
196885788067220.62,17324393158602.723,-502754421872532.6,-173664694899291.25,257456883663425.6,379154508444693.7,66973869511281.12,2035.322448979592
168855631976305.94,14857960354305.412,-431178483276875.3,-148940468948463.3,220803363554946.4,325175192406680.2,57438960736526.49,2007.877551020408
166664344267050.56,14665144598393.973,-425582956195765.0,-147007626187033.5,217937936522190.06,320955300527537.06,56693558855125.65,1961.9489795918369
200613235900492.62,17652379195999.19,-512272579042326.94,-176952519827114.75,262331065205735.72,386332670149369.3,68241820572642.125,2010.041836734694
178617697259673.8,15716945336897.643,-456106244548854.44,-157551178135571.8,233568689551910.8,343974575550089.6,60759684521085.42,2005.7979591836736
192700811379019.72,16956148502888.969,-492067939920054.3,-169973302224608.9,251984417020816.88,371095250474901.3,65550282000226.25,1972.834693877551
157377317464951.44,13847960248105.797,-401868224308653.25,-138815930446553.88,205793796948671.75,303070728974742.1,53534427311639.22,2020.4918367346936
177743102578891.4,15639988202002.338,-453872933055943.06,-156779734612047.9,232425030593159.9,342290314102503.3,60462176686629.73,2027.394897959184
187176857574282.1,16470084032050.967,-477962342386120.6,-165100854329139.4,244761040994190.56,360457450363100.5,63671220400048.49,2041.2928571428567
232262232096917.5,20437239944753.96,-593089349429511.8,-204868770944667.7,303716741044617.6,447281000217992.4,79007736132023.05,2101.70612244898
175972370089755.62,15484177107999.135,-449351309729373.1,-155217844837360.8,230109537396696.66,338880311063622.75,59859833508687.43,1990.2530612244896
173643796215953.34,15279281211173.379,-443405217747739.06,-153163907851526.4,227064587567917.47,334396039529668.9,59067731701041.39,1971.242857142857
181281025059769.88,15951297025166.744,-462907140720695.6,-159900387747703.94,237051378433070.75,349103502075912.25,61665658367060.625,1983.3938775510203
