Feature_1,Feature_2,Feature_3,Feature_4,Feature_5,Feature_6,Close
35167858575516.75,3094493481251.01,-89802298195610.4,-31020092532583.78,45987104019800.95,67724807022319.2,528.0436170212765
33644007426324.113,2960406656378.5547,-85911093823428.8,-29675967465995.957,43994446481429.734,64790237752205.734,538.0414893617021
36849685408136.97,3242480917268.5137,-94096899146313.69,-32503561382368.848,48186337795143.81,70963599610118.61,558.4925531914894
29044773206991.953,2555710373430.997,-74166795877767.97,-25619175832026.027,37980276872671.67,55933222621272.31,535.5585106382979
37281319549343.46,3280461370828.7085,-95199091136578.34,-32884287851040.87,48750762554046.17,71794822735688.97,517.7914893617021
41211119831962.945,3626252341773.7524,-105233967522409.62,-36350599204541.32,53889548114268.836,79362669642754.03,469.118085106383
34876662702730.67,3068870268471.2544,-89058720458687.9,-30763240491988.035,45606321850124.484,67164034354742.61,451.7127659574468
4823896161816.853,424464677304.38275,-12317979660074.607,-4254956379836.7715,6307947643943.106,9289659721023.748,475.468085106383
41336167594762.66,3637255439173.9272,-105553281148467.92,-36460898370422.86,54053065915891.44,79603481357141.69,475.5148936170213
48023243789208.56,4225665569868.4937,-122628952717013.69,-42359288202263.125,62797394407875.164,92481176043335.52,501.5074468085107
33543453515330.96,2951558699523.9614,-85654325967886.73,-29587273053473.75,43862957547628.586,64596595122726.336,519.4872340425533
35858058539811.336,3155225645064.16,-91564746912362.73,-31628889037113.234,46889641171243.6,69053965679353.484,526.9968085106383
41535764168967.28,3654818918802.871,-106062957517569.77,-36636955096753.66,54314069608051.984,79987856421699.53,513.0968085106383
34762862282744.11,3058857060219.241,-88768126430531.6,-30662862384718.176,45457512368395.21,66944881845118.94,496.3042553191489
30331352680889.84,2668919155420.11,-77452120325972.73,-26754013703139.73,39662666902336.97,58410864801555.78,502.7638297872341
25388866552384.207,2234019475672.1963,-64831316558079.305,-22394453971853.94,33199645570858.285,48892828945785.43,522.4265957446809
26489555088283.38,2330871386016.015,-67641961605129.88,-23365325208171.06,34638956467347.203,51012489529714.016,498.4968085106383
33725715441108.84,2967596295775.207,-86119738033482.67,-29748038696338.543,44101291408193.59,64947587780046.88,487.8510638297872
36589414596263.07,3219579208993.095,-93432289224659.64,-32273987595724.555,47845995909225.85,70462381110018.55,477.49574468085103
32420639631317.965,2852759880229.716,-82787183466551.98,-28596885940117.312,42394714312769.45,62434326683107.85,470.99042553191487
29093747767269.547,2560019748236.2603,-74291854227858.8,-25662374300439.305,38044318130797.4,56027535990086.52,456.71595744680855
33731969368423.727,2968146621352.7524,-86135707680370.05,-29753555054798.6,44109469522831.03,64959631332012.47,448.831914893617
27252595500649.227,2398012860122.0444,-69590410566540.66,-24038371040584.29,35636742887722.15,52481921068958.945,433.68617021276594
32651325175102.613,2873058392969.8105,-83376246360786.45,-28800363961673.04,42696369293736.78,62878571165986.836,449.49468085106383
30220637344793.785,2659177098728.277,-77169404475434.33,-26656356302372.99,39517890518352.69,58197653422961.48,448.5489361702128
28500605248270.36,2507827837188.446,-72777245485302.61,-25139188117688.824,37268697601410.68,54885286909012.47,441.00531914893617
32108918032535.312,2825330878624.4883,-81991191520366.45,-28321929402473.91,41987092949683.75,61834025851605.21,452.9702127659574
36879654972352.74,3245117818265.7324,-94173427956972.5,-32529996042549.297,48225526653212.5,71021314030162.45,454.9872340425532
30823015045881.957,2712181591972.6606,-78707595796654.19,-27187688382531.535,40305587348554.33,59357687316346.34,445.7244680851064
27969186376943.67,2461067188090.7734,-71420249378691.58,-24670445801595.52,36573789954084.06,53861902225788.41,438.8127659574468
29027447726339.227,2554185798187.79,-74122555089318.81,-25603893727715.926,37957620884700.38,55899858231682.97,441.57872340425536
30872713859461.293,2716554720906.155,-78834503389945.67,-27231525684432.625,40370575841837.78,59453395288934.02,460.9244680851064
31647357127389.18,2784717239431.9004,-80812580891251.0,-27914806102693.938,41383534975560.87,60945171368330.125,449.5308510638298
33352141448432.38,2934724645992.0693,-85165804549696.38,-29418524593466.938,43612788648561.836,64228174457834.77,458.0308510638298
38083484288840.06,3351045404447.995,-97247445761220.12,-33591843546835.277,49799709450967.016,73339598519978.56,478.3382978723404
34723744060743.12,3055414905417.865,-88668237030324.14,-30628357770092.418,45406359385573.31,66869549737174.11,476.6223404255319
31922582129332.375,2808934846685.438,-81515377290500.39,-28157570502743.094,41743431824640.06,61475188366731.41,477.6904255319149
32843649303272.492,2889981466595.113,-83867352653564.25,-28970005141414.465,42947861473382.96,63248941172944.39,485.4755319148936
32519919429044.99,2861495831961.4995,-83040697751380.28,-28684456685095.523,42524537556923.34,62625515683508.516,493.6446808510638
35378712142186.14,3113046980635.6606,-90340719925414.3,-31206077729901.273,46262825994267.31,68130860217656.41,488.28404255319145
40175882410675.83,3535159990827.1826,-102590454006447.52,-35437460281020.74,52535825573207.74,77369052240663.72,501.2968085106383
35315813134236.38,3107512360522.3096,-90180105064543.39,-31150597135713.16,46180576312941.37,68009731825999.37,507.8074468085106
22556612627995.24,1984803573767.0703,-57599062122162.3,-19896241729928.047,29496060741019.785,43438591719327.53,500.6946808510639
21846353292291.117,1922306356205.606,-55785390987955.16,-19269751715032.777,28567293019400.082,42070803496147.6,489.57872340425536
26854167163935.348,2362954281598.8965,-68573010298565.46,-23686934010142.88,35115739653371.848,51714644051522.234,484.8936170212766
16930616059899.326,1489760356396.0679,-43232892380836.7,-14933786184112.52,22139249713354.965,32604280213511.695,477.2734042553191
21253126624480.49,1870107139598.302,-54270566937695.336,-18746491432796.06,27791562775813.58,40928392151988.555,485.3095744680851
21007330603106.215,1848479035157.9673,-53642918559606.23,-18529685075715.594,27470148623497.707,40455048317664.18,492.418085106383
20146889363101.57,1772766976863.2263,-51445753361450.55,-17770725924145.844,26344996100640.363,38798046268221.12,491.0085106382979
14861352278247.74,1307681487213.8042,-37948958180312.83,-13108575364554.111,19433385457023.957,28619377487028.33,500.4287234042553
22621291284174.066,1990494750184.0269,-57764220995435.55,-19953291973652.38,29580637368208.99,43563147035747.24,503.1648936170213
27213817766676.14,2394600768960.6504,-69491390295132.94,-24004166882801.195,35586035556209.164,52407244486305.016,515.9776595744681
35450378103610.945,3119353053961.524,-90523721067963.98,-31269291301392.07,46356539783827.28,68268871413150.66,521.8765957446809
40737612095473.09,3584587756186.5005,-104024849758951.33,-35932938490821.984,53270369069529.64,78450808207037.77,499.65744680851066
40158562182599.36,3533635976529.4707,-102546225535415.28,-35422182771362.13,52513177007101.24,77335697182184.73,497.9287234042553
31508106472507.04,2772464213891.6885,-80456999996924.89,-27791978808408.35,41201444365786.08,60677008279911.85,488.8042553191489
30729501721264.586,2703953143198.955,-78468806109740.56,-27105204135573.48,40183304971624.05,59177603018182.086,487.65425531914894
26616765415899.51,2342064965535.259,-67966797183099.53,-23477532184603.03,34805302864834.938,51257465772945.38,498.06595744680845
26478787903170.86,2329923977024.7017,-67614467198343.664,-23355827937900.926,34624876916874.793,50991754488329.91,487.1510638297872
21125916571452.773,1858913614697.119,-53945731881212.8,-18634284707397.91,27625216913859.03,40683416300052.63,493.9382978723404
17836255073386.523,1569449397316.2056,-45545471558840.19,-15732612268628.861,23323504709522.95,34348322185126.066,493.9851063829787
19882704068548.51,1749520629110.314,-50771147322908.06,-17537698918275.71,25999534816569.0,38289289020698.67,485.05106382978727
24752907840755.125,2178060085093.534,-63207374942081.58,-21833501394305.207,32368036641058.52,47668126017989.76,471.9170212765957
25496970297061.805,2243531670316.907,-65107363225660.0,-22489807624507.27,33341006708454.13,49101010711900.34,472.5138297872341
25319402518947.918,2227907201665.163,-64653937795705.35,-22333182667347.207,33108811292993.46,48759057946922.984,463.9382978723404
23833703581870.0,2097177362859.4827,-60860156193550.82,-21022709840739.918,31166042986262.387,45897960424028.02,473.7212765957447
26917392245218.734,2368517558003.647,-68734457819734.66,-23742702187708.992,35198415500272.74,51836400422747.83,484.7212765957447
34193684597199.113,3008773743370.981,-87314712754329.81,-30160814351980.41,44713228972858.34,65848783186938.04,486.01808510638296
25600899354172.297,2252676678291.655,-65372749570908.34,-22581479214256.02,33476909388366.438,49301153051090.914,491.0457446808511
22318981371824.55,1963893843367.6577,-56992262486230.05,-19686637007753.496,29185323048867.31,42980971008578.45,477.69255319148937
25618227142984.566,2254201405845.9126,-65416996294611.81,-22596763308862.79,33499568079946.72,49334521949933.91,480.0276595744681
21692790452419.867,1908793938605.0127,-55393263386515.305,-19134300226220.77,28366486848168.574,41775078618440.59,480.8085106382979
19211722611588.996,1690479610120.7598,-49057773780830.89,-16945854386270.973,25122128906853.004,36997140667284.21,476.4510638297872
18129392010214.387,1595243079608.9219,-46294006517633.71,-15991175978736.129,23706823814221.438,34912833161806.04,487.0031914893617
21274957231533.35,1872027955376.522,-54326312118063.586,-18765747105435.03,27820109109235.082,40970432559376.67,498.7904255319149
25100034790754.676,2208604602961.0913,-64093774726615.68,-22139687612283.094,32821956077905.812,48336608494010.99,503.7627659574468
19406262063908.97,1707597593378.5515,-49554536933488.44,-17117449594167.057,25376517774412.18,37371776859389.55,500.1659574468085
17257184216835.102,1518495732885.5413,-44066795031927.32,-15221838180384.363,22566285069081.625,33233171621705.727,496.9510638297872
19026826148218.117,1674210179548.8845,-48585634506893.96,-16782764963789.074,24880349814531.484,36641074701544.53,502.9872340425532
20928087649540.734,1841506245095.535,-53440568969331.32,-18459788099935.215,27366526826851.0,40302445418003.83,489.99042553191487
21553732856997.11,1896558018244.2593,-55038174830963.49,-19011643375151.918,28184648992653.15,41507287015611.89,478.0446808510638
21229257800235.44,1868006794701.5974,-54209617116816.73,-18725437608890.555,27760350531652.13,40882426519287.01,477.0074468085106
19755244815217.613,1738305279150.8325,-50445675745476.7,-17425272530072.184,25832863494461.293,38043833193242.34,480.3670212765957
18303926401699.297,1610600725364.3806,-46739685921283.52,-16145125446286.111,23935052976649.656,35248944289449.99,472.4734042553192
20872747151388.555,1836636646667.5703,-53299255448934.14,-18410974503530.684,27294160716885.336,40195873164531.664,470.4553191489362
20261631617221.848,1782863298634.5662,-51738751335512.64,-17871935064145.965,26495038015512.44,39019011963178.914,474.5734042553192
29296159076568.023,2577830223244.0527,-74808717986312.31,-25840912552080.46,38309000078427.49,56417331024137.42,476.6521276595745
30736947281609.3,2704608160983.489,-78487819411414.06,-27111771445298.3,40193040604266.01,59191941863847.69,474.2797872340426
22937423057989.14,2018311785215.0269,-58571473986763.39,-20232138430360.934,29994025560949.527,44171940464375.1,461.7968085106383
26020806813982.04,2289625198677.5684,-66444997196800.02,-22951861951275.332,34025999502012.12,50109793451848.51,455.00531914893617
26696286093225.15,2349062046895.1943,-68169856145283.94,-23547673922738.406,34909287210220.344,51410603587768.69,457.25
32108834695103.926,2825323459187.6387,-81990979320338.1,-28321855836477.965,41986983628190.266,61833865737948.914,449.3531914893617
34084275611603.137,2999146631197.059,-87035333644720.89,-30064309412110.08,44570160620758.12,65638088256785.77,455.73829787234047
20902358366052.824,1839242146069.1116,-53374868491474.125,-18437093200237.773,27332881481845.105,40252897073104.266,447.6297872340425
32279163758083.586,2840311037780.1255,-82425920345975.77,-28472095895390.47,42209713659066.69,62161878412128.63,456.9776595744681
35738164555661.016,3144675692891.7334,-91258593951615.08,-31523135229427.637,46732861446548.94,68823078892627.7,472.636170212766
29229586199977.14,2571972389664.7935,-74638722114484.05,-25782191557152.72,38221946439662.23,56289127936850.24,480.2265957446808
30221120695516.29,2659219550081.0054,-77170638756814.84,-26656782523138.164,39518522232435.41,58198584235456.914,476.2074468085106
28630688898101.98,2519274164137.399,-73109418272264.06,-25253929413983.27,37438800933365.93,55135796512838.48,481.8851063829787
27071312621790.39,2382061423202.253,-69127498772519.33,-23878469075702.45,35399689152239.54,52132814075048.94,482.32234042553193
24961639806149.016,2196426835447.0803,-63740379067049.74,-22017615108624.984,32640984039904.367,48070093483271.13,482.37659574468086
29219920622351.98,2571121866327.7476,-74614040957896.44,-25773665934829.26,38209307187627.67,56270514494647.91,501.90531914893614
40203324772793.61,3537574595623.834,-102660529110761.27,-35461665902772.65,52571709955505.12,77421899685306.48,503.9063829787234
39390449512019.586,3466048132333.674,-100584825387241.58,-34744663020906.58,51508757486616.81,75856498442707.08,508.2585106382979
48655335841714.88,4281284799680.4185,-124243020993340.08,-42916830343050.96,63623947368905.27,93698432980975.53,525.1446808510639
40388491011641.0,3553867789611.45,-103133357442290.98,-35624993355092.18,52813841903320.21,77778485313048.14,529.7925531914893
33624498950048.133,2958689952806.6377,-85861278440047.98,-29658759705283.195,43968935819545.71,64752669216099.52,512.6829787234042
44596249667291.33,3924117172376.3745,-113878009422845.5,-39336480549693.91,58316099592046.805,85881612858305.16,522.1595744680851
35213887441103.22,3098543639600.775,-89919834938147.8,-31060692750780.574,46047293249599.73,67813447919776.984,527.9851063829788
44169133602742.414,3886534399214.0195,-112787354064595.64,-38959739444164.08,57757583346007.36,85059090238035.64,548.0329787234042
42935751158822.19,3778006466084.0444,-109637871274122.64,-37871824534889.71,56144755820062.26,82683893579399.86,557.7063829787235
51890644155866.305,4565966265077.3125,-132504488613822.11,-45770559941735.88,67854584462942.34,99928855909542.7,566.0148936170212
43656975928685.516,3841468670786.8677,-111479542700987.44,-38507986892485.805,57087862756784.27,84072798500403.48,566.9893617021277
40089884066573.6,3527592834520.568,-102370854577036.2,-35361604845799.44,52423370145273.586,77203440399518.11,574.5765957446808
54997491047526.91,4839344333777.676,-140437924706324.47,-48510979290047.625,71917240271296.7,105911892549750.8,592.6617021276595
53434606915505.33,4701822876387.107,-136447049521424.55,-47132424965948.836,69873541289970.86,102902155965799.28,580.7106382978723
49290928361577.87,4337211948813.4062,-125866027739747.25,-43477459933661.15,64455077312945.12,94922430878936.72,586.8606382978724
37014695007132.93,3257000446212.1885,-94518257411642.56,-32649109566493.566,48402111696217.28,71281368867839.02,587.6659574468085
39604595073447.87,3484891167882.915,-101131653068300.31,-34933551686368.438,51788783700880.805,76268890982078.8,580.9925531914894
33292608812617.316,2929486328602.3223,-85013785875686.62,-29366013489313.383,43534941341433.555,64113528955088.3,573.9936170212766
34561706417406.727,3041156887891.3687,-88254469089202.9,-30485431281134.79,45194471549664.04,66557504767655.32,588.8393617021277
38743324952537.7,3409106353539.339,-98932371031863.03,-34173861671677.7,50662548017524.81,74610292602026.9,599.0904255319149
41348093762976.8,3638305368339.9614,-105583734841802.52,-36471418853521.74,54068662967093.51,79626448504073.23,598.3308510638298
35348618698050.42,3110398989021.567,-90263875506405.45,-31179533605167.527,46223474324267.52,68072907676343.41,584.8553191489361
42178135479118.33,3711342366247.677,-107703274028780.83,-37203563615061.66,55154063225907.0,81224908412473.5,601.231914893617
47632643983558.95,4191296079804.2905,-121631542994661.67,-42014756838347.27,62286628974245.03,91728975131962.5,630.4351063829787
47474026610723.44,4177339116155.908,-121226507328978.89,-41874847213055.85,62079213899475.18,91423515868283.16,628.7968085106384
51114171310756.125,4497643003156.402,-130521738984788.81,-45085666114637.08,66839233830584.914,98433556466833.67,621.0574468085107
38409464213440.164,3379729117025.551,-98079847914204.67,-33879377093419.223,50225975915834.17,73967358282703.11,630.3287234042554
40348511761402.625,3550349966097.0176,-103031269151840.89,-35589729403052.53,52761563334523.625,77701494983328.02,621.7851063829787
38959936884916.38,3428166432190.718,-99485495949119.23,-34364925764057.92,50945799421788.05,75027434313479.19,617.468085106383
44949058206533.16,3955161745906.3286,-114778918521923.48,-39647678605214.32,58777449097495.59,86561037520525.11,635.3053191489362
42526851343473.766,3742026828863.372,-108593731580928.52,-37511151663126.83,55610060814489.875,81896451157846.14,634.8393617021277
35174136408531.766,3095045980659.249,-89818328547432.55,-31025630111067.707,45995313457371.4,67736896524112.02,632.9563829787235
36957477322209.734,3251965814788.07,-94372150145717.34,-32598640329987.137,48327291644740.13,71171181381495.48,645.9776595744681
596851495359.3456,52518194492.463196,-1524080225140.9653,-526457658882.0868,780470388639.5431,1149391931015.8152,751.7102272727273
113867319889994.45,10019424361058.43,-290763993097601.6,-100437586120402.36,148898129669255.22,219280973141202.94,737.1914893617021
73690128371286.05,6484148997279.256,-188170196717452.97,-64998970978438.0,96360591380518.2,141909400222519.3,739.8031914893617
54218968138586.88,4770840737075.062,-138449940981658.67,-47824277389263.69,70899209115479.52,104412645744834.12,732.9244680851064
47338839670229.65,4165443822010.203,-120881304077978.0,-41755604763116.61,61902437693085.36,91163179195633.8,736.468085106383
37955355325112.766,3339771309866.998,-96920264038160.05,-33478826736041.285,49632163136359.08,73092853051755.12,740.0425531914893
38903693547317.07,3423217523237.6284,-99341877221301.84,-34315315999252.117,50872253459755.26,74919123506312.52,725.3446808510638
49459092532125.39,4352009191325.1587,-126295440064206.56,-43625790578266.836,64674977172972.31,95246274110111.38,751.7851063829787
71552290267329.33,6296036013306.696,-182711156261832.66,-63113273501729.164,93565055765882.61,137792440216185.27,754.936170212766
67379985336397.4,5928906108340.385,-172057036607631.25,-59433058276143.266,88109158316189.25,129757587954271.6,766.1882978723404
49478904161020.88,4353752418819.5596,-126346029308996.31,-43643265483316.3,64700883537101.41,95284426268587.94,780.081914893617
50772104492261.07,4467543884946.062,-129648260567424.16,-44783943501363.94,66391931823034.24,97774818761601.48,784.5808510638299
49702290644638.67,4373408683481.864,-126916454903714.39,-43840305483485.32,64992993983027.88,95714615268855.72,789.5010638297873
46256610463185.305,4070216043185.1484,-118117795243327.56,-40801015419814.375,60487264574059.95,89079066514560.3,796.772340425532
54224103269410.33,4771292448787.667,-138463054052112.7,-47828806663327.48,70905923582047.84,104422534893767.34,807.3414893617022
42795055895522.22,3765626699951.501,-109278600662729.2,-37747723570767.81,55960777465606.33,82412948203065.81,786.1851063829787
52277667796107.67,4600021607039.456,-133492764709844.86,-46111937558576.91,68360675593321.48,100674169038198.97,807.7776595744682
64676067034679.86,5690982610943.708,-165152492433261.47,-57048045454620.94,84573390548698.47,124550494782749.36,823.0659574468085
56789332916501.734,4997012351904.918,-145013453021189.53,-50091488045647.67,74260335265038.56,109362547805433.11,818.977659574468
58715515115751.586,5166501087300.481,-149932024699774.25,-51790492664635.17,76779098968650.64,113071910716615.28,807.7872340425532
46390932182965.734,4082035443354.7173,-118460790526074.69,-40919495286053.234,60662910348633.4,89337738026308.67,797.195744680851
44593999434237.086,3923919573069.839,-113872262942953.33,-39334496325637.62,58313158687265.24,85877279334499.73,798.1563829787234
44754935379784.68,3938080645667.607,-114283218228354.8,-39476451118194.93,58523605904905.88,86187203067723.4,779.0776595744682
48744402983215.71,4289122206679.6616,-124470456636011.94,-42995393046653.95,63740416403307.54,93869954728266.86,768.8265957446808
44413559064039.1,3908042196547.706,-113411502641829.84,-39175337384432.68,58077206401013.06,85529794836984.06,777.9617021276595
40646003004212.56,3576526981015.2583,-103790922684071.27,-35852134119594.805,53150577134197.13,78274391156964.1,767.8627659574469
48301438831383.1,4250144852097.108,-123339332977306.86,-42604672941242.57,63161176129566.41,93016912723284.19,765.2393617021277
39114066888940.125,3441728753830.3213,-99879072756586.19,-34500877604995.88,51147347401480.28,75324251959341.77,775.1574468085107
57114135293022.45,5025592296448.571,-145842846752002.78,-50377982389455.234,74685061527271.53,109988038683950.48,771.831914893617
46167884404892.09,4062408970176.938,-117891230611205.98,-40722754140388.43,60371242745227.06,88908201827227.6,786.3712765957446
39419292222909.72,3468586203374.5693,-100658475663994.22,-34770104099642.434,51546474176449.08,75912042191091.6,790.3148936170213
41032375887220.68,3610524736293.0737,-104777538685428.17,-36192937416240.98,53655816025230.65,79018452045652.48,778.2978723404256
35074869700396.207,3086311383681.986,-89564848168679.44,-30938071322235.75,45865508126976.625,67545733152146.07,784.7829787234043
44999036792928.17,3959559631455.9033,-114906539403768.12,-39691762741210.9,58842804034929.03,86657283542562.3,787.3776595744681
39273131231859.97,3455725205337.5327,-100285248730213.98,-34641181645696.188,51355347425845.01,75630571420616.22,799.1989361702127
52454188757549.5,4615554047658.839,-133943518039149.5,-46267639420533.71,68591502545983.77,101014106553025.34,762.6159574468085
46307079050750.81,4074657026384.6284,-118246668674179.5,-40845531921163.47,60553260184424.51,89176257045946.06,772.9095744680851
44875900668503.03,3948724551474.941,-114592106994761.31,-39583149386759.984,58681785264968.84,86420152927351.1,761.9308510638298
34970473213322.625,3077125260516.9863,-89298268491821.31,-30845987476364.66,45728994336241.195,67344690810643.16,761.4074468085107
36562571799814.09,3217217401999.0723,-93363744895758.33,-32250310876040.14,47810895656935.98,70410688168936.27,748.2031914893618
31091932167667.652,2735844311805.826,-79394284428195.06,-27424889103873.24,40657236239249.75,59875556721763.71,743.7542553191489
34599724859928.723,3044502400230.1606,-88351549921000.58,-30518965966375.766,45244187064991.93,66630718783538.375,766.3574468085106
36667059943179.2,3226411485441.839,-93630558913221.39,-32342475414140.78,47947528955457.336,70611907135096.8,784.431914893617
45087690291105.76,3967360451150.7524,-115132918989247.56,-39769960283880.69,58958731461409.28,86828008737583.72,788.7063829787234
42136497574795.27,3707678821388.646,-107596949971947.33,-37166836977716.48,55099616584961.914,81144723807641.83,813.2053191489362
49801546807550.38,4382142579197.2554,-127169908686664.61,-43927855394303.22,65122786432497.85,95905758654114.08,835.7234042553191
44485922435489.38,3914409634919.2886,-113596284683929.77,-39239166103289.32,58171832190150.69,85669149081344.31,834.7031914893618
49711447141992.24,4374214567650.153,-126939835942341.9,-43848382303570.65,65004968160394.414,95732248300674.16,823.227659574468
46582388142578.87,4098882073804.6816,-118949679403135.55,-41088370536238.33,60913267051919.164,89706435783775.67,843.3351063829788
46049737211195.07,4052012990875.12,-117589538159296.4,-40618541565770.05,60216748239667.75,88680679087445.06,844.7255319148936
47278571655836.5,4160140690710.3525,-120727407254070.33,-41702444741129.25,61823628502615.2,91047117175991.7,849.3638297872341
54233415068598.555,4772111914297.532,-138486831642558.34,-47837020324098.914,70918100512284.98,104440466947752.97,850.4265957446808
50924986020770.62,4480996290340.809,-130038647888831.83,-44918793830907.195,66591846914574.49,98069231169289.4,839.6872340425532
58400359210093.34,5138769983055.568,-149127262018773.25,-51512506727872.6,76366987545435.42,112464995289187.66,850.6127659574469
49123636448036.22,4322491707889.603,-125438841259767.89,-43329898740230.336,64236319507069.35,94600266262320.25,863.5627659574468
35559150321600.87,3128924206935.8345,-90801475109880.84,-31365234888767.79,46498775549686.27,68478340857747.875,875.5478723404256
50594098325078.08,4451880746518.748,-129193715512505.94,-44626931693639.99,66159162709707.18,97432021631061.62,873.1234042553192
44789946882103.91,3941161356955.2363,-114372621202415.33,-39507333255795.26,58569388422989.9,86254626733270.27,874.3585106382978
53426561103915.21,4701115187476.363,-136426503339421.17,-47125328405957.48,69863021395067.125,102886661127041.67,854.6393617021278
46387609891579.625,4081743105010.0996,-118452307023005.31,-40916564837008.35,60658565961351.29,89331340144524.89,834.4382978723404
51147601045978.24,4500584690219.466,-130607102822109.08,-45115153294001.16,66882948612370.45,98497934059697.22,821.5308510638297
44940121333832.79,3954375541135.956,-114756096400166.66,-39639795826590.59,58765763523666.85,86543826293943.67,826.6542553191489
46047683021044.38,4051832115008.43,-117584292912178.62,-40616729491246.305,60214061533533.05,88676723324398.39,823.5670212765958
42127699953481.09,3706904657551.2114,-107574484505228.25,-37159076828848.78,55088112246722.6,81127781387353.6,848.8
39124174725156.58,3442618161713.583,-99904883851670.78,-34509793356324.266,51160564866891.82,75343717480861.38,845.0031914893617
37008809462414.83,3256482736726.3755,-94503227574064.39,-32643918281668.57,48394416345859.35,71270034100839.48,814.1148936170213
39188619297494.98,3448288821936.4624,-100069444596165.92,-34566637205222.582,51244835718032.64,75467821780781.61,823.4702127659574
37303991712259.734,3282456498879.9907,-95256985549421.81,-32904286322594.023,48780410323718.414,71838484121994.4,812.0436170212766
26393554170789.58,2322424189028.641,-67396819660229.92,-23280646965228.043,34513421805243.207,50827614692475.57,823.9595744680851
35017337737840.367,3081249033558.4404,-89417938116884.86,-30887324746512.76,45790276793569.38,67434940264384.97,834.6925531914894
31473034814998.203,2769378276167.4844,-80367442862512.45,-27761043652209.1,41155583424381.63,60609468438451.64,851.236170212766
37514551009471.586,3300984042349.058,-95794655530357.17,-33090011800698.836,49055747271040.43,72243970367975.56,856.1595744680851
33929667910631.363,2985542627215.309,-86640536819760.98,-29927936689672.18,44367989660264.32,65340350552466.48,859.9234042553192
40563450331961.5,3569263016408.912,-103580121477012.56,-35779317842290.19,53042627644241.97,78115414451451.94,860.0989361702128
34421145571794.79,3028788760621.482,-87895541816957.12,-30361448555804.355,45010668297692.52,66286818189076.26,865.2329787234042
33937597273188.68,2986240338792.3916,-86660785180176.19,-29934930885438.965,44378358463308.32,65355620882656.4,859.0872340425532
39071579333747.37,3437990234768.8774,-99770579190756.83,-34463401162615.33,51091788960442.305,75242431065553.62,857.1127659574469
31863298001628.473,2803718442502.266,-81363992473847.95,-28105278555371.703,41665909723252.03,61361020933066.94,852.6925531914894
29876271040898.812,2628875760599.843,-76290053286338.44,-26352605439975.543,39067582157081.4,57534486814143.74,852.2627659574467
31736410978039.145,2792553351681.149,-81039982597755.77,-27993356808626.004,41499986354764.125,61116667351936.38,866.3202127659575
36258791035956.14,3190487040154.6694,-92588030463962.77,-31982358471211.04,47413657866011.49,69825679582248.4,884.0265957446809
50572243125092.61,4449957734971.83,-129137907153082.02,-44607654179660.64,66130584232266.234,97389933518121.17,883.708510638298
40848253327916.46,3594323371587.172,-104307375356854.86,-36030530508676.27,53415048887855.08,78663876206797.31,882.0648936170213
43023775739281.8,3785752194839.0938,-109862644489936.25,-37949467688806.05,56259861850412.72,82853407454825.1,878.763829787234
38602745697357.88,3396736437321.698,-98573396724909.31,-34049862416029.88,50478720041600.4,74339570468743.48,879.9851063829788
29141135504090.035,2564189598901.001,-74412860427602.73,-25704173185125.51,38106285024356.32,56118793350617.16,879.5765957446808
35406453952926.016,3115488115983.4204,-90411559361986.56,-31230547707346.863,46299102783435.21,68184284131970.64,892.5904255319149
45085787351681.24,3967192942497.5894,-115128059811100.95,-39768281659779.79,58956242894821.72,86824344102413.55,903.081914893617
64786188271631.61,5700672778478.5,-165433689192390.72,-57145179199244.305,84717391538551.27,124762560885709.9,907.4648936170212
44184398456765.85,3887877868460.5337,-112826332992305.38,-38973204323057.33,57777545581464.87,85088486478762.92,915.4031914893616
35674988156390.0,3139117076140.003,-91097270374334.03,-31467410581776.645,46650250708112.945,68701416210243.65,922.4042553191488
34998272024507.938,3079571390386.62,-89369253302007.38,-30870507663106.74,45765345602905.44,67398224350312.47,918.991489361702
58398020108092.31,5138564342472.991,-149121288997764.44,-51510443814223.55,76363929507941.48,112460490814417.27,921.7095744680852
37663910095512.97,3314126517496.1577,-96176048843068.78,-33221755252371.01,49251056328739.49,72531599857764.47,922.5031914893616
37549846507441.05,3304089786971.233,-95884783536895.98,-33121144443313.637,49101901485431.96,72311940770349.25,929.518085106383
47945856994475.83,4218856631052.9683,-122431342393324.81,-42291029280503.46,62696201860336.195,92332147566721.52,944.1563829787234
51679116696817.9,4547353941366.599,-131964345371721.1,-45583980984788.195,67577983280403.39,99521504623595.61,941.2308510638296
49648707196813.336,4368693843144.5396,-126779627076611.69,-43793041746096.24,64922926322464.85,95611425933606.95,925.7936170212766
59273360351800.305,5215587147975.716,-151356499661625.9,-52282544403546.56,77508563624941.98,114146184909560.28,929.2755319148936
52026146969705.375,4577889751467.944,-132850499261299.47,-45890081724488.64,68031775520474.26,100189801484643.89,927.1031914893616
62331912485458.3,5484715690597.015,-159166614244639.38,-54980365108522.5,81508067195243.53,120036217994029.14,931.6787234042554
49277328709057.234,4336015572602.482,-125831299848221.78,-43465464570989.32,64437295101604.05,94896240768604.9,926.436170212766
40708815035984.63,3582054117708.148,-103951314999188.98,-35907538198597.195,53232713813830.984,78395351793111.53,942.8489361702128
48781498230408.516,4292386292004.405,-124565180508423.19,-43028113169544.49,63788923912388.305,93941391127722.16,953.6819148936172
