Feature_1,Feature_2,Feature_3,Feature_4,Feature_5,Close
35944253482440.05,3162810389545.082,-91784847991710.44,-31704918326319.617,47002354801658.43,829.9063829787234
31040465038867.223,2731315747629.6216,-79262861288804.14,-27379492297339.812,40589936095474.68,812.0170212765958
33145999474606.344,2916586096633.1235,-84639413450011.72,-29236695796403.324,43343229339621.85,797.1063829787234
34820020475686.652,3063886708902.0776,-88914081848295.83,-30713279489710.152,45532255934098.67,798.4255319148937
47369371774207.695,4168130508446.187,-120959268054858.52,-41782535885873.54,61942363386260.48,808.5478723404256
41469067186564.68,3648950318921.334,-105892644057997.3,-36578124733758.79,54226854512603.93,778.5606382978723
32480031615333.637,2857986166031.679,-82938842402422.14,-28649273447601.734,42472379172648.41,761.4244680851064
33086820283860.066,2911378782674.96,-84488297317503.31,-29184496279119.703,43265843865588.57,728.5531914893617
42586667837317.01,3747290339834.311,-108746474477273.58,-37563913366925.13,55688280359787.84,756.0265957446809
34409528241097.723,3027766640039.879,-87865876307563.23,-30351201527116.51,44995477466435.22,726.4478723404256
29085845705190.914,2559324668278.046,-74271675618601.94,-25655404528847.812,38033986104858.01,736.0
25095796867155.125,2208231864118.3984,-64082952951340.29,-22135949752367.58,32816415135780.223,745.7425531914894
28201487481276.375,2481508075145.4795,-72013437599026.75,-24875349159939.375,36877558518862.9,738.7446808510638
30860456150029.594,2715476323989.6587,-78803202204991.9,-27220713848317.414,40354547953600.97,768.4702127659574
28672721807549.15,2522972991581.6646,-73216750366309.61,-25291005257885.195,37493766202809.97,768.7787234042553
34706085466876.73,3053861404459.479,-88623144963474.67,-30612782335363.895,45383269536104.69,746.9829787234042
29219063071595.543,2571046723442.229,-74611850689265.23,-25772909956660.37,38208187166129.79,742.1744680851064
31655922872528.207,2785471104323.519,-80834453241338.56,-27922361692791.176,41394736736213.77,713.9755319148936
28840808841969.074,2537763264146.3975,-73645965770443.28,-25439267616293.355,37713564300127.32,700.1031914893616
34668904424278.465,3050589659892.7314,-88528202074761.2,-30579986316532.234,45334649553383.98,724.0914893617022
39023172329128.63,3433730894113.422,-99646969407444.27,-34420703395772.76,51028490153240.766,741.8712765957446
32751228007259.2,2881849281868.4507,-83631352008034.98,-28888484463524.023,42827007880323.39,750.9914893617021
37993877658509.21,3343161021266.6943,-97018631987306.67,-33512805727974.38,49682536956160.59,766.9670212765957
55303198876195.73,4866244519785.141,-141218559906360.38,-48780631806227.45,72316999336822.31,814.3021276595744
49303853729702.06,4338349650863.6934,-125899032310278.1,-43488861308485.86,64471980807959.35,808.3744680851064
44964140714765.24,3956489206674.9297,-114817430589996.52,-39660982523615.94,58797173068383.08,789.8372340425532
34593848232019.65,3043985394998.008,-88336543449141.06,-30513782538672.668,45236502928285.086,793.986170212766
37451384871145.625,3295426027503.969,-95633358375718.14,-33034295712858.4,48973148831555.43,769.2691489361703
36250909305176.31,3189793535409.362,-92567904135916.22,-31975406358271.28,47403351472325.79,794.8372340425532
42169594843497.28,3710590992762.337,-107681464774035.19,-37196030407849.92,55142895755001.13,796.6595744680851
38121364858974.98,3354378947616.119,-97344174808939.7,-33625256933711.18,49849245330573.38,815.4414893617021
31547603002734.492,2775939893034.73,-80557854795049.19,-27826817421544.4,41253092985192.195,820.4978723404256
48881049625988.42,4301146149466.7627,-124819387763707.44,-43115923377759.84,63919102465861.5,836.2946808510638
54545899997458.07,4799608331996.542,-139284772141158.55,-48112650484561.96,71326721057083.03,838.2117021276595
33945521626508.105,2986937748801.4653,-86681020005095.36,-29941920811662.734,44388721207367.87,845.6574468085107
34835002577753.785,3065205044632.803,-88952339237580.2,-30726494659512.277,45551847252118.125,781.3648936170213
36216506692276.23,3186766494923.851,-92480055692784.56,-31945061427106.066,47358365484358.234,795.990425531915
40375337528341.77,3552710763517.441,-103099769101498.53,-35613391731897.79,52796643475603.016,781.8478723404255
32309942126507.79,2843019685001.3965,-82504513063861.5,-28499244720026.492,42249962503536.47,779.1021276595745
29245039958973.914,2573332487991.588,-74678183448551.97,-25795823057104.586,38242155804235.53,762.6989361702127
27355611783330.848,2407077688409.333,-69853465540951.555,-24129237618505.746,35771452676704.0,758.9702127659574
22835586403203.63,2009351175832.7979,-58311430457308.83,-20142312903370.367,29860860152890.754,753.2074468085107
22686256996819.08,1996211362623.444,-57930112773771.72,-20010595665831.65,29665590195697.754,760.4734042553191
21767594908043.703,1915376340824.8848,-55584278565766.54,-19200282358876.25,28464305419883.223,739.4563829787234
27630173552353.727,2431236946489.5884,-70554568380537.56,-24371417071421.305,36130482150025.82,745.2808510638297
18729021742847.812,1648005937592.4688,-47825180763965.68,-16520084473986.035,24490927891644.414,750.8914893617022
27746256009929.57,2441451360259.137,-70850988688285.38,-24473808643546.426,36282277201903.234,751.6191489361702
25839524931597.98,2273674069091.4536,-65982087397250.09,-22791961107770.56,33788948112670.344,746.1053191489361
37711481934172.23,3318312388083.5747,-96297525019011.81,-33263716212936.62,49313263237251.67,735.218085106383
30445329411531.637,2678948431565.0254,-77743162384312.22,-26854547937411.938,39811709163824.46,757.9691489361703
22891779663641.23,2014295697439.351,-58454921731939.914,-20191878520065.02,29934340939897.605,756.6010638297872
38493324024056.11,3387108365757.565,-98293984501681.67,-33953346349458.66,50335636058582.64,780.6670212765957
38206980087387.91,3361912354981.107,-97562795946080.11,-33700774374945.42,49961199634226.97,776.2840425531915
36319388302161.67,3195819162485.2017,-92742767151801.94,-32035808738110.42,47492897961926.59,757.813829787234
36480047867208.11,3209955937591.136,-93153016912634.38,-32177519878761.492,47702983643613.54,774.8978723404255
27583949471510.953,2427169626433.775,-70436533839913.36,-24330644827240.582,36070037573032.44,772.2606382978723
35780262383221.555,3148380382820.4976,-91366091299795.77,-31560268515011.844,46787912193420.72,765.6925531914894
35526875313047.484,3126084394319.4434,-90719059014376.66,-31336766534188.824,46456571924072.57,751.4159574468085
42825612114318.84,3768315538622.521,-109356626929664.05,-37774676113445.086,56000734821034.93,739.0510638297873
37904451635113.34,3335292261357.3027,-96790279479967.53,-33433926782687.137,49565599531611.88,720.1531914893617
43466722412140.4,3824728090224.0195,-110993723013230.86,-38340172406685.945,56839079695141.695,719.4489361702127
43987482068275.664,3870550830951.5273,-112323500591779.44,-38799512746582.266,57520048866400.43,708.5648936170213
57094722373956.28,5023884451636.398,-145793274747143.38,-50360859574070.56,74659677637256.7,708.2234042553191
56075695147026.75,4934217959064.277,-143191155194182.88,-49462018200289.62,73327150356998.73,733.6914893617021
39734885100928.39,3496355840947.1235,-101464352517919.62,-35048475234088.2,51959157826026.53,730.8
35599168506692.38,3132445468869.652,-90903662628980.06,-31400533179556.355,46551105085321.38,715.227659574468
39143716626456.46,3444337725746.395,-99954784099717.83,-34527030387045.625,51186118958812.64,719.4808510638297
50706281297465.336,4461751950679.606,-129480177399630.97,-44725883376626.59,66305858415299.69,714.4478723404256
33966123475538.676,2988750371482.499,-86733628261382.05,-29960092638094.062,44415660461453.1,695.6042553191489
47119290255786.76,4146125144039.1367,-120320676872909.11,-41561949228505.99,61615344677531.586,675.4255319148937
53671228065013.08,4722643949875.857,-137051268364306.42,-47341138823949.016,70182959227590.086,690.1787234042553
36280250319063.29,3192375351297.4116,-92642827545375.7,-32001286947051.855,47441719195086.8,670.6042553191489
46538390422842.01,4095010577881.6987,-118837329740710.11,-41049561890301.89,60855733540893.984,651.8478723404255
36391540451846.33,3202167894758.632,-92927010604028.2,-32099451099685.22,47587246921487.93,612.2106382978724
48123143331773.8,4234456232557.542,-122884048687285.44,-42447405780327.734,62928028761546.56,602.6414893617022
50451509656485.375,4439333936592.582,-128829610831769.88,-44501159972364.29,65972706868777.35,582.0404255319149
63787367728277.57,5612783883777.672,-162883168243410.34,-56264160573168.74,83411285827442.81,546.536170212766
45660722681755.21,4017782598211.677,-116596176057024.0,-40275407753942.39,59708054341275.68,576.6617021276595
42692945258291.96,3756641746247.847,-109017857450962.06,-37657655958934.44,55827252891341.47,585.7510638297872
37696296700055.914,3316976121392.2354,-96258749461299.2,-33250321884361.484,49293405951304.42,560.2648936170212
49298911752857.29,4337914499128.1997,-125886413273022.84,-43484501789555.7,64465517200392.7,549.1989361702127
38524458881924.04,3389847767467.7363,-98373488875082.6,-33980808831987.383,50376348451962.98,528.0436170212765
36855163584538.086,3242963010173.9585,-94110888054069.38,-32508393593830.81,48193501485665.71,538.0414893617021
40366807870011.17,3551959881336.014,-103077988507449.23,-35605867536754.44,52785488347928.03,558.4925531914894
31816954926182.316,2799640443956.2188,-81245654240269.33,-28064401015783.676,41605308766908.08,535.5585106382979
40839639381467.5,3593565383654.406,-104285379338988.12,-36022932487016.33,53403784692858.51,517.7914893617021
45144519904029.25,3972360413590.8345,-115278035655579.55,-39820086326313.24,59033042231890.05,469.118085106383
38205469785569.35,3361778944197.2812,-97558940275540.38,-33699441518836.336,49959222484307.85,451.7127659574468
5284313485779.361,464977757247.52313,-13493670645425.354,-4661071180874.236,6910010432298.409,475.468085106383
45281502864931.14,3984413702887.8394,-115627826207401.33,-39940913008767.89,59212167008894.76,475.5148936170213
52606827815838.805,4628984706179.793,-134333287212685.64,-46402275336483.93,68791098939484.01,501.5074468085107
36745012293945.46,3233270559059.773,-93829612961024.14,-32411233732904.65,48049462575455.31,519.4872340425533
39280535061190.84,3456376519640.8584,-100304154712305.14,-34647711988909.54,51365028365626.164,526.9968085106383
45500149957116.4,4003653530849.949,-116186148696170.17,-40133773489591.695,59498082228471.7,513.0968085106383
38080807671408.96,3350810024132.033,-97240610466945.38,-33589482811573.586,49796209864480.305,496.3042553191489
33226332125936.316,2923654451162.4614,-84844546858279.27,-29307553618023.902,43448274706447.016,502.7638297872341
27812109840458.49,2447245721463.0513,-71019149023236.42,-24531895206791.14,36368389560671.125,522.4265957446809
29017853720257.11,2553341673528.6064,-74098056410055.97,-25595431359918.758,37945075651211.04,498.4968085106383
36944670230191.21,3250838865529.7085,-94339446334748.1,-32587343671042.375,48310544238752.8,487.8510638297872
40081695480564.125,3526872316880.317,-102349944815385.88,-35354382053640.516,52412662491565.82,477.49574468085103
35515031309637.63,3125041875095.102,-90688815713898.48,-31326319007609.152,46441082696181.91,470.99042553191487
31870603868998.176,2804361127535.3916,-81382648798967.6,-28111722566982.926,41675462450281.03,456.71595744680855
36951521064317.94,3251441716995.294,-94356940206419.3,-32593386538970.1,48319502914482.38,448.831914893617
29853722612538.758,2626891473352.649,-76232475306680.34,-26332716129213.9,39038095911234.42,433.68617021276594
35767734661680.04,3147277781718.2144,-91334101783821.52,-31549218012334.34,46771529171501.11,449.49468085106383
33105049551853.16,2912982562749.2393,-84534847160870.98,-29200575295409.36,43289680123842.57,448.5489361702128
31220848794055.594,2747187753535.0093,-79723478050782.48,-27538600818848.004,40825812730262.62,441.00531914893617
35173557407007.97,3094994909277.045,-89816850224862.02,-31025119211607.543,45994555865215.83,452.9702127659574
40399637882730.32,3554848461652.183,-103161821619242.95,-35634825256116.06,52828417591062.21,454.9872340425532
33764921261901.355,2971046075947.398,-86219851329652.55,-29782620427067.33,44152558768596.09,445.7244680851064
30638708587436.47,2695964028906.252,-78236963294707.39,-27025119338484.965,40064579542615.35,438.8127659574468
31797975813036.07,2797970355453.5815,-81197190884678.53,-28047660309270.086,41580490375559.195,441.57872340425536
33819363584458.645,2975836598674.9033,-86358871632781.44,-29830641785290.098,44223750096095.33,460.9244680851064
34667942768185.89,3050504896620.732,-88525746968698.2,-30579137981656.68,45333391230837.375,449.5308510638298
36535440424818.875,3214829777352.4395,-93294464559889.6,-32226379056724.668,47775416277045.125,458.0308510638298
41718366826782.58,3670886318480.379,-106529239406360.8,-36798020917572.055,54552848446995.7,478.3382978723404
38037955806210.086,3347039332469.756,-97131187111446.78,-33551684900036.484,49740174579329.836,476.6223404255319
34969436652093.266,3077033956183.8594,-89295621851102.81,-30845073057788.945,45727638476068.79,477.6904255319149
35978415188382.34,3165816080052.0117,-91872081773195.78,-31735050613986.676,47047025051157.805,485.4755319148936
35623786879076.92,3134611630744.651,-90966526698799.0,-31422247952413.35,46583296934805.086,493.6446808510638
38755437391514.54,3410172107734.9995,-98963300328811.67,-34184545407853.066,50678386741993.15,488.28404255319145
44010474128004.38,3872573742731.607,-112382211688055.06,-38819792753216.86,57550113487205.32,501.2968085106383
38686534980516.984,3404109235168.3906,-98787355564072.6,-34123769461971.824,50588286730373.5,507.8074468085106
24709531114517.746,2174243379138.1863,-63096611230899.32,-21795240810114.395,32311315650798.164,500.6946808510639
23931480994830.188,2105781107458.7422,-61109834046696.88,-21108955383694.63,31293901587170.582,489.57872340425536
29417266237403.84,2588486724770.2607,-75117969153116.72,-25947736150983.113,38467365463260.805,484.8936170212766
18546560656932.19,1631950704950.1238,-47359260766354.97,-16359143123994.846,24252332948488.586,477.2734042553191
23281633739483.18,2048599730618.9058,-59450427440739.586,-20535752463639.48,30444131681267.973,485.3095744680851
23012377688579.754,2024907329262.807,-58762873091017.72,-20298252998872.496,30092040118218.363,492.418085106383
22069811535463.234,1941968924856.455,-56355999207827.37,-19466854903793.043,28859497283412.73,491.0085106382979
16279795755654.152,1432493297157.8083,-41571000858355.08,-14359724847845.584,21288207167009.723,500.4287234042553
24780383032474.285,2180477750542.8035,-63277533711827.13,-21857736220912.367,32403964703896.625,503.1648936170213
29811243733286.76,2623153714757.9297,-76124004034079.78,-26295247351657.363,38982548812633.31,515.9776595744681
38833943518869.86,3417080064954.713,-99163768036459.02,-34253792405945.016,50781045054975.72,521.8765957446809
44625818167171.82,3926719146840.3496,-113953513508126.97,-39362561937737.67,58354765572013.74,499.65744680851066
43991500768767.13,3870904268713.9727,-112333761825518.44,-38803057079891.805,57525303226101.95,497.9287234042553
34515401318533.254,3037082379648.611,-88136227615017.66,-30444587422141.6,45133920961870.34,488.8042553191489
33662482547260.88,2962032261934.1284,-85958270333608.2,-29692263461671.81,44018605136135.95,487.65425531914894
29157205652223.07,2565603625532.442,-74453895957124.39,-25718347944121.242,38127298999738.55,498.06595744680845
29006058859923.18,2552303838977.155,-74067937796451.9,-25585027621595.4,37929652276424.516,487.1510638297872
23142282108313.766,2036337838446.1575,-59094588464931.69,-20412836154430.78,30261908919387.68,493.9382978723404
19538638490219.52,1719245675545.9473,-49892564329973.484,-17234213256021.102,25549619298967.387,493.9851063829787
21780411045087.523,1916503826768.6963,-55617005318349.53,-19211586608547.117,28481063407351.56,485.05106382978727
27115451976456.14,2385945280414.6997,-69240210112929.734,-23917402445962.91,35457407620923.0,471.9170212765957
27930531559479.895,2457665808619.627,-71321542996752.58,-24636349899788.61,36523242928302.8,472.5138297872341
27736015804361.79,2440550060760.4424,-70824840324487.31,-24464775855578.918,36268885594708.61,463.9382978723404
26108514161363.746,2297342697454.6704,-66668960800991.05,-23029224799318.184,34140689543503.156,473.7212765957447
29486525843841.85,2594580988731.295,-75294826051512.05,-26008827128670.94,38557932315877.75,484.7212765957447
37457304756205.81,3295946499347.093,-95648475555260.94,-33039516746610.45,48980888254656.13,486.01808510638296
28044380137399.203,2467683662932.2954,-71612259172245.34,-24736771094964.105,36672116855129.54,491.0457446808511
24449219115771.8,2151337917115.9666,-62431895533927.3,-21565630341125.184,31970919563880.145,477.69255319148937
28063361779007.535,2469353918283.3276,-71660729029581.5,-24753513981738.45,36696938208133.69,480.0276595744681
23763261332046.113,2090978995606.1929,-60680279781238.87,-20960575711954.64,31073929447831.1,480.8085106382979
21045387685798.703,1851827630931.357,-53740098641493.15,-18563253407116.95,27519913389671.98,476.4510638297872
19859753915696.695,1747501238811.632,-50712543293998.33,-17517455609177.055,25969524339699.49,487.0031914893617
23305547971336.95,2050703878879.9905,-59511493226259.36,-20556845996168.082,30475402622766.008,498.7904255319149
27495710498121.59,2419405123303.0615,-70211212426843.836,-24252812642730.273,35954651450625.62,503.7627659574468
21258494978519.402,1870579442069.9336,-54284275410388.98,-18751226539365.887,27798582431952.684,500.1659574468085
18904298149165.406,1663428732753.5002,-48272755351886.35,-16674688276179.812,24720126742856.066,496.9510638297872
20842843758216.387,1834005362687.3962,-53222895980254.41,-18384597895949.285,27255057664076.73,502.9872340425532
22925571382197.457,2017269020450.923,-58541210220826.75,-20221684698199.895,29978528127273.13,489.99042553191487
23610931368435.164,2077575216419.35,-60291299757663.555,-20826211863628.715,30874736057282.77,478.0446808510638
23255486752562.902,2046298918061.9734,-59383660257197.35,-20512689155089.91,30409940380872.805,477.0074468085106
21640786428663.324,1904218026442.4507,-55260469068777.63,-19088429670791.305,28298484121736.355,480.3670212765957
20050946762250.14,1764324696832.5078,-51200760619587.22,-17686098801363.133,26219536860784.37,472.4734042553192
22864948903834.418,2011934642640.947,-58386409015222.72,-20168212082472.465,29899255025618.953,470.4553191489362
22195505377224.555,1953028891220.4424,-56676962407221.62,-19577723961800.566,29023859966106.156,474.5734042553192
32092334348992.04,2823871525378.691,-81948844678291.39,-28307301422585.715,41965406996843.83,476.6521276595745
33670638749969.016,2962749797966.4414,-85979098362046.64,-29699457589028.64,44029269987355.13,474.2797872340426
25126688039799.55,2210949785681.5835,-64161835057754.695,-22163197209751.695,32856808780237.2,461.7968085106383
28504365713004.184,2508158739095.9033,-72786847596109.78,-25142505054916.06,37273614937823.19,455.00531914893617
29244316189741.742,2573268544127.512,-74676335905308.34,-25795184368519.97,38241208142928.54,457.25
35173466115425.863,3094986781691.192,-89816617771377.5,-31025038624096.65,45994436109519.81,449.3531914893617
37337453217396.45,3285400526344.5127,-95342431074403.88,-32933800881655.13,48824164727235.36,455.73829787234047
22897386364287.914,2014788824232.5288,-58469238953304.2,-20196823681190.688,29941671498443.594,447.6297872340425
35360052255411.22,3111404851446.166,-90293071793229.9,-31189618362711.22,46238424633809.49,456.9776595744681
39149197781934.266,3444819626069.9805,-99968780947008.16,-34531864496886.61,51193284782076.73,472.636170212766
32019407416538.37,2817454590199.7485,-81762623530925.22,-28242975795543.566,41870044513514.555,480.2265957446808
33105579036040.965,2913029065876.212,-84536199248379.8,-29201042196864.496,43290372131948.57,476.2074468085106
31363348292806.348,2759726576476.0522,-80087355107598.78,-27664293611363.707,41012151594299.98,481.8851063829787
29655137168457.832,2609417549701.468,-75725380843239.02,-26157552302903.523,38778416554705.055,482.32234042553193
27344106388293.383,2406065047368.1064,-69824086877906.47,-24119088914920.92,35756406515643.47,482.37659574468086
32008819306745.14,2816522888564.98,-81735586678508.47,-28233636444216.914,41856198906615.92,501.90531914893614
44040535729530.64,3875218809760.781,-112458975118759.42,-38846308683320.76,57589422858498.13,503.9063829787234
43150075496002.984,3796865494955.608,-110185155614621.0,-38060871378932.24,56425016768966.26,508.2585106382979
53299249966993.7,4689912519777.903,-136101410421280.52,-47013032151022.38,69696542342941.74,525.1446808510639
44243375181340.836,3893067109522.4297,-112976932604772.14,-39025224943111.27,57854665117920.11,529.7925531914893
36833793119500.266,3241082455632.1816,-94056318035692.5,-32489543436417.746,48165555955724.15,512.6829787234042
48852743845815.445,4298654987207.8564,-124747109129356.64,-43090955459861.12,63882086424563.695,522.1595744680851
38574880977880.195,3394284493647.004,-98502243925529.38,-34025284142679.406,50442282449722.266,527.9851063829788
48384861639362.88,4257485121938.614,-123552356045002.02,-42678256256184.9,63270262531185.88,548.0329787234042
47033758866230.96,4138598727749.214,-120102270507369.27,-41486505183273.375,61503498496535.125,557.7063829787235
56843352655283.19,5001765440380.914,-145151394768953.6,-50139136299462.17,74330973080986.19,566.0148936170212
47823821017202.2,4208118089878.708,-122119720475382.36,-42183386130255.46,62536620383299.6,566.9893617021277
43916267662058.6,3864284338321.007,-112141652565847.4,-38736697287256.69,57426924738018.44,574.5765957446808
60246732905837.836,5301236110289.685,-153842038581732.0,-53141115287650.05,78781389540216.27,592.6617021276595
58534679118087.625,5150588901582.085,-149470253855817.38,-51630984687539.68,76542629474571.33,580.7106382978723
53995506688014.72,4751177642092.09,-137879325233261.05,-47627171097386.52,70606999580079.02,586.8606382978724
40547566829161.1,3567865228389.613,-103539563360872.92,-35765307584052.48,53021856813805.69,587.6659574468085
43384660205170.734,3817507006199.9907,-110784175326589.25,-38267788544793.26,56731770117456.6,580.9925531914894
36470225689731.56,3209091488156.9663,-93127936446055.27,-32168856024195.863,47690138824734.76,573.9936170212766
37860452461369.445,3331420456820.624,-96677927041597.69,-33395116775902.277,49508063084552.91,588.8393617021277
42441186058515.34,3734488901535.3555,-108374982563244.05,-37435589829278.15,55498040739773.94,599.0904255319149
45294567327642.12,3985563842663.878,-115661186556998.75,-39952437620586.11,59229252722442.625,598.3308510638298
38722471675142.23,3407271378256.7515,-98879121485392.61,-34155467776081.254,50635279147324.375,584.8553191489361
46203832470844.15,4065571865236.9033,-117983025405447.12,-40754462023095.42,60418249133790.82,601.231914893617
52178947166815.95,4591334816183.565,-133240679604671.28,-46024860136914.484,68231583440297.75,630.4351063829787
52005190540587.51,4576045728534.567,-132796985263294.16,-45871596821346.05,68004371609861.6,628.7968085106384
55992769270169.05,4926921056868.081,-142979401373540.53,-49388872702266.055,73218712190747.58,621.0574468085107
42075459942777.2,3702307751303.823,-107441090278571.8,-37112998136579.02,55019799963627.14,630.3287234042554
44199580106965.44,3889213526938.0757,-112865100485698.8,-38986595219113.484,57797396815112.16,621.7851063829787
42678472541692.51,3755368171585.7207,-108980900551842.83,-37644890055929.945,55808327106893.92,617.468085106383
49239226236661.82,4332662613628.8247,-125734005601009.98,-43431855849581.67,64387469486620.01,635.3053191489362
46585831560978.93,4099185009915.986,-118958472781071.36,-41091407847783.984,60917769464660.445,634.8393617021277
38531335903433.19,3390453000245.537,-98391049245678.02,-33986874945286.58,50385341440246.484,632.9563829787235
40484887995719.79,3562350065990.186,-103379510870147.66,-35710021305463.21,52939895553910.23,645.9776595744681
653818054978.007,57530799605.931335,-1669546237514.517,-576705470682.1576,854962474645.4031,751.7102272727273
124735399332813.23,10975729471536.977,-318515995859665.6,-110023863079024.28,163109728780360.66,737.1914893617021
80723491148809.56,7103029344068.706,-206130122784667.12,-71202805239028.27,105557739107295.38,739.8031914893617
59393903788315.85,5226194179921.169,-151664311521826.75,-52388871044967.984,77666192283648.05,732.9244680851064
51857100667010.4,4563015086671.046,-132418834048299.55,-45740973262058.234,67810722978121.81,736.468085106383
41578008579376.19,3658536166645.4614,-106170829786113.97,-36674217204273.73,54369310655120.44,740.0425531914893
42616861052267.46,3749946913448.428,-108823574118031.28,-37590545281416.625,55727761542056.37,725.3446808510638
54179721307160.76,4767387209117.212,-138349722866415.23,-47789659177426.164,70847887807537.25,751.7851063829787
78381606841147.28,6896961894705.946,-200150043584914.0,-69137127149780.24,102495383274405.42,754.936170212766
73811075786224.34,6494791233736.3955,-188479040254983.56,-65105653358725.53,96518747065141.5,766.1882978723404
54201423859254.73,4769296819160.305,-138405140607492.23,-47808801976797.87,70876266807570.14,780.081914893617
55618053844841.54,4893949124858.446,-142022553708171.47,-49058352139467.836,72728717391641.88,784.5808510638299
54446131491493.17,4790829178263.976,-139030010538703.02,-48024648482444.66,71196257768603.78,789.5010638297873
50671577968832.16,4458698281543.855,-129391561795093.8,-44695273029096.89,66260478497991.51,796.772340425532
59399529042291.33,5226689005310.137,-151678676170798.4,-52393832616115.7,77673547613250.2,807.3414893617022
46879634927343.94,4125037373414.349,-119708709271151.53,-41350559388357.97,61301960306878.73,786.1851063829787
57267315811379.11,5039071198373.35,-146233996990623.22,-50513096742204.52,74885368137510.03,807.7776595744682
70849081691220.84,6234159100767.029,-180915491067797.1,-62493002714151.88,92645507536432.73,823.0659574468085
62209597328077.27,5473952770540.532,-158854278722842.38,-54872475883203.164,81348121505115.98,818.977659574468
64319624208865.39,5659618377778.882,-164242304040976.2,-56733642193453.03,84107288900103.16,807.7872340425532
50818720040605.42,4471645785721.96,-129767294302050.72,-44825061219795.305,66452888803720.164,797.195744680851
48850278839008.54,4298438528012.7837,-124740814176030.28,-43088781851311.586,63878864824787.016,798.1563829787234
49026575334388.21,4313951205813.3145,-125190993135911.02,-43244285535370.8,64109398201318.98,779.0776595744682
53396818132058.71,4698497968989.573,-136350553685024.62,-47099093280906.266,69824127777727.69,768.8265957446808
48652616316924.5,4281045733462.4336,-124236076554973.88,-42914431966658.43,63620392045436.555,777.9617021276595
44525465435659.92,3917889010055.8164,-113697259236680.92,-39274045184005.39,58223540081636.11,767.8627659574469
52911575215808.99,4655800416316.089,-135111469798623.56,-46671080850097.055,69189601849440.72,765.2393617021277
42847313501676.836,3770224950574.024,-109412042342963.88,-37793817835962.09,56029111856687.99,775.1574468085107
62565400504780.65,5505260531178.143,-159762834033681.97,-55186314712605.266,81813385814295.69,771.831914893617
50574383441700.75,4450146061554.48,-129143372675602.11,-44609542092855.27,66133382952361.945,786.3712765957446
43181671102751.24,3799645812478.9062,-110265835450508.88,-38088740684354.01,56466333332597.38,790.3148936170213
44948715722923.65,3955131684996.2153,-114778042915758.36,-39647376490495.85,58777001556732.02,778.2978723404256
38422594672922.945,3380884728655.2104,-98113375403022.0,-33890959097784.4,50243146825163.24,784.7829787234043
49293975034983.375,4337480255870.48,-125873807272600.03,-43480147601008.6,64459062233573.27,787.3776595744681
43021559759100.71,3785557295005.0767,-109856985829109.02,-37947513211963.47,56256964467300.36,799.1989361702127
57460684836287.47,5056086134574.041,-146727772523284.62,-50683659586283.11,75138226395216.67,762.6159574468085
50726863536542.266,4463563134895.568,-129532735565375.2,-44744038413037.1,66332773066977.47,772.9095744680851
49159086169000.54,4325611020434.589,-125529363826152.55,-43361167632450.445,64282675008595.414,761.9308510638298
38308234051133.945,3370821834908.2275,-97821351998246.72,-33790086298653.55,50093603459970.56,761.4074468085107
40052290670320.875,3524285086946.1157,-102274858265129.27,-35328445506722.74,52374212091659.22,748.2031914893618
34059505209304.137,2996967286796.4966,-86972081036607.12,-30042460798538.023,44537770828107.19,743.7542553191489
37902099578510.47,3335085281969.3613,-96784273764551.56,-33431852183032.91,49562523702959.08,766.3574468085106
40166751696546.69,3534356700740.4927,-102567138377175.47,-35429406699762.28,52523886371072.195,784.431914893617
49391090076490.586,4346025625698.2793,-126121793683651.52,-43565808717132.01,64586054366606.77,788.7063829787234
46158220431954.19,4061558652917.4585,-117866553236780.77,-40714230007624.88,60358605826938.82,813.2053191489362
54554861170289.47,4800396681660.411,-139307655247116.73,-48120554604569.734,71338438273340.89,835.7234042553191
48731886418685.38,4288020912721.712,-124438495140333.88,-42984352824927.3,63724049403901.36,834.7031914893618
54456161931789.74,4791711980139.393,-139055623183251.42,-48033496195551.97,71209374822706.23,823.227659574468
51028449536303.25,4490100344752.758,-130302845234209.92,-45010054787656.734,66727140831344.66,843.3351063829788
50444959675513.16,4438757836812.556,-128812885152922.28,-44495382937066.92,65964142700951.05,844.7255319148936
51791080365052.05,4557205797394.364,-132250248524334.27,-45682739375658.33,67724391835403.36,849.3638297872341
59409729607224.016,5227586684799.838,-151704723216098.78,-52402830230684.125,77686886771994.3,850.4265957446808
55785527168422.625,4908685496633.258,-142450201592369.44,-49206073274223.516,72947713402086.5,839.6872340425532
63974388211545.414,5629240475099.95,-163360730693330.97,-56429123856984.9,83655843454702.1,850.6127659574469
53812247578544.78,4735052426080.334,-137411365890569.23,-47465525908877.66,70367362410262.02,863.5627659574468
38953097513715.76,3427564737725.438,-99468032344851.25,-34358893340052.312,50936856529865.72,875.5478723404256
55423057858559.2,4876791016382.514,-141524624548209.2,-48886354321697.69,72473731603522.48,873.1234042553192
49064928513572.984,4317325955944.1055,-125288929187112.98,-43278115222146.16,64159550437106.99,874.3585106382978
58525865373084.94,5149813667221.863,-149447746641109.7,-51623210795563.75,76531105507088.6,854.6393617021278
50815080652735.89,4471325545110.419,-129758001090055.2,-44821851073704.33,66448129765894.27,834.4382978723404
56029389710314.21,4930143513591.202,-143072912772131.56,-49421174288855.86,73266599334908.3,821.5308510638297
