Feature_1,Feature_2,Feature_3,Feature_4,Feature_5,Feature_6,Feature_7,Feature_8,Feature_9,Close
40542925798626.78,3567456985491.15,-103527711627877.66,-35761213996629.5,53015788708902.4,78075889294293.4,13791328614079.018,3181911600255.3574,-29917030850441.586,2300.7867346938774
43275497780703.4,3807901750036.8374,-110505425060095.02,-38171501123525.42,56589025279090.45,83338163265108.7,14720856928653.592,3396370721804.9272,-31933422930415.953,2282.6704081632656
45353857954209.57,3990780947831.525,-115812586880955.58,-40004735296752.88,59306784135156.1,87340583166469.05,15427844555855.143,3559485703360.1426,-33467065776255.88,2295.487755102041
43704408951597.22,3845642497934.5015,-111600663843515.19,-38549825573465.6,57149889023227.766,84164142510075.75,14866757944408.951,3430032758088.3193,-32249920810149.008,2292.4010204081637
44984224186725.15,3958256190440.591,-114868714675581.34,-39678697026095.23,58823434335293.336,86628757792922.45,15302107707266.861,3530475872954.695,-33194309159548.43,2301.2908163265306
37735405179960.07,3320417393833.5684,-96358613870806.4,-33284817839451.918,49344546138577.56,72669282016713.66,12836305272872.86,2961570194074.4033,-27845333097909.402,2282.5948979591835
34669077432691.016,3050604726453.0493,-88528643970645.5,-30580138677886.047,45334875189780.766,66764274939929.07,11793244542615.781,2720917068411.088,-25582659307625.676,2270.676530612245
50909104677420.79,4479598790406.944,-129998094083136.73,-44904785380595.086,66571079670622.4,98038647239736.78,17317551086292.668,3995475446991.032,-37566337704960.336,2265.7438775510204
44316904632031.43,3899537317846.047,-113164691630404.19,-39090082321665.086,57950816671892.4,85343661115265.2,15075108171417.26,3478102875061.8145,-32701887264232.996,2255.917346938776
53840407870763.31,4737530215281.255,-137483274534053.34,-47490364801223.664,70404185862642.28,103683629654469.66,18314681018132.42,4225531589977.4355,-39729375852471.8,2256.123469387755
38501317564972.54,3387811588523.7095,-98314396517399.88,-33960396921448.973,50346088184409.09,74144244261526.11,13096842668239.854,3021680927000.6626,-28410507520045.715,2252.973469387755
40747759426342.22,3585480715113.5405,-104050760684452.47,-35941889056370.58,53283638562588.18,78470349096988.58,13861006022232.615,3197987390236.6035,-30068179475548.812,2237.861224489796
38774887277290.375,3411883538042.029,-99012966188201.12,-34201701280640.965,50703820456464.45,74671073660475.61,13189901819015.016,3043151413415.342,-28612377460534.51,2227.1642857142856
50776372526545.58,4467919321134.491,-129659158079833.52,-44787707753301.81,66397512707757.24,97783037072080.52,17272400087503.676,3985058327140.174,-37468393482963.0,2228.0030612244896
44297850387933.89,3897860583108.464,-113116036339771.44,-39073275241013.98,57925900041215.44,85306967431437.19,15068626580245.064,3476607575169.28,-32687827307667.11,2195.4204081632656
53571979297567.77,4713910660600.617,-136797833127511.02,-47253595290525.766,70053176450704.3,103166700992959.19,18223370730630.19,4204464624155.582,-39531299638507.13,2171.285714285714
43984549660303.86,3870292592958.833,-112316012314899.47,-38796925775156.72,57516213641889.32,84703625719778.92,14962052277190.824,3452018906823.2495,-32456639502297.824,2184.126530612245
64290129737124.42,5657023000193.065,-164166987292850.47,-56707625811309.31,84068720771997.84,123807271566656.47,21869322030313.96,5045652301733.701,-47440330486301.74,2191.6061224489795
43468393185570.51,3824874903282.4844,-110997989835259.48,-38341645858507.75,56841263732343.24,83709633142640.78,14786473379631.906,3411509698304.0024,-32075762591292.902,2193.801020408164
42855489481686.58,3770944187125.829,-109432919172580.67,-37801029056339.05,56039802605968.52,82529328090953.31,14577984262156.354,3363407381001.1514,-31623494671591.97,2232.5714285714284
40647491988999.82,3576657972988.256,-103794725049505.17,-35853447429962.22,53152524271626.695,78277258614631.05,13826898483925.05,3190118224841.0703,-29994191330040.793,2236.1306122448977
34246385352286.113,3013411174496.151,-87449285542979.98,-30207299717409.766,44782143672825.83,65950271938192.49,11649459018445.273,2687743090957.442,-25270750532184.695,2252.6744897959184
35820241995580.984,3151898056648.6753,-91468180884260.89,-31595532524842.387,46840190567362.34,68981139895680.93,12184831667412.525,2811263377221.4004,-26432115214867.88,2248.866326530612
39174237746242.445,3447023267060.088,-100032720620848.75,-34553951603012.79,51226029601957.12,75440126094058.81,13325747287532.586,3074493375383.5435,-28907061978956.58,2254.4020408163265
8759728186574.751,770786823616.59,-22368257614568.316,-7726588702353.398,11454622187106.48,16869122063753.693,2979762483717.4653,687485655780.6565,-6463891100608.1,2262.785714285714
47843473499208.555,4209847427671.9097,-122169902897318.72,-42200720664963.984,62562319573406.56,92134981620505.42,16274727317355.188,3754876998206.3135,-35304177934271.22,2273.042857142857
39144791968409.95,3444432253165.9644,-99957529503912.95,-34527978651854.184,51187524862539.02,75383420407676.34,13315730809277.275,3072182371020.125,-28885333581649.93,2283.068367346939
50119285487852.5,4410100914528.109,-127981264909117.31,-44208119016045.336,65538275755575.93,96517646402160.44,17048881411228.52,3933488515865.4155,-36983522438966.586,2278.076530612245
43268875867781.664,3807319087965.4067,-110488515189855.2,-38165660147938.0,56580366222087.48,83325410657790.67,14718604329563.443,3395850917629.0312,-31928536316954.973,2271.509183673469
42939991473253.78,3778379740426.583,-109648698592331.52,-37875564890478.31,56150301500172.33,82692059053385.62,14606729034157.293,3370039380914.6763,-31685849674870.953,2273.0704081632653
67577167951711.64,5946256240064.252,-172560548941482.66,-59606984121690.8,88367002039119.2,130137313798805.61,22987460977246.176,5303627516664.563,-49865869269335.9,2288.3244897959185
55860469884677.01,4915279761913.49,-142641570183667.84,-49272176880520.29,73045711723727.42,107573781583512.12,19001837643708.723,4384071174036.4136,-41219999763520.34,2303.972448979592
45863864887930.17,4035657603037.829,-117114906517235.3,-40454591141822.43,59973692824638.65,88322733438604.02,15601331633836.418,3599512294360.88,-33843404849983.938,2293.5183673469387
61722266253653.84,5431071730521.668,-157609862351079.16,-54442621933102.67,80710866175100.03,118862186611015.64,20995822047884.926,4844119698486.623,-45545477540285.01,2291.833673469388
53626233818325.26,4718684759471.516,-136936373957809.4,-47301451165977.58,70124122611696.57,103271182254018.45,18241826310815.223,4208722602476.17,-39571334373988.83,2293.251020408163
50411166417052.664,4435784185313.324,-128726591933965.67,-44465574956755.016,65919952838780.92,97079738223321.03,17148169368711.984,3956395958391.7554,-37198903970626.7,2281.091836734694
52329942019461.0,4604621243998.773,-133626249836610.22,-46158046446845.14,68429031635898.72,100774837235343.81,17800871809225.47,4106986427389.511,-38614787955129.63,2294.2908163265306
85704920193284.36,7541355506103.105,-218850367642746.03,-75596714357317.48,112071683601710.47,165046988868419.88,29153907574167.29,6726339100831.359,-63242518069206.92,2295.161224489796
52637401192968.984,4631675228082.848,-134411356918270.75,-46429243264968.39,68831079424665.84,101366929265386.67,17905458973758.49,4131116561610.497,-38841665055460.414,2296.851020408163
61855581946625.76,5442802185539.104,-157950288235015.4,-54560213587242.26,80885194963487.62,119118920135011.14,21041171445017.773,4854582736483.814,-45643852963030.92,2340.333673469388
55290761348173.71,4865150019128.916,-141186800444833.94,-48769661066210.16,72300735087915.08,106476660513273.7,18808042138362.113,4339358952348.258,-40799605925415.055,2378.091836734694
41408853143899.63,3643651695179.243,-105738885753217.05,-36525012045901.37,54148114862077.4,79743456164286.58,14085887698355.035,3249871751801.2183,-30556007315562.168,2361.8816326530614
48543106605170.09,4271409597363.4,-123956439371261.03,-42817837670601.89,63477191804719.8,93482306150162.05,16512718786572.94,3809786005211.8115,-35820444277230.336,2347.365306122449
53051368328278.67,4668101112202.84,-135468435682134.0,-46794386392664.4,69372401942675.2,102164130036471.48,18046276568676.152,4163605730262.312,-39147135458773.54,2376.7255102040817
42247144637876.3,3717414858674.394,-107879490871920.25,-37264434027591.41,55244303770915.555,81357803230921.34,14371046052608.916,3315662901003.51,-31174590670951.85,2392.8204081632653
53358641077900.71,4695138659018.575,-136253067294383.89,-47065418831763.89,69774205718724.61,102755863486690.64,18150800384521.36,4187721378234.028,-39373875334270.29,2377.2663265306123
44920849796843.41,3952679684261.457,-114706885972934.28,-39622797018688.62,58740562844136.57,86506713924137.84,15280549872336.77,3525502111360.596,-33147544662403.49,2352.8387755102044
58032128614971.59,5106368601860.568,-148186972873650.38,-51187706015117.57,75885472282194.86,111755872060806.81,19740562321770.21,4554508450289.856,-42822488405007.086,2297.408163265306
67401819536738.164,5930827185252.605,-172112791927491.5,-59452317215558.17,88137709105797.98,129799635955728.66,22927813545084.547,5289865819190.75,-49736477896087.09,2281.284693877551
46824411974235.94,4120178080894.6763,-119567695373539.17,-41301849308552.84,61229747921404.74,90172515183555.81,15928077173154.658,3674898510999.0786,-34552202299664.84,2318.5520408163266
50890645121270.914,4477974450184.41,-129950957193338.72,-44888502961531.04,66546940848542.78,98003098751876.23,17311271801714.752,3994026785338.5537,-37552716437990.76,2336.8928571428573
48273061861254.02,4247647839731.905,-123266871489717.69,-42579642680404.445,63124069018268.836,92962265462780.83,16420858773523.15,3788592262900.4233,-35621175634115.42,2333.2091836734694
78645543444978.73,6920186386325.072,-200824014121857.16,-69369934781550.43,102840519600896.58,151452333509746.22,26752547074023.68,6172301303182.618,-58033332977691.32,2344.10306122449
60444958659532.9,5318678643411.749,-154348214952610.5,-53315962299843.13,79040599785778.05,116402400478237.4,20561325301030.78,4743873432178.264,-44602939737199.83,2330.3551020408163
47594953622120.59,4187979724156.2183,-121535299173552.36,-41981511893925.13,62237343770335.75,91656392472597.56,16190189327665.994,3735372539335.5127,-35120792563404.41,2315.9744897959185
50079132801843.11,4406567952707.892,-127878733459902.08,-44172702280140.53,65485770780537.57,96440321991676.11,17035222853051.889,3930337141840.117,-36953893014654.48,2321.011224489796
51393210236202.93,4522196298992.346,-131234273797626.53,-45331794684715.59,67204118416984.14,98970917778693.58,17482227404054.52,4033469277372.6523,-37923563997342.71,2323.558163265306
50131678104758.336,4411191490890.628,-128012909558915.56,-44219050197645.164,65554481411129.83,96541511440171.05,17053096952164.832,3934461007662.645,-36992666689812.57,2361.648979591837
42443970860839.56,3734733858867.161,-108382093175262.56,-37438045910488.56,55501682206118.51,81736842927759.77,14437999629726.982,3331110394361.7603,-31319831013842.324,2333.912244897959
41116464554958.54,3617923804004.535,-104992261588823.16,-36267108302969.42,53765774127632.93,79180386196545.1,13986426998720.477,3226924332159.157,-30340250797059.254,2356.5183673469387
72799553699819.06,6405784807347.16,-185896084825636.34,-64213431280992.98,95196032845274.81,140194368047800.88,24763939475500.82,5713493580499.375,-53719520088631.0,2371.7571428571428
46643375510171.12,4104248473344.4272,-119105412760483.27,-41142164913693.586,60993017026987.13,89823882732103.39,15866494722661.986,3660690195690.3955,-34418613302787.316,2392.051020408164
38616319117491.35,3397930877972.605,-98608056869427.73,-34061835104134.395,50496469642624.02,74365709606200.34,13135962328412.777,3030706543124.8003,-28495368259623.816,2380.8979591836733
37993927550348.24,3343165331387.945,-97018759316778.3,-33512849582442.473,49682601910294.66,73167133669620.03,12924245809665.266,2981859660487.5376,-28036099289721.266,2399.123469387755
46525955763795.266,4093916455142.7017,-118805577585418.22,-41038593863779.31,60839473583997.234,89597760659012.0,15826552502038.78,3651474796406.741,-34331968111540.773,2408.078571428571
49780411104969.88,4380282625286.008,-127115937601869.36,-43909212069782.66,65095147964087.89,95865055945476.1,16933607816193.803,3906892776310.9053,-36733463607340.45,2425.461224489796
47710948294811.42,4198186345982.763,-121831495408881.8,-42083825922749.32,62389023797422.76,91879770176390.55,16229646770405.822,3744476068893.4775,-35206386137703.55,2422.5938775510203
47385423164837.74,4169542659592.8955,-121000256045529.3,-41796693740507.78,61963352099376.92,91252887215177.47,16118914126493.768,3718928013952.9346,-34966177904360.367,2436.0989795918367
49515739942320.1,4356993742284.5054,-126440090859674.12,-43675756881330.86,64749052132850.17,95355363149182.5,16843575669752.557,3886120655229.6494,-36538159895195.625,2449.7244897959185
49511472423604.4,4356618226480.3696,-126429193791794.25,-43671992702482.16,64743471676527.38,95347145071312.11,16842124023965.525,3885785770602.496,-36535010945495.414,2435.1479591836733
54031710882810.22,4754363393900.101,-137971773302861.16,-47659105275280.04,70654342389478.53,104052033282299.25,18379755867372.184,4240545601396.3364,-39870540366974.03,2429.918367346939
73262974897284.53,6446562522135.499,-187079445962611.62,-64622196153851.82,95802024878746.95,141086805337986.5,24921579664580.574,5749863810866.671,-54061482431722.125,2429.967346938776
39310991064342.16,3459056416159.5586,-100381924802667.95,-34674575874805.78,51404854244076.64,75703479979608.72,13372266128713.086,3085226172352.847,-29007973782738.918,2451.2551020408164
42555270029637.87,3744527218324.0933,-108666298900777.56,-37536218026185.13,55647221762213.68,81951177938135.06,14475859784974.7,3339845420659.514,-31401959833207.395,2440.4714285714285
48758876708291.52,4290395631825.4023,-124507416042859.02,-43008159438948.516,63759342607306.92,93897827611112.78,16586116489539.758,3826720268918.3125,-35979663414568.17,2435.197959183673
53568771021323.5,4713628505447.891,-136789640551714.56,-47250765645699.4,70048981659852.64,103160522636994.66,18222279404020.234,4204212738748.64,-39528931901696.97,2421.6479591836733
58687180936061.28,5164008004449.78,-149859670945457.97,-51765500130707.695,76742048730261.92,113017344757017.8,19963388894423.254,4605918609307.334,-43305858110111.92,2379.0214285714287
55749967887100.266,4905556413807.301,-142359399629318.16,-49174707625328.14,72901214081574.05,107360981367402.88,18964248602310.848,4375398721436.2476,-41138459315994.445,2347.866326530612
48844844275865.19,4297960170117.9126,-124726936178408.78,-43083987841221.66,63871757965886.07,94063379846373.56,16615359691610.498,3833467073401.074,-36043099314199.164,2349.3571428571427
49966493452733.67,4396656397630.0645,-127591105631014.56,-44073347583947.18,65338477753728.07,96223406016725.52,16996906770713.951,3921497083848.856,-36870775837982.305,2326.7785714285715
92879990474460.94,8172704963849.345,-237172147911530.8,-81925542734793.38,121454134463275.6,178864441902818.6,31594623131237.973,7289456712850.518,-68537074033068.29,2334.697959183673
52454674184281.13,4615596656828.114,-133944757925550.16,-46268067437911.38,68592137099854.93,101015041463184.03,17843301471924.844,4116775773025.4204,-38706829198690.14,2371.318367346939
47017481718681.78,4137166760065.684,-120060705343349.1,-41472148105539.234,61482215144448.62,90544320849732.66,15993752934418.594,3690051026224.65,-34694670158016.996,2381.7316326530613
40868077359811.14,3596067750749.196,-104357996623013.66,-36048016475467.28,53440971848150.414,78702052450705.55,13901934107134.643,3207430244629.864,-30156963289076.06,2379.7714285714287
35802902189525.07,3150372302817.2407,-91423903017785.88,-31580237806563.777,46817516309339.305,68947747542956.45,12178933241034.807,2809902472878.227,-26419319925419.832,2375.645918367347
49371073126768.71,4344264058574.1025,-126070679508027.25,-43548152128108.21,64559878562589.43,95076769843053.12,16794364922652.12,3874766952691.4995,-36431409207192.58,2400.4979591836736
36836385512386.11,3241310660947.407,-94062937243263.23,-32491830107979.168,48168946445330.86,70937987073202.77,12530489239816.37,2891012896425.6235,-27181937688650.812,2403.70612244898
38957304335979.38,3427934762326.2866,-99478774084294.89,-34362603635108.184,50942357213365.09,75022364778004.48,13251953901583.893,3057467966205.7485,-28746984872472.527,2403.8785714285714
48457899696531.56,4263912074024.6846,-123738860392143.31,-42742680203377.28,63365771394193.36,93318218007401.61,16483734259993.84,3803098695703.82,-35757569114892.86,2389.6530612244896
51779846051912.93,4556217090227.0625,-132221561633754.53,-45672829795944.89,67709700712500.086,99715485264188.86,17613747818043.562,4063813556191.015,-38208866810991.58,2408.2775510204083
60220357579829.984,5298915386709.269,-153774688543302.22,-53117850842929.33,78746900646727.86,115969872859047.55,20484923588539.773,4726246210854.564,-44437204580553.1,2414.4755102040817
57183912436260.73,5031732303742.109,-146021024912375.97,-50439530163238.836,74776306047314.69,110122412619428.95,19452027952515.05,4487938300341.98,-42196581218492.8,2428.1540816326533
48501603962235.89,4267757665975.8096,-123850460623049.47,-42781229824825.13,63422920937458.15,93402381810577.92,16498600957855.17,3806528726362.9834,-35789818995246.63,2432.3102040816325
64165568219423.14,5646062704810.86,-163848913885890.44,-56597755401711.94,83905838759824.69,123567395342155.8,21826950366989.453,5035876176884.455,-47348414641218.79,2413.3489795918367
8325542013840.869,732581850022.3624,-21259550760968.68,-7343611533823.72,10886860383512.508,16032985628542.91,2832067225873.938,653409924596.8568,-6143501488967.355,2401.3683673469386
59304826084995.17,5218355846906.461,-151436848436640.3,-52310298918866.02,77549709700036.11,114206780210508.06,20173490819002.047,4654392987459.989,-43761624736264.49,2423.7071428571426
55224859301934.766,4859351006903.924,-141018517507042.0,-48711531407280.44,72214557938520.9,106349749108652.92,18785624493378.96,4334186915094.865,-40750976535170.375,2422.90612244898
128209791257247.44,11281447340378.533,-327387972077413.9,-113088476592038.31,167652998638611.03,246901110950608.97,43612623351225.05,10062229657575.219,-94607289866749.42,2435.3091836734698
111684634409023.73,9827364825852.842,-285190433572421.4,-98512330137068.7,146043948375262.6,215077647866926.7,37991325434042.414,8765293090685.037,-82413209783382.95,2435.611224489796
63336553527669.86,5573116024029.825,-161731998741006.53,-55866516644826.68,82821781353898.8,121970914195832.94,21544947816276.27,4970813201450.438,-46736676791199.28,2442.942857142857
56122525580557.086,4938338540873.379,-143310738468856.62,-49503325194747.01,73388387496094.61,108078437839934.36,19090980140201.43,4404638070837.209,-41413373558473.97,2463.2102040816326
62474980860987.18,5497304473901.32,-159531944282422.84,-55106559593669.305,81695149597421.6,120311733226730.55,21251870010251.2,4903194768211.604,-46100913613841.03,2454.326530612245
70732718268284.39,6223920060713.726,-180618351768253.62,-62390363266416.2,92493345537338.22,136214142247450.4,24060872258308.39,5551282934864.187,-52194380762188.56,2440.5295918367347
50945075343037.43,4482763877294.458,-130089946421475.75,-44936513550940.85,66618116276563.12,98107918119288.88,17329787105931.457,3998298586447.565,-37592881005374.74,2440.137755102041
48962987315010.41,4308355770015.3765,-125028619331632.1,-43188196917158.914,64026246940999.875,94290895484229.1,16655548030971.514,3842739429136.741,-36130278738300.07,2441.6081632653063
58206475936522.27,5121709779301.343,-148632174851720.4,-51341490484188.766,76113456847596.44,112091623083874.34,19799869380095.117,4568191698980.807,-42951141122824.89,2442.4295918367347
66225039238505.88,5827279955985.1875,-169107843262917.7,-58414328735557.984,86598897864481.45,127533440484374.31,22527512702503.188,5197508849960.968,-48868119233848.32,2437.597959183673
65114256428391.12,5729539836125.724,-166271422031271.56,-57434553774242.47,85146387213517.8,125394340712637.23,22149662043388.543,5110331787693.904,-48048461441421.12,2433.2122448979594
59326801956422.08,5220289587947.154,-151492964930014.34,-52329683066129.99,77578446382738.47,114249100769674.44,20180966327704.395,4656117786541.744,-43777841079346.83,2419.3673469387754
69573001165784.9,6121874131770.281,-177656975938561.44,-61367425572135.4,90976846196559.11,133980807380929.17,23666375885772.832,5460265496948.953,-51338614106791.99,2417.415306122449
56455136929765.71,4967605801334.444,-144160072620125.7,-49796707880555.625,73823325693736.34,108718967067578.0,19204123261800.582,4430742214004.026,-41658810610042.6,2407.416326530612
48414296795985.24,4260075444367.1104,-123627518872696.27,-42704220060329.4,63308754526215.06,93234249365577.94,16468902048168.352,3799676592970.2886,-35725393924346.44,2393.983673469388
54995558207604.3,4839174400229.663,-140432989802240.86,-48509274695730.8,71914713619086.2,105908170767331.53,18707624066695.117,4316190773595.1304,-40581772885619.4,2395.319387755102
47901714217860.73,4214972191114.9062,-122318622558243.08,-42252092457765.74,62638477900251.61,92247139274088.38,16294538859951.828,3759447887706.5874,-35347154315716.95,2393.741836734694
53135723268131.77,4675523633307.913,-135683839031320.28,-46868792296546.4,69482708183531.26,102326577393168.36,18074971265975.75,4170226175337.9224,-39209381961241.05,2417.2989795918365
40539045903819.09,3567115645638.086,-103517803634730.45,-35757791709100.87,53010715469359.36,78068417177048.72,13790008755074.67,3181606956539.0894,-29914167480563.56,2403.1418367346937
52162189678712.65,4589860351700.479,-133197888573596.05,-46010079101411.55,68209671011335.305,100451786630058.94,17743808131097.562,4093820777417.7544,-38491001776013.64,2396.661224489796
45903322387882.695,4039129599096.4507,-117215662450342.4,-40489395020091.91,60025289434834.13,88398719018560.83,15614753739035.24,3602608982513.3774,-33872520802451.68,2392.576530612245
42194183300466.48,3712754652871.897,-107744252282438.84,-37217719000491.11,55175048974048.39,81255812436797.44,14353030395213.535,3311506369908.2817,-31135510022778.555,2399.3755102040814
40411230246372.06,3555868939513.575,-103191422120474.44,-35645050981969.32,52843578091418.4,77822275115014.12,13746530210844.234,3171575622277.809,-29819850903378.164,2402.952040816326
38586901167678.24,3395342256413.903,-98532937257548.84,-34035886628838.37,50458001180940.055,74309057724905.02,13125955319103.93,3028397776281.1807,-28473660597496.465,2403.833673469388
49148491523769.98,4324678628397.6997,-125502309850155.3,-43351822205555.76,64268820646209.65,94648131308614.11,16718650196488.236,3857298172840.2065,-36267163975615.16,2401.7214285714285
42269418744770.35,3719374719776.454,-107936368598769.86,-37284080926062.234,55273430154105.42,81400697743634.12,14378622925884.441,3317411060302.2246,-31191027112359.895,2395.70612244898
98530279126518.55,8669885617986.006,-251600348433371.06,-86909425164194.39,128842710770981.2,189745534088717.97,33516659717441.73,7732905722368.267,-72706478773833.47,2384.2244897959185
39837986415863.78,3505427975282.6504,-101727625150731.88,-35139416643232.992,52093977945949.21,76718346052899.28,13551532130818.656,3126586083645.647,-29396848763532.637,2358.864285714286
41353989635630.195,3638824225424.4077,-105598789828253.4,-36476619383398.13,54076373136129.984,79637802256463.88,14067225000307.404,3245565867047.934,-30515522768189.387,2350.234693877551
43043096465558.12,3787452254048.389,-109911980420251.5,-37966509618666.46,56285126616014.5,82890614313419.0,14641801863571.16,3378131260210.3896,-31761931649749.434,2336.7010204081635
48429562042167.97,4261418657765.977,-123666499484864.89,-42717684910430.76,63328716067614.2,93263646723862.02,16474094782215.094,3800874681779.492,-35736658396518.734,2314.1326530612246
49489211659890.45,4354659490122.437,-126372350100734.81,-43652357464679.484,64714362616769.4,95304276170832.03,16834551665145.121,3884038657419.188,-36518584399491.76,2359.557142857143
57269971418447.484,5039304838318.341,-146240779223331.53,-50515439205500.48,74888840798385.36,110288141355050.14,19481302294047.305,4494692396246.667,-42260084903647.74,2372.377551020408
41826908933332.875,3680437372597.0273,-106806405040315.67,-36893761631280.44,54694784067458.86,80548530678262.02,14228096104875.115,3282681775170.3657,-30864494675027.527,2382.928571428572
51083523830891.3,4494946359249.849,-130443479304728.9,-45058633339011.47,66799158317404.22,98374536568095.31,17376882600801.607,4009164308960.212,-37695043296530.76,2364.134693877551
51384174522277.19,4521401250206.414,-131211200814919.19,-45323824720917.98,67192302916354.875,98953517232210.08,17479153780269.676,4032760145743.9204,-37916896459222.97,2372.9938775510204
49094420085362.766,4319921031603.134,-125364236580202.53,-43304128508222.52,64198115329441.195,94544002884686.83,16700256967910.277,3853054363777.018,-36227263564348.8,2378.874489795918
73861540610302.19,6499231713715.207,-188607903582156.56,-65150166130129.01,96584737414927.28,142239498588463.38,25125191458398.97,5796840716382.98,-54503169795828.26,2402.411224489796
64614969193193.734,5685606666942.64,-164996475502692.84,-56994153767436.14,84493496846898.88,124432834187829.25,21979821508591.094,5071146418438.964,-47680032138769.414,2420.8581632653063
56869427904593.9,5004060266779.488,-145217978492064.78,-50162136779731.8,74365072154240.67,109516791559803.03,19345051010095.72,4463256719630.359,-41964519755405.02,2461.0795918367344
56648435148379.5,4984614665129.768,-144653665161254.38,-49967208244144.27,74076091903964.3,109091212228573.58,19269876701749.13,4445912516895.825,-41801446658024.266,2448.498979591837
47729729863843.2,4199839032414.9697,-121879455022146.77,-42100392472429.42,62413583699002.17,91915939119081.81,16236035641076.043,3745950078686.434,-35220245180553.44,2427.259183673469
43925835529267.7,3865126441299.1055,-112166083924939.12,-38745136919932.234,57439437161292.734,84590556687947.92,14942079773923.117,3447410775726.7407,-32413313347788.08,2438.995918367347
44757413907352.4,3938298663009.524,-114289547013948.39,-39478637133912.2,58526846805466.41,86191975858997.66,15224954518474.855,3512675199118.9443,-33026943560959.598,2440.1816326530616
42810479752573.49,3766983827234.545,-109317985921176.78,-37761328199995.8,55980946293749.52,82442650719382.84,14562673559499.123,3359874928762.8286,-31590281487290.715,2435.569387755102
71923675208345.72,6328714733162.77,-183659499887598.78,-63440856144610.95,94050695073250.66,138507637653028.23,24465995368181.61,5644752253220.193,-53073199964217.164,2424.015306122449
43935700933741.43,3865994416321.274,-112191275329839.77,-38753838559605.94,57452337261867.555,84609554844543.27,14945435607220.67,3448185047431.8228,-32420593241029.68,2447.545918367347
36437628118389.164,3206223256173.1,-93044697010259.98,-32140103106874.0,47647513319635.01,70170076675732.92,12394845516883.525,2859717361875.245,-26887690455382.55,2423.388775510204
42666490612531.016,3754313960837.8027,-108950304647606.81,-37634321459462.82,55792659644058.234,82165362270114.0,14513693325726.557,3348574243682.6724,-31484030304133.965,2395.8683673469386
47407984796622.29,4171527909304.204,-121057868164307.58,-41816594462698.26,61992854715474.81,91296335653908.75,16126588856289.518,3720698754360.839,-34982826448776.8,2397.4132653061224
49100055280077.266,4320416754287.4346,-125378626099045.55,-43309098838390.48,64205483649432.875,94554854757663.03,16702173842696.57,3853496685936.42,-36231422073779.055,2396.942857142857
49327244020517.305,4340407642790.763,-125958760129327.7,-43509492620418.67,64502566372908.63,94992365472522.42,16779455756523.537,3871326986561.9297,-36399066750038.875,2441.785714285714
48070684289957.195,4229840247798.6807,-122750093729707.14,-42401133960537.51,62859431073122.164,92572535144671.56,16352016777066.0,3772709117384.085,-35471839086098.26,2459.9244897959184
53815315786896.98,4735322349371.877,-137419201165279.38,-47468232249936.336,70371374323626.08,103635308517015.86,18306145585915.953,4223562343211.703,-39710860192247.234,2440.8714285714286
47900001418971.08,4214821493187.6245,-122314248654024.73,-42250581654860.92,62636238215293.02,92243840693599.28,16293956204972.55,3759313413545.4233,-35345890321950.18,2433.8
47133346551993.695,4147362010071.4155,-120356569954242.38,-41574347705016.24,61633725530530.13,90767448520608.16,16033166224594.605,3699144345277.531,-34780167824414.438,2440.79693877551
56607706590317.78,4981030834745.188,-144549664042030.78,-49931283293801.35,74022833241077.03,109012779233014.03,19256022262712.926,4442716130316.024,-41771392925454.61,2429.80612244898
59171132488159.54,5206592095634.064,-151095457212321.28,-52192373781298.48,77374886652871.89,113949318633663.89,20128012818676.4,4643900232580.89,-43662970377736.8,2419.330612244898
64170207434801.15,5646471100157.904,-163860761566341.3,-56601847943323.34,83911906003717.5,123576330283155.38,21828528590684.05,5036240346813.588,-47351837956814.24,2414.492857142857
71873187949151.95,6324272427316.404,-183530578159573.28,-63396323676577.93,93984676224423.73,138410410954608.11,24448821297052.31,5640789713573.181,-53035944302200.79,2424.609183673469
83914314204308.61,7383796333484.609,-214277996728484.47,-74017296144144.86,109730205023756.06,161598714758635.8,28544804254918.68,6585808026049.64,-61921212430619.26,2402.0285714285715
54243595286968.35,4773007685642.362,-138512827137306.86,-47845999860556.875,70931412664637.34,104460071553331.45,18451831779910.1,4257174752294.7495,-40026891691267.62,2405.160204081633
69264610241617.266,6094738398386.424,-176869489073921.03,-61095407187286.07,90573581083156.23,133386920708649.28,23561471730818.6,5436061972622.7295,-51111048663212.92,2409.611224489796
81856696922575.23,7202742337972.954,-209023801745742.1,-72202358304206.66,107039570440254.17,157636240131937.78,27844872604550.086,6424320915274.09,-60402875745141.06,2404.172448979592
81216298262561.06,7146392368660.929,-207388522391545.38,-71637489585739.42,106202155980891.64,156402986877869.53,27627030696625.34,6374060763403.496,-59930319040532.75,2388.869387755102
99700070948538.14,8772818258283.341,-254587451294952.97,-87941249948087.75,130372384725751.55,191998271346411.12,33914583354159.17,7824713992851.404,-73569679767526.62,2376.8295918367344
78694032861371.56,6924453071436.11,-200947833364330.28,-69412705224014.42,102903926657976.9,151545712316128.72,26769041504388.426,6176106832699.1455,-58069113720583.055,2403.3581632653063
65522123554667.07,5765429028698.289,-167312923610427.62,-57794316321662.18,85679733435897.25,126179793893479.88,22288404554483.676,5142342042965.242,-48349430167146.6,2367.65612244898
