Feature_1,Feature_2,Feature_3,Close
50509232439081.65,4444413357241.115,-128977006860453.28,1124.6635416666666
50056886723225.46,4404610527343.73,-127821927382669.28,1122.540625
80569682306350.7,7089495432269.258,-205737366449618.5,1123.153125
63481702073146.414,5585888197522.872,-162102639986033.16,1137.6822916666667
52924237035661.414,4656914659550.39,-135143801767272.92,1141.0041666666666
43519756074249.484,3829394620028.153,-111129145769367.62,1138.4760416666666
49829732583748.84,4384622608779.5874,-127241881826618.0,1144.5395833333334
52865752210734.07,4651768395415.201,-134994458670107.77,1135.9239583333333
51885632863629.29,4565525739502.818,-132491691091558.94,1133.1270833333333
42213625372690.625,3714465478219.6016,-107793898551011.08,1137.3125
40397954093101.33,3554700718595.0093,-103157521057954.95,1132.7979166666669
67704284046299.77,5957441981781.009,-172885143114657.97,1149.4239583333333
53065459367361.03,4669341105471.727,-135504418178258.61,1143.36875
53158413823215.07,4677520488537.648,-135741779577472.2,1122.0333333333333
63458835563005.836,5583876171397.862,-162044249708397.25,1122.703125
52133280538325.1,4587316761061.828,-133124068072782.17,1119.3833333333334
41039953678184.79,3611191643210.0435,-104796887919787.1,1110.2416666666666
55937042555319.01,4922017758479.694,-142837101202526.1,1128.1458333333333
45605205098315.6,4012897692019.683,-116454409829204.72,1124.1354166666667
48051760766385.63,4228175137508.788,-122701771592459.11,1131.3927083333333
51932217019249.43,4569624789663.755,-132610645419148.88,1133.1927083333333
50422176399107.305,4436753073547.02,-128754706546189.67,1125.4333333333334
94085574208749.75,8278787007280.729,-240250646557629.6,1128.6416666666669
58596439045744.75,5156023585130.276,-149627958466120.8,1131.996875
56511341270855.47,4972551573492.569,-144303591542298.06,1153.5427083333334
48516530694015.73,4269071429659.2114,-123888576521790.72,1160.2364583333333
40751208002298.8,3585784252484.436,-104059566978666.78,1170.6916666666666
49721888205071.53,4375132516584.211,-126966530943629.0,1184.5520833333333
18382556101801.45,1617519545833.2583,-46940469561203.03,1173.765306122449
65284968763786.81,5744561117585.632,-166707341864037.97,1168.3775510204082
62762157224012.805,5522573797102.715,-160265258649037.0,1175.754081632653
57016919369201.555,5017038362880.205,-145594601663433.2,1175.9438775510205
55883168998294.53,4917277213037.1045,-142699533965363.3,1160.0755102040816
57911162834443.09,5095724701638.698,-147878082982187.25,1138.7530612244898
52798891687184.305,4645885333830.17,-134823727908205.64,1146.1857142857143
62008946654472.63,5456297331819.463,-158341910345769.22,1127.7602040816328
83257471210813.88,7325999615356.331,-212600725455990.28,1126.4663265306122
72289718928985.53,6360923764828.323,-184594204751908.0,1108.1357142857144
50332664873365.78,4428876732984.312,-128526135944839.98,1125.854081632653
65150097798048.58,5732693687460.354,-166362944361948.2,1117.7602040816328
56777903807464.64,4996006826722.946,-144984268098743.34,1107.0142857142855
95292819344160.2,8385013674674.975,-243333388310849.38,1059.0489795918368
75006753474554.8,6600000986501.9,-191532242897270.25,1048.3204081632653
47533259020391.14,4182550877232.444,-121377759801332.39,1061.2397959183672
76600928131899.98,6740275927629.193,-195603021084993.47,1069.9979591836734
62369707799102.875,5488041289434.797,-159263125870060.25,1087.2673469387755
64877363353773.97,5708695032976.298,-165666507896231.97,1089.107142857143
55152129689459.85,4852951347129.382,-140832799985605.16,1087.25
57140749803637.15,5027934452897.771,-145910807285613.5,1086.5132653061223
60243575472917.2,5300958650478.342,-153833976059873.66,1083.941836734694
60788907784168.375,5348943675997.579,-155226500181301.88,1070.641836734694
72937366773226.38,6417912043150.219,-186247994740289.25,1046.1673469387754
71325893443031.34,6276115162808.349,-182133043866426.9,1056.6867346938775
54739631791044.766,4816655129549.587,-139779472338944.2,1066.273469387755
49416398518675.0,4348252603583.824,-126186419567252.69,1072.8744897959184
59854954510793.09,5266763161987.434,-152841619233248.53,1054.5010204081634
68208624515072.52,6001820195918.894,-174172993951668.28,1058.6204081632654
60698426546585.54,5340982088806.558,-154995453063628.47,1062.484693877551
55240566468660.375,4860733334816.72,-141058626253656.84,1073.1357142857144
48110067348094.56,4233305756873.494,-122850659373597.4,1070.5173469387755
36239129779336.23,3188757092963.4663,-92537824423581.36,1070.2663265306123
33881108526841.32,2981269842463.3936,-86516539216426.1,1071.8683673469388
25929403442013.38,2281582578622.798,-66211595266139.2,1071.8448979591838
29027213368648.574,2554165359239.1396,-74121956030655.06,1070.4122448979592
33136290518455.734,2915731604956.8784,-84614621360186.75,1078.5479591836734
55411050340809.21,4875734305596.952,-141493961839981.72,1085.2244897959183
37663951508087.875,3314130092627.378,-96176154664759.5,1095.1142857142856
34439597820424.934,3030412521663.5537,-87942659984588.19,1100.322448979592
56792087336644.914,4997254978976.003,-145020486073432.34,1096.4969387755102
53713310189266.18,4726346866380.802,-137158726276895.36,1086.1
56064790139798.37,4933258555904.8,-143163308598085.88,1073.360204081633
66689776814226.06,5868173451646.627,-170294565874006.06,1049.0367346938776
65248733659003.79,5741373049906.554,-166614814191863.75,1023.6724489795918
67091643550459.88,5903534632654.242,-171320745898526.75,1025.9397959183675
69424474208494.19,6108805403978.035,-177277706610008.03,1045.0775510204082
65938970558497.77,5802108535520.627,-168377357050255.03,1028.154081632653
58684247066218.45,5163750099484.046,-149852178842082.44,1013.7969387755104
50593335956356.984,4451813730042.624,-129191768753367.5,1012.3275510204082
48067444243701.0,4229555261481.783,-122741819443778.69,1022.0428571428572
54242052423309.53,4772871940653.925,-138508887222170.08,1017.3091836734694
59878908699476.75,5268870821069.7,-152902787081028.88,1022.1969387755104
47883913369429.63,4213406024858.372,-122273167451322.78,1017.0826530612244
57384199704768.06,5049356258131.516,-146532464636446.8,1026.2673469387755
63197346680123.945,5560867254480.349,-161376529216616.97,1019.1122448979592
72150239141949.02,6348650827326.911,-184238038110654.44,1004.2224489795918
69433110702448.484,6109565074955.295,-177299760042263.2,985.9510204081632
60732307593834.734,5343963167994.988,-155081970234954.5,985.4132653061224
64022885031106.86,5633507998316.535,-163484567922162.84,970.0204081632652
63465824033388.44,5584490951982.133,-162062096063022.2,968.2397959183672
48321781689187.78,4251934941632.309,-123391278681109.86,980.2428571428572
58531658521271.16,5150323427458.371,-149462539375753.28,966.5010204081632
45821491352206.92,4031929098575.055,-117006704133054.89,967.7020408163264
53857967695399.88,4739075544630.961,-137528114023269.47,931.2275510204082
67496663338779.35,5939172939823.205,-172354977514780.4,915.291836734694
58066283355968.3,5109374049454.817,-148274188421890.34,911.3336734693876
56989904055949.266,5014661110275.858,-145525617880251.62,925.8948979591836
52724722227725.63,4639358957471.7705,-134634334189948.94,957.0326530612244
52147855305066.19,4588599299582.3955,-133161284991837.83,960.3755102040816
40697569290912.11,3581064504524.895,-103922597831121.61,960.6020408163264
41367321158361.74,3639997356806.8945,-105632833177925.39,972.3918367346938
56779860012790.195,4996179071816.021,-144989263340198.7,961.9163265306124
47136764129484.625,4147662847928.6953,-120365296599437.11,970.1397959183672
57962196312078.29,5100215372201.384,-148008397377095.5,962.1520408163263
48572325642759.08,4273980710705.128,-124031052231862.5,957.4040816326532
83482197404641.17,7345773486461.493,-213174571033237.1,930.3091836734694
57366003489880.125,5047754882872.26,-146486000225677.9,937.1061224489796
83002144080164.89,7303531906162.744,-211948739905178.1,939.9408163265306
57682039224791.73,5075563437741.437,-147293008280563.1,971.2275510204082
67442385166794.875,5934397005778.136,-172216376445004.53,977.4816326530612
51564060475993.33,4537229877702.085,-131670545836919.72,981.3173469387756
42142526791021.71,3708209280535.7373,-107612345753100.45,970.9142857142858
43013543335538.47,3784851940844.761,-109836515311773.53,981.8591836734694
44474104467521.27,3913369812509.0635,-113566106946443.67,988.2928571428572
32680490422409.195,2875624898666.6475,-83450720648934.23,982.761224489796
41307490400911.24,3634732733950.3125,-105480052456921.44,975.8163265306124
36121071317063.91,3178368831905.457,-92236358442834.23,987.180612244898
55567368525141.74,4889489345559.5,-141893126078047.97,973.484693877551
44243724526677.46,3893098146364.4644,-112977823965620.14,984.369387755102
44313684952952.3,3899254128260.7803,-113156470238553.58,975.2102040816328
46147993075112.75,4060658697044.925,-117840437015261.94,963.7153061224492
32330706582639.76,2844846664215.3633,-82557536145702.61,961.504081632653
33516995161420.74,2949230688029.621,-85586763444404.62,968.9061224489795
37516206608930.55,3301129688399.414,-95798882447324.34,978.3244897959185
32911951864276.293,2895991609428.029,-84041765569852.95,982.8377551020408
48031916872312.85,4226429036614.2046,-122651099154902.36,999.9969387755102
51984485557916.195,4574223902725.952,-132744114952646.58,1005.691836734694
54386924315212.05,4785619497073.521,-138878822113857.55,1015.5326530612244
49332428379038.42,4340863884457.366,-125971998569479.3,1032.312244897959
95242054053125.9,8380548172410.582,-243203755993067.44,1035.3295918367348
43845933070195.09,3858095537327.6826,-111962050596863.22,1034.9204081632652
38872212468836.95,3420447539467.107,-99261488907847.84,1045.7336734693877
41199471534208.06,3625227970769.396,-105204222611774.95,1049.4214285714286
48231993875130.39,4244034359705.887,-123162002529537.38,1049.7030612244898
38703433178611.57,3405596241308.605,-98830505502726.36,1047.9224489795918
40567099900845.086,3569584194283.47,-103589440544192.84,1040.9469387755105
36714107825701.62,3230551332154.489,-93750696934494.62,1031.351020408163
51111765135658.836,4497431434415.347,-130515594244497.69,1050.273469387755
74468354426375.05,6552627112307.934,-190157422466114.12,1041.1979591836734
62450364921168.016,5495138873821.489,-159469086249314.34,1026.9204081632652
43698226544186.27,3845098654021.2554,-111584876921393.06,1027.0
50662266762402.07,4457879187363.925,-129367784792990.52,1045.4193877551022
58235970725812.89,5124305353426.439,-148707490943445.75,1050.4438775510205
40595975809859.984,3572125257080.6396,-103663175928400.98,1056.084693877551
45948090669863.516,4043068970327.5063,-117329979694768.36,1056.442857142857
43156089443030.52,3797394888584.175,-110200511464314.1,1054.6591836734692
67133738141240.28,5907238552735.213,-171428235074254.88,1048.6632653061224
47707618188043.25,4197893414798.851,-121822992123358.42,1043.619387755102
39253525502119.125,3454000161137.6387,-100235184418215.08,1031.9122448979592
60384057638272.86,5313320136941.449,-154192701878968.56,1012.195918367347
50184896484031.1,4415874426768.071,-128148804168250.22,1002.4163265306124
47071744816389.266,4141941542196.006,-120199268067849.69,998.158163265306
47173658942642.12,4150909226615.025,-120459508956855.77,1012.4632653061224
30664017661801.71,2698191176866.2476,-78301590604495.53,1016.0428571428572
32149833567967.08,2828931280195.3164,-82095670784459.05,1011.3204081632653
35394524565391.62,3114438507201.358,-90381097212012.9,1015.8704081632652
34169386963741.86,3006636040578.466,-87252667492199.2,1007.195918367347
45728378005895.56,4023735916060.1147,-116768936098320.1,1018.911224489796
36576139306157.625,3218411171835.627,-93398389738548.77,1017.1265306122448
57399449117773.35,5050698091554.8545,-146571404728158.8,1009.3183673469388
55651733104286.11,4896912871897.475,-142108553576555.0,1005.2928571428572
48856813647541.45,4299013649344.381,-124757500459751.3,1004.2663265306124
49339023273562.984,4341444096424.7896,-125988839364888.27,1013.0204081632652
39716649773189.91,3494751315817.074,-101417787589220.05,1002.234693877551
39465885752668.805,3472685958850.801,-100777453692562.84,1006.7255102040816
44070349429995.8,3877842489808.432,-112535104773017.98,1000.1234693877552
62445815898645.32,5494738250987.391,-159457470474902.62,1005.927551020408
46775780864888.11,4115899043639.977,-119443514076635.42,1013.004081632653
36717790935141.65,3230875361669.8438,-93760101571465.11,1018.3408163265306
70801704168792.78,6229990193184.301,-180794509288222.9,1033.3877551020407
38479401182450.32,3385883267682.0957,-98258432547506.5,1037.3795918367346
35801576657322.44,3150255820495.318,-91420518331600.92,1030.9602040816328
36574027510593.35,3218225466850.3643,-93392997177570.86,1028.5051020408164
28008583935899.77,2464534045218.023,-71520851815309.38,1031.4969387755102
31981174870797.49,2814090625779.7173,-81664995045792.81,1036.0408163265306
32143127026596.78,2828341060659.058,-82078545297402.67,1031.6591836734694
32459572820200.625,2856185905092.556,-82886600184802.97,1029.8102040816325
34134102715534.75,3003531253136.8047,-87162567956378.81,1026.8020408163266
33680264566814.16,2963597104165.081,-86003677106667.75,1026.6724489795918
40412082790963.19,3555943899261.6333,-103193599060436.39,1027.5989795918367
37553764449731.24,3304434512381.3164,-95894787916434.6,1017.338775510204
41266597843276.83,3631134552470.2876,-105375631791766.39,1004.8826530612243
38384206891545.46,3377506850112.965,-98015350548679.0,1001.2214285714284
50776394137783.195,4467921397582.594,-129659212902910.22,985.6163265306122
39155302793670.82,3445357212447.3394,-99984370028603.4,987.761224489796
37073429148756.24,3262168805205.0415,-94668235869043.97,981.458163265306
32167810640488.57,2830513002332.775,-82141575976196.3,901.0979591836737
56365603837031.734,4959727592782.894,-143931446493924.78,924.8265306122448
57334542375162.02,5044986401162.509,-146405663252271.38,934.7744897959184
40576562002550.35,3570416663513.8115,-103613602325848.52,938.1785714285714
41709647791152.336,3670119299100.427,-106506974600054.12,946.5377551020408
66158666909942.93,5821439530759.2,-168938359040869.6,952.208163265306
41884761119511.34,3685527797426.1333,-106954132335399.2,958.8051020408162
31814129986535.277,2799391909769.5034,-81238440507090.73,966.5846938775512
38373166618746.266,3376535277584.034,-97987158769347.17,964.0755102040816
35673987712994.46,3139028903869.6855,-91094715673345.66,962.822448979592
43575851042975.33,3834330425130.257,-111272386628826.14,975.1397959183672
49107996535885.23,4321115406859.512,-125398904687621.3,965.7132653061224
30483148994268.496,2682276167652.1875,-77839736327872.6,960.2908163265306
44611135155343.39,3925427370111.4346,-113916019288186.62,947.930612244898
38875171182068.7,3420707743227.4126,-99269044200018.98,959.6122448979592
43346903294622.39,3814184855757.0425,-110687761181217.5,920.0071428571428
29688912316987.21,2612389614067.8833,-75811626403106.39,920.5438775510204
25016145204143.297,2201223029650.5576,-63879559867488.03,918.6336734693878
31915814562112.65,2808339398196.1963,-81498095421963.69,923.2530612244898
29902457527147.695,2631179858229.1704,-76356921245983.47,912.8571428571428
31277003039249.203,2752128983636.626,-79866868600296.58,907.738775510204
41873563726381.46,3684542527895.9956,-106925539846007.47,922.3785714285716
43979433755404.18,3869842432419.802,-112302948670783.61,925.0938775510205
47078216341773.24,4142511001538.765,-120215792887641.0,916.1336734693878
40841146649616.45,3593698056100.369,-104289228368905.45,917.6867346938776
56916172479590.01,5008173174297.782,-145337341704960.97,911.1142857142856
46477419051881.38,4089645344130.569,-118681637716710.81,910.2122448979592
35590448179774.945,3131678121590.5376,-90881394757953.08,910.2020408163264
35970353675912.08,3165106759576.2163,-91851496008895.6,903.8173469387756
44475349672289.914,3913479196470.693,-113569286716192.56,896.0612244897959
41481330658665.56,3650029168832.92,-105923959106392.95,890.2367346938776
59862098579448.73,5267391279936.308,-152859862548593.1,876.480612244898
59050734499540.94,5195997722244.429,-150788017187097.84,865.9163265306123
74750836733402.06,6577482646338.883,-190878751235928.8,863.6561224489797
51772960800119.8,4555611156979.577,-132203979631773.44,875.3734693877551
38407262893071.9,3379535531093.4233,-98074224875661.78,870.9948979591836
48854677813647.43,4298825450171.123,-124752047156202.27,866.7714285714286
40085024828882.51,3527165297840.9243,-102358445799725.38,864.2336734693877
43748519603700.49,3849523883127.7544,-111713301536458.97,864.4867346938776
46255094266270.125,4070082581224.4946,-118113923913306.67,849.8122448979592
62337306544161.76,5485190195744.165,-159180388315276.12,837.7142857142857
43354803606740.85,3814880045740.059,-110707934882839.52,846.9510204081632
47264473548423.76,4158900020659.885,-120691407094538.67,854.9040816326532
43539844969124.5,3831162134055.049,-111180444596328.77,847.0622448979592
64826509211218.61,5704220291065.021,-165536649922677.4,841.35
46088386797328.17,4055413721764.6206,-117688230518811.69,832.5551020408162
44190290322470.516,3888396173727.0796,-112841378375608.44,853.4632653061224
55416865264652.51,4876246053335.749,-141508811102475.28,863.8908163265306
61641720047652.32,5423983986000.414,-157404184553344.47,871.2602040816327
48950174078426.016,4307228334045.7197,-124995899711483.39,872.8193877551021
57382707105538.0,5049224555130.197,-146528653925385.44,874.3020408163266
50850589453895.32,4474449859435.233,-129848673757055.89,883.2673469387755
47757642348660.65,4202295109470.6753,-121950729951895.73,883.5673469387756
50961971535493.03,4484250679850.025,-130133091773664.44,872.7326530612245
42628472086416.94,3750968499840.859,-108853222918077.7,843.2112244897959
40852893179976.875,3594731621814.0186,-104319223910156.25,844.2071428571429
51630128747477.85,4543043232536.718,-131839253370776.56,852.1295918367347
46293617341639.98,4073472366812.2495,-118212293906936.72,860.5122448979591
66885592876644.04,5885403253804.793,-170794589320781.1,860.0071428571429
31970338946130.73,2813137015564.082,-81637325398175.55,857.5969387755102
42421809311144.66,3732783801316.297,-108325502182205.94,872.5234693877551
40853579815135.44,3594792056462.8604,-104320977367407.3,874.2581632653062
44208549441572.89,3890002819461.083,-112888003691258.14,851.8306122448979
58076872016699.78,5110305542780.177,-148301227195842.75,849.0234693877551
45215066828033.46,3978568345041.037,-115458179181989.05,839.3071428571429
41165009489774.5,3622195276975.816,-105116223145124.55,851.5897959183674
47707085723889.24,4197846282052.907,-121821632354009.56,846.219387755102
67351330514860.28,5926384550757.827,-171983865493460.44,853.9622448979592
54416609240531.92,4788231305290.388,-138954623936164.03,847.7561224489797
42060816976976.04,3701019297153.772,-107403697449747.4,836.65
55045353649783.33,4843555891300.557,-140560144089395.95,829.1112244897959
52112456807363.24,4585484147416.99,-133070894267677.66,824.3193877551021
57692377127048.54,5076472715440.31,-147319406314984.3,837.2510204081633
49451518104880.984,4351342458749.228,-126276097507186.88,847.4795918367347
49474076471029.734,4353327430263.139,-126333703548233.75,845.8061224489796
60961424901244.586,5364123508801.061,-155667028930378.5,863.0091836734694
50544685319887.96,4447532801383.555,-129067537259228.47,859.9795918367347
49878599516023.12,4388922341793.6763,-127366665523824.33,864.7602040816327
42447498666898.43,3735044233098.814,-108391101641651.08,862.5612244897959
42923700533427.77,3776946274608.6875,-109607099181762.38,852.6816326530612
39135960900303.72,3443655105192.7476,-99934979752579.03,865.026530612245
37413349635403.39,3292078975988.771,-95536234474183.95,865.0693877551021
40416765961597.484,3556355938273.7334,-103205558028544.53,859.7683673469388
40375416107754.78,3552717396886.082,-103099969749758.86,867.0428571428571
83048571090857.02,7307617682579.723,-212067292173638.66,878.2520408163265
8977005742512.92,789905523657.5443,-22923083270359.27,881.4591836734694
70060814305779.99,6164797519975.722,-178902622482357.12,896.1030612244898
48480090568008.836,4265864634033.255,-123795525427687.34,895.6173469387755
42324738295036.984,3724242266352.4473,-108077629609948.6,890.8102040816326
37764177975252.53,3322949073646.0464,-96432086449787.64,890.5173469387755
43637972258832.984,3839796563667.6055,-111431015695790.58,893.6408163265306
43904942255668.94,3863287785823.3867,-112112732447509.2,902.9897959183672
31851916098338.605,2802716829735.263,-81334927959258.48,898.2561224489797
53871845300342.9,4740296617822.924,-137563551894949.16,888.1397959183673
58472987742967.77,5145160617072.3,-149312721171785.8,883.7173469387756
44315261056218.43,3899392584567.9517,-113160495650904.52,880.3887755102041
41957074457587.836,3691890757085.925,-107138787337920.39,868.9326530612244
46808542871209.88,4118781661138.895,-119527173512096.67,864.015306122449
41920782377264.336,3688697382775.9478,-107046113782294.47,855.3520408163265
50894133134995.195,4478281267451.628,-129959864401298.44,851.9071428571428
43849478631359.625,3858407339699.9365,-111971104415063.03,834.3918367346938
52641810192411.32,4632062966180.985,-134422615821009.86,835.9877551020409
50702125606173.234,4461386079718.642,-129469566665704.53,821.9704081632653
59773397529425.51,5259586204212.101,-152633361625818.6,829.4908163265305
47232813893882.695,4156114068622.9116,-120610563655420.69,824.7816326530613
39499944889208.52,3475682718004.9043,-100864425128504.39,839.5214285714286
47919736734403.4,4216557923835.4688,-122364643946131.61,836.0571428571429
97260367837422.39,8558143235762.364,-248357587751597.38,836.5846938775511
51931850368378.9,4569592146156.52,-132609710098249.53,846.1734693877551
51582505848233.125,4538852690192.16,-131717646911322.88,860.7683673469388
36852762949801.44,3242751788930.5312,-94104757772084.62,860.6336734693878
48979148289574.414,4309777708278.0757,-125069886278758.78,863.1275510204082
46896604604965.41,4126530423998.6396,-119752042368102.17,851.6693877551021
47477432375223.24,4177638729089.8867,-121235205080845.06,843.7336734693877
46684926265257.19,4107904351969.8716,-119211514346817.05,829.8663265306122
47444165163640.89,4174711396249.7617,-121150255333925.1,832.8775510204082
52253942744868.555,4597933773905.597,-133432184299628.75,826.9183673469388
57710109933062.31,5078033166011.044,-147364687928363.16,824.8765306122449
59011339849626.44,5192531344445.793,-150687422257608.66,813.9153061224489
52096580653308.29,4584087093656.036,-133030353895377.94,803.9530612244897
50141760136065.28,4412078354438.792,-128038654530647.8,790.7224489795918
53574416420506.66,4714124896836.12,-136804057532657.67,804.1316326530612
49393616859346.336,4346247754041.4087,-126128246077431.69,815.0214285714286
37951652320114.52,3339445349695.8525,-96910808483778.12,812.234693877551
24588655439031.41,2163607257742.1514,-62787950794755.836,821.2948979591836
26519118784480.496,2333472777914.245,-67717453239008.32,820.4418367346939
28041361882837.125,2467418122757.1733,-71604551606279.94,813.884693877551
40728077950720.086,3583748787420.721,-104000503974305.45,808.7326530612245
30498146944045.16,2683595795585.1973,-77878034244032.22,805.3489795918367
30010089427876.062,2640650609224.5254,-76631763210055.14,801.5418367346939
41769237527846.664,3675362584999.027,-106659139142183.27,820.5530612244897
46782319249750.7,4116474114084.85,-119460211125876.62,814.8306122448979
46460656547045.27,4088170325804.0713,-118638834045266.9,814.219387755102
40560348045651.375,3568989888898.9785,-103572199662242.62,812.9948979591836
2768269313595.932,243585815305.5708,-7068868226200.972,812.1581632653061
34986795768553.977,3078561351984.1714,-89339948438750.66,811.4632653061224
45563790830807.84,4009253271602.6333,-116348657402067.05,824.0224489795918
48557309134997.3,4272659195584.8237,-123992706017530.5,826.8632653061225
59546393777984.195,5239612043531.036,-152053700064728.72,822.723469387755
54785412228203.79,4820683007328.069,-139896374879556.61,824.6428571428571
41915103611410.63,3688197683847.189,-107031613305260.56,827.484693877551
55425838726736.49,4877035411224.128,-141531725516741.3,843.3612244897959
58173897726299.875,5118843003085.71,-148548985380398.4,839.3704081632653
47951883248543.695,4219386461782.8506,-122446730873018.56,848.5897959183674
62896728715876.63,5534414858012.699,-160608891701594.12,855.7877551020408
47273135513774.61,4159662147349.4146,-120713526003759.77,857.8010204081633
63636314835339.75,5599492777348.908,-162497449169396.84,866.9357142857143
62775568879114.16,5523753678765.219,-160299506190038.6,871.7132653061224
59550533484511.266,5239976008637.602,-152064270664386.78,882.3785714285715
45705668689774.27,4021737391398.9443,-116710947335881.53,872.7275510204082
61841091555509.73,5441527157197.894,-157913286809463.7,888.4234693877551
61698897754859.945,5429015105378.241,-157550190620847.34,893.8275510204082
79697251427062.86,7012727984384.893,-203509585796157.47,900.0
57021823473831.46,5017469592611.523,-145607125535114.8,907.3091836734694
57816957259106.305,5087435163889.193,-147637526071986.8,917.4183673469388
51820610746359.72,4559804056191.079,-132325655525128.28,913.395918367347
74856824404026.19,6586808739875.365,-191149394183739.03,921.9775510204082
61376225020761.76,5400622350387.048,-156726235174145.84,929.1448979591836
55045930626029.79,4843606646480.144,-140561617446394.97,928.461224489796
52370794414672.805,4608215950011.922,-133730567161573.03,929.0744897959185
50532451809134.65,4446456165637.473,-129036299584331.16,936.6979591836734
71748628178576.1,6313311892073.124,-183212511702726.56,951.6204081632652
62866955912930.664,5531794981686.112,-160532865390270.28,957.0551020408162
79394822882231.08,6986116621404.565,-202737324778242.4,962.5071428571428
61974125188677.38,5453232925603.188,-158252992660689.7,968.223469387755
70568604534805.12,6209479358793.511,-180199281994283.22,955.041836734694
71163175150755.28,6261796731211.79,-181717537865874.84,949.8367346938776
144570601823523.5,12721070009643.254,-369165845313770.7,944.3489795918368
56656997411620.42,4985367725548.938,-144675529755596.03,926.2224489795918
58726461138415.87,5167464376300.099,-149959974453533.06,941.1183673469388
64189334373973.05,5648153984732.325,-163909603128047.34,946.0173469387756
48393947516476.8,4258284825245.318,-123575556897893.7,941.195918367347
49399375014531.1,4346754454765.3335,-126142949581823.75,942.691836734694
2171765186727.7708,191098170794.20505,-5545674807035.055,941.288775510204
38916146765785.59,3424313178528.9453,-99373676901712.03,933.5234693877552
64062558036491.836,5636998703371.249,-163585875634611.78,928.2357142857144
50874374104477.74,4476542679269.8955,-129909408647697.89,926.1489795918368
54836874409635.54,4825211231146.033,-140027785251536.95,947.0948979591838
49085818656126.97,4319164012061.3413,-125342272617742.42,952.2581632653062
41834991815581.76,3681148434815.2544,-106827045078380.75,960.2632653061224
57200946627869.945,5033231096370.15,-146064521988091.97,965.2071428571428
46653373739522.516,4105128056961.7725,-119130943605125.06,955.9040816326532
71970933334749.61,6332873050418.657,-183780175761495.0,948.6714285714286
47101853252019.83,4144590601827.2354,-120276150984432.8,938.988775510204
46396155295361.88,4082494844644.776,-118474127977179.64,941.7020408163264
52986288452159.53,4662374358842.004,-135302252235624.08,955.445918367347
55641286525790.83,4895993291910.485,-142081878568043.9,943.473469387755
50162289080681.39,4413884846802.145,-128091075854686.22,952.15
43236578604850.05,3804477044770.768,-110406043359048.75,935.1418367346938
57524542919303.875,5061704923948.419,-146890836426609.62,942.6357142857144
43691003838646.3,3844462881268.6753,-111566433216690.8,937.6561224489795
65929144395099.14,5801243290892.3,-168352265837137.0,940.5826530612244
47802657400228.164,4206255869288.735,-122065677785824.9,963.4020408163266
35105615945082.61,3089016540694.729,-89643359638309.02,970.2336734693876
38354985824327.23,3374935522104.573,-97940733721657.8,975.3867346938777
29228223827763.57,2571852630692.4604,-74635243132382.92,972.1622448979592
26984402310931.273,2374414076633.5244,-68905569895286.58,956.245918367347
35284943522876.82,3104795984567.2354,-90101278698539.19,958.6867346938776
42070739360137.67,3701892430261.791,-107429033861510.58,955.6326530612243
40090864532169.77,3527679104411.5176,-102373358088077.56,963.3153061224488
65899627874032.81,5798646632618.197,-168276894133425.38,957.276530612245
41469415222372.15,3648980842437.366,-105893532896697.2,957.2
57227691884898.5,5035584668677.121,-146132816988957.75,967.354081632653
43654849447504.35,3841281613304.1455,-111474112208885.67,975.2561224489796
39564292851631.11,3481345018129.9253,-101028739545521.34,978.7602040816328
38709468484558.91,3406127221854.532,-98845916908296.9,975.0204081632652
39387140803674.266,3465757021841.984,-100576375903864.84,959.65
60549345144136.57,5327863903049.794,-154614769246758.3,958.6
47838927973111.85,4209447637493.1323,-122158295727396.34,956.1163265306122
49600076227066.33,4364414535214.1064,-126655446213642.28,950.6081632653062
45816272175532.26,4031469907889.887,-116993377016163.64,954.4
2270053225418.803,199746745866.91757,-5796656684405.388,956.9438775510204
35944273991532.805,3162811973406.824,-91784900640425.36,962.8765306122448
39340811741301.07,3461680384239.417,-100458072856791.5,958.85
45241548216336.805,3980898608848.8687,-115525800184221.38,949.7367346938776
51281226600624.234,4512342497223.516,-130948319975376.53,930.3632653061223
53201153310297.3,4681280920503.853,-135850916405781.98,940.1204081632652
49625850644646.13,4366682498061.8867,-126721262669060.44,924.2020408163264
50854270645158.45,4474773752152.409,-129858074082506.67,916.658163265306
41482392089902.04,3650122604140.41,-105926669819059.0,917.7836734693876
39569034981545.125,3481762310142.4443,-101040848125705.55,911.0510204081633
43041089243176.97,3787275656595.344,-109906855348789.94,912.0959183673468
43287353128590.16,3808944868169.412,-110535698131268.42,918.2102040816328
51855634920337.87,4562885782217.283,-132415090797704.67,908.5
46810159968448.414,4118923917853.687,-119531302582514.27,908.1010204081632
52740396643849.45,4640738033869.3,-134674359242726.98,909.0102040816328
35980126029234.266,3165966653630.3755,-91876450592489.98,914.3377551020408
40413255846175.26,3556047062509.936,-103196594220797.42,907.5224489795918
37218098994042.03,3274898456929.3936,-95037656002672.45,902.8489795918368
40092389247607.94,3527813307221.48,-102377251237834.97,911.0561224489796
33871975368832.17,2980466076244.892,-86493217575502.17,911.2724489795918
30835600520640.156,2713289121641.4575,-78739732957146.7,920.1734693877552
38918157853115.03,3424490231084.778,-99378812286449.89,921.569387755102
44332761904578.875,3900932387911.205,-113205184211076.39,914.9632653061224
