Feature_1,Feature_2,Feature_3,Feature_4,Feature_5,Feature_6,Feature_7,Feature_8,Close
23608901442111.977,2077396664440.5151,-60286116432055.12,-20824421476342.453,30872081915477.547,45465045775245.67,8030947732341.803,1852886473883.9678,1059.495918367347
25412787269516.54,2236124341244.137,-64892398546320.23,-22415553395400.695,33230925681899.54,48938894165569.97,8644568483565.491,1994459948324.7854,1058.0989795918367
18846758059944.73,1658365681676.8748,-48125824594911.21,-16623934557234.91,24644884845391.973,36294307003262.586,6411028023877.666,1479141385772.3816,1055.6561224489797
27593669451532.72,2428024718677.389,-70461353802537.48,-24339218034306.97,36082747170200.445,53138746802320.03,9386430641071.977,2165621102729.4197,1048.357142857143
26307811636187.457,2314879441520.59,-67177873193084.984,-23205016908264.16,34401300708710.5,50662495152115.41,8949025436547.488,2064703726106.378,1057.4408163265307
31630431498980.1,2783227922382.9287,-80769360339194.92,-27899876600319.707,41361402550430.4,60912576290612.06,10759600228079.03,2482436412989.0977,1061.9979591836734
38905610281861.72,3423386376380.606,-99346771260110.58,-34317006916730.77,50874760784945.875,74922814425605.64,13234369353803.727,3053410680694.7646,1053.4071428571428
35748596197406.6,3145594000627.501,-91285230565365.55,-31532337074601.703,46746504061113.62,68843167219174.95,12160460194830.564,2805640259914.3267,1055.821428571429
29605957694003.082,2605090205327.4917,-75599799256843.72,-26114173178224.48,38714107678850.22,57013928526035.766,10070942901833.637,2323550626252.8525,1073.291836734694
37200588205229.414,3273357726517.1133,-94992940660050.25,-32813078173404.03,48645195022452.85,71639353407371.67,12654378640229.506,2919596349428.2104,1079.8816326530614
34161519418646.426,3005943652997.4175,-87232577690177.92,-30132443092208.055,44671169135533.484,65786840742027.43,11620590526046.107,2681082630980.308,1089.230612244898
31895115395702.094,2806517971099.7593,-81445239428384.39,-28133343079930.9,41707515200022.84,61422293523543.586,10849636701951.377,2503209488822.9355,1097.2142857142858
25471838612421.336,2241320451109.6416,-65043188270680.375,-22467640226707.336,33308144157597.223,49052612928324.586,8664655767426.888,1999094433592.4583,1097.430612244898
46498797595176.27,4091526543855.693,-118736227765327.1,-41014638326619.41,60803959648374.69,89545460058139.14,15817314118011.0,3649343359908.0386,1115.2244897959183
34087882999026.832,2999464276437.81,-87044544560190.23,-30067491545413.2,44574879012247.945,65645034710340.78,11595541900189.148,2675303397883.08,1109.6163265306122
25915898217129.984,2280394186789.4185,-66177109241744.69,-22859326566332.035,33888816876408.184,49907764520243.45,8815709781581.371,2033945345755.3225,1116.4163265306122
33524376768205.14,2949880135088.9634,-85605612546619.22,-29570446249195.4,43838012206957.18,64559857656776.01,11403856178990.6,2631078020469.8257,1125.1479591836735
35647882126436.125,3136731821863.182,-91028053930140.84,-31443501195628.758,46614805243800.92,68649216210474.016,12126200665544.783,2797736050703.0537,1136.7173469387756
31626803797131.63,2782908734236.772,-80760096874140.31,-27896676795764.11,41356658868665.1,60905590225012.266,10758366212352.717,2482151693878.949,1132.3
22630600634729.383,1991313951639.9473,-57787992152066.99,-19961503332781.176,29592811031574.504,43581074165101.055,7698162923618.368,1776106842177.4033,1141.3163265306123
26535149675105.13,2334883358875.6797,-67758388691429.43,-23405542216471.73,34698578271196.594,51100293464682.75,9026358132362.703,2082545826375.97,1149.7408163265306
23474882667502.51,2065604080234.2375,-59943894661984.055,-20706209089692.977,30696832884703.973,45206957702782.81,7985359053306.37,1842368268832.4438,1152.1602040816326
22618120003024.152,1990215794931.7854,-57756122676990.13,-19950494788684.883,29576490931221.746,43557039659538.914,7693917460010.091,1775127338511.451,1146.4397959183675
25499177749897.56,2243726060619.1924,-65112999579994.4,-22491754886578.41,33343893990483.812,49105261438666.99,8673955604529.6045,2001240073970.3567,1148.5540816326532
1599567720891.803,140749319377.34702,-4084549471783.5625,-1410911593201.0327,2091668108109.3423,3080381355607.305,544118701499.4427,125538130266.61028,1153.9469387755105
22071940693393.086,1942156234172.9424,-56361435592556.84,-19468732755625.402,28862281479360.81,42505230059482.15,7508125756917.245,1732261847011.026,1140.1510204081633
22499645020320.92,1979790876685.0637,-57453592891691.91,-19845992889559.227,29421567405140.293,43328885431106.516,7653616283446.357,1765829162035.6775,1146.3816326530614
34025941541866.805,2994013881790.5425,-86886374493740.05,-30012855442730.086,44493881390606.4,65525750052581.34,11574471466007.207,2670442012154.777,1167.595918367347
32463040637975.03,2856490920282.1406,-82895455551646.3,-28634286142259.0,42450160365352.43,62515980523756.195,11042825616416.324,2547781693740.899,1175.8397959183674
27818513891571.113,2447809246190.4043,-71035501780403.14,-24537543894423.176,36376764075236.65,53571743048810.25,9462915105857.697,2183267489013.7427,1180.4102040816326
27333526394321.992,2405134208674.7656,-69797069878918.35,-24109756792341.234,35742572316044.96,52637774081253.38,9297938792067.322,2145204396421.218,1184.680612244898
24801509721287.465,2182336739712.1753,-63331481033113.164,-21876371097147.797,32431591122410.883,47761721177382.71,8436632586088.779,1946485339110.3271,1173.6
29471616816262.785,2593269358060.3496,-75256755040329.9,-25995676840901.24,38538437681620.93,56755220275059.48,10025244685652.967,2313007129287.323,1175.134693877551
39772963611256.664,3499706426427.601,-101561587096300.55,-35082062613193.367,52008951081030.445,76593127628218.44,13529413533276.38,3121482904707.771,1158.9336734693877
29210207284597.61,2570267325502.099,-74589236709468.48,-25765098294721.676,38196606373846.41,56251808312738.195,9936321982135.613,2292491015497.161,1162.6326530612246
24686468406820.78,2172214062843.3906,-63037719483881.445,-21774898109642.566,32281158031522.42,47540179586986.49,8397499462780.392,1937456622703.8862,1176.5989795918367
26472792194716.355,2329396406781.628,-67599156580084.92,-23350539301148.004,34617036803004.21,50980207886282.53,9005146222319.098,2077651825138.0276,1183.854081632653
25711381248766.25,2262398290188.81,-65654868202855.36,-22678930674809.09,33621381036041.918,49513914093576.04,8746140029120.004,2017894326549.2124,1180.4408163265307
37254269265822.5,3278081127502.252,-95130017077516.23,-32860427784763.184,48715390473706.06,71742730115308.4,12672639090437.727,2923809417623.807,1180.3622448979593
34532767905695.746,3038610453376.768,-88180572878253.92,-30459905520293.027,45156630306440.84,66501775457284.836,11746876610222.543,2710219155267.85,1168.1204081632654
29064362531302.816,2557434218345.922,-74216817348051.17,-25636454898069.19,38005893407412.62,55970946602901.96,9886710557132.693,2281044712086.4824,1156.454081632653
24509852543128.824,2156673257287.0457,-62586725022434.88,-21619112656601.062,32050207006141.617,47200060078691.57,8337420735037.591,1923595366219.6833,1149.604081632653
23169499740510.434,2038732832400.7341,-59164089161151.12,-20436843683956.94,30297500296406.516,44618863903544.09,7881478142756.216,1818401024274.1025,1146.7214285714283
24329572539956.242,2140810075455.8381,-62126373745941.96,-21460095250760.11,31814464718058.527,46852884140601.79,8276095576431.894,1909446479994.804,1145.2867346938776
23438396455006.63,2062393660779.5144,-59850725924995.875,-20674026278812.758,30649122120119.3,45136694132459.375,7972947700222.262,1839504707059.381,1143.5530612244895
21761425666793.848,1914833429687.001,-55568525144058.5,-19194840594595.45,28456238019828.07,41907253119853.695,7402499088941.339,1707891814812.166,1141.4683673469387
32129802203752.36,2827168543666.7812,-82044519765406.4,-28340350412075.918,42014402375915.28,61874243499756.76,10929469174809.926,2521628274043.715,1129.6408163265307
31824276961792.75,2800284690872.909,-81264351259835.55,-28070859393665.414,41614883373211.83,61285875867868.43,10825539874949.145,2497649967676.303,1121.3448979591838
27504668555790.477,2420193308543.15,-70234087226695.76,-24260714048900.05,35966365396203.51,52967352661418.15,9356155564669.102,2158636137181.4966,1111.1265306122448
26063388145955.633,2293372025846.021,-66553729766713.414,-22989421070320.883,34081681075477.027,50191794514479.54,8865880842441.016,2045520801092.9595,1127.8295918367348
22831027675495.14,2008949942590.8713,-58299789558323.25,-20138291651522.01,29854898588463.914,43967048463239.85,7766341431391.403,1791836911347.7483,1137.2061224489796
21894220850209.88,1926518322913.7786,-55907621916668.01,-19311973579600.957,28629886939145.688,42162984479870.31,7447671493646.525,1718313918609.1438,1134.2244897959183
22577905070261.37,1986677114719.8298,-57653432510501.3,-19915022744568.63,29523903729666.066,43479595365132.31,7680237692093.682,1771971220183.5486,1134.9551020408164
33784607264385.973,2972778230210.1587,-86270119905630.55,-29799984422003.703,44178301113674.52,65060998752420.98,11492377742714.152,2651501633115.868,1116.3530612244897
31889565537164.492,2806029564897.538,-81431067627541.72,-28128447660478.52,41700257731862.88,61411605756137.01,10847748809424.19,2502773940345.752,1116.045918367347
29555749121194.7,2600672171674.9214,-75471589560913.81,-26069886095901.164,38648452388269.67,56917238579879.016,10053863591514.717,2319610092030.2476,1095.4336734693877
32111769668474.848,2825581839867.0312,-81998473386569.7,-28324444742653.344,41990822291137.47,61839517397220.67,10923335143902.502,2520213070550.1284,1091.7234693877551
29614407759290.133,2605833675901.842,-75621376468835.06,-26121626454735.44,38725157173054.39,57030201038891.72,10073817281327.816,2324213786506.486,1094.3938775510203
46156345232783.664,4061393410471.6655,-117861764424388.06,-40712575436917.15,60356153119030.63,88885979567936.08,15700823446685.408,3622466877579.22,1107.5132653061223
44562833458202.305,3921176941100.5386,-113792679221496.52,-39307005531947.984,58272403954615.61,85817260632475.36,15158764786459.303,3497404082097.1133,1127.704081632653
25904318737528.29,2279375217322.1855,-66147540619604.42,-22849112669785.906,33873674786215.38,49885465168908.46,8811770818368.145,2033036585588.2393,1149.161224489796
24960921829749.336,2196363764511.8145,-63738545226096.766,-22016981878093.992,32640045764601.43,48068710482652.74,8490859191819.261,1958996410517.0938,1144.6255102040816
24869709632236.56,2188337820682.4026,-63505631820781.54,-21936527442213.47,32520772555056.484,47893057797478.055,8459831896022.0625,1951837842776.018,1128.2571428571428
24469476518470.836,2153120518536.7566,-62483623135433.99,-21583498673017.08,31997409530056.824,47122305396050.555,8323686165393.351,1920426495958.6868,1132.927551020408
19967804184924.305,1757008934178.393,-50988453101969.87,-17612762387773.63,26110816360641.9,38453171202728.56,6792369900587.821,1567123875758.5466,1139.4193877551022
23078834531835.63,2030754978518.2234,-58932572596067.914,-20356871663732.688,30178942192689.418,44444264624146.125,7850636914411.851,1811285419094.429,1132.9061224489797
23046577035247.836,2027916585748.112,-58850201938292.81,-20328418682397.207,30136760872922.836,44382144422555.33,7839663999373.442,1808753743432.295,1143.1367346938775
24238544017712.918,2132800251721.4092,-61893929216669.875,-21379802733344.305,31695431496954.137,46677585058870.48,8245130745088.139,1902302330692.6162,1141.64693877551
24986551837019.996,2198619015751.6167,-63803992353358.87,-22039589066403.957,32673560785848.504,48118067734830.88,8499577659348.273,1961007922936.1404,1147.1173469387754
35736555070146.28,3144534490790.1587,-91254483490911.75,-31521716169851.61,46730758599036.73,68819979148348.336,12156364238683.248,2804695278831.381,1158.9948979591836
22593292358805.562,1988031160782.1865,-57692724421849.65,-19928595371895.11,29544025164193.465,43509227593244.234,7685471938823.422,1773178803854.4277,1164.8857142857144
28680284925140.47,2523638391795.847,-73236062718196.06,-25297676144287.63,37503655793725.25,55231306045400.8,9756060400933.756,2250901395275.4644,1152.680612244898
43358224338266.53,3815180987612.3335,-110716669581248.83,-38244470571425.234,56697202265454.96,83497474227629.48,14748997628031.219,3402863227464.2046,1160.3336734693878
39439434714471.695,3470358565008.813,-100709909752173.23,-34787870819160.992,51572813557939.36,75950831375328.23,13415958306119.08,3095306662556.69,1169.9836734693877
40337409754162.83,3549373331017.1455,-103002919200277.97,-35579937065951.09,52747047133592.58,77680114766420.28,13721418993680.447,3165782018790.903,1168.9571428571428
25991089239845.38,2287010461390.8154,-66369111980468.15,-22925649512917.88,33987140308388.062,50052564293086.19,8841287227396.867,2039846494697.1636,1168.1846938775511
28191283872324.64,2480610141269.676,-71987382227391.25,-24866348792858.992,36864215481861.414,54289608037526.18,9589718823631.355,2212523370489.1724,1171.2520408163266
33043420018648.773,2907559785161.0264,-84377473363220.28,-29146214530896.164,43209091302606.555,63633650984837.36,11240250994238.977,2593331269916.257,1159.8948979591837
43445918420188.19,3822897404751.887,-110940599484173.81,-38321821921861.35,56811875141800.87,83666351994400.08,14778828204426.691,3409745694230.194,1153.4673469387756
31695403986437.082,2788945008823.7993,-80935269649482.78,-27957186141535.73,41446363583657.01,61037697587138.99,10781701670678.586,2487535609039.3774,1147.4857142857145
24420102864824.03,2148775960823.9426,-62357546007119.67,-21539948153287.812,31932846032195.156,47027223716798.664,8306890924392.18,1916551586741.7805,1128.8408163265306
29223409847803.355,2571429062891.2964,-74622950359856.0,-25776743819184.863,38213870716122.586,56277233588832.92,9940813088445.07,2293527249240.1343,1020.5979591836737
45097609373246.32,3968233037472.279,-115158247191400.44,-39778709011381.68,58971701551258.82,86847109932945.27,15340677432281.248,3539374637571.6978,1020.6908163265306
34436492510045.055,3030139060804.7734,-87934730806077.2,-30374985248497.582,45030736395089.37,66316372617452.914,11714127047326.428,2702663258442.102,1017.7755102040816
32250805365934.312,2837815762943.525,-82353505422597.84,-28447082068351.66,42172631274103.68,62107266372002.3,10970630340657.65,2531124985396.3657,1012.054081632653
26424476957007.668,2325145024518.525,-67475781870718.914,-23307922407235.64,34553857473323.004,50887164306630.04,8988711008094.674,2073859926937.225,1010.5224489795918
32511957961508.035,2860795156081.2314,-83020367603388.62,-28677433895568.54,42514126519151.27,62610183454226.66,11059465619857.85,2551620915691.9966,982.1234693877552
38323322366029.5,3372149338305.171,-97859880096261.12,-33803394726924.17,50113333230922.84,73801468592181.12,13036294745457.404,3007711497890.8247,969.5775510204082
32142292143046.812,2828267515544.9507,-82076413620033.22,-28351367250090.004,42030734597911.03,61898296356756.66,10933717859318.545,2522608607313.9976,977.7132653061226
36402982811124.08,3203174674356.657,-92956228992464.89,-32109543817750.418,47602209322370.66,70103358083334.69,12383060342470.984,2856998346830.278,987.3255102040816
35268218485144.86,3103324330819.1406,-90058570542716.88,-31108615734737.004,46118339230982.7,67918075912869.16,11997051998444.936,2767939211837.83,1002.6397959183672
34967222267045.812,3076838990806.643,-89289966866437.34,-30843119552108.85,45724742533283.86,67338429976867.73,11894663310058.092,2744316342366.6963,1008.7540816326532
46422323654653.57,4084797346942.1724,-118540949558285.17,-40947183818331.125,60703958422081.32,89398190062579.75,15791300323548.434,3643341658705.9937,975.9153061224488
33425212475160.723,2941154345904.5312,-85352393389396.6,-29482977438917.656,43708339965543.76,64368891244688.24,11370123858889.871,2623295473045.3643,958.6081632653062
39645581736744.65,3488497643672.5493,-101236313482892.66,-34969704152300.89,51842379921794.69,76347820998742.14,13486082550327.955,3111485826356.4644,953.0785714285714
41961354975443.25,3692267391607.0176,-107149717513644.33,-37012350556192.74,54870591269515.03,80807441221364.38,14273830063120.617,3293233538677.495,940.1785714285714
43378367160448.92,3816953215569.1416,-110768105513045.73,-38262237527483.12,56723541176982.06,83536264788049.22,14755849579559.26,3404444325917.7837,952.2214285714284
38411217206126.695,3379883277416.624,-98084322439304.22,-33880922880679.68,50228268131787.71,73970732741315.8,13066193568645.129,3014609764668.84,960.6132653061223
31045334272806.473,2731743787905.813,-79275295205364.56,-27383786579410.5,40596301751383.055,59785820274751.4,10560569988334.803,2436516664390.8906,965.6020408163264
38465862670483.01,3384691675014.484,-98223861368639.58,-33929123405827.12,50299725105889.94,74075966700713.88,13084782111727.959,3018898470490.8013,942.780612244898
51774699612178.94,4555764118271.409,-132208419986348.47,-45668290136734.74,67702970574261.14,99705574366499.72,17611997155695.062,4063409733585.297,933.4816326530612
53288574329535.625,4688973092106.672,-136074149734057.7,-47003615499906.07,69682582365101.33,102620931835619.0,18126966026668.324,4182222528928.674,949.1938775510204
57736077734136.93,5080318385316.158,-147430997419499.38,-50926571838191.85,75498342402249.52,111185749649089.22,19639855844243.375,4531273686824.856,964.6979591836734
28627033391945.473,2518952572835.8096,-73100083357992.95,-25250705073257.906,37434021180579.25,55128756566750.38,9737946052151.467,2246722197392.2285,971.0632653061224
35492898060709.07,3123094361096.0303,-90632297535738.16,-31306796232727.27,46412140476688.336,68350754740461.07,12073480411650.693,2785572703418.5,947.4826530612244
34044278326323.64,2995627323155.787,-86933198766260.05,-30029029607988.527,44517859095413.695,65561062781897.47,11580709098241.445,2671881314702.329,962.3367346938776
46122083667774.78,4058378656363.99,-117774276773280.3,-40682354826122.57,60311351019290.945,88820000377908.2,15689168877617.44,3619778045908.4883,982.295918367347
44116674046600.59,3881918472193.716,-112653396442224.16,-38913467163357.66,57688985407849.3,84958065498521.72,15006996538971.799,3462388430323.764,990.0224489795918
51833734976536.79,4560958877238.341,-132359168634573.27,-45720362925502.086,67780168361072.625,99819262199279.06,17632078988729.637,4068042889618.484,1018.504081632653
38744778679116.43,3409234206878.358,-98936082981880.69,-34175143777699.117,50664448953562.13,74613091878723.98,13179659924270.97,3040788478370.007,1031.3816326530612
35766476604625.18,3147167200093.639,-91330889060580.8,-31548108450212.28,46769884764868.516,68877600701429.17,12166542511959.598,2807043688638.6714,1019.4367346938776
31327047940227.77,2756532577241.37,-79994660325563.62,-27632274723260.945,40964684291471.38,60328332819770.18,10656399441232.96,2458626115645.9204,1018.9704081632652
34897095547391.91,3070668536912.1113,-89110895733121.61,-30781263917636.766,45633042200165.71,67203382748401.76,11870808573619.385,2738812493206.2236,1016.85
26491008037796.426,2330999277598.8384,-67645671372374.64,-23366606792184.5,34640856689831.94,51015287268761.27,9011342654866.576,2079081468680.911,1024.245918367347
25443208602895.387,2238801216477.9385,-64970080659985.234,-22442386875880.176,33270706161293.74,48997478483727.336,8654916814114.892,1996847504092.3657,1033.7173469387756
55556959599668.02,4888573229217.39,-141866546435075.12,-49004463122289.5,72648827724362.16,106989293910208.48,18898593714715.805,4360250905814.312,1061.3591836734693
54276249899390.43,4775880922850.546,-138596211595144.56,-47874802883798.47,70974113008302.27,104522956226779.88,18462939721739.88,4259737574115.4404,1054.6183673469386
31819641375863.35,2799876872523.7793,-81252513833065.9,-28066770633820.2,41608821952559.79,61276948690059.625,10823962996650.287,2497286075779.9634,1037.8448979591838
35148280996422.277,3092770832175.461,-89752306280291.86,-31002824003512.71,45961503708287.85,67687105342802.234,11956253341178.654,2758526188631.8813,1041.5295918367349
34308682865823.99,3018892833648.2686,-87608364387654.33,-30262249713122.992,44863606662324.0,66070241949080.83,11670650526611.771,2692632398290.8066,1038.995918367347
38251571680402.56,3365835832180.154,-97676662286846.25,-33740106418217.45,50019508691692.12,73663294047161.17,13011887585427.844,3002080312690.905,1038.2255102040815
25794044444864.48,2269671976488.923,-65865951619123.18,-22751844419253.25,33729475086384.105,49673103604051.64,8774259270163.39,2024382004832.8906,1036.7673469387755
28826330952710.5,2536489195912.2524,-73608996169352.94,-25426497083878.695,37694631914053.37,55512555447366.96,9805740305502.793,2262363533598.4453,1034.495918367347
24364728470518.336,2143903454517.9854,-62216145555089.44,-21491104730678.336,31860435923891.246,46920585956396.984,8288054434841.431,1912205666410.4587,1041.3948979591837
39036988418399.43,3434946353523.443,-99682250211709.36,-34432889699824.207,51046555862195.14,75175817224816.33,13279059749734.51,3063721806098.789,1061.8244897959185
30939666823264.438,2722446011389.4204,-79005469892198.27,-27290581969484.73,40458126606632.18,59582330364890.484,10524625526922.959,2428223548961.984,1064.5316326530613
26851931735545.234,2362757691045.549,-68567302054479.22,-23684962413066.418,35112816979260.04,51710339188112.836,9134116657294.402,2107407688006.4453,1068.7418367346938
30015470079740.96,2641124130093.866,-76645502384632.05,-26475386950220.848,39249605065041.24,57802550333902.37,10210245117712.04,2355690111110.209,1067.041836734694
33888733158384.797,2981940663395.8467,-86536008814346.25,-29891829835056.734,44314461475483.65,65261520218328.36,11527797888638.342,2659673630849.6045,1079.601020408163
29702199156219.55,2613558812137.3833,-75845554821085.52,-26199063921934.37,38839957798275.75,57199266303598.695,10103680998052.06,2331103821596.504,1083.3714285714286
41711703782541.625,3670300340012.5977,-106512224674022.33,-36792144166458.734,54544136947327.23,80326673305627.83,14188907223683.387,3273640098958.9004,1092.8765306122448
28714101641842.277,2526614030674.2437,-73322414926711.9,-25327504545465.51,37547876132578.24,55296429003287.98,9767563731083.953,2253555437680.504,1097.3336734693878
33568362538350.332,2953750556092.5635,-85717931916789.55,-29609244355639.734,43895529989924.83,64644563864704.4,11418818693841.523,2634530200431.631,1099.404081632653
41739603446282.586,3672755250820.183,-106583467275494.66,-36816753204280.2,54580619698115.805,80380401215460.94,14198397725072.441,3275829736906.8467,1094.411224489796
42022871352529.17,3697680458197.141,-107306801797483.81,-37066611797008.65,54951033291482.84,80925907105443.81,14294755887174.395,3298061474579.75,1112.1632653061224
36994507266317.85,3255224249052.299,-94466706041703.16,-32631302866819.08,48375714107388.13,71242491265173.38,12584276909011.95,2903422608290.4097,1113.5816326530612
28844683689877.562,2538104142864.7627,-73655860938514.52,-25442685414722.984,37718630946127.29,55547898730906.76,9811983332934.658,2263803943495.8774,1117.5102040816328
33084797482052.258,2911200664175.5073,-84483132274172.67,-29182711891295.062,43263198234037.25,63713334158661.63,11254326238594.258,2596578746163.254,1117.9479591836734
32838035922391.984,2889487598134.8354,-83853018434546.52,-28965053863490.35,42940521540680.84,63238130952022.89,11170386316792.793,2577212261624.486,1112.4204081632652
29372031426046.6,2584506580783.86,-75002460599390.6,-25907836697293.164,38408215035449.42,56563442959377.055,9991369127718.855,2305191484185.652,1110.178571428571
26758899285054.29,2354571587565.2993,-68329740583358.36,-23602902407146.254,34991163577524.508,51531181127549.75,9102470165987.395,2100106240701.5488,1104.9091836734694
37489439903637.63,3298774447808.1025,-95730533193518.47,-33067862259611.82,49022910901330.3,72195612180838.06,12752636220571.059,2942266162944.392,1123.4938775510204
33216250833830.21,2922767510092.04,-84818802893281.23,-29298661362305.473,43435092653017.38,63966481634221.04,11299042210325.44,2606895543949.032,1128.389795918367
45037240574626.39,3962921126782.2886,-115004093545309.98,-39725460333835.266,58892760787756.19,86730854283188.7,15320142023983.9,3534636698367.733,1133.851020408163
32689825015357.465,2876446211968.553,-83474556930813.05,-28834323239226.438,42746714202358.984,62952712497959.96,11119969986884.715,2565580285890.14,1138.678571428571
3830805355816.4565,337080593920.8415,-9782089073668.35,-3378992703323.91,5009336746725.922,7377206470612.896,1303110085294.6199,300651312726.14215,1141.1214285714286
31928164715624.77,2809426023698.372,-81529631708716.8,-28162494419792.008,41750731896948.914,61485938351934.375,10860878936749.256,2505803263361.334,1132.8520408163265
26039839000829.785,2291299963370.8335,-66493596392904.59,-22968649517635.5,34050887373259.426,50146444709699.37,8857870254117.842,2043672596009.051,1128.9632653061224
30476042553767.6,2681650869123.0093,-77821589677138.95,-26881638641187.47,39851870732166.04,58689501860570.16,10366916274492.941,2391837037830.7944,1131.1244897959184
31118176552438.184,2738153625414.6235,-79461300138119.5,-27448038150930.867,40691554764551.29,59926096895648.42,10585348480527.275,2442233296461.2764,1129.057142857143
29923127226864.656,2632998633281.331,-76409701839090.61,-26393935102876.957,39128853120746.82,57624720260363.08,10178833202342.303,2348442844635.903,1120.4785714285713
27790010931409.63,2445301244254.8296,-70962718602625.86,-24512402714050.793,36339492402639.06,53516853317899.06,9453219386072.426,2181030515834.4697,1115.7510204081634
33759167116662.61,2970539877031.644,-86205157659074.95,-29777545076819.3,44145034994212.12,65012007327191.586,11483723918822.19,2649504967904.1133,1108.227551020408
30096500131284.832,2648254047678.0737,-76852415469546.88,-26546860031951.066,39355563363826.32,57958594705503.17,10237808790867.332,2362049623815.4824,1117.641836734694
31801984645483.527,2798323213186.3193,-81207426736958.89,-28051196339538.43,41585733205942.55,61242946034040.7,10817956761623.53,2495900310361.3213,1131.2448979591836
29275079791675.047,2575975586320.8867,-74754891239196.28,-25822319664758.62,38281436591220.72,56376737396060.98,9958389447106.959,2297582447316.7856,1134.7418367346938
27502108724966.79,2419968115490.647,-70227550784304.8,-24258456238956.945,35963018240996.13,52962423185719.65,9355284817466.137,2158435227747.4473,1121.7010204081632
28242305595932.824,2485099656155.563,-72117667900458.64,-24911352936060.03,36930933848847.23,54387863575029.75,9607074689574.965,2216527691368.095,1104.315306122449
23894237997054.668,2102504041389.0562,-61014732539744.09,-21076104874204.64,31245201113468.95,46014534932204.75,8128009536958.651,1875280367538.048,1101.0091836734694
26613036667458.23,2341736840545.9087,-67957275499656.14,-23474243120418.445,34800427001894.92,51250284904511.734,9052852643652.703,2088658555789.034,1116.0857142857142
41166861310793.58,3622358442873.5303,-105120951208618.3,-36311561331574.79,53831675762341.89,79277438097138.75,14003570257442.875,3230879479082.7803,1110.8734693877552
24750932337358.098,2177886391761.875,-63202329970290.91,-21831759020207.824,32365454031965.914,47664321370000.734,8419427888111.476,1942515869580.5532,1117.4234693877552
32928726370896.41,2897467536307.266,-84084599446031.88,-29045047894152.383,43059112172229.13,63412778736934.63,11201236098122.74,2584329902954.2476,1122.057142857143
25349641148830.75,2230567978600.0415,-64731152891149.85,-22359854846254.184,33148352918144.402,48817290012701.93,8623088314508.498,1989504082302.3733,1130.265306122449
24837543277811.77,2185507447144.2998,-63423494033692.84,-21908154881358.09,32478710375812.875,47831113224571.13,8448890003223.736,1949313352823.236,1142.0357142857142
25336033110481.703,2229370597605.486,-64696404342720.98,-22347851810846.754,33130558488534.168,48791084253628.91,8618459330515.041,1988436091062.0679,1142.9928571428572
25659433379578.117,2257827202906.1685,-65522217683158.305,-22633109511659.594,33553451281240.97,49413875064427.305,8728469124111.417,2013817395016.5015,1130.8642857142856
37225946607572.75,3275588971820.043,-95057694437031.38,-32835445613642.363,48678354530159.51,71688187662052.42,12663004702508.326,2921586609161.279,1135.5244897959185
28179050634998.285,2479533576848.622,-71956144196007.55,-24855558116796.1,36848218257228.53,54266049650463.8,9585557458566.69,2211563331556.9663,1140.5010204081634
40290267532480.21,3545224942943.869,-102882539909003.19,-35538354443873.24,52685400905573.6,77589330035149.73,13705382755462.85,3162082286822.645,1151.238775510204
44030606068543.49,3874344952358.077,-112433619108399.97,-38837549815443.22,57576438236554.5,84792319255422.42,14977719082572.035,3455633692246.535,1148.7479591836734
28877378680130.793,2540980965588.834,-73739348214723.2,-25471524083718.703,37761384150913.76,55610861013009.35,9823105002085.457,2266369891152.749,1147.7551020408164
25160755564236.957,2213947520384.6113,-64248827270965.1,-22193246758576.074,32901357427864.57,48453541950913.55,8558835835704.573,1974679867830.1982,1139.0948979591838
32300603894698.22,2842197745394.884,-82480667705648.47,-28491007433492.926,42237750542659.77,62203166405660.54,10987570123061.975,2535033230544.2173,1129.0632653061225
27952502704070.38,2459599227019.3394,-71377646613360.69,-24655729852423.6,36551974047806.875,53829773152140.66,9508493564611.453,2193783264727.6384,1128.823469387755
28659047284040.363,2521769555478.474,-73181831718423.84,-25278943157418.3,37475884117552.86,55190407446887.14,9748836064551.547,2249234666739.156,1129.4734693877551
37192245673129.63,3272623144598.5195,-94971638128496.48,-32805718744231.84,48634284060570.63,71623287685056.66,12651540736330.064,2918941923570.487,1148.2020408163264
46432901119739.17,4085726717957.7666,-118567960378226.73,-40956511533692.734,60717784772632.37,89418559614181.56,15794898282150.572,3644172690115.6606,1145.1663265306122
35252707075878.81,3101959441366.096,-90018961518924.28,-31094933724223.895,46098055795917.44,67888204575212.94,11991775522367.127,2766721805615.921,1163.345918367347
22962562463010.082,2020523900040.5542,-58635668072908.47,-20254312860433.934,30026899297208.51,44220352702930.04,7811085094531.047,1802160129639.3,1165.7418367346938
17273451250094.574,1519927129878.104,-44108333077055.96,-15236186615723.395,22587556758860.54,33264497726145.996,5875842382535.459,1355664245723.7437,1164.4173469387754
32260240992269.33,2838645954091.596,-82377599699634.72,-28455404703517.46,42184969482153.51,62125437110933.25,10973840003981.672,2531865539643.7705,1163.4438775510205
18670426468443.266,1642849930773.469,-47675555810394.41,-16468399880387.85,24414305717604.754,35954734795897.75,6351045979439.087,1465302375659.1064,1167.3132653061225
19873627176816.668,1748722098012.9805,-50747968916412.664,-17529692783404.955,25987666174843.516,38271808973036.8,6760334069506.535,1559732617280.2668,1162.538775510204
