Feature_1,Feature_2,Feature_3,Feature_4,Feature_5,Feature_6,Feature_7,Feature_8,Feature_9,Feature_10,Close
34544106452945.48,3039608091436.047,-88209526798786.36,-30469906813475.28,45171456507154.07,66523611269129.69,11750733698900.838,2711109246073.183,-25490442626894.77,-72356733633391.25,522.1595744680851
27276559922923.05,2400121582734.1436,-69651604641833.234,-24059509149087.715,35668079978725.78,52528070888440.03,9278560822030.545,2140733698639.1177,-20127646986030.844,-57133994552342.72,527.9851063829788
34213263771966.348,3010496600523.629,-87364708790995.67,-30178084407965.54,44738831683254.67,65886487987093.15,11638192218448.74,2685143799959.3,-25246310295862.383,-71663744427020.31,548.0329787234042
33257889839004.816,2926431225001.488,-84925129911661.9,-29335389142823.457,43489540853596.61,64046668566520.4,11313206419612.031,2610163682738.584,-24541330440708.797,-69662600359996.445,557.7063829787235
40194320127929.09,3536782260797.863,-102637535539812.66,-35453723280186.266,52559935117760.04,77404558948643.86,13672744789068.285,3154552290295.942,-29659791748180.92,-84191777419096.2,566.0148936170212
33816548143515.414,2975588837387.016,-86351682464748.56,-29828158386114.19,44220068345520.016,65122509692222.9,11503243063947.377,2654008576550.5464,-24953569840741.91,-70832776670069.34,566.9893617021277
31053490668245.12,2732461660059.7544,-79296122982776.52,-27390981332589.742,40606967904942.35,59801527787450.086,10563344582721.357,2437156757236.8833,-22914681888879.96,-65045224655408.15,574.5765957446808
42600873382052.63,3748540002256.8325,-108782748712705.14,-37576442979713.46,55706854775185.87,82038999202098.84,14491372558910.527,3343424542769.3013,-31435611085279.9,-89232588847731.14,592.6617021276595
41390268538978.36,3642016339412.8633,-105691430087123.16,-36508619391898.09,54123812351318.664,79707667268875.73,14079565936746.988,3248413383841.3257,-30542294064416.152,-86696833873595.64,580.7106382978723
38180588932698.8,3359589929345.2275,-97495405857864.34,-33677495651693.957,49926688202309.57,73526598795129.31,12987741743215.863,2996509525067.9014,-28173839164471.742,-79973778453265.22,586.8606382978724
28671459465514.527,2522861697353.9854,-73213527373567.47,-25289891523906.164,37492114504144.13,55214310904001.664,9753058367872.729,2250209002409.0127,-21156957461151.664,-60055777450861.31,587.6659574468085
30677587430550.38,2699385091311.1694,-78336241621590.66,-27059412781036.195,40115419358769.9,59077628921460.03,10435475051454.482,2407654970812.5615,-22637299287920.652,-64257850520536.37,580.9925531914894
25788343896613.02,2269170352723.821,-65851395378915.49,-22746816237722.617,33722020558697.79,49662125981928.79,8772320184183.843,2023934704432.9873,-19029477404558.63,-54016749354665.05,573.9936170212766
26771382674225.25,2355669996001.4497,-68361617802172.016,-23613913530757.133,35007487130498.742,51555221506049.93,9106716658658.164,2101086105759.018,-19754871619384.535,-56075840927022.984,588.8393617021277
30010450463576.156,2640682426541.5513,-76632685081443.72,-26470959426000.727,39243040949661.44,57792884140662.51,10208537680027.703,2355296281816.6284,-22145011946856.465,-62860453242824.07,599.0904255319149
32028095708286.38,2818219219999.542,-81784809334536.19,-28250639566448.977,41881406244650.96,61678381794783.59,10894872160360.31,2513646197253.2817,-23633852616265.38,-67086650727083.26,598.3308510638298
27380922305797.08,2409304696908.1826,-69918097320089.555,-24151562879065.664,35804549252346.83,52729047551678.586,9314061351092.936,2148924256428.3867,-20204656847207.03,-57352594086406.555,584.8553191489361
32671043256941.1,2874793435310.2554,-83426597329096.39,-28817756460140.4,42722153669921.74,62916543515746.48,11113581089026.81,2564106377580.878,-24108290195002.973,-68433380582411.02,601.231914893617
36896087376830.15,3246563983221.29,-94215388078367.19,-32544490705974.64,48247015341730.26,71052958610153.0,12550797825452.91,2895698480983.849,-27225992350728.785,-77283237489802.22,630.4351063829787
36773222888147.914,3235752965666.529,-93901648800805.33,-32436117176229.066,48086352315663.07,70816350881917.98,12509003472629.084,2886055653438.4214,-27135329066676.33,-77025882889540.42,628.7968085106384
39592866848350.28,3483859289682.211,-101101704281223.67,-34923206802931.5,51773447899823.74,76246304980802.8,13468150770387.967,3107348564551.8887,-29215972882458.95,-82931962455302.4,621.0574468085107
29751843047080.703,2617926916986.4517,-75972323514054.17,-26242852652538.734,38904873653808.09,57294869358373.266,10120568278717.295,2335000331932.8345,-21954183526678.234,-62318769645908.164,630.3287234042554
31253822819233.293,2750089258380.363,-79807677912738.73,-27567685854810.18,40868931222895.555,60187319209169.695,10631490790762.79,2452879377384.5728,-23062509131105.977,-65464844059202.375,621.7851063829787
30178237344914.645,2655446299980.3896,-77061133800024.81,-26618957035570.1,39462446543961.695,58116000720955.14,10265613036293.549,2368464565896.933,-22268823467401.895,-63211902195214.73,617.468085106383
34817390772322.145,3063655114690.372,-88907367986221.52,-30710959790755.83,45528816297430.914,67049891349485.78,11843695816472.281,2732557263322.494,-25692101671539.164,-72929161003071.89,635.3053191489362
32941157403982.484,2898561517849.838,-84116342783090.9,-29056013137670.168,43075367883220.19,63436718289565.42,11205464807106.463,2585305553721.1924,-24307609816531.137,-68999167115984.27,634.8393617021277
27245768905494.297,2397412307767.8945,-69572978129678.484,-24032349745151.316,35627816604797.85,52468774432332.164,9268086719203.676,2138316989268.5835,-20104925563398.79,-57069499038570.76,632.9563829787235
28627138837351.31,2518961888622.0054,-73100353172029.81,-25250798221409.117,37434159141477.48,55128960044087.86,9737981977696.344,2246730535798.801,-21124252633429.78,-59962942944660.66,645.9776595744681
462319180337.1477,40680418528.4384,-1180547466051.0017,-407792349066.7334,604549763481.796,890315161417.8872,157265309306.59146,36284004995.90093,-341149959522.3676,-968382458348.9196,751.7102272727273
88201246722244.19,7761012737792.838,-225224820588755.84,-77798619675518.3,115335995298091.56,169854311423206.97,30003073277357.027,6922257041626.09,-65084582054149.78,-184747988579023.16,737.1914893617021
57080127992375.49,5022600216158.015,-145756007627853.78,-50347986424021.914,74640593129488.97,109922548746420.05,19416724008001.117,4479792926284.652,-42119997348419.88,-119561108499002.77,739.8031914893617
41997832129859.516,3695477344419.9263,-107242863141072.75,-37044525974604.42,54918291232705.83,80877687620639.42,14286238419551.404,3296096250997.9023,-30990620550211.12,-87969448209429.36,732.9244680851064
36668507534316.49,3226538910441.618,-93634255512368.7,-32343752371673.945,47949422054992.37,70614694962402.4,12473382923869.29,2877837387428.8247,-27058058654738.742,-76806544955243.11,736.468085106383
29400091814709.35,2586975732651.2427,-75074113705963.88,-25932587679850.31,38444908252673.67,56617480519246.69,10000914330454.018,2307393695097.842,-21694621955031.04,-61581984668677.03,740.0425531914893
30134671442943.184,2651612891588.947,-76949887211816.8,-26580529476989.676,39405478086734.945,58032103530480.96,10250793403354.832,2365045385913.236,-22236675696334.58,-63120648797073.586,725.3446808510638
38310848339090.66,3371051824108.7896,-97828027214121.78,-33792392074951.965,50097021901453.305,73777446683353.6,13032051525313.049,3006732445430.491,-28269958444329.3,-80246622531444.66,751.7851063829787
55424165717673.12,4876888525331.794,-141527453073675.75,-48887331439366.18,72475180553646.28,106733565238113.3,18853421800070.113,4349828906311.1284,-40898046511500.27,-116092498687065.0,754.936170212766
52192312215113.414,4592510923765.948,-133274807475831.12,-46036648983535.555,68249060561390.74,100509795438187.6,17754054822351.977,4096184879606.039,-38513229545599.23,-109322997472241.97,766.1882978723404
38326194360845.36,3372402122319.6826,-97867213474635.34,-33805928078198.594,50117088884819.87,73806999218233.9,13037271704475.29,3007936833019.2407,-28281282425335.86,-80278766233493.05,780.081914893617
39327903030085.99,3460544612969.377,-100425110808478.67,-34689493471655.273,51426969254629.96,75736048948426.19,13378019104269.428,3086553568498.5703,-29020453477302.574,-82376964698492.28,784.5808510638299
38499228787009.26,3387627799456.8315,-98309063240354.1,-33958554606036.855,50343356663285.15,74140222184985.62,13096132206670.322,3021517103569.099,-28408966451262.156,-80641207748822.6,789.5010638297873
35830216395184.09,3152775790144.466,-91493650773629.02,-31604330645858.613,46853233670595.195,69000348221318.92,12188224646157.738,2812046177421.01,-26439475346286.867,-75050644026394.97,796.772340425532
42001809785091.484,3695827238807.968,-107253020481769.95,-37048034335208.33,54923492236145.38,80885347722464.75,14287591477248.91,3296408508595.655,-30993555986764.406,-87977779795103.84,807.3414893617022
33148907756674.617,2916841899389.2305,-84646840092720.19,-29239260949364.973,43347031833022.516,63836795180465.65,11276134400165.473,2601610278351.862,-24460910788973.258,-69434324932657.086,786.1851063829787
40494107350577.766,3563161415251.618,-103403050912082.86,-35718153245144.92,52951951621684.375,77981876015642.98,13774722160464.328,3178080007614.2935,-29881006749296.406,-84819717380611.84,807.7776595744682
50097866104701.92,4408216175148.194,-127926570555733.61,-44189225995886.11,65510266625480.96,96476398411096.38,17041595348194.24,3931807611715.3203,-36967717224824.39,-104935931765054.89,823.0659574468085
43988828125567.984,3870669123944.1006,-112326937705419.7,-38800699797508.25,57521808353054.73,84711865269850.94,14963507730481.637,3452354742842.761,-32459796716031.867,-92139825377615.72,818.977659574468
45480842441459.16,4001954533855.4556,-116136846945076.98,-40116743116401.875,59472834328478.98,87585125425860.56,15471040511517.852,3569452035332.675,-33560769565738.19,-95265026817403.28,807.7872340425532
35934261551932.81,3161931058148.245,-91759333777210.5,-31696104755619.402,46989288302546.12,69200714312746.89,12223617323885.285,2820211884959.573,-26516251161340.574,-75268579399142.12,797.195744680851
34542363429916.64,3039455031671.3613,-88205075594602.03,-30468369840130.254,45169178492105.72,66520254536023.96,11750140790571.037,2710972206297.515,-25489155622453.875,-72353083442999.56,798.1563829787234
34667023877299.03,3050424151338.4785,-88523400189881.23,-30578327549628.01,45332190205941.29,66760320427497.875,11792546033376.178,2720755861703.7427,-25581143806743.746,-72614199582820.75,779.0776595744682
37757252194963.51,3322339775263.7466,-96414401129221.33,-33304088246666.586,49373114242067.21,72711354274364.31,12843736924261.363,2963284848492.6304,-27861454333354.46,-79087049684208.72,768.8265957446808
34402594920164.582,3027156468701.024,-87848172200033.08,-30345085854392.92,44986410637074.87,66251094201635.26,11702596288234.898,2700002861669.5444,-25386019170278.64,-72060321680418.86,777.9617021276595
31484258545042.367,2770365886946.7173,-80396103008581.92,-27770943674237.08,41170260016411.63,60631082677089.4,10709877195243.674,2470964442279.178,-23232549619157.812,-65947519340751.625,767.8627659574469
37414133638360.61,3292148046228.257,-95538236510688.12,-33001437754409.246,48924436655336.82,72050590778581.67,12727019628118.248,2936356045468.47,-27608263747316.81,-78368347114787.05,765.2393617021277
30297625932661.61,2665951629149.6074,-77365997084179.44,-26724264878737.895,39618564937723.664,58345914680812.414,10306225018664.158,2377834483190.401,-22356921452654.26,-63461976474133.516,775.1574468085107
44240418964582.63,3892807053794.72,-112969383326797.42,-39022617361978.125,57850799901119.76,85196368420991.45,15049090368024.738,3472100232893.8457,-32645448205728.223,-92666812241813.98,771.831914893617
35761489485955.24,3146728457395.7803,-91318154564219.77,-31543709719484.695,46763363548421.93,68867997003620.055,12164846119486.031,2806652305544.0254,-26388760970570.277,-74906687740953.7,786.3712765957446
30534052459722.58,2686755320110.904,-77969719980254.83,-26932806824762.664,39927727208219.57,58801215036538.484,10386649299160.826,2396389802325.5493,-22531382855964.312,-63957199933154.86,790.3148936170213
31783541693305.69,2796700434946.6,-81160332477053.31,-28034928772685.72,41561616378577.45,61207429763180.266,10811683170092.842,2494452938123.9033,-23453393645339.18,-66574403434938.38,778.2978723404256
27168877244005.934,2390646518042.14,-69376633072578.266,-23964526998959.27,35527269828224.266,52320699921126.37,9241930818300.314,2132282343387.7407,-20048186398897.44,-56908440766874.72,784.7829787234043
34856104018877.12,3067061702188.778,-89006222696224.05,-30745107215665.176,45579440014285.336,67124443197583.54,11856864696509.512,2735595374168.993,-25720667992203.195,-73010250380023.42,787.3776595744681
30420836642882.406,2676793233868.293,-77680619640477.45,-26832943921345.47,39779681063798.73,58583188715239.4,10348137118825.348,2387504332212.604,-22447839750120.363,-63720056010137.15,799.1989361702127
40630839899361.91,3575192792020.5825,-103752202939611.73,-35838759388811.36,53130749410387.75,78245190482377.7,13821233996859.422,3188811239385.403,-29981903347636.242,-85106120555160.14,762.6159574468085
35869309195013.65,3156215760938.941,-91593475703920.7,-31638812979529.91,46904353650568.15,69075631683212.16,12201522719712.004,2815114236561.158,-26468322123949.45,-75132528979854.66,772.9095744680851
34760723187034.105,3058668885324.5586,-88762664399505.8,-30660975673072.344,45454715411388.81,66940762612865.75,11824419356841.97,2728109665048.9316,-25650285609960.973,-72810463584649.39,761.9308510638298
27088012072838.223,2383530977635.289,-69170141342796.484,-23893199158656.574,35421526700615.08,52164973193021.695,9214423226478.566,2125935873627.8591,-19988515302573.71,-56739059103312.0,761.4074468085107
28321246335038.594,2492045883814.2207,-72319245824165.94,-24980983386583.07,37034160529314.695,54539884534658.71,9633927684658.46,2222723154158.5474,-20898531020741.773,-59322214718667.48,748.2031914893618
24083707097357.496,2119175891488.0513,-61498548274890.836,-21243227754177.258,31492959771486.99,46379406805657.66,8192460528901.255,1890150372447.5247,-17771608501137.688,-50446185321197.6,743.7542553191489
26800831633172.535,2358261418715.984,-68436816291129.68,-23639889386248.86,35045996603081.355,51611932838894.74,9116734162197.914,2103397154271.0557,-19776601780777.9,-56137525598284.625,766.3574468085106
28402182502864.434,2499167590225.7153,-72525919073399.78,-25052373730818.008,37139996227256.82,54695748075634.87,9661459424344.172,2229075259760.6436,-20958254727676.69,-59491745049607.64,784.431914893617
34924774723282.09,3073104191141.761,-89181575569120.69,-30805678771760.06,45669237012710.67,67256686365002.75,11880224138433.41,2740984811161.0645,-25771340752209.184,-73154089320637.08,788.7063829787234
32638790674938.258,2871955665664.835,-83344239068812.9,-28789308129180.375,42679979483194.29,62854432787919.44,11102609868249.486,2561574969357.98,-24084490191491.79,-68365824171800.14,813.2053191489362
38576112280202.35,3394393045987.478,-98505387696433.98,-34026370475348.8,50443893462337.3,74288281214554.33,13122285369397.277,3027551035738.2964,-28465699281434.625,-80802249621316.52,835.7234042553191
34458647346665.055,3032088665255.2515,-87991303754379.31,-30394527367421.215,45059707458165.21,66359037535161.375,11721663412216.709,2704401956851.4766,-25427380699736.22,-72177730110906.31,834.7031914893618
38506321379361.25,3388252034649.383,-98327174114998.38,-33964810883973.027,50352631821190.17,74153880672700.83,13098544860722.277,3022073619498.6885,-28414199733234.35,-80656064284735.66,823.227659574468
36082562700555.57,3174980401982.7305,-92138025473011.05,-31826914961930.11,47183213771033.56,69486306367637.62,12274064323039.871,2831850881985.3286,-26625683934182.93,-75579213721325.69,843.3351063829788
35669973063237.29,3138675766455.089,-91084464595835.28,-31462987006292.223,46643692618999.58,68691758647207.77,12133715357121.113,2799469878348.0884,-26321230095699.332,-74714996002218.19,844.7255319148936
36621824131105.76,3222431122600.2026,-93515047545162.97,-32302574795705.723,47888376718548.57,70524793708562.2,12457502762825.04,2874173482299.0693,-27023610364395.453,-76708760892088.03,849.3638297872341
42009022673727.32,3696461994062.467,-107271438524131.73,-37054396609484.16,54932924445748.67,80899237831754.66,14290045042138.852,3296974502042.4976,-30998878173299.83,-87992888102030.12,850.4265957446808
39446324552858.03,3470964801381.432,-100727503527355.17,-34793948087765.594,51581822818668.14,75964099818804.62,13418302039689.525,3095847473284.4956,-29107837616762.137,-82625012435943.25,839.6872340425532
45236723726644.5,3980474112872.9575,-115513480452843.72,-39901416135689.6,59153614192700.09,87115010757263.84,15387999446061.043,3550292627187.446,-33380631084045.848,-94753691175968.64,850.6127659574469
38051005173678.39,3348187679755.2173,-97164508633327.36,-33563195242753.152,49757239134507.64,73277051156150.7,12943661643079.15,2986339210291.2285,-28078217386482.98,-79702350014694.05,863.5627659574468
27543999400169.254,2423654269001.5474,-70334520182327.164,-24295406474816.297,36017796664594.31,53043094743594.48,9369534658901.225,2161722915147.395,-20324992906115.53,-57694178742977.82,875.5478723404256
39190020045881.586,3448411998113.7104,-100073021722918.86,-34567872648360.723,51246667074744.53,75470519432884.45,13331115977096.143,3075732142250.652,-28918708187540.418,-82088152146914.62,873.1234042553192
34694143670380.64,3052810460040.7705,-88592651435808.77,-30602248750552.293,45367653191958.66,66812546574258.53,11801771266490.809,2722884305098.6494,-25601155814836.95,-72671005088978.44,874.3585106382978
41384036280119.305,3641468165939.741,-105675515082977.73,-36503122420165.71,54115663675765.48,79695665018383.66,14077445887707.87,3247924000191.184,-30537694454273.344,-86683779989040.02,854.6393617021278
35931688116090.86,3161704613840.2134,-91752762483989.47,-31693834839549.87,46985923154627.52,69195758534826.97,12222741932138.512,2820009924205.0034,-26514352220522.945,-75263189066474.38,834.4382978723404
39618761409906.96,3486137910683.2114,-101167826825285.64,-34946047473852.227,51807309224191.44,76296171649808.7,13476959228977.502,3109380761078.118,-29235080482774.39,-82986201960204.02,821.5308510638297
34810468300495.008,3063046123093.9004,-88889690046723.66,-30704853816689.527,45519764690864.984,67036559590702.25,11841340941820.795,2732013709828.909,-25686992806893.445,-72914660795712.94,826.6542553191489
35668381894388.586,3138535660611.205,-91080401644888.53,-31461583379401.72,46641611505376.414,68688694526327.54,12133174107295.477,2799345098666.035,-26320056253385.902,-74711662833164.56,823.5670212765958
32631976066771.055,2871356000934.9097,-83326837393119.36,-28783297143714.645,42671068261112.28,62841309245595.27,11100291736413.953,2561040109448.8086,-24079461576618.566,-68351549861395.586,848.8
30305455428928.113,2666640561533.5796,-77385990272461.44,-26731170990020.65,39628803142407.26,58360992608946.53,10308888372590.648,2378449007795.7095,-22362699023562.973,-63478376465373.695,845.0031914893617
28666900542179.215,2522460681310.6416,-73201885311440.19,-25285870371971.637,37486153711388.24,55205531031237.19,9751507505093.271,2249850971068.9233,-21153592759416.25,-60046228435562.38,814.1148936170213
30355373980012.12,2671033036054.623,-77513458477035.27,-26775202046044.145,39694079063015.07,58457123386303.3,10325868938378.863,2382366652740.0303,-22399534184735.934,-63582936615870.78,823.4702127659574
28895547729728.29,2542579870962.502,-73785743728566.25,-25487550589249.42,37785143360985.14,55645850524254.03,9829285563571.844,2267795811828.647,-21322313829441.395,-60525157289696.37,812.0436170212766
20444359150138.27,1798942041387.4387,-52205352026283.01,-18033111597052.49,26733981574467.766,39370901046281.055,6954477751596.327,1604525103369.68,-15086097174721.078,-42823138779764.95,823.9595744680851
27124313177435.25,2386725238497.9077,-69262837035780.07,-23925218870428.83,35468995887944.43,52234880119290.984,9226771606008.834,2128784788697.0085,-20015302008011.44,-56815096004532.97,834.6925531914894
24378907938618.848,2145151188589.054,-62252353556757.35,-21503611947668.586,31878977841216.008,46947892376921.43,8292877829129.228,1913318492163.6494,-17989440229216.28,-51064518594307.836,851.236170212766
29058646260026.418,2556931244422.8677,-74202221104949.92,-25631412925982.69,37998418443299.89,55959938819814.28,9884766140038.477,2280596180809.198,-21442665834536.08,-60866786415873.24,856.1595744680851
26281807752044.688,2312591374919.446,-67111471241880.945,-23182080077090.05,34367297011781.32,50612417905011.45,8940179806334.463,2062662826973.8135,-19393608859145.242,-55050368136560.836,859.9234042553192
31420313520079.727,2764739244157.1533,-80232817095722.16,-27714540428370.355,41086642701046.055,60507939850512.7,10688125237732.877,2465945814359.201,-23185363807688.824,-65813578943896.16,860.0989361702128
26662504711388.477,2346089685813.4404,-68083593932590.5,-23517876924672.695,34865113743725.848,51345548583874.234,9069680032216.229,2092540951309.4165,-19674529107062.734,-55847783266931.62,865.2329787234042
26287949809870.797,2313131819983.1445,-67127155554416.15,-23187497757835.03,34375328652083.21,50624246251914.76,8942269147779.84,2063144917332.3665,-19398141263234.03,-55063233645016.51,859.0872340425532
30264715213925.094,2663055784736.7173,-77281958329453.88,-26695235751294.89,39575529554347.4,58282536489009.73,10295029895194.156,2375251512099.6807,-22332636151815.86,-63393041142263.63,857.1127659574469
24681204503110.23,2171750967053.1746,-63024277566431.74,-21770255157095.008,32274274892547.363,47530042436010.58,8395708867160.195,1937043427127.5034,-18212507670221.215,-51697714570732.305,852.6925531914894
23142060037636.0,2036318408010.309,-59094021171853.02,-20412640399640.047,30261619014193.26,44566021852753.766,7872144121194.102,1816247500415.6648,-17076757649563.12,-48473793841422.98,852.2627659574467
24582918237267.973,2163102524891.3584,-62773300595609.38,-21683560944850.1,32145751203967.305,47340766965949.62,8362275221522.374,1929329712926.8286,-18139981375851.652,-51491842461546.67,866.3202127659575
28085938767174.59,2471340634561.926,-71718380009014.53,-24773428346287.21,36726461459567.75,54086738831932.65,9553884000767.846,2204255607016.3804,-20724895226712.957,-58829334963965.52,884.0265957446809
39173091080767.234,3446922439774.555,-100029792753593.23,-34552940350241.05,51224530281306.766,75437918120786.16,13325357283990.613,3074403409298.3154,-28906215859830.785,-82052692523102.53,883.708510638298
31640920972136.426,2784150911808.2417,-80796145528740.92,-27909128923024.29,41375118955903.53,60932776499409.555,10763168400965.932,2483259662725.7324,-23348152330592.1,-66275667308589.85,882.0648936170213
33326073385840.223,2932431040695.9976,-85099238495965.83,-29395531271236.457,43578701601315.68,64177973449814.96,11336400140843.305,2615514715866.7744,-24591643176801.215,-69805419325532.59,878.763829787234
29901558240749.418,2631100730640.5703,-76354624778934.11,-26374910015587.516,39100648411796.97,57583183677931.21,10171496182195.668,2346750080231.5527,-22064659185481.82,-62632365314844.81,879.9851063829788
22572626499382.875,1986212722612.3704,-57639953835952.44,-19910366934804.473,29517001457033.027,43469430411239.13,7678442153303.243,1771556965797.7217,-16656567087417.186,-47281047627424.23,879.5765957446808
27425721301588.438,2413246717702.182,-70032492742723.414,-24191078232698.125,35863130804918.0,52815319383239.375,9329300414992.041,2152440081430.7725,-20237714175292.902,-57446431033593.375,892.5904255319149
34923300712742.098,3072974439496.952,-89177811665913.08,-30804378515122.59,45667309377320.766,67253847750805.93,11879722716012.28,2740869145118.4185,-25770253155134.113,-73151001759453.56,903.081914893617
50183165648057.516,4415722146645.037,-128144384628756.64,-44264465470942.33,65621809312588.414,96640664108108.66,17070611308769.844,3938501804537.7427,-37030659611127.945,-105114601942883.19,907.4648936170212
34225087877049.37,3011537247327.207,-87394901738570.2,-30188514258307.98,44754294364350.664,65909258217248.73,11642214364049.602,2686071580956.472,-25255034785529.39,-71688512024230.69,915.4031914893616
27633727001169.07,2431549631537.11,-70563642208950.0,-24374551426298.395,36135128817784.42,53215888168627.57,9400056906404.297,2168764859030.0657,-20391203533151.094,-57882123844386.35,922.4042553191488
27109544939391.24,2385425741684.84,-69225125940333.33,-23912192413636.16,35449684270695.91,52206440094542.26,9221747949506.734,2127625743522.4534,-20004404399490.254,-56784162262294.266,918.991489361702
45234911866025.48,3980314824362.631,-115508853770664.97,-39899818209648.13,59151245447042.88,87111521606110.02,15387383133525.559,3550150347761.9126,-33379293790951.523,-94749896391596.2,921.7095744680852
29174339310595.02,2567111361897.4004,-74497647094647.28,-25733460964842.33,38149704188866.27,56182735664580.39,9924120984596.506,2289676014650.7764,-21528036750767.934,-61109119397446.22,922.5031914893616
29085986035192.777,2559336943862.7197,-74272033958620.2,-25655528167256.81,38034169344039.03,56012588467099.92,9894066170922.566,2282741805260.584,-21462839970186.805,-60924052902468.39,929.518085106383
37138701131849.46,3267912294420.974,-94834910028632.98,-32758490419472.02,48564269135108.12,71520173969095.61,12633326782566.29,2914739215566.318,-27405018824846.32,-77791421369180.78,944.1563829787234
40030471662697.08,3522365216844.6987,-102219142383567.92,-35309199841584.04,52345680763057.1,77089025999338.02,13617009056977.283,3141692708557.9814,-29538885302573.414,-83848578147121.53,941.2308510638296
38457723226797.27,3383975699835.536,-98203076861220.8,-33921944272479.383,50289082486791.49,74060292069600.72,13082013351102.424,3018259466829.987,-28378338655621.78,-80554269503177.08,925.7936170212766
45912947503254.73,4039976432960.677,-117240240505945.17,-40497884754457.12,60037875221571.64,88417254637567.84,15618027868605.67,3603364445390.5493,-33879623531067.137,-96170122074133.64,929.2755319148936
40299280156201.67,3546018153641.792,-102905554234870.7,-35546304455008.375,52697186720743.64,77606686521970.55,13708448617782.82,3162789598396.157,-29737242120000.57,-84411629423840.7,927.1031914893616
48282091798687.63,4248442505672.9497,-123289929248341.66,-42587607686742.19,63135877365746.64,92979654646519.58,16423930417240.38,3789300798331.6484,-35627838530722.38,-101132576506183.5,931.6787234042554
38170054687153.46,3358663220317.085,-97468505748758.92,-33668204083722.027,49912914160633.05,73506312022899.22,12984158298742.543,2995682498965.6064,-28166065059345.82,-79951713781555.34,926.436170212766
31532912535641.316,2774647188619.472,-80520342361644.02,-27813859489294.72,41233882814878.56,60724778382958.516,10726427613810.682,2474782786178.177,-23268451456813.08,-66049431289925.3,942.8489361702128
37785986049883.75,3324868124884.413,-96487773925288.75,-33329433144874.766,49410687997034.39,72766688671445.0,12853511189228.219,2965539925444.6387,-27882657277980.492,-79147236195349.16,953.6819148936172
34205979301687.188,3009855891287.6294,-87346107380699.97,-30171659475481.12,44729307281322.914,65872459763587.8,11635714287359.715,2684571874337.0405,-25240934294823.25,-71648486975736.73,949.4829787234044
35451124478695.586,3119418902683.3423,-90525627025494.36,-31269949923680.406,46357516515403.375,68270308839995.85,12059270461289.02,2782293968723.097,-26159739198782.926,-74256591673894.67,950.5468085106382
5778594677444.295,508470672432.2324,-14755833949420.436,-5097055981819.889,7556355463431.392,11128178545208.023,1965681967021.9639,453518751246.1854,-4264082784549.734,-12103953004005.69,953.8436170212766
31289929043632.773,2753266493584.3516,-79899875926493.47,-27599533830568.85,40916146190778.21,60256850798651.58,10643772860841.87,2455712868084.745,-23089151657633.785,-65540473296146.055,948.8393617021276
29994441248069.63,2639273820379.3594,-76591804590958.78,-26456838403466.992,39222106997152.96,57762053938562.3,10203091835325.69,2354039682395.439,-22133198185332.965,-62826920200774.5,935.0648936170212
30241992833656.24,2661056455171.173,-77223935902530.17,-26675193375679.59,39545816993790.414,58238778633140.2,10287300507331.604,2373468144622.0645,-22315868903584.33,-63345446600216.414,920.0329787234044
34987630204984.605,3078635054828.7534,-89342078737370.58,-30861121011650.23,45751430092453.625,67377730584470.19,11901605405324.531,2745917739625.5366,-25817722091465.53,-73285747685052.06,926.8744680851064
28257416238621.65,2486429337776.7236,-72156253677162.45,-24924681541613.16,36950693394132.5,54416963245764.02,9612214853220.602,2217713614649.0317,-20851430179808.78,-59188515117642.74,923.731914893617
43729602282070.6,3847859483523.8228,-111664995397058.97,-38572047780521.44,57182833541240.195,84212658591079.17,14875327859025.965,3432009836913.966,-32268510759826.867,-91596846422210.88,907.1744680851064
39747413319347.99,3497458283208.8066,-101496344066933.28,-35059525994701.07,51975540480279.16,76543924373151.0,13520722266007.543,3119477707923.3184,-29330014047509.26,-83255678963985.58,902.1606382978724
44605844725984.68,3924961821042.7266,-113902510124904.55,-39344944415416.625,58328648089419.07,85900090301341.75,15173395847846.209,3500779663242.5073,-32915099122901.758,-93432240404664.05,889.772340425532
42240772523693.805,3716854189115.1895,-107863219443227.47,-37258813490273.59,55235971335942.52,81345532093442.06,14368878483723.15,3315162785989.6123,-31169888603163.457,-88478315793296.62,890.5585106382979
36156044008888.164,3181446152964.702,-92325662562473.97,-31891729708475.566,47279301243716.96,69627813683754.75,12299060171430.52,2837617899814.883,-26679906595161.016,-75733129101163.83,872.063829787234
32440107426777.668,2854473152415.218,-82836894691503.9,-28614058025859.36,42420172337895.46,62471816762566.45,11035024559501.61,2545981761428.2876,-23937879702547.016,-67949658606709.29,891.554255319149
29441558085822.68,2590624517741.542,-75179999269075.53,-25969163495665.74,38499131724991.41,56697334648444.85,10015019774403.658,2310648048955.106,-21725220202998.062,-61668840921863.77,900.236170212766
29098297601908.402,2560420320084.1904,-74303472037361.2,-25666387806947.26,38050268671996.8,56036297686172.984,9898254175536.414,2283708048987.2183,-21471924745180.773,-60949841077713.82,906.3872340425532
28949003791110.438,2547283655651.6494,-73922245258661.52,-25534702007964.04,37855045287285.86,55748793803487.74,9847469478821.787,2271991075232.513,-21361759300056.78,-60637127461748.23,927.9734042553192
